key,0,1,2,3
1277,10,"","/psych","-"
1278,10,"","/salute","-"
1279,10,"","/shocked","-"
1280,10,"","/shrug","-"
1281,10,"","/rally","-"
1282,10,"","/soothe","-"
1283,10,"","/stagger","-"
1284,10,"","/stretch","-"
1285,10,"","/sulk","-"
1286,10,"","/think","-"
1287,10,"","/upset","-"
1288,10,"","/welcome","-"
1289,10,"","/yes","-"
1290,10,"","/thumbsup","-"
1291,10,"","/examineself","-"
1292,10,"","/pose","-"
1293,10,"","/blowkiss","-"
1294,10,"","/grovel","-"
1295,10,"","/happy","-"
1296,10,"","/disappointed","-"
1297,10,"","/airquotes","-"
1298,10,"","/sit","-"
1299,10,"","/huntinglog","-"
1300,10,"","/craftinglog","-"
1301,10,"","/gatheringlog","-"
1302,10,"","/freecompany","-"
1303,10,"","/freecompanycmd","-"
1304,10,"","/yell","-"
1305,10,"","/gcsalute","-"
1306,10,"","/gearset","-"
1307,10,"","/pray","-"
1308,10,"","/straightface","-"
1309,10,"","/smile","-"
1310,10,"","/grin","-"
1311,10,"","/smirk","-"
1312,10,"","/taunt","-"
1313,10,"","/shuteyes","-"
1314,10,"","/sad","-"
1315,10,"","/scared","-"
1316,10,"","/amazed","-"
1317,10,"","/ouch","-"
1318,10,"","/annoyed","-"
1319,10,"","/alert","-"
1320,10,"","/worried","-"
1500,11,"@","【Locations】","Locations."
1501,11,"","North","-"
1502,11,"","South","-"
1503,11,"","East","-"
1504,11,"","West","-"
1505,11,"","Up","-"
1506,11,"","Down","-"
1507,11,"","Right","-"
1508,11,"","Left","-"
1509,11,"","Surface","-"
1510,11,"","Rear","-"
1511,11,"","Side","-"
1512,11,"","Front","-"
1513,11,"","Middle","-"
1514,11,"","Flank","-"
1515,11,"","Inside","-"
1516,11,"","Outside","-"
1517,11,"","This way","-"
1518,11,"","Over there","-"
1519,11,"","That way","-"
1520,11,"","Closer","-"
1521,11,"","Farther","-"
1600,12,"@","【Time】","Time."
1601,12,"","Day before yesterday","-"
1602,12,"","Yesterday","-"
1603,12,"","Today","-"
1604,12,"","Tomorrow","-"
1605,12,"","Day after tomorrow","-"
1606,12,"","Last week","-"
1607,12,"","This week","-"
1608,12,"","Next week","-"
1609,12,"","a.m.","-"
1610,12,"","p.m.","-"
1611,12,"","Morning","-"
1612,12,"","Afternoon","-"
1613,12,"","Night","-"
1614,12,"","Day of the week","-"
1615,12,"","Sunday","-"
1616,12,"","Monday","-"
1617,12,"","Tuesday","-"
1618,12,"","Wednesday","-"
1619,12,"","Thursday","-"
1620,12,"","Friday","-"
1621,12,"","Saturday","-"
1622,12,"","Holiday","-"
1623,12,"","Break","-"
1624,12,"","Long time","-"
1625,12,"","Short time","-"
1626,12,"","Second","-"
1627,12,"","Minute","-"
1628,12,"","Hour","-"
1629,12,"","Time remaining","-"
1630,12,"","January","-"
1631,12,"","February","-"
1632,12,"","March (Month)","-"
1633,12,"","April","-"
1634,12,"","May","-"
1635,12,"","June","-"
1636,12,"","July","-"
1637,12,"","August","-"
1638,12,"","September","-"
1639,12,"","October","-"
1640,12,"","November","-"
1641,12,"","December","-"
1642,12,"","Last month","-"
1643,12,"","This month","-"
1644,12,"","Next month","-"
1645,12,"","Last year","-"
1646,12,"","This year","-"
1647,12,"","Next year","-"
1648,12,"","Now","-"
1649,12,"","Soon","-"
1650,12,"","Anytime","-"
1651,12,"","Waiting time","-"
1652,12,"","End time","-"
1700,13,"@","【Settings】","Settings"
1701,13,"","Connection Speed","-"
1702,13,"","Blacklist","-"
1703,13,"","Friend List","-"
1704,13,"","Configuration","-"
1705,13,"","Connection","-"
1706,13,"","Screenshot","-"
1707,13,"","Patch","-"
1708,13,"","Version","-"
1709,13,"","Connection Lost","-"
1710,13,"","Lag","-"
1711,13,"","Filter","-"
1712,13,"","Client","-"
1713,13,"","Backup","-"
1714,13,"","Save","-"
1715,13,"","TV","-"
1716,13,"","Modem","-"
1717,13,"","Monitor","-"
1718,13,"","Log off","-"
1719,13,"","Log on","-"
1720,13,"","Hard Disk","-"
1721,13,"","Server","-"
1722,13,"","Macro","-"
1800,14,"@","【Online Status】","Online Status."
1801,14,"","Online","-"
1802,14,"","Away","-"
1803,14,"","Offline","-"
1900,15,"@","【Keyboard】","Keyboard."
1901,15,"","Numeric keypad","-"
1902,15,"","Arrow keys","-"
1903,15,"","Tab key","-"
1904,15,"","Enter key","-"
1905,15,"","End key","-"
1906,15,"","Num Lock key","-"
1907,15,"","Function keys","-"
1908,15,"","Spacebar","-"
1909,15,"","Backspace key","-"
1910,15,"","Halfwidth/Fullwidth key","-"
1911,15,"","Alt key","-"
1912,15,"","Insert key","-"
1913,15,"","Page Down key","-"
1914,15,"","Home key","-"
1915,15,"","Page Up key","-"
1916,15,"","Caps Lock key","-"
1917,15,"","Shift key","-"
1918,15,"","Esc key","-"
1919,15,"","Ctrl key","-"
1920,15,"","Delete key","-"
2000,16,"@","【General Terms】","General Terms."
2001,16,"","notice","-"
2002,16,"","place","-"
2003,16,"","meat","-"
2004,16,"","train","-"
2005,16,"","last","-"
2006,16,"","death","-"
2007,16,"","question","-"
2008,16,"","joy","-"
2009,16,"","mistake","-"
2010,16,"","purpose","-"
2011,16,"","half","-"
2012,16,"","date","-"
2013,16,"","secret","-"
2014,16,"","position","-"
2015,16,"","lie","-"
2016,16,"","excitement","-"
2017,16,"","money","-"
2018,16,"","fear","-"
2019,16,"","friend","-"
2020,16,"","entrance","-"
2021,16,"","exit","-"
2022,16,"","mine","-"
2023,16,"","fun","-"
2024,16,"","I","-"
2025,16,"","you","-"
2026,16,"","food","-"
2027,16,"","weather","-"
2028,16,"","clear","-"
2029,16,"","fair","-"
2030,16,"","cloudy","-"
2031,16,"","foggy","-"
2032,16,"","blustery","-"
2033,16,"","rainy","-"
2034,16,"","stormy","-"
2035,16,"","sandy","-"
2036,16,"","gloomy","-"
2037,16,"","medicine","-"
2038,16,"","help","-"
2039,16,"","a lot","-"
2040,16,"","a few","-"
2041,16,"","maybe","-"
2042,16,"","slowly","-"
2043,16,"","quickly","-"
2044,16,"","stop","-"
2045,16,"","cancel","-"
2046,16,"","door","-"
2047,16,"","room","-"
2048,16,"","red","-"
2049,16,"","green","-"
2050,16,"","blue","-"
2051,16,"","yellow","-"
2052,16,"","orange","-"
2053,16,"","purple","-"
2054,16,"","black","-"
2055,16,"","white","-"
2056,16,"","Walk","-"
2057,16,"","Run","-"
2058,16,"","Boss","-"
2059,16,"","Spawn","-"
2060,16,"","Despawn","-"
2061,16,"","Role","-"
2062,16,"","Claim","-"
2063,16,"","Distribution","-"
2064,16,"","Special Delivery","-"
