key,0,1,2,3
204,"PAD_MAINMENUFOCUS",255,5,"Open Main Menu"
205,"MENU",255,5,"Display Subcommands"
206,"UP",255,5,"Move Cursor up/Cycle up through Party List"
207,"DOWN",255,5,"Move Cursor down/Cycle down through Party List"
208,"LEFT",255,5,"Move Cursor/Target Cursor Left"
209,"RIGHT",255,5,"Move Cursor/Target Cursor Right"
210,"TAB_NEXT",255,5,"Cycle through UI Component Tabs (Forward)"
211,"TAB_PREV",255,5,"Cycle through UI Component Tabs (Back)"
212,"HOTBAR_UP",255,5,"Cycle through Action Bars (Up)"
213,"HOTBAR_DOWN",255,5,"Cycle through Action Bars (Down)"
214,"KEY_SCREENSHOT",255,5,"Take Screenshot"
215,"HIDE",255,5,"Toggle UI Display Mode"
216,"MENU_LAYOUT",255,5,"Open HUD Layout Mode"
217,"PAD_HUDFOCUS",255,5,"Cycle through HUD Components"
218,"TARGET_CLICK_FILTER",255,5,"Target Filters"
219,"",255,0,""
220,"",255,0,""
221,"",255,0,""
222,"",255,0,""
223,"",255,0,""
224,"",255,0,""
225,"",255,0,""
226,"",255,0,""
227,"",255,0,""
228,"",255,0,""
229,"",255,0,""
230,"HOTBAR_SET_1",255,5,"Switch to Hotbar 1"
231,"HOTBAR_SET_2",255,5,"Switch to Hotbar 2"
232,"HOTBAR_SET_3",255,5,"Switch to Hotbar 3"
233,"HOTBAR_SET_4",255,5,"Switch to Hotbar 4"
234,"HOTBAR_SET_5",255,5,"Switch to Hotbar 5"
235,"HOTBAR_SET_6",255,5,"Switch to Hotbar 6"
236,"HOTBAR_SET_7",255,5,"Switch to Hotbar 7"
237,"HOTBAR_SET_8",255,5,"Switch to Hotbar 8"
238,"HOTBAR_SET_9",255,5,"Switch to Hotbar 9"
239,"HOTBAR_SET_10",255,5,"Switch to Hotbar 10"
240,"",255,0,""
241,"",255,0,""
242,"",255,0,""
243,"",255,0,""
244,"",255,0,""
245,"",255,0,""
246,"",255,0,""
247,"",255,0,""
248,"",255,0,""
249,"",255,0,""
251,"MENU_STATUS",255,3,"Character"
252,"MENU_BAG",255,3,"Inventory"
253,"MENU_ARMORY",255,3,"Armoury Chest"
254,"MENU_MAP",255,3,"Maps"
255,"MENU_ACTION",255,3,"Actions & Traits"
256,"MENU_EMOTE",255,3,"Emotes"
257,"MENU_SOCIAL",255,3,"Social Lists"
258,"MENU_FREECOM",255,3,"Free Company"
259,"MENU_LINKSHELL",255,3,"Linkshells"
260,"MENU_CONTENT",255,3,"Duty Finder"
261,"MENU_CONTENT_INFO",255,3,"Timers"
262,"MENU_JOURNAL",255,3,"Journal"
263,"MENU_CRAFT",255,3,"Crafting Log"
264,"MENU_GATHER",255,3,"Gathering Log"
265,"MENU_FISH",255,3,"Fishing Log"
266,"MENU_MONSTER",255,3,"Hunting Log"
267,"MENU_MARK",255,3,"Signs"
268,"MENU_RETURN",255,3,"Return"
269,"MENU_TELEPO",255,3,"Teleport"
270,"MENU_ACHIVE",255,3,"Achievements"
271,"MENU_SYSTEM",255,3,"System Menu"
272,"MENU_HOWTO",255,3,"Active Help"
273,"MENU_MACRO",255,3,"User Macros"
275,"MENU_CONFIG",255,3,"Character Configuration"
276,"MENU_SYSCONFIG",255,3,"System Configuration"
277,"MENU_LOGCOLOR",255,3,"Log Colors"
278,"",255,0,"Keybind"
279,"",255,0,""
280,"",255,0,""
281,"",255,0,""
282,"",255,0,""
283,"",255,0,""
284,"",255,0,""
285,"",255,0,""
286,"",255,0,""
287,"",255,0,""
288,"",255,0,""
289,"",255,0,""
290,"",255,0,""
291,"",255,0,""
292,"",255,0,""
293,"",255,0,""
294,"",255,0,""
295,"",255,0,""
296,"",255,0,""
297,"",255,0,""
298,"",255,0,""
299,"",255,0,""
301,"HOTBAR_1_1",255,6,"Hotbar 1 - Slot 1"
302,"HOTBAR_1_2",255,6,"Hotbar 1 - Slot 2"
303,"HOTBAR_1_3",255,6,"Hotbar 1 - Slot 3"
304,"HOTBAR_1_4",255,6,"Hotbar 1 - Slot 4"
305,"HOTBAR_1_5",255,6,"Hotbar 1 - Slot 5"
306,"HOTBAR_1_6",255,6,"Hotbar 1 - Slot 6"
307,"HOTBAR_1_7",255,6,"Hotbar 1 - Slot 7"
308,"HOTBAR_1_8",255,6,"Hotbar 1 - Slot 8"
309,"HOTBAR_1_9",255,6,"Hotbar 1 - Slot 9"
310,"HOTBAR_1_0",255,6,"Hotbar 1 - Slot 10"
311,"HOTBAR_1_A",255,6,"Hotbar 1 - Slot 11"
312,"HOTBAR_1_B",255,6,"Hotbar 1 - Slot 12"
313,"HOTBAR_2_1",255,6,"Hotbar 2 - Slot 1"
314,"HOTBAR_2_2",255,6,"Hotbar 2 - Slot 2"
315,"HOTBAR_2_3",255,6,"Hotbar 2 - Slot 3"
316,"HOTBAR_2_4",255,6,"Hotbar 2 - Slot 4"
317,"HOTBAR_2_5",255,6,"Hotbar 2 - Slot 5"
318,"HOTBAR_2_6",255,6,"Hotbar 2 - Slot 6"
319,"HOTBAR_2_7",255,6,"Hotbar 2 - Slot 7"
320,"HOTBAR_2_8",255,6,"Hotbar 2 - Slot 8"
321,"HOTBAR_2_9",255,6,"Hotbar 2 - Slot 9"
322,"HOTBAR_2_0",255,6,"Hotbar 2 - Slot 10"
323,"HOTBAR_2_A",255,6,"Hotbar 2 - Slot 11"
324,"HOTBAR_2_B",255,6,"Hotbar 2 - Slot 12"
325,"HOTBAR_3_1",255,6,"Hotbar 3 - Slot 1"
326,"HOTBAR_3_2",255,6,"Hotbar 3 - Slot 2"
327,"HOTBAR_3_3",255,6,"Hotbar 3 - Slot 3"
328,"HOTBAR_3_4",255,6,"Hotbar 3 - Slot 4"
329,"HOTBAR_3_5",255,6,"Hotbar 3 - Slot 5"
330,"HOTBAR_3_6",255,6,"Hotbar 3 - Slot 6"
331,"HOTBAR_3_7",255,6,"Hotbar 3 - Slot 7"
332,"HOTBAR_3_8",255,6,"Hotbar 3 - Slot 8"
333,"HOTBAR_3_9",255,6,"Hotbar 3 - Slot 9"
334,"HOTBAR_3_0",255,6,"Hotbar 3 - Slot 10"
335,"HOTBAR_3_A",255,6,"Hotbar 3 - Slot 11"
336,"HOTBAR_3_B",255,6,"Hotbar 3 - Slot 12"
337,"HOTBAR_4_1",255,6,"Hotbar 4 - Slot 1"
338,"HOTBAR_4_2",255,6,"Hotbar 4 - Slot 2"
339,"HOTBAR_4_3",255,6,"Hotbar 4 - Slot 3"
340,"HOTBAR_4_4",255,6,"Hotbar 4 - Slot 4"
341,"HOTBAR_4_5",255,6,"Hotbar 4 - Slot 5"
342,"HOTBAR_4_6",255,6,"Hotbar 4 - Slot 6"
343,"HOTBAR_4_7",255,6,"Hotbar 4 - Slot 7"
344,"HOTBAR_4_8",255,6,"Hotbar 4 - Slot 8"
345,"HOTBAR_4_9",255,6,"Hotbar 4 - Slot 9"
346,"HOTBAR_4_0",255,6,"Hotbar 4 - Slot 10"
347,"HOTBAR_4_A",255,6,"Hotbar 4 - Slot 11"
348,"HOTBAR_4_B",255,6,"Hotbar 4 - Slot 12"
349,"HOTBAR_5_1",255,6,"Hotbar 5 - Slot 1"
350,"HOTBAR_5_2",255,6,"Hotbar 5 - Slot 2"
351,"HOTBAR_5_3",255,6,"Hotbar 5 - Slot 3"
352,"HOTBAR_5_4",255,6,"Hotbar 5 - Slot 4"
353,"HOTBAR_5_5",255,6,"Hotbar 5 - Slot 5"
354,"HOTBAR_5_6",255,6,"Hotbar 5 - Slot 6"
355,"HOTBAR_5_7",255,6,"Hotbar 5 - Slot 7"
356,"HOTBAR_5_8",255,6,"Hotbar 5 - Slot 8"
357,"HOTBAR_5_9",255,6,"Hotbar 5 - Slot 9"
358,"HOTBAR_5_0",255,6,"Hotbar 5 - Slot 10"
359,"HOTBAR_5_A",255,6,"Hotbar 5 - Slot 11"
360,"HOTBAR_5_B",255,6,"Hotbar 5 - Slot 12"
361,"HOTBAR_6_1",255,6,"Hotbar 6 - Slot 1"
362,"HOTBAR_6_2",255,6,"Hotbar 6 - Slot 2"
363,"HOTBAR_6_3",255,6,"Hotbar 6 - Slot 3"
364,"HOTBAR_6_4",255,6,"Hotbar 6 - Slot 4"
365,"HOTBAR_6_5",255,6,"Hotbar 6 - Slot 5"
366,"HOTBAR_6_6",255,6,"Hotbar 6 - Slot 6"
367,"HOTBAR_6_7",255,6,"Hotbar 6 - Slot 7"
368,"HOTBAR_6_8",255,6,"Hotbar 6 - Slot 8"
369,"HOTBAR_6_9",255,6,"Hotbar 6 - Slot 9"
370,"HOTBAR_6_0",255,6,"Hotbar 6 - Slot 10"
371,"HOTBAR_6_A",255,6,"Hotbar 6 - Slot 11"
372,"HOTBAR_6_B",255,6,"Hotbar 6 - Slot 12"
373,"HOTBAR_7_1",255,6,"Hotbar 7 - Slot 1"
374,"HOTBAR_7_2",255,6,"Hotbar 7 - Slot 2"
375,"HOTBAR_7_3",255,6,"Hotbar 7 - Slot 3"
376,"HOTBAR_7_4",255,6,"Hotbar 7 - Slot 4"
377,"HOTBAR_7_5",255,6,"Hotbar 7 - Slot 5"
378,"HOTBAR_7_6",255,6,"Hotbar 7 - Slot 6"
379,"HOTBAR_7_7",255,6,"Hotbar 7 - Slot 7"
380,"HOTBAR_7_8",255,6,"Hotbar 7 - Slot 8"
381,"HOTBAR_7_9",255,6,"Hotbar 7 - Slot 9"
382,"HOTBAR_7_0",255,6,"Hotbar 7 - Slot 10"
383,"HOTBAR_7_A",255,6,"Hotbar 7 - Slot 11"
384,"HOTBAR_7_B",255,6,"Hotbar 7 - Slot 12"
385,"HOTBAR_8_1",255,6,"Hotbar 8 - Slot 1"
386,"HOTBAR_8_2",255,6,"Hotbar 8 - Slot 2"
387,"HOTBAR_8_3",255,6,"Hotbar 8 - Slot 3"
388,"HOTBAR_8_4",255,6,"Hotbar 8 - Slot 4"
389,"HOTBAR_8_5",255,6,"Hotbar 8 - Slot 5"
390,"HOTBAR_8_6",255,6,"Hotbar 8 - Slot 6"
391,"HOTBAR_8_7",255,6,"Hotbar 8 - Slot 7"
392,"HOTBAR_8_8",255,6,"Hotbar 8 - Slot 8"
393,"HOTBAR_8_9",255,6,"Hotbar 8 - Slot 9"
394,"HOTBAR_8_0",255,6,"Hotbar 8 - Slot 10"
395,"HOTBAR_8_A",255,6,"Hotbar 8 - Slot 11"
396,"HOTBAR_8_B",255,6,"Hotbar 8 - Slot 12"
397,"HOTBAR_9_1",255,6,"Hotbar 9 - Slot 1"
398,"HOTBAR_9_2",255,6,"Hotbar 9 - Slot 2"
399,"HOTBAR_9_3",255,6,"Hotbar 9 - Slot 3"
400,"HOTBAR_9_4",255,6,"Hotbar 9 - Slot 4"
401,"HOTBAR_9_5",255,6,"Hotbar 9 - Slot 5"
402,"HOTBAR_9_6",255,6,"Hotbar 9 - Slot 6"
403,"HOTBAR_9_7",255,6,"Hotbar 9 - Slot 7"
404,"HOTBAR_9_8",255,6,"Hotbar 9 - Slot 8"
405,"HOTBAR_9_9",255,6,"Hotbar 9 - Slot 9"
406,"HOTBAR_9_0",255,6,"Hotbar 9 - Slot 10"
407,"HOTBAR_9_A",255,6,"Hotbar 9 - Slot 11"
408,"HOTBAR_9_B",255,6,"Hotbar 9 - Slot 12"
409,"HOTBAR_10_1",255,6,"Hotbar 10 - Slot 1"
410,"HOTBAR_10_2",255,6,"Hotbar 10 - Slot 2"
411,"HOTBAR_10_3",255,6,"Hotbar 10 - Slot 3"
412,"HOTBAR_10_4",255,6,"Hotbar 10 - Slot 4"
413,"HOTBAR_10_5",255,6,"Hotbar 10 - Slot 5"
414,"HOTBAR_10_6",255,6,"Hotbar 10 - Slot 6"
415,"HOTBAR_10_7",255,6,"Hotbar 10 - Slot 7"
416,"HOTBAR_10_8",255,6,"Hotbar 10 - Slot 8"
417,"HOTBAR_10_9",255,6,"Hotbar 10 - Slot 9"
418,"HOTBAR_10_0",255,6,"Hotbar 10 - Slot 10"
419,"HOTBAR_10_A",255,6,"Hotbar 10 - Slot 11"
420,"HOTBAR_10_B",255,6,"Hotbar 10 - Slot 12"
421,"",255,0,""
422,"",255,0,""
423,"",255,0,""
424,"",255,0,""
425,"",255,0,""
426,"",255,0,""
427,"",255,0,""
428,"",255,0,""
429,"",255,0,""
430,"",255,0,""
431,"",255,0,""
432,"",255,0,""
433,"",255,0,""
434,"",255,0,""
435,"",255,0,""
436,"",255,0,""
437,"",255,0,""
438,"",255,0,""
439,"",255,0,""
440,"",255,0,""
441,"",255,0,""
442,"",255,0,""
443,"",255,0,""
444,"",255,0,""
445,"",255,0,""
446,"",255,0,""
447,"",255,0,""
448,"",255,0,""
449,"",255,0,""
