key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
79,0,0,0,1,11060,"w1e5/00",4,23,355,0,-1,0,False,211
80,0,0,0,1,11070,"w1e6/00",4,23,356,0,-1,0,False,212
81,0,0,0,1,50000,"",4,22,154,0,-1,0,False,0
82,0,0,0,1,50000,"",2,24,0,0,-1,0,False,0
83,0,0,0,1,50000,"",2,23,0,0,-1,0,False,0
84,0,0,0,1,50000,"",2,24,60,0,-1,0,False,0
85,0,0,0,1,50000,"",2,24,60,0,-1,0,False,0
86,0,0,0,1,50000,"",2,25,64,0,-1,0,False,0
87,1,1,0,2,49000,"region/00",1,22,22,0,-1,0,False,0
88,3,1,0,2,49032,"region/02",1,23,23,0,-1,0,False,0
89,2,1,0,2,49064,"region/01",1,24,24,0,-1,0,False,0
90,0,0,0,2,50000,"",1,25,25,0,-1,0,False,0
91,0,0,0,2,50000,"",1,26,26,0,-1,0,False,0
92,10,1,0,3,50000,"world/00",1,21,21,0,-1,0,False,0
93,0,0,2,1,50000,"w1f4/02",1,23,45,0,-1,0,False,146
