key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,46,2,2,3,3,3,3,4,4,4,4
51,0,0,0,0,0,0,0,0,0,0,27,2,2,3,3,3,3,4,4,4,4
52,0,0,0,0,0,0,0,0,0,0,6,1,1,1,2,2,2,2,2,2,2
53,0,0,0,0,0,0,0,0,0,0,44,1,1,2,2,2,2,2,2,2,3
54,0,0,0,0,0,0,0,0,0,0,46,4,5,5,6,6,6,7,7,8,8
55,0,0,0,0,0,0,0,0,0,0,27,4,5,5,6,6,6,7,7,8,8
56,0,0,0,0,0,0,0,0,0,0,6,2,3,3,3,3,3,4,4,4,4
57,0,0,0,0,0,0,0,0,0,0,44,3,3,3,4,4,4,4,5,5,5
58,0,0,0,0,0,0,0,0,0,0,46,9,10,10,11,11,12,12,13,14,15
59,0,0,0,0,0,0,0,0,0,0,27,9,10,10,11,11,12,12,13,14,15
60,0,0,0,0,0,0,0,0,0,0,6,5,5,5,6,6,6,7,7,7,8
61,0,0,0,0,0,0,0,0,0,0,44,6,6,6,7,7,8,8,9,9,10
62,0,0,0,0,0,0,0,0,0,0,46,2,2,2,2,2,2,3,3,3,3
63,0,0,0,0,0,0,0,0,0,0,27,2,2,2,2,2,2,3,3,3,3
64,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,2
65,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,2,2,2,2
66,0,0,0,0,0,0,0,0,0,0,46,3,4,4,4,4,5,5,5,6,6
67,0,0,0,0,0,0,0,0,0,0,27,3,4,4,4,4,5,5,5,6,6
68,0,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2,2,3,3,3,3
69,0,0,0,0,0,0,0,0,0,0,44,2,2,2,3,3,3,3,3,4,4
70,0,0,0,0,0,0,0,0,0,0,46,6,7,7,8,8,8,9,9,10,10
71,0,0,0,0,0,0,0,0,0,0,27,6,7,7,8,8,8,9,9,10,10
72,0,0,0,0,0,0,0,0,0,0,6,3,4,4,4,4,5,5,5,5,6
73,0,0,0,0,0,0,0,0,0,0,44,4,4,5,5,5,5,6,6,7,7
74,0,0,0,0,0,0,0,0,0,0,45,2,2,3,3,3,3,4,4,4,4
75,0,0,0,0,0,0,0,0,0,0,27,2,2,3,3,3,3,4,4,4,4
76,0,0,0,0,0,0,0,0,0,0,22,2,2,3,3,3,3,4,4,4,4
77,0,0,0,0,0,0,0,0,0,0,44,1,1,2,2,2,2,2,2,2,3
78,0,0,0,0,0,0,0,0,0,0,45,4,5,5,6,6,6,7,7,8,8
79,0,0,0,0,0,0,0,0,0,0,27,4,5,5,6,6,6,7,7,8,8
80,0,0,0,0,0,0,0,0,0,0,22,4,5,5,6,6,6,7,7,8,8
81,0,0,0,0,0,0,0,0,0,0,44,3,3,3,4,4,4,4,5,5,5
82,0,0,0,0,0,0,0,0,0,0,45,9,10,10,11,11,12,12,13,14,15
83,0,0,0,0,0,0,0,0,0,0,27,9,10,10,11,11,12,12,13,14,15
84,0,0,0,0,0,0,0,0,0,0,22,9,10,10,11,11,12,12,13,14,15
85,0,0,0,0,0,0,0,0,0,0,44,6,6,6,7,7,8,8,9,9,10
86,0,0,0,0,0,0,0,0,0,0,45,2,2,3,3,3,3,4,4,4,4
87,0,0,0,0,0,0,0,0,0,0,27,2,2,3,3,3,3,4,4,4,4
88,0,0,0,0,0,0,0,0,0,0,22,2,2,3,3,3,3,4,4,4,4
89,0,0,0,0,0,0,0,0,0,0,44,1,1,2,2,2,2,2,2,2,3
90,0,0,0,0,0,0,0,0,0,0,45,4,5,5,6,6,6,7,7,8,8
91,0,0,0,0,0,0,0,0,0,0,27,4,5,5,6,6,6,7,7,8,8
92,0,0,0,0,0,0,0,0,0,0,22,4,5,5,6,6,6,7,7,8,8
93,0,0,0,0,0,0,0,0,0,0,44,3,3,3,4,4,4,4,5,5,5
94,0,0,0,0,0,0,0,0,0,0,45,9,10,10,11,11,12,12,13,14,15
95,0,0,0,0,0,0,0,0,0,0,27,9,10,10,11,11,12,12,13,14,15
96,0,0,0,0,0,0,0,0,0,0,22,9,10,10,11,11,12,12,13,14,15
97,0,0,0,0,0,0,0,0,0,0,44,6,6,6,7,7,8,8,9,9,10
98,0,0,0,0,0,0,0,0,0,0,45,2,2,2,2,2,2,3,3,3,3
99,0,0,0,0,0,0,0,0,0,0,27,2,2,2,2,2,2,3,3,3,3
100,0,0,0,0,0,0,0,0,0,0,22,2,2,2,2,2,2,3,3,3,3
101,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,2,2,2,2
102,0,0,0,0,0,0,0,0,0,0,19,2,2,2,2,2,2,3,3,3,3
103,0,0,0,0,0,0,0,0,0,0,45,3,4,4,4,4,5,5,5,6,6
104,0,0,0,0,0,0,0,0,0,0,27,3,4,4,4,4,5,5,5,6,6
105,0,0,0,0,0,0,0,0,0,0,22,3,4,4,4,4,5,5,5,6,6
106,0,0,0,0,0,0,0,0,0,0,44,2,2,2,3,3,3,3,3,4,4
107,0,0,0,0,0,0,0,0,0,0,19,3,4,4,4,4,5,5,5,6,6
108,0,0,0,0,0,0,0,0,0,0,45,6,7,7,8,8,8,9,9,10,10
109,0,0,0,0,0,0,0,0,0,0,27,6,7,7,8,8,8,9,9,10,10
110,0,0,0,0,0,0,0,0,0,0,22,6,7,7,8,8,8,9,9,10,10
111,0,0,0,0,0,0,0,0,0,0,44,4,4,5,5,5,5,6,6,7,7
112,0,0,0,0,0,0,0,0,0,0,19,6,7,7,8,8,8,9,9,10,10
113,0,0,0,0,0,0,0,0,0,0,45,2,2,3,3,3,3,4,4,4,4
114,0,0,0,0,0,0,0,0,0,0,27,2,2,3,3,3,3,4,4,4,4
115,0,0,0,0,0,0,0,0,0,0,22,2,2,3,3,3,3,4,4,4,4
116,0,0,0,0,0,0,0,0,0,0,44,1,1,2,2,2,2,2,2,2,3
117,0,0,0,0,0,0,0,0,0,0,45,4,5,5,6,6,6,7,7,8,8
118,0,0,0,0,0,0,0,0,0,0,27,4,5,5,6,6,6,7,7,8,8
119,0,0,0,0,0,0,0,0,0,0,22,4,5,5,6,6,6,7,7,8,8
120,0,0,0,0,0,0,0,0,0,0,44,3,3,3,4,4,4,4,5,5,5
121,0,0,0,0,0,0,0,0,0,0,45,9,10,10,11,11,12,12,13,14,15
122,0,0,0,0,0,0,0,0,0,0,27,9,10,10,11,11,12,12,13,14,15
123,0,0,0,0,0,0,0,0,0,0,22,9,10,10,11,11,12,12,13,14,15
124,0,0,0,0,0,0,0,0,0,0,44,6,6,6,7,7,8,8,9,9,10
125,0,0,0,0,0,0,0,0,0,0,45,2,2,3,3,3,3,4,4,4,4
126,0,0,0,0,0,0,0,0,0,0,27,2,2,3,3,3,3,4,4,4,4
127,0,0,0,0,0,0,0,0,0,0,22,2,2,3,3,3,3,4,4,4,4
128,0,0,0,0,0,0,0,0,0,0,44,1,1,2,2,2,2,2,2,2,3
129,0,0,0,0,0,0,0,0,0,0,19,2,2,3,3,3,3,4,4,4,4
130,0,0,0,0,0,0,0,0,0,0,45,4,5,5,6,6,6,7,7,8,8
131,0,0,0,0,0,0,0,0,0,0,27,4,5,5,6,6,6,7,7,8,8
132,0,0,0,0,0,0,0,0,0,0,22,4,5,5,6,6,6,7,7,8,8
133,0,0,0,0,0,0,0,0,0,0,44,3,3,3,4,4,4,4,5,5,5
134,0,0,0,0,0,0,0,0,0,0,19,4,5,5,6,6,6,7,7,8,8
135,0,0,0,0,0,0,0,0,0,0,45,9,10,10,11,11,12,12,13,14,15
136,0,0,0,0,0,0,0,0,0,0,27,9,10,10,11,11,12,12,13,14,15
137,0,0,0,0,0,0,0,0,0,0,22,9,10,10,11,11,12,12,13,14,15
138,0,0,0,0,0,0,0,0,0,0,44,6,6,6,7,7,8,8,9,9,10
139,0,0,0,0,0,0,0,0,0,0,19,9,10,10,11,11,12,12,13,14,15
140,0,0,0,0,0,0,0,0,0,0,46,2,2,3,3,3,3,4,4,4,4
141,0,0,0,0,0,0,0,0,0,0,27,2,2,3,3,3,3,4,4,4,4
142,0,0,0,0,0,0,0,0,0,0,22,2,2,3,3,3,3,4,4,4,4
143,0,0,0,0,0,0,0,0,0,0,44,1,1,2,2,2,2,2,2,2,3
144,0,0,0,0,0,0,0,0,0,0,46,4,5,5,6,6,6,7,7,8,8
145,0,0,0,0,0,0,0,0,0,0,27,4,5,5,6,6,6,7,7,8,8
146,0,0,0,0,0,0,0,0,0,0,22,4,5,5,6,6,6,7,7,8,8
147,0,0,0,0,0,0,0,0,0,0,44,3,3,3,4,4,4,4,5,5,5
148,0,0,0,0,0,0,0,0,0,0,46,9,10,10,11,11,12,12,13,14,15
149,0,0,0,0,0,0,0,0,0,0,27,9,10,10,11,11,12,12,13,14,15
150,0,0,0,0,0,0,0,0,0,0,22,9,10,10,11,11,12,12,13,14,15
151,0,0,0,0,0,0,0,0,0,0,44,6,6,6,7,7,8,8,9,9,10
152,0,0,0,0,0,0,0,0,0,0,46,2,2,2,2,2,2,3,3,3,3
153,0,0,0,0,0,0,0,0,0,0,27,2,2,2,2,2,2,3,3,3,3
154,0,0,0,0,0,0,0,0,0,0,22,2,2,2,2,2,2,3,3,3,3
155,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,2,2,2,2
156,0,0,0,0,0,0,0,0,0,0,46,3,4,4,4,4,5,5,5,6,6
157,0,0,0,0,0,0,0,0,0,0,27,3,4,4,4,4,5,5,5,6,6
158,0,0,0,0,0,0,0,0,0,0,22,3,4,4,4,4,5,5,5,6,6
159,0,0,0,0,0,0,0,0,0,0,44,2,2,2,3,3,3,3,3,4,4
160,0,0,0,0,0,0,0,0,0,0,46,6,7,7,8,8,8,9,9,10,10
161,0,0,0,0,0,0,0,0,0,0,27,6,7,7,8,8,8,9,9,10,10
162,0,0,0,0,0,0,0,0,0,0,22,6,7,7,8,8,8,9,9,10,10
163,0,0,0,0,0,0,0,0,0,0,44,4,4,5,5,5,5,6,6,7,7
164,0,0,0,0,0,0,0,0,0,0,46,2,2,3,3,3,3,4,4,4,4
165,0,0,0,0,0,0,0,0,0,0,27,2,2,3,3,3,3,4,4,4,4
166,0,0,0,0,0,0,0,0,0,0,22,2,2,3,3,3,3,4,4,4,4
167,0,0,0,0,0,0,0,0,0,0,44,1,1,2,2,2,2,2,2,2,3
168,0,0,0,0,0,0,0,0,0,0,46,4,5,5,6,6,6,7,7,8,8
169,0,0,0,0,0,0,0,0,0,0,27,4,5,5,6,6,6,7,7,8,8
170,0,0,0,0,0,0,0,0,0,0,22,4,5,5,6,6,6,7,7,8,8
171,0,0,0,0,0,0,0,0,0,0,44,3,3,3,4,4,4,4,5,5,5
172,0,0,0,0,0,0,0,0,0,0,46,9,10,10,11,11,12,12,13,14,15
173,0,0,0,0,0,0,0,0,0,0,27,9,10,10,11,11,12,12,13,14,15
174,0,0,0,0,0,0,0,0,0,0,22,9,10,10,11,11,12,12,13,14,15
175,0,0,0,0,0,0,0,0,0,0,44,6,6,6,7,7,8,8,9,9,10
176,0,0,0,0,0,0,0,0,0,0,46,2,2,2,3,3,3,3,4,4,4
177,0,0,0,0,0,0,0,0,0,0,27,2,2,2,3,3,3,3,4,4,4
178,0,0,0,0,0,0,0,0,0,0,22,2,2,2,3,3,3,3,4,4,4
179,0,0,0,0,0,0,0,0,0,0,44,1,1,1,2,2,2,2,2,2,2
180,0,0,0,0,0,0,0,0,0,0,46,3,4,4,4,5,5,5,6,6,6
181,0,0,0,0,0,0,0,0,0,0,27,3,4,4,4,5,5,5,6,6,6
182,0,0,0,0,0,0,0,0,0,0,22,3,4,4,4,5,5,5,6,6,6
183,0,0,0,0,0,0,0,0,0,0,44,2,2,2,3,3,3,3,3,4,4
184,0,0,0,0,0,0,0,0,0,0,45,2,2,2,3,3,3,3,4,4,4
185,0,0,0,0,0,0,0,0,0,0,27,2,2,2,3,3,3,3,4,4,4
186,0,0,0,0,0,0,0,0,0,0,22,2,2,2,3,3,3,3,4,4,4
187,0,0,0,0,0,0,0,0,0,0,44,1,1,1,2,2,2,2,2,2,2
188,0,0,0,0,0,0,0,0,0,0,19,2,2,2,3,3,3,3,4,4,4
189,0,0,0,0,0,0,0,0,0,0,45,3,4,4,4,5,5,5,6,6,6
190,0,0,0,0,0,0,0,0,0,0,27,3,4,4,4,5,5,5,6,6,6
191,0,0,0,0,0,0,0,0,0,0,22,3,4,4,4,5,5,5,6,6,6
192,0,0,0,0,0,0,0,0,0,0,44,2,2,2,3,3,3,3,3,4,4
193,0,0,0,0,0,0,0,0,0,0,19,3,4,4,4,5,5,5,6,6,6
194,0,0,0,0,0,0,0,0,0,0,45,2,2,2,3,3,3,3,4,4,4
195,0,0,0,0,0,0,0,0,0,0,27,2,2,2,3,3,3,3,4,4,4
196,0,0,0,0,0,0,0,0,0,0,22,2,2,2,3,3,3,3,4,4,4
197,0,0,0,0,0,0,0,0,0,0,44,1,1,1,2,2,2,2,2,2,2
198,0,0,0,0,0,0,0,0,0,0,46,4,5,5,5,6,6,6,7,7,8
199,0,0,0,0,0,0,0,0,0,0,27,4,5,5,5,6,6,6,7,7,8
200,0,0,0,0,0,0,0,0,0,0,22,4,5,5,5,6,6,6,7,7,8
201,0,0,0,0,0,0,0,0,0,0,44,2,3,3,3,4,4,4,4,5,5
202,0,0,0,0,0,0,0,0,0,0,46,7,7,8,8,9,10,10,11,12,13
203,0,0,0,0,0,0,0,0,0,0,27,7,7,8,8,9,10,10,11,12,13
204,0,0,0,0,0,0,0,0,0,0,22,7,7,8,8,9,10,10,11,12,13
205,0,0,0,0,0,0,0,0,0,0,44,4,4,5,5,6,6,7,7,7,8
206,0,0,0,0,0,0,0,0,0,0,45,4,5,5,5,6,6,6,7,7,8
207,0,0,0,0,0,0,0,0,0,0,27,4,5,5,5,6,6,6,7,7,8
208,0,0,0,0,0,0,0,0,0,0,22,4,5,5,5,6,6,6,7,7,8
209,0,0,0,0,0,0,0,0,0,0,44,2,3,3,3,4,4,4,4,5,5
210,0,0,0,0,0,0,0,0,0,0,45,7,7,8,8,9,10,10,11,12,13
211,0,0,0,0,0,0,0,0,0,0,27,7,7,8,8,9,10,10,11,12,13
212,0,0,0,0,0,0,0,0,0,0,22,7,7,8,8,9,10,10,11,12,13
213,0,0,0,0,0,0,0,0,0,0,44,4,4,5,5,6,6,7,7,7,8
214,0,0,0,0,0,0,0,0,0,0,19,7,7,8,8,9,10,10,11,12,13
215,0,0,0,0,0,0,0,0,0,0,45,4,5,5,5,6,6,6,7,7,8
216,0,0,0,0,0,0,0,0,0,0,27,4,5,5,5,6,6,6,7,7,8
217,0,0,0,0,0,0,0,0,0,0,22,4,5,5,5,6,6,6,7,7,8
218,0,0,0,0,0,0,0,0,0,0,44,2,3,3,3,4,4,4,4,5,5
219,0,0,0,0,0,0,0,0,0,0,19,4,5,5,5,6,6,6,7,7,8
220,0,0,0,0,0,0,0,0,0,0,46,8,9,9,10,10,11,12,12,13,14
221,0,0,0,0,0,0,0,0,0,0,27,8,9,9,10,10,11,12,12,13,14
222,0,0,0,0,0,0,0,0,0,0,22,8,9,9,10,10,11,12,12,13,14
223,0,0,0,0,0,0,0,0,0,0,44,5,5,6,6,7,7,7,8,8,9
224,0,0,0,0,0,0,0,0,0,0,46,13,14,15,16,17,17,19,20,21,22
225,0,0,0,0,0,0,0,0,0,0,27,13,14,15,16,17,17,19,20,21,22
226,0,0,0,0,0,0,0,0,0,0,22,13,14,15,16,17,17,19,20,21,22
227,0,0,0,0,0,0,0,0,0,0,44,8,9,9,10,11,11,12,13,14,14
228,0,0,0,0,0,0,0,0,0,0,45,8,9,9,10,10,11,12,12,13,14
229,0,0,0,0,0,0,0,0,0,0,27,8,9,9,10,10,11,12,12,13,14
230,0,0,0,0,0,0,0,0,0,0,22,8,9,9,10,10,11,12,12,13,14
231,0,0,0,0,0,0,0,0,0,0,44,5,5,6,6,7,7,7,8,8,9
232,0,0,0,0,0,0,0,0,0,0,45,8,9,9,10,10,11,12,12,13,14
233,0,0,0,0,0,0,0,0,0,0,27,8,9,9,10,10,11,12,12,13,14
234,0,0,0,0,0,0,0,0,0,0,22,8,9,9,10,10,11,12,12,13,14
235,0,0,0,0,0,0,0,0,0,0,44,5,5,6,6,7,7,7,8,8,9
236,0,0,0,0,0,0,0,0,0,0,19,8,9,9,10,10,11,12,12,13,14
237,0,0,0,0,0,0,0,0,0,0,45,13,14,15,16,17,17,19,20,21,22
238,0,0,0,0,0,0,0,0,0,0,27,13,14,15,16,17,17,19,20,21,22
239,0,0,0,0,0,0,0,0,0,0,22,13,14,15,16,17,17,19,20,21,22
240,0,0,0,0,0,0,0,0,0,0,44,8,9,9,10,11,11,12,13,14,14
241,0,0,0,0,0,0,0,0,0,0,19,13,14,15,16,17,17,19,20,21,22
242,0,0,0,0,0,0,0,0,0,0,46,1,1,2,2,2,2,2,2,2,2
243,0,0,0,0,0,0,0,0,0,0,27,1,1,2,2,2,2,2,2,2,2
244,0,0,0,0,0,0,0,0,0,0,22,1,1,2,2,2,2,2,2,2,2
245,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,1,1,1,1
246,0,0,0,0,0,0,0,0,0,0,45,1,1,2,2,2,2,2,2,2,2
247,0,0,0,0,0,0,0,0,0,0,27,1,1,2,2,2,2,2,2,2,2
248,0,0,0,0,0,0,0,0,0,0,22,1,1,2,2,2,2,2,2,2,2
249,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,1,1,1,1
250,0,0,0,0,0,0,0,0,0,0,19,1,1,2,2,2,2,2,2,2,2
251,0,0,0,0,0,0,0,0,0,0,45,1,1,2,2,2,2,2,2,2,2
252,0,0,0,0,0,0,0,0,0,0,27,1,1,2,2,2,2,2,2,2,2
253,0,0,0,0,0,0,0,0,0,0,22,1,1,2,2,2,2,2,2,2,2
254,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,1,1,1,1
255,0,0,0,0,0,0,0,0,0,0,46,3,3,3,3,3,4,4,4,5,5
256,0,0,0,0,0,0,0,0,0,0,27,3,3,3,3,3,4,4,4,5,5
257,0,0,0,0,0,0,0,0,0,0,22,3,3,3,3,3,4,4,4,5,5
258,0,0,0,0,0,0,0,0,0,0,44,2,2,2,2,2,2,2,3,3,3
259,0,0,0,0,0,0,0,0,0,0,45,3,3,3,3,3,4,4,4,5,5
260,0,0,0,0,0,0,0,0,0,0,27,3,3,3,3,3,4,4,4,5,5
261,0,0,0,0,0,0,0,0,0,0,22,3,3,3,3,3,4,4,4,5,5
262,0,0,0,0,0,0,0,0,0,0,44,2,2,2,2,2,2,2,3,3,3
263,0,0,0,0,0,0,0,0,0,0,19,3,3,3,3,3,4,4,4,5,5
264,0,0,0,0,0,0,0,0,0,0,45,3,3,3,3,3,4,4,4,5,5
265,0,0,0,0,0,0,0,0,0,0,27,3,3,3,3,3,4,4,4,5,5
266,0,0,0,0,0,0,0,0,0,0,22,3,3,3,3,3,4,4,4,5,5
267,0,0,0,0,0,0,0,0,0,0,44,2,2,2,2,2,2,2,3,3,3
268,0,0,0,0,0,0,0,0,0,0,46,5,5,6,6,6,7,7,8,8,8
269,0,0,0,0,0,0,0,0,0,0,27,5,5,6,6,6,7,7,8,8,8
270,0,0,0,0,0,0,0,0,0,0,22,5,5,6,6,6,7,7,8,8,8
271,0,0,0,0,0,0,0,0,0,0,44,3,3,4,4,4,4,5,5,5,6
272,0,0,0,0,0,0,0,0,0,0,45,5,5,6,6,6,7,7,8,8,8
273,0,0,0,0,0,0,0,0,0,0,27,5,5,6,6,6,7,7,8,8,8
274,0,0,0,0,0,0,0,0,0,0,22,5,5,6,6,6,7,7,8,8,8
275,0,0,0,0,0,0,0,0,0,0,44,3,3,4,4,4,4,5,5,5,6
276,0,0,0,0,0,0,0,0,0,0,19,5,5,6,6,6,7,7,8,8,8
277,0,0,0,0,0,0,0,0,0,0,45,5,5,6,6,6,7,7,8,8,8
278,0,0,0,0,0,0,0,0,0,0,27,5,5,6,6,6,7,7,8,8,8
279,0,0,0,0,0,0,0,0,0,0,22,5,5,6,6,6,7,7,8,8,8
280,0,0,0,0,0,0,0,0,0,0,44,3,3,4,4,4,4,5,5,5,6
281,0,0,0,0,0,0,0,0,0,0,46,1,1,1,1,1,1,2,2,2,2
282,0,0,0,0,0,0,0,0,0,0,27,1,1,1,1,1,1,2,2,2,2
283,0,0,0,0,0,0,0,0,0,0,22,1,1,1,1,1,1,2,2,2,2
284,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,1,1,1,1
285,0,0,0,0,0,0,0,0,0,0,45,1,1,1,1,1,1,2,2,2,2
286,0,0,0,0,0,0,0,0,0,0,27,1,1,1,1,1,1,2,2,2,2
287,0,0,0,0,0,0,0,0,0,0,22,1,1,1,1,1,1,2,2,2,2
288,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,1,1,1,1
289,0,0,0,0,0,0,0,0,0,0,45,1,1,1,1,1,1,2,2,2,2
290,0,0,0,0,0,0,0,0,0,0,27,1,1,1,1,1,1,2,2,2,2
291,0,0,0,0,0,0,0,0,0,0,22,1,1,1,1,1,1,2,2,2,2
292,0,0,0,0,0,0,0,0,0,0,44,1,1,1,1,1,1,1,1,1,1
293,0,0,0,0,0,0,0,0,0,0,19,1,1,1,1,1,1,2,2,2,2
294,0,0,0,0,0,0,0,0,0,0,46,2,2,2,2,3,3,3,3,3,4
295,0,0,0,0,0,0,0,0,0,0,27,2,2,2,2,3,3,3,3,3,4
296,0,0,0,0,0,0,0,0,0,0,22,2,2,2,2,3,3,3,3,3,4
297,0,0,0,0,0,0,0,0,0,0,44,1,1,1,2,2,2,2,2,2,2
298,0,0,0,0,0,0,0,0,0,0,45,2,2,2,2,3,3,3,3,3,4
299,0,0,0,0,0,0,0,0,0,0,27,2,2,2,2,3,3,3,3,3,4
300,0,0,0,0,0,0,0,0,0,0,22,2,2,2,2,3,3,3,3,3,4
301,0,0,0,0,0,0,0,0,0,0,44,1,1,1,2,2,2,2,2,2,2
302,0,0,0,0,0,0,0,0,0,0,45,2,2,2,2,3,3,3,3,3,4
303,0,0,0,0,0,0,0,0,0,0,27,2,2,2,2,3,3,3,3,3,4
304,0,0,0,0,0,0,0,0,0,0,22,2,2,2,2,3,3,3,3,3,4
305,0,0,0,0,0,0,0,0,0,0,44,1,1,1,2,2,2,2,2,2,2
306,0,0,0,0,0,0,0,0,0,0,19,2,2,2,2,3,3,3,3,3,4
307,0,0,0,0,0,0,0,0,0,0,46,4,4,4,5,5,5,5,6,6,6
308,0,0,0,0,0,0,0,0,0,0,27,4,4,4,5,5,5,5,6,6,6
309,0,0,0,0,0,0,0,0,0,0,22,4,4,4,5,5,5,5,6,6,6
