key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
24,17,"Magic Defense",0,0,15,21,15,13,21,15,0,0,0,0,0,0,36,72,0,36,33,100,33,50,50,66,66,50,66,66
25,-1,"Critical Hit Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
26,-1,"Critical Hit Resilience",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
27,18,"Critical Hit Rating",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
28,-1,"Critical Hit Evasion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
29,19,"Slashing Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
30,20,"Piercing Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
31,21,"Blunt Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
32,-1,"Projectile Resistance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
33,22,"Attack Magic Potency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
34,23,"Healing Magic Potency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
35,-1,"Enhancement Magic Potency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
36,-1,"Enfeebling Magic Potency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
37,24,"Fire Resistance",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
38,25,"Ice Resistance",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
39,26,"Wind Resistance",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
40,27,"Earth Resistance",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
41,28,"Lightning Resistance",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
42,29,"Water Resistance",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
43,-1,"Magic Resistance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
44,30,"Determination",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
45,31,"Skill Speed",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
46,32,"Spell Speed",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
47,33,"速度",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
48,34,"Morale",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,100,100,100,100,100,100,100,100,100,100
49,-1,"Enmity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
50,-1,"Enmity Reduction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
51,-1,"Resting HP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
52,-1,"Resting MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
53,-1,"Regen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
54,-1,"Refresh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
55,-1,"Movement Speed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
56,-1,"Spikes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
57,-1,"Slow Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
58,-1,"Petrification Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
59,-1,"Paralysis Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
60,-1,"Silence Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
61,-1,"Blind Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
62,-1,"Poison Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
63,-1,"Stun Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
64,-1,"Sleep Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
65,-1,"Bind Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
66,-1,"Heavy Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
67,-1,"Doom Resistance",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
68,-1,"Reduced Durability Loss",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
69,-1,"Increased Spiritbond Gain",10,2,8,8,8,8,8,8,8,8,8,8,12,6,16,32,0,16,100,100,100,100,100,100,100,100,100,100
70,35,"Craftsmanship",35,35,1,30,1,1,1,1,1,1,1,1,0,0,31,33,0,2,100,100,100,100,100,100,100,100,100,100
71,36,"Control",20,20,10,10,10,10,10,10,1,1,1,1,0,0,20,40,0,20,100,100,100,100,100,100,100,100,100,100
72,37,"Gathering",35,20,1,20,15,1,10,1,1,1,1,1,0,0,21,46,0,11,100,100,100,100,100,100,100,100,100,100
73,38,"Perception",20,35,20,10,1,5,1,10,1,1,1,1,0,0,30,22,0,11,100,100,100,100,100,100,100,100,100,100
74,-1,"Double Attack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100
