key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
16,"Requires: <Sheet(ClassJob,15,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
17,"Requires: <Sheet(ClassJob,16,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
18,"Requires: <Sheet(ClassJob,17,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19,"Requires: <Sheet(ClassJob,18,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20,"Requires: <Sheet(ClassJob,19,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,"Requires: <Sheet(ClassJob,20,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22,"Requires: <Sheet(ClassJob,21,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23,"Requires: <Sheet(ClassJob,22,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24,"Requires: <Sheet(ClassJob,23,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,"Requires: <Sheet(ClassJob,24,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26,"Requires: <Sheet(ClassJob,25,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
27,"Requires: <Sheet(ClassJob,26,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,"Requires: <Sheet(ClassJob,27,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29,"Requires: ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,"Requires: Disciple of War",False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
31,"Requires: Disciple of Magic",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
32,"Requires: Disciple of the Land",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
33,"Requires: Disciple of the Hand",False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34,"Requires: Disciples of War or Magic",False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
35,"Requires: Disciples of the Land or Hand",False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
36,"剣術士を除くファイター",False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
37,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,21,1)/>",False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
38,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,19,1)/>",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
39,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,21,1)/>",False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
40,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,21,1)/>",False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
41,"Requires: <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,20,1)/>",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
42,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,21,1)/>",False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
43,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,22,1)/>",False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
44,"Requires: <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,21,1)/>",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,22,1)/>",False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
46,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,23,1)/>",False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
47,"Requires: <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,22,1)/>",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
48,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,23,1)/>",False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
49,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,23,1)/> <Sheet(ClassJob,25,1)/>",False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
50,"Requires: <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,23,1)/>",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
51,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,23,1)/>",False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
52,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,23,1)/> <Sheet(ClassJob,24,1)/>",False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
53,"Requires: <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,24,1)/>",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
54,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/>",False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
55,"Requires: <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,25,1)/>",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
56,"Requires: <Sheet(ClassJob,9,1)/> <Sheet(ClassJob,10,1)/> <Sheet(ClassJob,11,1)/> <Sheet(ClassJob,14,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,17,1)/>",False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
57,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,9,1)/> <Sheet(ClassJob,10,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,22,1)/>",False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
58,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,12,1)/> <Sheet(ClassJob,13,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/> <Sheet(ClassJob,27,1)/>",False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,True,True,True
59,"Requires: <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,11,1)/> <Sheet(ClassJob,13,1)/> <Sheet(ClassJob,14,1)/> <Sheet(ClassJob,15,1)/> <Sheet(ClassJob,23,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/> <Sheet(ClassJob,27,1)/>",False,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True
60,"Requires: <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,8,1)/> <Sheet(ClassJob,12,1)/> <Sheet(ClassJob,14,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,17,1)/> <Sheet(ClassJob,18,1)/> <Sheet(ClassJob,21,1)/>",False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False
61,"Requires: <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,13,1)/> <Sheet(ClassJob,14,1)/> <Sheet(ClassJob,15,1)/> <Sheet(ClassJob,17,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/> <Sheet(ClassJob,27,1)/>",False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,True,True
62,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,8,1)/> <Sheet(ClassJob,9,1)/> <Sheet(ClassJob,18,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,21,1)/>",False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False
63,"Requires: <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,8,1)/> <Sheet(ClassJob,12,1)/> <Sheet(ClassJob,13,1)/> <Sheet(ClassJob,17,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,23,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,27,1)/>",False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True
64,"Requires: <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,8,1)/> <Sheet(ClassJob,11,1)/> <Sheet(ClassJob,15,1)/> <Sheet(ClassJob,18,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,25,1)/>",False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False
65,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,10,1)/> <Sheet(ClassJob,11,1)/> <Sheet(ClassJob,14,1)/> <Sheet(ClassJob,17,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,23,1)/>",False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
66,"Requires: <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,10,1)/> <Sheet(ClassJob,12,1)/> <Sheet(ClassJob,18,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,22,1)/>",False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
67,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,9,1)/> <Sheet(ClassJob,15,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,23,1)/> <Sheet(ClassJob,25,1)/>",False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False
68,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,9,1)/> <Sheet(ClassJob,12,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,23,1)/>",False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False
69,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,10,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,22,1)/>",False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False
70,"Requires: <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,14,1)/> <Sheet(ClassJob,15,1)/> <Sheet(ClassJob,18,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/> <Sheet(ClassJob,27,1)/>",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True
71,"Requires: <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,8,1)/> <Sheet(ClassJob,17,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,23,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,27,1)/>",False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,True
72,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,9,1)/> <Sheet(ClassJob,10,1)/> <Sheet(ClassJob,12,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,22,1)/>",False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False
73,"Requires: <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,11,1)/> <Sheet(ClassJob,13,1)/> <Sheet(ClassJob,14,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,23,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/> <Sheet(ClassJob,27,1)/>",False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True
74,"Requires: <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,9,1)/> <Sheet(ClassJob,10,1)/> <Sheet(ClassJob,12,1)/> <Sheet(ClassJob,17,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,27,1)/>",False,False,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True
75,"Requires: <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,14,1)/> <Sheet(ClassJob,15,1)/> <Sheet(ClassJob,18,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,25,1)/>",False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
76,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,8,1)/> <Sheet(ClassJob,11,1)/> <Sheet(ClassJob,13,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,23,1)/>",False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
77,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/>",False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
78,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,25,1)/>",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
79,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,24,1)/>",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
80,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,21,1)/>",False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
81,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,22,1)/>",False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
82,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,8,1)/> <Sheet(ClassJob,9,1)/> <Sheet(ClassJob,10,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,17,1)/> <Sheet(ClassJob,18,1)/> <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,23,1)/>",False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False
83,"Requires: <Sheet(ClassJob,8,1)/> <Sheet(ClassJob,9,1)/> <Sheet(ClassJob,10,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,17,1)/> <Sheet(ClassJob,18,1)/>",False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
84,"Requires: <Sheet(ClassJob,11,1)/> <Sheet(ClassJob,12,1)/> <Sheet(ClassJob,13,1)/> <Sheet(ClassJob,14,1)/> <Sheet(ClassJob,15,1)/>",False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
85,"Requires: <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,23,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/> <Sheet(ClassJob,27,1)/>",False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
86,"Requires: <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,24,1)/>",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
87,"Requires: <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/>",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
88,"GM only!",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
89,"Fits: All ♂",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
90,"Fits: All ♀",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
91,"Fits: Hyur ♂",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
92,"Fits: Hyur ♀",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
