key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
24,"Bowing Out","While in pursuit of an escaped firestarter imp, a unit of Wood Wailers chased the changeling into a Gods' Quiver storehouse. Thus cornered, the imp unsuccessfully attempted to burn its way out of the building, and was quickly subdued─though not before it had reduced several crates of shortbows to ashes. Conscious of their culpability, the Wood Wailers have agreed to replace all the damaged arms with new ones and are currently seeking local carpenters to assist them.",19,5,2,1,0,0,90,False,9,33,0,54,80012,917655,True,1,292,126,134,0,18,5,2648092,110010,True,0,14
25,"Got Your Back","Ixali invaders will oft arrive to the battlefield in baskets carried by lighter-than-air balloons. This gives their archers an extreme advantage while putting many of our men in danger of taking an arrow. When searching for a way to better protect those fighting on the ground, we found that simply having them wear a shield on their backs improves survival rates threefold. To see all of our units equipped with this potentially life-saving device, the Wood Wailers are hiring competent carpenters to craft wooden shields in bulk.",19,5,2,1,0,0,90,False,9,33,0,54,80012,917656,True,1,885,128,134,0,18,5,2648092,110010,True,0,14
26,"Gridania's Got Talent","The Homunculi─a band of traveling bards known for their golden locks, honey-tongues, and flamboyant raiments─have the maidens of Gridania swooning. Their popularity is so great, in fact, that many of the sylvan city-state's menfolk have taken up the harp with dreams of emulating the bards─in particular, Homunculus high harpist Nolan Ninestring. Never ones to allow a business opportunity to slip through their fingers, Black Rabbit Traders are seeking skilled carpenters to prepare maple lumber for their contracted crafters, it being their intention to produce a range of attractive yet affordable harps.",9,5,2,1,0,0,51,False,9,33,0,51,80012,917657,True,1,360,129,134,0,19,5,2257767,110007,True,0,14
27,"Bows for the Boys","Anticipating an influx of new recruits, the Order of the Twin Adder has requested that Black Rabbit Traders supply them with a large quantity of bows. To ensure the weapons' timely delivery, the consortium is appealing to any carpenters willing to lend their talents.",9,5,2,5,0,0,51,False,9,33,0,51,80012,917652,True,1,1137,208,135,0,18,5,2257767,110007,True,0,14
28,"Shields for the Serpents","Anticipating an influx of new recruits, the Order of the Twin Adder has requested that Black Rabbit Traders supply it with a large quantity of shields. To ensure the items' timely delivery, the consortium is appealing to any carpenters willing to lend their talents.",9,5,2,5,0,0,51,False,9,33,0,51,80012,917653,True,1,1257,208,135,0,18,5,2257767,110007,True,0,14
29,"Spears and Sorcery","In the aftermath of the Calamity, the Wood Wailers found themselves ill-equipped to solve the problems that confronted them, spears being of little benefit to the sick and wounded. At the recommendation of Stillglade Fane, many of the guild's lancers accordingly took up staves and crooks that they might wield the magicks of the conjurers and thereby help set the city-state's people back on their feet. Five years on, this practice has become official policy, each new member of the Wood Wailers now being required to learn several basic restorative spells. To aid their training, the guild requires large quantities of conjurer's arms and seeks talented carpenters to craft them.",19,5,2,5,0,0,90,False,9,33,0,54,80012,917654,True,1,1715,205,135,0,19,5,2648092,110010,True,0,14
30,"Leaving without Leave","For every five recruits who complete their training at the Bannock, there are ten who prove unable to cope with the rigorous daily drills and abandon their brothers. As one might expect, most of these deserters fail to return the equipment issued to them, resulting in a constant shortage of spears and bows for new initiates. The Wood Wailers are seeking to purchase spare arms and will generously reward carpenters for each weapon produced and delivered.",19,5,2,5,0,0,90,False,9,33,0,54,80012,917658,True,1,1053,209,136,0,18,5,2648092,110010,True,0,14
31,"A Sword in Hand","For many Ixal, the weapon of choice is the sword, meaning that training new Wood Wailer recruits on how to use one's spear to defend against the flurry of a short blade is crucial to ensuring their success in combat. The wooden swords used in these rigorous exercises are damaged easily, and therefore a constant supply is required to make sure that not a day of training is missed. Quick-working carpenters are sought to replenish depleted Wood Wailer supplies.",19,5,2,5,0,0,90,False,9,33,0,54,80012,917659,True,1,2022,216,136,0,18,5,2648092,110010,True,0,14
32,"Compulsory Conjury","An edict recently passed by Stillglade Fane requiring all children between the ages of six and nine to train in the art of conjury has parents scrambling to find reasonably priced canes and crooks. To make sure they are not undersold by any second-rate foreign merchant, Black Rabbit Traders are urgently seeking carpenters willing to lend their services in the crafting of various conjurer's arms.",9,5,2,5,0,0,51,False,9,33,0,51,80012,917660,True,1,1580,206,136,0,19,5,2257767,110007,True,0,14
33,"Citizens' Canes","The recent rise in the number of adventurers entering Gridania has caused demand for canes and crooks to increase dramatically─so much so, in fact, that the woodworkers of the Oak Atrium cannot craft enough to replenish the stocks of the local weaponry shops. To help bear this burden, Black Rabbit Traders are currently seeking Disciples of the Hand with applicable skills.",9,5,2,10,0,0,51,False,9,33,0,51,80012,917523,True,1,2566,314,137,0,18,5,2257767,110007,True,0,14
34,"On the Move","Now that many of the roads connecting the four corners of Eorzea are safe for normal passage, Disciples of the Hand from across the realm are once again bringing their talents to Gridania. And, with this many skilled crafters gathered here in the city-state, the demand for quality tools is high. To see that the demand is met, Black Rabbit Traders are seeking the help of local carpenters.",9,5,2,10,0,0,51,False,9,33,0,51,80012,917524,True,1,2230,318,137,0,18,5,2257767,110007,True,0,14
35,"Raise the Roof","The pillars which support the stable roofs have grown old and rotten. We have repeatedly petitioned the Oak Atrium to send us lumber for use in the rebuilding effort, but equivalent projects in other locations have always been given priority, Bentbranch Meadows apparently being too remote to warrant timely assistance. As no delivery of lumber seems imminent, we have opted to petition independent carpenters to help us with our conundrum.",5,5,2,10,0,0,94,False,9,33,0,54,80012,917525,True,1,3033,336,137,0,19,5,2119045,110002,True,0,14
36,"Say It with Spears","Were it not for the tireless efforts of the Wood Wailers, Bentbranch Meadows would be overrun with bloodthirsty beasts and unchivalrous rogues. To express our undying gratitude to the brave sentries who patrol our lands, we wish to present each one with a new spear, decorated with chocobo feathers taken from our own flock. All we require now are skilled crafters to complete the items.",5,5,2,10,0,0,94,False,9,33,0,54,80012,917505,True,1,2566,327,138,0,18,5,2119045,110002,True,0,14
37,"Life's a Stitch","No matter how well crafted, saddles and blankets are bound to suffer wear when used day in and day out. Purchasing new equipment would prove too much of a burden on our coffers, so we have our chocobokeeps do all the necessary repairs. However, when their repair equipment is damaged, there is little the keeps can do, and that is when we turn to local carpenters to provide us with the proper tools to keep our birds happy.",5,5,2,10,0,0,94,False,9,33,0,54,80012,917506,True,1,2410,330,138,0,18,5,2119045,110002,True,0,14
38,"Shielding Sales","Since the Conjurers' Guild reopened its doors to new recruits, prospective mages from across the realm have been flocking to Gridania, hoping to learn the ancient art of conjury and perhaps earn themselves a much-coveted place in Stillglade Fane. This has created serious demand for affordable shields, and after several moons of nigh on non-stop business, Black Rabbit Traders find their supply running dangerously low. Crafters with skill in carpentry are sought to help replenish the consortium's warehouses.",9,5,2,10,0,0,51,False,9,33,0,51,80012,917507,True,1,5808,316,138,0,19,5,2257767,110007,True,0,14
39,"Re-crating the Scene","Several nights ago, a Wood Wailer recruit stationed in Nine Ivies for training was caught attempting to make off with a crate of spare weapons from one of the local supply tents. Under questioning, the young man revealed that he had been stealing crates for the previous fortnight and selling their contents to merchants from Ul'dah. The recruit has since been dismissed from the Wailers and exiled from the Twelveswood, but the crates he sold have not been recovered. To replace the lost items, the Wood Wailers have come to Black Rabbit Traders, and now Maisenta is seeking skilled carpenters to assist her in fulfilling the order.",9,5,2,15,0,0,51,False,9,33,0,51,80012,917526,True,1,4227,451,139,0,18,5,2257767,110007,True,0,14
40,"Nightmare on My Street","A rumor that the popular “Cure” spell can help to calm children experiencing nightmares has prompted parents across the city-state to dabble in the arts of conjury. This, in turn, has increased the demand for quality conjury arms. To ensure their supply will not run dry, Black Rabbit Traders seek the talents of skilled woodworkers.",9,5,2,15,0,0,51,False,9,33,0,51,80012,917527,True,1,4382,448,139,0,18,5,2257767,110007,True,0,14
41,"Driving up the Wall","Recent small-scale skirmishes with Ixali warriors have given the Wood Wailers stationed at the newly constructed Josselin's Spire cause to worry that the current walls would not withstand a full-blown attack. Hoping to render the tower resistant to battering rams and other siege weaponry, the Wailers have decided to clad the walls with hundreds of extra planks. Vivandier Ayled the Steadfast will handsomely reward any able Disciples of the Hand willing to assist her in this endeavor.",7,5,2,15,0,0,107,False,9,33,0,55,80012,917528,True,1,6086,468,139,0,19,5,2255476,110004,True,0,14
42,"Nothing to Hide","The Wood Wailers are currently conducting training exercises for new recruits, and require a fresh supply of masks to replace those damaged during their rigorous drills. Ayled the Steadfast is commissioning willing and able carpenters to create the requisite items and deliver them to her.",7,5,2,15,0,0,107,False,9,33,0,55,80012,917511,True,1,6109,464,140,0,18,5,2255476,110004,True,0,14
43,"What You Need","In the past fortnight, gladiators from Ul'dah seeking to purchase high-quality shields have had to be turned away from Ayled the Steadfast's tents for lack of inventory. If news of her not being able to accommodate her patrons were to spread, it may result in prospective buyers taking their custom elsewhere. To prevent this, the independent vivandier is looking to purchase a significant quantity of shields and will pay top gil for each one.",7,5,2,15,0,0,107,False,9,33,0,55,80012,917512,True,1,3872,416,140,0,18,5,2255476,110004,True,0,14
44,"Bowing to Necessity","To improve Gridania's capacity to respond swiftly to both internal and external threats, the Gods' Quiver has ordered that sentries be stationed in strategic locations throughout the Twelveswood. Before the archers can take up their posts, however, they require new bows to replace those recently stolen in a raid by a band of delinquent sylphs. Black Rabbit Traders seek skilled carpenters to craft the requested items.",9,5,2,15,0,0,51,False,9,33,0,51,80012,917513,True,1,5808,425,140,0,19,5,2257767,110007,True,0,14
45,"As the Worm Turns","To replace a cache of worm-eaten canes and staves, Stillglade Fane is petitioning adventurers with training in carpentry to craft new arms, offering a sizable sum of gil for each complete delivery.",9,5,2,20,0,0,51,False,9,33,0,51,80012,917529,True,1,6373,682,141,0,18,5,2257767,110007,True,0,14
46,"Behind the Mask","Once every full moon, the Wood Wailers conduct a ceremony in which they create a giant pyre and set alight wooden masks to honor the spirits of those spears who fell at the Battle of Carteneau, five summers past. Black Rabbit Traders have been commissioned to provide the masks, and they now seek talented woodworkers to assist them in completing the order in time.",9,5,2,20,0,0,51,False,9,33,0,51,80012,917530,True,1,7331,794,141,0,26,5,2257767,110007,True,0,14
47,"Militia on My Mind","While the Wood Wailers have men and women stationed at almost every major outpost in the Twelveswood, they cannot be everywhere at once, so it is crucial that those people living outside the protective walls of Gridania are capable of defending themselves. Representatives from the Lancers' Guild travel the forest, offering free training programs to all interested, but require the help of carpenters to create the weapons used in the exercises.",13,5,2,20,0,0,129,False,9,33,0,56,80012,917531,True,1,9164,716,141,0,19,5,2257677,110006,True,0,14
48,"Grinding it Out","A good sharp spear can spell the difference between life and death, so all Wood Wailers are taught early on to tend to their weapons daily. While many of those stationed in the field rely on whetstones carried in their satchels, lancers given assignments in larger outposts employ goldsmith grinding wheels to give the spearheads a wickedly sharp edge. The unit stationed in Quarrymill has issued a request for the construction and delivery of these wheels, and are offering a sizable sum of gil in return.",13,5,2,20,0,0,129,False,9,33,0,56,80012,917517,True,1,6625,706,142,0,18,5,2257677,110006,True,0,14
49,"Polearms Aplenty","Recent raids perpetrated by the Ixal have shown Quarrymill's fortifications to be insufficient for keeping the beast tribe at bay. To bolster the hamlet's defenses, the Wood Wailers have ordered that the main gates be reinforced with sharp-tipped spears, and will handsomely reward any able Disciples of the Hand willing to lend their talents in crafting the supplies needed.",13,5,2,20,0,0,129,False,9,33,0,56,80012,917518,True,1,5073,768,142,0,26,5,2257677,110006,True,0,14
50,"Walnut Woes","My addle-brained assistant was tricked by a honey-tongued rat who convinced her he was a representative of the Oak Atrium, and had her send an entire shipment of walnut lumber to his storehouse on the edge of town. I can only imagine where the goods are now... The problem is, however, I still have an order to fill with the Carpenters' Guild, but not enough stock to meet it, and this is why I require the services of swift-working carpenters.",9,5,2,20,0,0,51,False,9,33,0,51,80012,917519,True,1,13893,687,142,0,19,5,2257767,110007,True,0,14
51,"Daddy's Little Girl","A wealthy patron's daughter has recently completed her basic training, prompting her family to celebrate by rewarding the young woman's entire graduating class with personally inscribed shields. Black Rabbit Traders seek carpenters to create shields decorated with a white serpent and deliver them immediately to Maisenta Hawke in New Gridania. The inscription work will be handled by a third party.",9,5,2,25,0,0,51,False,9,33,0,51,80012,917673,True,1,9885,926,143,0,18,5,2257767,110007,True,0,14
52,"Tools for the Tools","After a long night of drinking at the local alehouse, a pair of young Wood Wailers stationed in Quarrymill stumbled into a barn and proceeded to have mock sword fights with the tools found inside, damaging several in the process. The culprits have been properly punished, but now comes the question of replacing the broken items. The Lancers' Guild is offering to pay carpenters (with gil taken from the recruits' salaries) for the crafting of several new forks which, in addition to maiming beasts, can also be used in cultivating fields.",13,5,2,25,0,0,129,False,9,33,0,56,80012,917674,True,1,15710,941,143,0,19,5,2257677,110019,True,0,14
53,"Armoires of the Rich and Famous","Furnishings made of high-quality walnut have grown quite popular amongst the rich merchants refurbishing their post-Calamity residences─so popular, in fact, that the Carpenters' Guild cannot keep up with the demand. Black Rabbit Traders believe this is the perfect opportunity for them to strengthen their foothold in the sultanate, and seek independent carpenters to help them create a sufficient quantity of walnut lumber to do so.",9,5,2,25,0,0,51,False,9,33,0,51,80012,917675,True,1,11115,943,143,0,26,5,2257767,110007,True,0,14
54,"Storm of Swords","For many Ixal, the weapon of choice is the sword. This means that training the Gridanian smallfolk on how to best defend against the flurry of a short blade is crucial to ensuring their survival should they become the victims of a surprise attack. The wooden swords used in these rigorous exercises are damaged easily, and therefore a constant supply is required to make sure that not a day of training is missed. Quick-working carpenters are sought to replenish depleted Wood Wailer supplies.",13,5,2,25,0,0,129,False,9,33,0,56,80012,917676,True,1,11033,892,144,0,18,5,2257677,110019,True,0,14
55,"To Knight the Knights Tonight","House Fortemps, one of Ishgard's most prestigious families, has placed an order with Black Rabbit Traders for a sizable quantity of lances to be used in a knighting ceremony. The consortium is seeking carpenters to assist in the synthesis of the weapons; however, as failure here could result in future business lost, Black Rabbit consignor Maisenta Hawke is requesting that only the most skilled crafters apply.",9,5,2,25,0,0,51,False,9,33,0,51,80012,917677,True,1,22088,952,144,0,19,5,2257767,110007,True,0,14
56,"Heal Away","As important as it is for the residents of hamlets such as Quarrymill and Hyrstmill to be trained in the arts of war should they be attacked by the Ixal, it is just as important that they have basic knowledge in the art of healing. Every moon, the Wood Wailers travel to these remote villages to conduct simple lessons on spellcasting so that the people can better prepare themselves for danger. The staves and canes used in these lessons are given to the village folk afterwards, meaning that the guild is in constant need for newly crafted conjurer's arms.",13,5,2,25,0,0,129,False,9,33,0,56,80012,917678,True,1,8505,923,144,0,26,5,2257677,110019,True,0,14
57,"Knock on Wood","Master Gegeruju's moods grow dangerously erratic with the coming of the foehn winds. A distraction is urgently needed, and the Master's fondness for fine hardwood swords will serve. We seek a discreet and skilled artisan to produce an addition to his collection.",113,5,2,30,0,0,206,False,9,33,0,32,80012,917679,True,1,24500,1091,145,0,19,5,3999030,110031,True,0,14
58,"An Expected Tourney","Once every three moons, the Gods' Quiver holds a tourney for members to showcase their abilities, the champion receiving a flawless ash cavalry bow and bragging rights for a full season. The guild has placed an order for the coming tourney's bow with Black Rabbit Traders; however, the archers will not accept anything that is less than the highest of quality. Only carpenters with the confidence and skill to produce such a weapon need come forth to accept this challenge.",9,5,2,30,0,0,51,False,9,33,0,51,80012,917680,True,1,15141,1114,145,0,18,5,2257767,110007,True,0,14
59,"Ceremonial Spears","House Fortemps, one of Ishgard's most prestigious families, has placed an order with Black Rabbit Traders for a sizable quantity of lances to be used in a knighting ceremony. As the order is quite large, and the schedule extremely tight, the consortium is seeking carpenters known for their speed and productivity to assist in the synthesis of the weapons.",9,5,2,30,0,0,51,False,9,33,0,51,80012,917681,True,1,17670,1297,145,0,26,5,2257767,110007,True,0,14
60,"調達依頼：狩猟用の長弓","我が主、ゲゲルジュ様は、最近「狩猟」に関心をもたれているご様子。バッファロー狩りに挑戦なさりたいとの事ですので、狩猟用の長弓の製作をお願い致します。腕利きの職人様、ぜひご協力ください。",113,5,2,30,0,0,51,False,9,33,0,51,80012,917682,True,1,29925,1178,146,0,19,5,2257767,110007,True,0,14
61,"Live Freelance or Die","In his ceaseless quest to secure Costa del Sol against all enemies, Master Gegeruju has enlisted the services of so-called “free-lances,” seasoned mercenaries and adepts of the long spear. We seek bold Disciples of the Hand to furnish these men and women with the finest spears money can buy.",113,5,2,30,0,0,206,False,9,33,0,32,80012,917683,True,1,19950,1184,146,0,18,5,3999030,110031,True,0,14
62,"The Long Lance of the Law","Master Gegeruju has just declared the Lominsan Armada Appreciation Month, and a large shipment of long lances is needed as a gift for the Malestrom. The Master calls it a grand gesture for a grand company. Pure politics? You might very well think that, I couldn't possibly comment.",113,5,2,30,0,0,206,False,9,33,0,32,80012,917684,True,1,13887,1326,146,0,26,5,3999030,110031,True,0,14
63,"製作系木工_f1t1_グリダニア_35-00_補給","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,35,0,0,10,False,9,33,0,63,80012,917685,True,1,30776,1254,147,0,19,5,3643002,110039,True,0,14
64,"製作系木工_f1t1_グリダニア_35-01_品質納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,35,0,0,51,False,9,33,0,51,80012,917686,True,1,21057,1328,147,0,18,5,2257767,110039,True,0,14
65,"製作系木工_f1t1_グリダニア_35-02_大量納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,35,0,0,51,False,9,33,0,51,80012,917687,True,1,19600,1323,147,0,26,5,2257767,110039,True,0,14
66,"製作系木工_r1f1_アドネール占星_35-00_補給","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,35,0,0,51,False,9,33,0,51,80012,917688,True,1,30776,1439,148,0,19,5,2257767,110039,True,0,14
67,"製作系木工_r1f1_アドネール占星_35-01_品質納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,35,0,0,10,False,9,33,0,63,80012,917689,True,1,22119,1426,148,0,18,5,3643002,110039,True,0,14
68,"製作系木工_r1f1_アドネール占星_35-02_大量納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,35,0,0,10,False,9,33,0,63,80012,917690,True,1,18170,1432,148,0,26,5,3643002,110039,True,0,14
69,"製作系木工_f1t1_グリダニア_40-00_補給","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,40,0,0,10,False,9,33,0,63,80012,917691,True,1,42401,1644,149,0,19,5,3643494,110039,True,0,14
70,"製作系木工_f1t1_グリダニア_40-01_品質納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,40,0,0,51,False,9,33,0,51,80012,917692,True,1,28267,1691,149,0,18,5,2257767,110039,True,0,14
71,"製作系木工_f1t1_グリダニア_40-02_大量納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,40,0,0,51,False,9,33,0,51,80012,917693,True,1,32049,1917,149,0,26,5,2257767,110039,True,0,14
72,"製作系木工_r1f1_ホワイトブリム前哨地_40-00_補給","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,40,0,0,51,False,9,33,0,51,80012,917694,True,1,40061,1586,150,0,19,5,2257767,110039,True,0,14
73,"製作系木工_r1f1_ホワイトブリム前哨地_40-01_品質納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,40,0,0,10,False,9,33,0,63,80012,917695,True,1,27887,1584,150,0,18,5,3643494,110039,True,0,14
74,"製作系木工_r1f1_ホワイトブリム前哨地_40-02_大量納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,40,0,0,10,False,9,33,0,63,80012,917696,True,1,25917,2002,150,0,26,5,3643494,110039,True,0,14
75,"製作系木工_f1t1_グリダニア_45-00_補給","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,45,0,0,10,False,9,33,0,67,80012,917697,True,1,51828,1954,151,0,19,5,2257767,110039,True,0,14
76,"製作系木工_f1t1_グリダニア_45-01_品質納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,45,0,0,51,False,9,33,0,51,80012,917698,True,1,35520,1796,151,0,18,5,2257767,110039,True,0,14
77,"製作系木工_f1t1_グリダニア_45-02_大量納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,45,0,0,51,False,9,33,0,51,80012,917699,True,1,26543,1746,151,0,26,5,2257767,110039,True,0,14
78,"製作系木工_l1f1_聖コイナク財団の調査地_45-00_補給","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,45,0,0,51,False,9,33,0,51,80012,917700,True,1,54699,2464,152,0,19,5,2257767,110039,True,0,14
79,"製作系木工_l1f1_聖コイナク財団の調査地_45-01_品質納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,45,0,0,10,False,9,33,0,67,80012,917701,True,1,33573,1747,152,0,18,5,2257767,110039,True,0,14
80,"製作系木工_l1f1_聖コイナク財団の調査地_45-02_大量納品","※β版向け製作系リーヴ：仮実装中なので受注禁止！！",3,5,2,45,0,0,10,False,9,33,0,67,80012,917702,True,1,33921,2291,152,0,26,5,2257767,110039,True,0,14
81,"Red in the Head","Since the fall of Dalamud, the Twelveswood has seen considerably more days of sunshine than formerly, which would ordinarily be cause for celebration. Not everyone is smiling, however. In fact, the Matron's Friars─a devout brotherhood whose shaved pates make them especially susceptible to the sun's scorching rays─have taken to wincing. Happily, an exhaustive examination of their scripture failed to yield any passage which states that they should suffer for their goddess─in <Emphasis>this</Emphasis> manner, at least─and they have thus placed a large order with Black Rabbit Traders for leather caps. To help meet this order, the trading company seeks leatherworkers with the relevant cap-crafting skills.",9,9,2,1,0,0,51,False,13,37,0,51,80012,917661,True,1,240,123,233,0,18,5,2257767,110007,True,0,14
82,"Underneath It All","A local troupe of amateur actors known to regularly put on performances at Mih Khetto's Amphitheatre have requested the delivery of several scores of leather wristbands. Supposedly, the more poorly fit performers plan to wear several of them on their arms at once to create the illusion that they are actually the muscle-clad warriors that they are attempting to portray. Black Rabbit Traders will pay leatherworkers a fine premium for wristbands crafted and delivered to Maisenta Hawke in New Gridania.",9,9,2,1,0,0,51,False,13,37,0,51,80012,917662,True,1,292,124,233,0,18,5,2257767,110007,True,0,14
83,"Sole Traders","Thirty-malm marches through the Twelveswood wear down not only the spirits of newly recruited Wood Wailers, but the soles of their boots, too. To ensure their best customers' requests for footwear are never bootless, the Black Rabbit Traders are ever on the lookout for leatherworkers to assist in replenishing their stock of leather shoes, boots, and leggings.",19,9,2,1,0,0,90,False,13,37,0,54,80012,917663,True,1,438,126,233,0,19,5,2648092,110010,True,0,14
84,"Packmen","Though the spear may appear a Wood Wailer's best friend, defending the Twelveswood from the dangers that lurk within is not a task that can be accomplished with polearm alone. A wise soldier will always keep an ample supply of potions, herbs, rations, and other aids to survival close at hand, necessitating the use of a good belt. To ensure their men and women are properly prepared in the event of an emergency, the quartermasters of the Lancers' Guild are always on the lookout for quality belts, and skilled leatherworkers to make them.",19,9,2,1,0,0,90,False,13,37,0,54,80012,917667,True,1,364,126,234,0,18,5,2648092,110010,True,0,14
