key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
60,72,True,6,10,7,12,10,True,2,7,2,9,0,False,0,0,0,0
61,71,True,6,9,7,11,70,True,2,4,2,5,0,False,0,0,0,0
62,27,True,6,10,7,13,3,True,4,6,5,8,22,True,2,4,2,5
63,19,True,6,10,7,13,3,True,4,6,5,8,22,True,2,4,2,5
64,11,True,6,10,7,12,71,True,2,4,2,5,0,False,0,0,0,0
65,73,True,6,10,7,13,72,True,2,4,2,5,0,False,0,0,0,0
66,10,True,6,19,7,24,72,True,2,4,2,5,0,False,0,0,0,0
67,3,True,6,8,7,10,0,False,0,0,0,0,0,False,0,0,0,0
68,22,True,6,13,7,16,3,True,4,8,5,10,27,True,2,5,2,6
69,19,True,6,13,7,16,3,True,4,8,5,10,45,True,2,5,2,6
70,73,True,6,11,7,14,72,True,2,5,2,6,0,False,0,0,0,0
71,44,True,6,8,7,10,3,True,4,9,5,11,22,True,2,6,2,7
72,6,True,6,8,7,10,3,True,4,9,5,11,46,True,2,6,2,7
73,46,True,6,14,7,17,3,True,4,9,5,11,6,True,2,3,2,4
74,45,True,4,14,5,18,3,True,3,10,4,12,22,True,2,6,2,7
75,71,True,4,11,5,14,11,True,2,4,2,5,0,False,0,0,0,0
76,3,True,4,10,5,12,0,False,0,0,0,0,0,False,0,0,0,0
77,11,True,4,10,5,13,70,True,2,5,2,6,0,False,0,0,0,0
78,10,True,3,26,4,32,72,True,2,6,2,8,0,False,0,0,0,0
79,44,True,4,10,5,13,3,True,3,10,4,13,22,True,2,6,2,8
80,22,True,4,17,5,21,3,True,3,10,4,13,27,True,2,7,2,9
81,72,True,3,16,4,20,73,True,2,6,2,8,0,False,0,0,0,0
82,70,True,4,12,5,15,0,False,0,0,0,0,0,False,0,0,0,0
83,19,True,4,18,5,23,3,True,3,11,4,14,22,True,2,7,2,9
84,27,True,4,19,5,24,3,True,3,12,4,15,22,True,2,8,2,10
85,11,True,3,10,4,13,71,True,2,5,2,6,0,False,0,0,0,0
86,6,True,4,11,5,14,3,True,3,12,4,15,46,True,2,8,2,10
87,73,True,3,16,4,20,10,True,2,10,2,13,0,False,0,0,0,0
88,72,True,4,14,5,17,10,True,2,10,2,12,0,False,0,0,0,0
89,44,True,4,13,5,16,3,True,3,13,4,16,27,True,2,8,2,10
90,22,True,3,22,4,27,3,True,2,14,3,18,27,True,2,9,2,11
91,6,True,3,14,4,17,3,True,2,14,3,18,46,True,2,9,2,11
92,19,True,3,22,4,27,3,True,2,14,3,18,22,True,2,9,2,11
93,27,True,3,22,4,27,3,True,2,14,3,18,22,True,2,9,2,11
94,10,True,4,24,5,30,73,True,2,6,2,7,0,False,0,0,0,0
95,45,True,4,21,5,26,3,True,3,13,4,16,22,True,2,8,2,10
96,72,True,4,14,5,17,73,True,2,6,2,7,0,False,0,0,0,0
97,44,True,3,14,4,17,3,True,2,14,3,18,27,True,2,9,2,11
98,46,True,3,22,4,27,3,True,2,14,3,18,6,True,2,6,2,7
99,10,True,8,10,10,12,0,False,0,0,0,0,0,False,0,0,0,0
100,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
101,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
102,3,True,8,2,10,2,0,False,0,0,0,0,0,False,0,0,0,0
103,3,True,8,2,10,2,0,False,0,0,0,0,0,False,0,0,0,0
104,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
105,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
106,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
107,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
108,3,True,6,6,7,8,0,False,0,0,0,0,0,False,0,0,0,0
109,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
110,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
111,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
112,45,True,7,7,9,9,3,True,4,4,5,5,0,False,0,0,0,0
113,70,True,8,5,10,6,0,False,0,0,0,0,0,False,0,0,0,0
114,70,True,8,6,10,8,71,True,2,2,2,3,0,False,0,0,0,0
115,70,True,7,8,9,10,11,True,2,4,2,5,0,False,0,0,0,0
116,70,True,6,10,7,12,11,True,2,4,2,5,0,False,0,0,0,0
117,70,True,3,13,4,16,11,True,2,4,2,5,0,False,0,0,0,0
118,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
119,5,True,16,12,20,15,0,False,0,0,0,0,0,False,0,0,0,0
120,4,True,16,12,20,15,0,False,0,0,0,0,0,False,0,0,0,0
121,2,True,16,12,20,15,0,False,0,0,0,0,0,False,0,0,0,0
122,3,True,16,12,20,15,0,False,0,0,0,0,0,False,0,0,0,0
123,1,True,16,12,20,15,0,False,0,0,0,0,0,False,0,0,0,0
124,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
125,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
126,5,True,16,28,20,35,0,False,0,0,0,0,0,False,0,0,0,0
127,4,True,16,28,20,35,0,False,0,0,0,0,0,False,0,0,0,0
128,2,True,16,28,20,35,0,False,0,0,0,0,0,False,0,0,0,0
129,3,True,16,28,20,35,0,False,0,0,0,0,0,False,0,0,0,0
130,1,True,16,28,20,35,0,False,0,0,0,0,0,False,0,0,0,0
131,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
132,5,True,16,52,20,65,0,False,0,0,0,0,0,False,0,0,0,0
133,4,True,16,52,20,65,0,False,0,0,0,0,0,False,0,0,0,0
134,2,True,16,52,20,65,0,False,0,0,0,0,0,False,0,0,0,0
135,3,True,16,52,20,65,0,False,0,0,0,0,0,False,0,0,0,0
136,1,True,16,52,20,65,0,False,0,0,0,0,0,False,0,0,0,0
137,5,True,16,68,20,85,0,False,0,0,0,0,0,False,0,0,0,0
138,4,True,16,68,20,85,0,False,0,0,0,0,0,False,0,0,0,0
139,2,True,16,68,20,85,0,False,0,0,0,0,0,False,0,0,0,0
140,3,True,16,68,20,85,0,False,0,0,0,0,0,False,0,0,0,0
141,1,True,16,68,20,85,0,False,0,0,0,0,0,False,0,0,0,0
142,37,True,16,22,20,27,0,False,0,0,0,0,0,False,0,0,0,0
143,42,True,16,22,20,27,0,False,0,0,0,0,0,False,0,0,0,0
144,39,True,16,22,20,27,0,False,0,0,0,0,0,False,0,0,0,0
145,40,True,16,22,20,27,0,False,0,0,0,0,0,False,0,0,0,0
146,41,True,16,22,20,27,0,False,0,0,0,0,0,False,0,0,0,0
147,38,True,16,22,20,27,0,False,0,0,0,0,0,False,0,0,0,0
148,37,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
149,42,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
150,39,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
151,40,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
152,41,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
153,38,True,16,37,20,46,0,False,0,0,0,0,0,False,0,0,0,0
154,37,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
155,42,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
156,39,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
157,40,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
158,41,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
159,38,True,16,64,20,80,0,False,0,0,0,0,0,False,0,0,0,0
160,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
161,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
162,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
163,1,True,20,35,20,35,2,True,20,35,20,35,4,True,20,35,20,35
164,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
165,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
166,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
167,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
168,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
169,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
170,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
