key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
57,2,10,0,411,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
58,2,10,0,412,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
59,2,15,0,414,255,413,255,0,255,0,255,0,255,0,255,0,255,0,255
60,2,15,0,416,255,415,255,0,255,0,255,0,255,0,255,0,255,0,255
61,2,15,0,417,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
62,2,15,0,419,255,418,255,0,255,0,255,0,255,0,255,0,255,0,255
63,3,20,0,421,255,420,255,0,255,0,255,0,255,0,255,0,255,0,255
64,2,20,0,422,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
65,2,20,0,423,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
66,2,20,0,427,255,426,255,0,255,0,255,0,255,0,255,0,255,0,255
67,3,20,0,425,255,424,255,0,255,0,255,0,255,0,255,0,255,0,255
68,2,25,0,429,255,428,255,0,255,0,255,0,255,0,255,0,255,0,255
69,3,25,0,430,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
70,2,25,0,431,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
71,2,25,0,432,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
72,2,30,0,434,255,433,255,0,255,0,255,0,255,0,255,0,255,0,255
73,3,30,0,436,255,435,255,0,255,0,255,0,255,0,255,0,255,0,255
74,3,30,0,437,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
75,2,30,0,438,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
76,2,30,0,439,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
77,2,35,0,440,255,441,255,0,255,0,255,0,255,0,255,0,255,0,255
78,3,35,0,442,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
79,3,35,0,443,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
80,2,35,0,444,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
81,2,40,0,445,255,446,255,0,255,0,255,0,255,0,255,0,255,0,255
82,2,40,0,447,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
83,2,40,0,448,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
84,2,40,0,449,255,450,255,0,255,0,255,0,255,0,255,0,255,0,255
85,2,45,0,451,255,452,255,0,255,0,255,0,255,0,255,0,255,0,255
86,2,45,0,453,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
87,2,45,0,454,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
88,2,45,0,455,255,456,255,0,255,0,255,0,255,0,255,0,255,0,255
89,2,50,0,457,255,458,255,0,255,0,255,0,255,0,255,0,255,0,255
90,2,50,0,459,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
91,2,50,0,460,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
92,2,50,0,461,255,462,255,0,255,0,255,0,255,0,255,0,255,0,255
93,0,5,0,463,255,464,255,0,255,0,255,0,255,0,255,0,255,0,255
94,0,5,0,465,255,466,255,0,255,0,255,0,255,0,255,0,255,0,255
95,0,5,0,467,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
96,0,5,0,468,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
97,0,10,0,469,255,470,255,0,255,0,255,0,255,0,255,0,255,0,255
98,0,10,0,471,255,472,255,0,255,0,255,0,255,0,255,0,255,0,255
99,0,10,0,473,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
100,0,10,0,474,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
101,0,15,0,475,255,476,255,0,255,0,255,0,255,0,255,0,255,0,255
102,0,15,0,477,255,478,255,0,255,0,255,0,255,0,255,0,255,0,255
103,0,15,0,479,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
104,0,15,0,480,255,481,255,0,255,0,255,0,255,0,255,0,255,0,255
105,0,20,0,482,255,483,255,0,255,0,255,0,255,0,255,0,255,0,255
106,0,20,0,484,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
107,0,20,0,485,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
108,0,20,0,486,255,487,255,0,255,0,255,0,255,0,255,0,255,0,255
109,0,25,0,488,255,489,255,0,255,0,255,0,255,0,255,0,255,0,255
110,1,25,0,490,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
111,1,25,0,491,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
112,0,25,0,492,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
113,0,30,0,493,255,494,255,0,255,0,255,0,255,0,255,0,255,0,255
114,0,30,0,495,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
115,0,30,0,496,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
116,0,30,0,497,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
117,0,35,0,498,255,499,255,0,255,0,255,0,255,0,255,0,255,0,255
118,0,35,0,500,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
119,0,35,0,501,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
120,0,35,0,502,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
121,0,40,0,503,255,504,255,0,255,0,255,0,255,0,255,0,255,0,255
122,0,40,0,505,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
123,0,40,0,506,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
124,0,40,0,507,255,508,255,0,255,0,255,0,255,0,255,0,255,0,255
125,0,45,0,509,255,510,255,0,255,0,255,0,255,0,255,0,255,0,255
126,0,45,0,511,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
127,0,45,0,512,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
128,0,45,0,513,255,514,255,0,255,0,255,0,255,0,255,0,255,0,255
129,0,50,0,515,255,516,255,0,255,0,255,0,255,0,255,0,255,0,255
130,0,50,0,517,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
131,0,50,0,518,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
132,0,50,0,519,255,520,255,0,255,0,255,0,255,0,255,0,255,0,255
133,3,35,0,141,255,202,255,164,255,0,255,0,255,0,255,0,255,5,255
134,3,35,0,190,255,188,255,198,255,165,255,0,255,0,255,0,255,6,255
135,2,40,0,0,255,0,255,0,255,0,255,25,255,23,255,0,255,3,255
136,2,40,0,0,255,0,255,0,255,0,255,25,255,23,255,0,255,2,255
137,2,40,0,102,255,127,255,0,255,0,255,0,255,0,255,0,255,6,255
138,2,30,0,0,255,0,255,0,255,0,255,0,255,22,255,0,255,6,255
139,2,30,0,0,255,0,255,0,255,0,255,0,255,22,255,7,255,1,255
140,3,40,0,162,255,180,255,0,255,0,255,0,255,0,255,0,255,2,255
141,3,40,0,187,255,139,255,158,255,0,255,0,255,0,255,0,255,6,255
142,2,45,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
143,3,45,0,153,255,177,255,203,255,161,255,0,255,0,255,0,255,4,255
144,2,50,0,0,255,0,255,0,255,0,255,26,255,0,255,0,255,1,255
145,2,40,0,0,255,0,255,0,255,0,255,25,255,23,255,0,255,4,255
146,2,50,0,0,255,0,255,0,255,0,255,26,255,0,255,0,255,6,255
147,2,50,0,137,255,136,255,0,255,0,255,0,255,0,255,0,255,3,255
148,2,50,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
149,3,50,0,154,255,178,255,194,255,0,255,0,255,0,255,0,255,5,255
150,2,50,0,170,255,0,255,0,255,0,255,0,255,0,255,0,255,6,255
151,3,50,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
152,3,50,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
153,0,5,0,74,255,72,255,0,255,0,255,0,255,0,255,3,255,5,255
154,0,5,0,74,255,72,255,0,255,0,255,0,255,0,255,1,255,6,255
155,0,10,0,70,255,66,255,62,255,0,255,0,255,0,255,0,255,5,255
156,0,10,0,70,255,66,255,62,255,67,255,0,255,20,255,0,255,6,255
157,0,5,0,68,255,0,255,0,255,0,255,0,255,19,255,3,255,5,255
158,0,15,0,44,255,48,255,73,255,60,255,0,255,0,255,0,255,6,255
159,1,15,0,92,255,95,255,82,255,0,255,0,255,0,255,0,255,6,255
160,0,20,0,58,255,55,255,38,255,0,255,0,255,0,255,0,255,1,255
161,0,20,0,51,255,69,255,0,255,0,255,0,255,0,255,0,255,2,255
162,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,0,255,6,255
163,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,0,255,3,255
164,1,20,0,0,255,0,255,0,255,0,255,24,255,21,255,0,255,1,255
165,2,30,0,0,255,0,255,0,255,0,255,0,255,22,255,8,255,2,255
166,1,20,0,93,255,0,255,0,255,0,255,0,255,0,255,0,255,2,255
167,1,25,0,86,255,98,255,90,255,0,255,0,255,0,255,0,255,4,255
168,0,30,0,76,255,0,255,0,255,0,255,0,255,0,255,0,255,1,255
169,1,30,0,85,255,88,255,0,255,0,255,0,255,0,255,0,255,5,255
170,1,40,0,0,255,0,255,0,255,0,255,25,255,23,255,0,255,6,255
171,2,30,0,0,255,0,255,0,255,0,255,0,255,22,255,10,255,4,255
172,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,0,255,1,255
173,2,30,0,0,255,0,255,0,255,0,255,0,255,22,255,9,255,3,255
174,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,0,255,5,255
175,2,30,0,0,255,0,255,0,255,0,255,0,255,22,255,11,255,5,255
176,1,30,0,99,255,83,255,0,255,0,255,0,255,0,255,0,255,4,255
177,0,35,0,56,255,77,255,0,255,0,255,0,255,0,255,0,255,5,255
178,0,35,0,57,255,37,255,0,255,0,255,0,255,0,255,0,255,3,255
179,0,35,0,36,255,41,255,43,255,0,255,0,255,0,255,0,255,6,255
180,0,40,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
181,1,40,0,0,255,0,255,0,255,0,255,25,255,23,255,0,255,1,255
182,1,40,0,0,255,0,255,0,255,0,255,25,255,23,255,0,255,5,255
183,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,0,255,4,255
184,2,30,0,0,255,0,255,0,255,0,255,0,255,22,255,12,255,6,255
185,0,45,0,39,255,61,255,0,255,0,255,0,255,0,255,0,255,1,255
186,0,45,0,50,255,71,255,0,255,0,255,0,255,0,255,0,255,4,255
187,0,50,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
188,2,40,0,0,255,0,255,0,255,0,255,25,255,23,255,9,255,3,255
189,0,50,0,64,255,40,255,63,255,53,255,0,255,0,255,0,255,3,255
190,0,50,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
191,1,50,0,0,255,0,255,0,255,0,255,26,255,0,255,0,255,3,255
192,1,50,0,0,255,0,255,0,255,0,255,26,255,0,255,0,255,2,255
193,1,50,0,0,255,0,255,0,255,0,255,26,255,0,255,0,255,4,255
194,1,50,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
195,2,40,0,0,255,0,255,0,255,0,255,25,255,23,255,8,255,2,255
196,2,40,0,0,255,0,255,0,255,0,255,25,255,23,255,10,255,4,255
197,2,50,0,0,255,0,255,0,255,0,255,26,255,0,255,7,255,1,255
198,2,50,0,0,255,0,255,0,255,0,255,26,255,0,255,12,255,6,255
199,2,50,0,0,255,0,255,0,255,0,255,26,255,0,255,11,255,5,255
200,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,9,255,3,255
201,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,7,255,1,255
202,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,11,255,5,255
203,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,10,255,4,255
204,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,12,255,6,255
205,1,30,0,0,255,0,255,0,255,0,255,0,255,22,255,8,255,2,255
206,1,40,0,0,255,0,255,0,255,0,255,25,255,23,255,7,255,1,255
207,1,40,0,0,255,0,255,0,255,0,255,25,255,23,255,11,255,5,255
208,1,40,0,0,255,0,255,0,255,0,255,25,255,23,255,12,255,6,255
209,1,50,0,0,255,0,255,0,255,0,255,26,255,0,255,9,255,3,255
210,1,50,0,0,255,0,255,0,255,0,255,26,255,0,255,8,255,2,255
211,1,50,0,0,255,0,255,0,255,0,255,26,255,0,255,10,255,4,255
212,1,15,0,87,255,89,255,0,255,0,255,0,255,0,255,0,255,5,255
213,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
214,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
215,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
216,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
217,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
218,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
219,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
220,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
221,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
222,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
223,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
224,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
225,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
226,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
227,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
228,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
229,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
230,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
231,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
232,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
233,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
234,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
235,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
236,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
237,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
238,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
239,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
240,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
241,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
242,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
243,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
244,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
245,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
246,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
247,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
248,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
249,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
250,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
251,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
252,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
253,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
254,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
255,0,0,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255
