key,0,1,2,3,4
166,3,38,1,1,3010
167,3,38,1,2,3010
168,2,1003,1,1,3071
169,3,54,1,1,3030
170,3,54,1,2,3030
171,3,9001,1,1,3002
172,3,9002,1,1,3002
173,3,9003,1,1,3002
174,3,18,1,3,3088
175,3,18,1,4,3088
176,3,19,2,1,3040
177,3,20,1,1,3048
178,3,21,1,2,3097
179,3,21,1,3,3097
180,3,21,2,1,3097
181,3,22,1,2,3095
182,3,22,1,3,3095
183,3,23,1,2,3090
184,3,26,1,2,3051
185,3,27,1,2,3025
186,3,29,1,2,3091
187,3,29,1,3,3091
188,3,29,1,4,3091
189,3,29,2,1,3091
190,3,30,1,3,3028
191,3,30,1,4,3028
192,3,32,1,3,3001
193,3,33,1,1,3004
194,3,33,1,2,3004
195,3,35,1,1,3007
196,3,35,1,2,3007
197,3,35,2,1,3007
198,3,36,1,4,3008
199,3,37,1,3,3009
200,3,37,1,4,3009
201,3,38,1,3,3010
202,3,39,2,2,3046
203,3,41,1,3,3013
204,3,41,1,4,3013
205,3,41,2,1,3013
206,3,41,4,1,3013
207,3,42,1,1,3124
208,3,42,2,1,3124
209,3,42,3,1,3124
210,3,44,1,1,3018
211,3,44,1,2,3018
212,3,44,1,3,3018
213,3,49,1,1,3023
214,3,49,2,1,3023
215,3,49,2,2,3023
216,3,50,1,1,3026
217,3,50,2,1,3026
218,3,52,1,1,3034
219,3,57,1,1,3032
220,3,57,1,2,3032
221,3,57,1,3,3032
222,3,58,1,1,3081
223,3,58,1,2,3081
224,3,60,1,1,3125
225,3,60,1,2,3125
226,3,61,1,1,3126
227,3,62,1,1,3127
228,3,63,1,2,3107
229,3,63,2,1,3107
230,3,63,3,1,3107
231,3,63,4,1,3107
232,3,64,2,1,3093
233,3,65,1,1,3094
234,3,66,1,1,3129
235,3,68,1,1,3106
236,3,68,1,2,3106
237,3,68,1,3,3106
238,3,68,1,4,3106
239,3,68,1,5,3106
240,3,68,1,6,3106
241,3,69,1,1,3002
242,3,70,1,1,3131
243,3,71,1,1,3002
244,3,73,1,1,3133
245,3,74,1,1,3002
246,3,75,1,1,3002
247,3,76,1,1,3136
248,3,76,1,2,3136
249,3,76,1,3,3136
250,3,77,1,1,3137
251,3,77,1,2,3137
252,3,77,1,3,3137
253,3,77,1,4,3137
254,3,77,1,5,3137
255,3,78,1,1,3138
256,3,78,1,2,3138
257,3,79,1,1,3139
258,3,80,1,1,3054
259,3,80,1,2,3054
260,3,82,1,1,3039
261,3,82,1,2,3039
262,3,82,2,1,3039
263,3,83,1,1,3055
264,3,83,1,2,3055
265,3,83,1,3,3055
266,3,83,1,4,3055
267,3,83,1,5,3055
268,3,83,2,1,3055
269,3,83,2,2,3055
270,3,83,2,3,3055
271,3,84,1,1,3057
272,3,84,2,1,3057
273,3,86,1,1,3044
274,3,86,1,2,3044
275,3,86,1,3,3044
276,3,86,1,4,3044
277,3,86,1,5,3044
278,3,86,1,6,3044
279,3,86,1,7,3044
280,3,86,1,8,3044
281,3,91,1,1,3002
282,3,91,2,1,3002
283,3,97,1,1,3140
284,3,100,1,1,3142
285,3,101,1,1,3002
286,3,102,1,1,3002
287,3,103,1,1,3145
288,3,99,1,1,3147
289,3,99,1,2,3147
290,3,99,1,3,3147
291,3,108,1,1,3002
292,3,109,1,1,3002
293,3,110,1,1,3002
294,3,110,2,1,3002
295,3,7002,1,1,3202
296,3,112,1,1,3002
297,3,113,1,1,3002
298,3,114,1,1,3154
299,3,115,1,1,3002
300,3,116,1,1,3002
301,3,117,1,1,3157
302,3,117,1,2,3157
303,3,118,1,1,3002
304,3,119,1,1,3002
305,3,119,2,1,3002
306,3,120,1,1,3002
307,3,121,1,1,3002
308,3,122,1,1,3162
309,3,123,1,1,3002
310,3,124,1,1,3002
311,3,125,1,1,3002
312,3,126,1,1,3002
313,3,127,1,1,3002
314,3,128,1,1,3168
315,3,129,1,1,3169
316,3,130,1,1,3002
317,3,131,1,1,3002
318,3,132,1,1,3002
319,3,133,1,1,3173
320,3,134,1,1,3174
321,3,135,1,1,3175
322,3,137,1,1,3176
323,3,138,1,1,3177
324,5,0,0,1,3002
325,3,140,1,1,3179
326,3,141,1,1,3180
327,3,142,1,1,3181
328,3,143,1,1,3182
329,3,144,1,1,3183
330,3,145,1,1,3184
331,3,146,1,1,3185
332,3,147,1,1,3186
333,3,147,1,2,3186
334,3,148,2,1,3187
335,3,148,1,1,3187
336,3,8001,1,2,3103
337,3,8001,1,3,3103
338,3,8001,1,4,3103
339,3,8002,2,1,3104
340,3,8002,3,1,3104
341,3,151,1,1,3190
342,2,1007,1,1,3119
343,2,1008,1,1,3120
344,2,1009,1,1,3121
345,2,1009,7,1,3122
346,2,1014,1,1,3123
347,3,150,1,1,3189
348,3,55,1,3,3031
349,3,55,1,4,3031
350,3,55,1,5,3031
351,3,55,1,6,3031
352,3,55,1,7,3031
353,3,55,1,8,3031
354,3,55,1,9,3031
355,3,55,1,10,3031
356,3,55,1,11,3031
357,3,55,1,12,3031
358,3,7,1,5,3050
359,4,1745,0,1,3002
360,0,0,0,1,3002
361,3,21,1,4,3097
362,3,21,1,5,3097
363,3,21,1,6,3097
364,3,43,1,6,3015
365,4,1786,0,1,3002
366,4,1696,0,1,3002
367,2,1,17,1,3073
368,2,1,17,2,3073
369,2,1,17,3,3073
370,2,1,18,1,3073
371,3,21,1,1,3114
372,3,29,1,1,3115
373,3,27,1,1,3116
374,4,2220,0,1,3002
375,4,2218,0,1,3002
376,3,9994,1,1,3002
377,3,8002,4,1,3104
378,3,8004,1,1,3207
379,3,8005,1,1,3208
380,3,8006,1,1,3209
381,3,8007,1,1,3210
382,3,8008,1,1,3211
383,3,8009,1,1,3212
384,3,8010,1,1,3213
385,3,8011,1,1,3214
386,3,8012,1,1,3215
387,3,8013,1,1,3216
388,3,8014,1,1,3217
389,3,8015,1,1,3218
390,3,8016,1,1,3219
391,3,8017,1,1,3220
392,3,8018,1,1,3221
393,3,8019,1,1,3222
394,3,8020,1,1,3223
395,3,8021,1,1,3224
396,3,8022,1,1,3225
397,3,8023,1,1,3226
398,3,8024,1,1,3227
399,3,8025,1,1,3228
400,3,8026,1,1,3229
401,3,8027,1,1,3230
402,3,8028,1,1,3231
403,3,8029,1,1,3232
404,3,8030,1,1,3233
405,3,8031,1,1,3234
406,3,8032,1,1,3235
407,3,8033,1,1,3236
408,3,8034,1,1,3237
409,3,8035,1,1,3238
410,3,8036,1,1,3239
411,3,8037,1,1,3240
412,3,8038,1,1,3241
413,3,8039,1,1,3242
414,3,8040,1,1,3243
415,3,8041,1,1,3244
416,3,8042,1,1,3245
417,3,8043,1,1,3246
418,3,8044,1,1,3247
419,3,8045,1,1,3248
420,3,8046,1,1,3249
421,3,7001,1,1,3201
422,3,7002,1,2,3202
423,3,7002,1,3,3202
424,3,7002,1,4,3202
425,3,7002,1,5,3202
426,3,7002,1,6,3202
427,3,7003,1,1,3203
428,3,7004,1,1,3204
429,3,7005,1,1,3205
430,3,7006,1,1,3206
431,3,12,1,1,3197
432,3,89,1,1,3002
433,4,2577,0,1,3002
434,3,48,1,1,3022
435,3,54,2,1,3030
436,3,9996,1,1,3142
437,3,7001,2,1,3201
438,3,154,1,1,3002
439,3,155,1,1,3002
440,3,156,1,1,3002
441,3,156,1,2,3002
442,3,156,1,3,3002
443,3,157,1,1,3002
444,3,157,2,1,3002
445,3,157,3,1,3002
446,3,157,4,1,3002
447,3,104,1,1,3002
448,3,105,1,1,3194
449,3,105,1,1,3194
450,3,156,1,4,3002
451,4,3251,0,1,3002
452,3,111,1,1,3002
453,3,67,1,1,3002
454,3,72,1,1,3002
455,4,3140,0,1,3002
456,4,3141,0,1,3002
457,4,3144,0,1,3002
458,4,3145,0,1,3002
459,4,3142,0,1,3002
460,4,3143,0,1,3002
461,4,2582,0,1,3002
462,0,0,0,1,3002
463,0,0,0,1,3002
464,0,0,0,1,3002
465,0,0,0,1,3002
466,0,0,0,1,3002
467,0,0,0,1,3002
468,0,0,0,1,3002
469,0,0,0,1,3002
470,0,0,0,1,3002
