key,0
1710,"Stay your blades! The client specifically stated that he wished his pet returned alive!"
1711,"You blundering half-wits! Now what are we to tell Lord Adeledji!"
1712,"The smoke will have little effect on the turtle while in his current condition."
1713,"Releasing the smoke now would be useless. I shall tend to the herbs while you see to the gil turtle."
1714,"Fire sprite cores: "
1715,"Silence those bandits!"
1800,"Lure enemies away from the ruptured pollen clusters before engaging them."
1801,"Stay clear of the ruptured pollen clusters when engaging enemies."
1802,"If inhaled the pollen will set fire to your lungs and sap your strength. Draw the landtraps a safe distance from the noisome mist and then engage."
1803,"Do not let down your guard. The battle has only just begun."
1804,"It may take some coercing to draw that one from the mist."
1805,"Leave the mist at once! You will need all your strength to defeat these horrors of the wood!"
1806,"Maneuver clear of the raining pollen clusters lest you find yourself caught in their mist!"
1807,"The wind! It carries away the mist! The Matron smiles upon us!"
1808,"The mist, it returns!"
1809,"The creature has left the pollen mist! Now is your chance! Strike it down!"
1810,"Your foe weakens with every blow you land! Do not let up!"
1811,"Yes! I do believe you have him! It won't be much longer now!"
1900,"Defeat the roaming bandits before engaging the stationary targets."
1901,"Beware of reinforcements."
1902,"Prevent the conjurers from healing their wounded companions."
1903,"Redbellies! To me!"
1904,"My wounds! Someone see to my wounds!"
1905,"Where are all my men!?"
1906,"Ware the scouts, for they will alert their brethren of your presence."
1907,"The swarmpoint has summoned reinforcements! Locate them immediately!"
1908,"Their conjurers will spell your end. Silence the casters so that there are none who might heal the swarmpoint."
1909,"Keep your eyes open for roaming bandits who will join the fray! Remember this when situating your battles."
1910,"Without their conjurers to heal them, you should make quick work of the others."
1911,"The swarmpoint is known for his unmatchable strength. Send your hardiest allies to bear the brunt of his might while the others slowly drain his vitality."
1912,"Reinforcements! See to the conjurers before your efforts are rendered to naught."
1913,"Another unit! You know what you must do!"
1914,"Not all their spellweavers are masters of the curative arts. Learn to distinguish the healers from the rest!"
1915,"Lo! There is a conjurer in your midst! Find the cur and slay him!"
1916,""
2000,"Use the guild-issue items to your advantage."
2001,"Take care not to succumb to the enfeebling effects of the charmed creatures' attacks."
2002,"Beware the enfeebling properties of Briaxio's attacks."
2003,"Reinforcements remaining: "
2004,"Beware! The foul poisons of these creatures will disrupt your humours and send your body into fits."
2005,"Do not let the poisons overwhelm you! Use the time between battles to purge the toxins from your veins."
2006,"Confirm that each of your allies knows his role. One misstep could mean a man poisoned, paralyzed...or worse!"
2007,"Use the spell Esuna to your advantage! And if that fails you, a good old antidote will often do the trick."
2008,"Without an ally to draw his magicks away from the others, Briaxio will unleash his bane on all of you!"
2009,"Briaxio's followers have rushed to his aid! Send several of your allies to drive off the reinforcements while those remaining keep Briaxio under control."
2100,"Destroy the goblins' makeshift barricades and continue up the Matron's Lethe."
2101,"Avoid Stikflix Grumblytoss's bombs."
2102,"The goblins hide behind their barricades. You must destroy these obstacles to reach them. However, be always aware of their bombs."
2103,"The bombs wielded by Stikflix Grumblytoss are much deadlier and have a greater blast radius than those used by his rag-tag army."
2104,"Remember your roles within the party and communicate with your allies. Those are the keys to victory!"
2105,"If a bomb is tossed your way, do not panic. Simply retreat until it detonates and then return to the frontlines."
2106,"I shall give the goblins credit where credit is due. It must have taken them a half turn of the sun to drag these crates into place... Now demolish them!"
2107,"The first station is toppled, but another lies near the top of the heavenspillar. Forward, adventurers!"
2108,"Now all who remains is the goblins' leader, Stikflix Grumblytoss! Give him no quarter!"
2109,"Stikflix Grumblytoss may not appear to be the most formidable of foes, but his realm-shaking explosives make him a force to be reckoned with. If one happens to land in your vicinity, you would take my advice and run."
2110,""
2200,"Rotten jam will emerge from the stale bubbles if ignored. Burst them before they burst on their own."
2201,"When burst, acid bubbles will emit a harmful, corrosive liquid. Avoid attacking them at all costs!"
2202,"Rotten jam! That's why I warned you to burst the stale bubbles. Now you have that <Emphasis>thing</Emphasis> to deal with!"
2203,"That wasn't so hard now, was it?"
2204,"What did the damn morbol do, pass wind!? See to the bubbles afore they see to you!"
2205,"I reckon you've done this before. That was some proper combat, if I do say so meself."
2206,"What are you fixing to do? Get us all killed?"
2207,"Not another! Just the smell alone is enough to make a man retch! Do away with the thing, would you?"
2208,"The stale bubbles, not the acid bubbles, you mud-brained dullard!"
2209,"Send the damned thing back to the hell it slithered up from!"
2210,"Good eyes, adventurers! Good eyes!"
2211,"Not the most pleasant buggers to fight, are they? Maybe next time you'll heed me words and burst the bubbles first."
2212,"See the bastard's vines start to twitch? The creature grows weak!"
2213,"Leave them stale bubbles be, and from them'll drop a dollop of rancid ooze almost as foul as me ma's gruel. If you don't want to see that happen, burst the bubbles quick."
2300,"Buso draws his strength from the blue flames. Extinguish the flames to make him more susceptible to your attacks."
2301,"A new blue flame will appear where <SheetEn(BNpcName,1,IntegerParameter(1),1,1)/> is slain. Choose your battles."
2302,"If you are branded with Buso's Mark of Pain, distance yourself from your allies so that they are not caught in the Dark Dome."
2303,"Those horrible blue flames─they're the aetherial traces of slain voidsent. Our Lifestream won't have the stuff, so the essence remains trapped in the corporeal realm. Buso taps that essence..."
2304,"You cannot slay a void hound without it leaving behind a flame. If you are to cull the beasts, be ready to deal swiftly with the consequences of your actions."
2305,"Buso readies the Mark of Pain! Once marked, you cannot escape the fate you are dealt...but you can spare your allies!"
2306,"Go! Smother the blue flames! It's the only way to see Buso weakened!"
2307,"Damn! Another blue flame is lit! Buso grows stronger every moment he basks in its unholy light!"
2308,"Rise up, adventurer! This battle is not yet lost! Remember the blue flames!"
2309,"Only one flame remains! Quickly! See it out!"
2310,"Now is your chance! Tear the fiend limb from limb...from limb from limb!"
2311,"Buso seeks to mark those allies who douse his flames!"
2312,"One of you has been marked! For Twelve's sake and sake of the others......run!"
2313,"Thrust him back into the void!"
2314,"Draw Buso away from the blue flames before extinguishing them!"
2400,"Meet Longstop ally."
2401,"Access Brayflox's Runstop."
2402,"Access Mudstop Watergush."
2403,"Arrive in the heart of the Longstop."
2404,""
2405,"Clear the Hall of the Cesti."
2406,"Activate chain winch."
2407,"Clear the Hall of the Secutores."
2408,"Defeat Tangata."
2500,"Activate coral trigger."
2501,"Open hidden door."
2502,"Discover the pirate captain."
2503,"Obtain the Waverider Gate key."
2504,"Hsss! Finlesss foolsss!"
2505,"The Lord of the Whorl shhhall sssup upon your sssoulsss!"
2600,"My flames shall consume thy flesh and soul both!"
2601,"Succumb to the inferno!"
2602,"Surrender thyself to the fires of judgment!"
2603,"Thy soul shall burn for eternity!"
2604,"Thou art strong, mortal!"
2605,"The blessing of Light...defies me!?"
2700,"Six-onze pinches of firesand: "
2701,"Clear Shaft B4 rubble."
2702,"Clear Shaft E1 of rubble."
2703,"Arrive in Shaft E2."
2704,"Sons of man! In the mines, you leave us! The light, you hoard!"
2705,"Pay, you shall, for your sins!"
2800,"グゥーブーの撃破（仮）"
2801,"仕掛け扉の開放（仮）"
2802,"回廊の突破（仮）"
2803,"プリンの撃破（仮）"
2900,"オチューを倒す（仮）"
2901,"モルボルの巣の破壊（仮）"
2902,"コインカウンターを倒す（仮）"
2903,"モルボルの巣の破壊（仮）"
2904,"(仮)"
2905,"(仮)"
2906,"(仮)"
2907,"(仮)"
2908,"(仮)"
