key,0,1,2,3,4,5,6
36,1,0,150182,0,"To equip an item, first select the desired slot. This will open your <Color(-34022)>Armoury Chest</Color>, from which you can select the item you wish to equip. Finally, from the subcommand menu, select <Color(-34022)>Equip</Color> to put on the gear.","",""
37,1,0,150181,0,"You can view, equip, and remove gear by selecting <Color(-34022)>Character</Color> from the <Color(-34022)>main menu</Color>.","",""
38,0,0,0,0,"","",""
39,0,0,0,0,"","",""
40,1,0,150221,0,"The <Color(-34022)>Moogle Delivery Service</Color> can be accessed by speaking with one of the many <Color(-34022)>delivery moogles</Color> stationed throughout Eorzea, or by clicking on a <Color(-34022)>moogle letter box</Color>. The service can be used to send messages, items, and gil to anyone on your <Color(-34022)>friend list</Color>.","",""
41,1,0,150222,0,"Clicking the <Color(-34022)>New</Color> button located in the upper right-hand corner of the Moogle Delivery Service window will open the <Color(-34022)>Letter Editor</Color>. In addition to composing your message, this interface can be used to specify a recipient, as well as attach <Color(-34022)>gil</Color> and <Color(-34022)>items</Color>.","",""
42,1,0,150222,0,"Pressing the <Color(-34022)>New</Color> button located in the upper right-hand corner of the Moogle Delivery Service window will open the <Color(-34022)>Letter Editor</Color>. In addition to composing your message, this interface can be used to specify a recipient, as well as attach <Color(-34022)>gil</Color> and <Color(-34022)>items</Color>.","",""
43,0,0,0,0,"","",""
44,0,0,0,0,"","",""
45,1,0,150191,0,"Attuning with the shard has granted you access to this city–state's <Color(-34022)>Aethernet</Color>. The Aethernet can be used for quick intra-city travel.","",""
46,0,0,0,0,"","",""
47,0,0,0,0,"","",""
48,0,0,0,0,"","",""
49,0,0,0,0,"","",""
50,1,0,150151,0,"By learning the spell <Color(-34022)>Teleport</Color>, you are now able to travel instantly between aetherytes to which you are attuned. Access the teleportation menu by selecting Teleport from the <Color(-34022)>main menu</Color>.","",""
51,1,0,150152,0,"Unlike other spells, Teleport does not require MP to cast, and instead uses a type of naturally regenerating spiritual energy. A small fee of gil, however, must be paid to the keepers of the aetheryte so that they can maintain the crystals and defend them from those who would see them destroyed. The fee varies depending on travel distance and remoteness of aetheryte location.","",""
52,1,0,150153,0,"Registering an aetheryte as a <Color(-34022)>favored destination</Color> will reduce the amount of gil required to travel there. Up to three favored destinations can be registered at any one time.","",""
53,0,0,0,0,"","",""
54,0,0,0,0,"","",""
55,0,0,0,0,"","",""
56,0,0,0,0,"","",""
57,0,0,0,0,"","",""
58,0,0,0,0,"","",""
59,0,0,0,0,"","",""
60,1,1,150031,0,"Upon accepting a quest, the current objectives will appear under the quest title in the <Color(-34022)>duty list</Color> on the right side of the screen. A maximum of five quests can be displayed at once.","",""
61,1,1,150032,0,"Clicking on the title will open the quest in your <Color(-34022)>journal</Color>, allowing you to review objectives and rewards.","",""
62,1,1,150032,0,"Selecting the title will open the quest in your <Color(-34022)>journal</Color>, allowing you to review objectives and rewards.","",""
63,0,0,0,0,"","",""
64,0,0,0,0,"","",""
65,1,1,150051,0,"Key items can be used on targets by first right-clicking on the target, then right-clicking the appropriate icon from the <Color(-34022)>Key Items</Color> window and selecting <Color(-34022)>Use</Color>.","",""
66,1,1,150051,0,"Key items can be used on targets by first selecting the target, then selecting the appropriate icon from the <Color(-34022)>Key Items</Color> window and choosing <Color(-34022)>Use</Color>.","",""
67,0,0,0,0,"","",""
68,0,0,0,0,"","",""
69,0,0,0,0,"","",""
70,1,1,150061,0,"On some quests, you will encounter objects with which you can interact simply by approaching, then right-clicking.","",""
71,1,1,150061,0,"On some quests, you will encounter objects with which you can interact simply by approaching, then selecting.","",""
72,0,0,0,0,"","",""
73,0,0,0,0,"","",""
74,0,0,0,0,"","",""
75,0,0,0,0,"","",""
76,0,0,0,0,"","",""
77,0,0,0,0,"","",""
78,0,0,0,0,"","",""
79,0,0,0,0,"","",""
80,1,1,150381,0,"When words are just not enough, emotes can be used to express your feelings towards a person or situation. First, highlight a target (if necessary), then select <Color(-34022)>Social</Color> from the <Color(-34022)>main menu</Color>, and then <Color(-34022)>Emotes</Color>.","",""
81,1,1,150382,1,"Finally, select the desired emote from the list.

In this case, select <Color(-34022)>Kneel</Color> after targeting Rhoswen to complete the quest objectives.","Finally, select the desired emote from the list.

In this case, select <Color(-34022)>Bow</Color> after targeting Aunillie to complete the quest objectives.","Finally, select the desired emote from the list.

In this case, select <Color(-34022)>Welcome</Color> after targeting Juliana to complete the quest objectives."
82,1,1,150383,0,"Emotes can be set to your <Color(-34022)>hotbars</Color> by simply dragging them from the Emote interface.

※In addition to emotes, <Color(-34022)>items</Color> and <Color(-34022)>user macros</Color> can also be set to your hotbars.","",""
83,1,1,150382,1,"Finally, select the desired emote from the list.

In this case, select <Color(-34022)>Kneel</Color> after targeting Rhoswen to complete the quest objectives.","Finally, select the desired emote from the list.

In this case, select <Color(-34022)>Bow</Color> after targeting Aunillie to complete the quest objectives.","Finally, select the desired emote from the list.

In this case, select <Color(-34022)>Welcome</Color> after targeting Juliana to complete the quest objectives."
84,0,0,0,0,"","",""
85,0,0,0,0,"","",""
86,0,0,0,0,"","",""
87,0,0,0,0,"","",""
88,0,0,0,0,"","",""
89,0,0,0,0,"","",""
90,1,0,150161,0,"When your <Color(-34022)>HP</Color> is reduced to zero, you are <Color(-34022)>KO'd</Color> and rendered unable to perform any actions. In this state, you are left with two options: either <Color(-34022)>return</Color> immediately to your current <Color(-34022)>home point</Color> or wait for another PC to revive you using an action or spell such as <Color(-34022)>Raise</Color>.","",""
91,1,0,150162,0,"In addition to rendering you temporarily <Color(-34022)>weakened</Color>, suffering a KO also severely damages your currently equipped gear. When a piece of equipment's <Color(-34022)>durability</Color> reaches 0%, its stats drop significantly, so do not forget to <Color(-34022)>repair</Color> your gear regularly.

<Color(-154)>※ Gear damage through KO is only experienced if you have reached level 10.</Color>","",""
92,0,0,0,0,"","",""
93,0,0,0,0,"","",""
94,0,0,0,0,"","",""
95,1,0,150411,0,"The Armoury system not only allows you freedom to change between classes, but also the ability to wield the spells and actions obtained through those classes. To make these actions accessible to your current class, start by opening <Color(-34022)>Character</Color> from the <Color(-34022)>main menu</Color>, followed by <Color(-34022)>Actions & Traits</Color>.","",""
96,1,0,150412,0,"Next, select the desired class under <Color(-34022)>Additional</Color> to display a list of available actions. Highlighting the checkbox will add the action to the list at the bottom of the Actions & Traits interface.","",""
97,1,0,150413,0,"Once an action has been added to the list, <Color(-34022)>drag</Color> the icon to your <Color(-34022)>hotbar</Color> to ready it for use.

At level 10, you will only be allowed a maximum of two additional actions. This number will increase every five levels.

※When additional actions are added to your hotbar, you will have to wait for their recast timer to expire before using them.","",""
98,1,0,150414,0,"Once an action has been added to the list, select the icon and press the button combination of the hotbar slot to which you wish to set it.

At level 10, you will only be allowed a maximum of two additional actions. This number will increase every five levels.

※When additional actions are added to your hotbar, you will have to wait for their recast timer to expire before using them.","",""
99,0,0,0,0,"","",""
100,1,0,150401,0,"Player attributes such as <Color(-34022)>strength</Color>, which affects physical attack power, and <Color(-34022)>vitality</Color>, which affects maximum HP, can be viewed by selecting <Color(-34022)>Character</Color> from the <Color(-34022)>main menu</Color>.","",""
101,1,0,150402,0,"Upon attaining level 10 in a class, you will begin earning <Color(-34022)>attribute points</Color>. These points can be allocated to any attribute, allowing for further class customization.

For example, increasing <Color(-34022)>strength</Color> will improve attack power, while increasing <Color(-34022)>mind</Color> will strengthen the potency of Cure spells.","",""
102,1,0,150403,0,"To allocate points, start by pressing the golden <Color(-34022)>+</Color> button located next to Attributes on the Character window. This will open the <Color(-34022)>Point Allotment</Color> window. Next, select the attributes you wish to increase and press <Color(-34022)>Accept</Color> to finalize the allocation. Once you have allotted a point, it cannot be removed, so make your decision carefully. Classes belonging to the Disciplines of the Hand and the Land are not granted attribute points.","",""
103,0,0,0,0,"","",""
104,0,0,0,0,"","",""
105,1,0,150572,0,"Instanced raids come with several rules─including time limits and restrictions on changing classes or jobs. Instanced areas can be left at any time by using an <Color(-34022)>exit</Color> or selecting <Color(-34022)>Leave</Color> from the <Color(-34022)>Duty Finder</Color>, but by doing so, remember that you will be abandoning your party in the process. Exits will also appear after defeating a raid boss, allowing your party easy access out of the area without having to backtrack.","",""
106,1,0,150573,0,"Once the raid boss has been encountered, players will be unable to enter or leave the immediate area. Make sure that all your party members are nearby and prepared before entering the final battle, lest you incur their undying wrath.","",""
107,1,0,150574,0,"If you are KO'd during an instanced raid, you may either have a party member <Color(-34022)>Raise</Color> you, or choose to return to the instance entrance.","",""
108,0,0,0,0,"","",""
109,0,0,0,0,"","",""
110,1,0,150111,0,"Your main weapon determines your current class. Changing classes is as easy as equipping a different type of weapon or tool to your <Color(-34022)>Main Hand</Color> slot.","",""
111,0,0,0,0,"","",""
112,0,0,0,0,"","",""
113,0,0,0,0,"","",""
114,0,0,0,0,"","",""
115,1,0,150391,0,"<Color(-34022)>Gear sets</Color> allow you to save several different combinations of equipment and swap them at your leisure. A button for the Gear Set interface is located in the upper portion of the <Color(-34022)>Character</Color> window.","",""
116,1,0,150392,0,"This can be a very convenient feature for players who regularly switch back and forth between various classes, as well as for players who wish to have ready multiple sets of gear for the different types of duties they undertake, such as PvP or instanced raids.

Select the <Color(-34022)>+</Color> button to register your currently equipped gear as a new set.","",""
117,0,0,0,0,"","",""
118,0,0,0,0,"","",""
119,0,0,0,0,"","",""
120,1,1,150791,0,"You are about to enter a special instance. These areas are reserved for important battles which feature unique environmental conditions or powerful boss enemies. Instance objectives can be confirmed in the <Color(-34022)>duty list</Color>.","",""
121,1,1,150792,0,"For the duration of the battle, you will be unable to pass beyond the <Color(-34022)>red line</Color> displayed on the field.

You will automatically leave the instance once all quest objectives have been met.","",""
122,0,0,0,0,"","",""
123,0,0,0,0,"","",""
124,0,0,0,0,"","",""
125,1,0,150801,0,"Important quests used to tell the story of Eorzea and her people are called <Color(-34022)>main scenario quests</Color>. These tasks are easily distinguishable from others by their unique <Color(-34022)>icon</Color>.","",""
126,0,0,0,0,"","",""
127,0,0,0,0,"","",""
128,0,0,0,0,"","",""
129,0,0,0,0,"","",""
130,1,0,150891,0,"There are some <Color(-34022)>actions</Color> which only can be learned by completing specific <Color(-34022)>class quests</Color>. For example, the ranged lancer weaponskill <Color(-34022)>Piercing Talon</Color> is acquired by completing the Lancers' Guild quest available at level 15.","",""
131,0,0,0,0,"","",""
132,0,0,0,0,"","",""
133,0,0,0,0,"","",""
134,0,0,0,0,"","",""
135,1,0,150201,0,"A myriad of items can be bought and sold from vendors all across Eorzea. Purchasing an item is as simple as clicking on an item in a shopkeep's inventory, while selling an item is as simple as dragging an item from your inventory or Armoury Chest. You can also sell items by right-clicking them and selecting <Color(-34022)>Sell</Color>.","",""
136,1,0,150202,0,"If you happen to have second thoughts about a sale, you can always <Color(-34022)>buy back</Color> your item from the vendor, but only if you have yet to leave the area or log out of the game.","",""
137,1,0,150201,0,"A myriad of items can be bought and sold from vendors all across Eorzea. Purchasing an item is as simple as selecting an item from a shopkeep's inventory, while selling an item is as simple as selecting an item from your inventory or Armoury Chest and choosing <Color(-34022)>Sell</Color> from the subcommand menu.","",""
138,0,0,0,0,"","",""
139,0,0,0,0,"","",""
140,1,0,150211,0,"Each shop has its own <Color(-34022)>inventory</Color>. This number directly affects the asking price of all items in stock. The fewer items a shop has in its inventory, the higher the asking price. When a price has fluctuated, a special icon will appear next to the corresponding item's name.","",""
141,1,0,150212,0,"When a transaction you make has affected an item's asking price, the difference in gil will appear above the icon and a system message will be displayed in your log.","",""
142,0,0,0,0,"","",""
143,0,0,0,0,"","",""
144,0,0,0,0,"","",""
145,0,0,0,0,"","",""
146,0,0,0,0,"","",""
147,0,0,0,0,"","",""
148,0,0,0,0,"","",""
149,0,0,0,0,"","",""
150,1,0,150931,0,"Right-click on a target to switch to active mode and ready auto-attack. Approach and face the target to start the battle. Two rotating <Color(-34022)>arrows</Color> will appear over the target you are currently attacking.","",""
151,1,0,150082,0,"Various actions such as spells and weaponskills can be performed by clicking the icons located in the
<Color(-34022)>hotbar</Color> on the bottom of your screen. These actions can also be initiated using the shortcut keys indicated in the upper left-hand corner of each icon.","",""
152,1,0,150083,0,"Most actions require magic points (<Color(-34022)>MP</Color>) or tactical points (<Color(-34022)>TP</Color>) to execute, in addition to having recast times of various lengths. Detailed information on an action can be viewed by mousing over its icon.","",""
153,1,0,150084,0,"Disciples of Magic and Disciples of War who specialize in ranged attacks (such as archers) are best suited fighting their targets from a distance. The range and radius of an action can also be confirmed in the help window.","",""
154,0,0,0,0,"","",""
155,0,0,0,0,"","",""
156,0,0,0,0,"","",""
157,0,0,0,0,"","",""
158,0,0,0,0,"","",""
159,0,0,0,0,"","",""
160,1,0,151141,0,"Since the Armoury system in FINAL FANTASY XIV allows you to change your class or job by simply changing the weapon or tool in your main hand, it is recommended that you always have several sets of gear on hand. However, gear can take up a tremendous amount of space in one's inventory, which is why all adventurers carry an </Color>Armoury Chest</Color>.","",""
161,1,0,151142,0,"All gear purchased, crafted, or found is automatically stored in this chest, leaving your inventory free to fill with other items such as potions, crafting materials, and food.

Gear in your Armoury Chest is categorized and sorted by type, and can be equipped or discarded directly from the chest interface.","",""
162,1,0,151143,0,"The Armoury Chest can be accessed at any time by selecting <Color(-34022)>Character</Color> from the main menu followed by <Color(-34022)>Armoury Chest</Color>, or pressing <Color(-34022)>Ctrl+I</Color>.","",""
163,1,0,151143,0,"The Armoury Chest can be accessed at any time by selecting <Color(-34022)>Character</Color> from the main menu followed by <Color(-34022)>Armoury Chest</Color>.","",""
164,0,0,0,0,"","",""
165,0,0,0,0,"","",""
166,0,0,0,0,"","",""
167,0,0,0,0,"","",""
168,0,0,0,0,"","",""
169,0,0,0,0,"","",""
170,1,0,150361,0,"A crescent moon icon will appear below your <Color(-34022)>experience bar</Color> whenever you enter a <Color(-34022)>sanctuary</Color>. While in this special area, you will accrue a <Color(-34022)>rested bonus</Color>. The bonus will continue to grow even if you are offline.","",""
171,1,0,150362,0,"All experience earned through battle, crafting, and gathering while under the benefit of the rested bonus will be increased by 50%.","",""
172,1,0,150363,0,"Your current rested bonus is displayed on top of your experience bar. The dark orange bar shows how much more experience can be earned before the bonus fades. If the bar is blue, it indicates your bonus will carry over to the next level.","",""
173,1,0,150364,0,"Inns in all three city-states, as well as various outposts and settlements, are classified as sanctuaries. To maximize your experience-earning potential, make it a habit to always log out in one of these areas.","",""
174,0,0,0,0,"","",""
175,0,0,0,0,"","",""
176,0,0,0,0,"","",""
177,0,0,0,0,"","",""
178,0,0,0,0,"","",""
179,0,0,0,0,"","",""
180,1,0,150901,0,"You have formed a <Color(-34022)>party</Color> with another player! Parties make it possible to tackle challenges that would be impossible to overcome alone, such as defeating powerful enemies or exploring perilous dungeons.","",""
181,1,0,150903,0,"The Party chat mode can be used to communicate solely with the other members of your party. You can change your chat mode at any time via the <Color(-34022)>tabs</Color> located below the chat log.","",""
182,1,0,150902,0,"While in a party, a list of your party's members is displayed on the left side of the screen. This can be used to quickly identify each member's current condition. You can also target party members by clicking on their name in the list. This is especially helpful when there are many objects on the screen and it is difficult or time-consuming to target a member by ordinary means.","",""
183,1,0,150904,0,"Your party will sometimes be awarded boosts to various attributes based on class and job combinations. If your party is receiving one of these bonuses, it will be indicated by a <Color(-34022)>party bonus icon</Color> located above your <Color(-34022)>party list</Color>.","",""
184,1,0,150905,0,"Remember, your party members are all the in-game embodiment of real, living people, and chances are you will see them again online. Karma is alive and well in Eorzea. Treat people well, and your life in Eorzea will be a pleasant one. Treat them poorly, and it will come back to you.","",""
185,1,0,150902,0,"While in a party, a list of your party's members is displayed on the left side of the screen. This can be used to quickly identify each member's current condition. You can also target party members by using up and down on the directional pad to select their names from the list. This is especially helpful when there are many objects on the screen and it is difficult or time-consuming to target a member by ordinary means.","",""
186,0,0,0,0,"","",""
187,0,0,0,0,"","",""
188,0,0,0,0,"","",""
189,0,0,0,0,"","",""
190,1,0,150931,0,"Select a target with the directional pad and press confirm once to target it. Press confirm a second time to switch to active mode and ready auto-attack. Approach and face the target to start the battle. Two rotating <Color(-34022)>arrows</Color> will appear over the target you are currently attacking.","",""
191,1,0,150932,0,"Various actions such as spells and weaponskills can be performed by using the <Color(-34022)>cross hotbar</Color> on the bottom of your screen.

※The cross hotbar is only available in gamepad mode.","",""
192,1,0,150933,0,"The actions set to your cross hotbar can be initiated via the corresponding button combination, which consists of simultaneously pressing one of the <Gui(14)/><Gui(15)/> buttons and one of the directional pad or <Gui(11)/><Gui(8)/><Gui(9)/><Gui(10)/> buttons.

※When a new action is learned, it will be automatically added to your cross hotbar.","",""
193,1,0,150934,0,"Most actions require magic points (<Color(-34022)>MP</Color>) or tactical points (<Color(-34022)>TP</Color>) to execute, in addition to having recast times of various lengths.

Though TP and MP slowly regenerate over time, there exist items and actions which can be used to immediately restore the two.","",""
194,1,0,150935,0,"In addition to actions, <Color(-34022)>items</Color> and <Color(-34022)>emotes</Color> can also be set to any of your cross hotbars. Each class and job has eight hotbars at their disposal. Hotbars can be swapped using <CommandIcon(13)/> and the corresponding button.","",""
195,0,0,0,0,"","",""
196,0,0,0,0,"","",""
197,0,0,0,0,"","",""
198,0,0,0,0,"","",""
199,0,0,0,0,"","",""
200,1,0,150921,0,"Some quests will require you to deliver items. If an NPC requires an item, an <Color(-34022)>Item Request</Color> window will appear. Drag the items from your inventory or Armoury Chest into the Item Request window and click <Color(-34022)>Hand Over</Color> to complete the transaction. Items can also be added to the Item Request window by right-clicking them.","",""
201,1,0,150922,0,"Some quests will require you to deliver items. If an NPC requires an item, an <Color(-34022)>Item Request</Color> window will appear. Select the items from your inventory or Armoury Chest and press <Color(-34022)>Hand Over</Color> to complete the transaction.","",""
202,0,0,0,0,"","",""
203,0,0,0,0,"","",""
204,0,0,0,0,"","",""
205,0,0,0,0,"","",""
206,0,0,0,0,"","",""
207,0,0,0,0,"The <Color(-34022)>main menu</Color> grants quick and easy access to most of the game's main features. For example, selecting <Color(-34022)>Character</Color> opens a window containing your character's various attributes and currently equipped gear. Selecting <Color(-34022)>Journal</Color> displays a list of current and completed quests and levequests.","",""
208,0,0,0,0,"","",""
209,0,0,0,0,"","",""
210,1,0,150631,0,"The <Color(-34022)>player search</Color> feature found in the <Color(-34022)>main menu</Color> can be used to easily and instantly locate other logged-in player characters (PCs). Searches will list up to 200 results, starting with the ones which are physically closest to your own character.","",""
211,1,0,150632,0,"Selecting <Color(-34022)>Search Conditions</Color> will open a new window in which you can specify the conditions of your search to produce more accurate results. Options include partial name searches for both first and last names, as well as searching by online status, class, level, location, or languages spoken. Press the <Color(-34022)>Execute</Color> button to initiate your search.","",""
212,1,0,150633,0,"If there are any players who meet the conditions specified, they will be displayed in the social lists window. You can right-click on player names to view their search info.

You can adjust your own search info by selecting the <Color(-34022)>Party Members</Color> tab in the <Color(-34022)>Social</Color> section of the <Color(-34022)>main menu</Color>, right-clicking your own name, and selecting <Color(-34022)>Edit Search Info</Color>.","",""
213,1,0,150634,0,"To allow your character to be included in searches for multiple classes, first change your online status to <Color(-34022)>Looking for Party</Color>, then select the corresponding icons. If no class is highlighted, then you will only be included in searches for your current class.","",""
214,1,0,150635,0,"If multiple classes are highlighted, the last one clicked will have a thicker border than the others. This indicates to other players that while you have other classes at your disposal, this is the particular one you wish to play as.","",""
215,1,0,150633,0,"If there are any players who meet the conditions specified, they will be displayed in the social lists window. You can select player names to view their search info.

You can adjust your own search info by selecting the <Color(-34022)>Party Members</Color> tab in the <Color(-34022)>Social</Color> section of the <Color(-34022)>main menu</Color>, selecting your own name, and choosing <Color(-34022)>Edit Search Info</Color> from the subcommand menu.","",""
216,1,0,150635,0,"If multiple classes are highlighted, the last one selected will have a thicker border than the others. This indicates to other players that while you have other classes at your disposal, this is the particular one you wish to play as.","",""
217,0,0,0,0,"","",""
218,0,0,0,0,"","",""
219,0,0,0,0,"","",""
220,1,0,150771,0,"Whenever you open a treasure coffer, a <Color(-34022)>loot list</Color> will appear. If someone in your party opens a coffer, you will first receive a <Color(-34022)>notice</Color> in the bottom right-hand corner of your screen. Clicking on this notice will bring up the loot list.","",""
221,1,0,150772,0,"For each item in the chest, you will have the opportunity to select <Color(-34022)>Need</Color>, <Color(-34022)>Greed</Color>, or <Color(-34022)>Pass</Color>.

Need: You really need the item.
Greed: You want the item, but do not need it.
Pass: You do not need the item.

Once everyone in your party has made their selections, the loot will be distributed automatically.","",""
222,1,0,150773,0,"If only one member has chosen Need, that player will receive the item. If multiple players have chosen Need, they will each throw <Color(-34022)>dice</Color> to determine who receives the item. If no one has chosen Need, then those players who chose Greed will roll the dice. If all party members choose Pass, then the item will be discarded.","",""
223,1,0,150774,0,"Only players who can equip the item in question as their current class or job will be allowed to select Need. All others may only select Greed or Pass.","",""
224,1,0,150775,0,"Gil and quest-related items will be divided evenly amongst all party members.","",""
225,1,0,150771,0,"Whenever you open a treasure coffer, a <Color(-34022)>loot list</Color> will appear. If someone in your party opens a coffer, you will first receive a <Color(-34022)>notice</Color> in the bottom right-hand corner of your screen. Selecting this notice will bring up the loot list.","",""
226,0,0,0,0,"","",""
227,0,0,0,0,"","",""
228,0,0,0,0,"","",""
229,0,0,0,0,"","",""
230,1,0,150781,0,"When forming a party with other players, you will sometimes be awarded boosts to various attributes. If your party is receiving one of these bonuses, it will be indicated in the <Color(-34022)>party bonus icon</Color> located above your <Color(-34022)>party list</Color>.","",""
231,1,0,150782,0,"The type of bonuses received is determined by the class or job of each party member. These bonuses do not stack, so if the class of two party members happens to trigger the same bonus, the party will only receive an attribute boost from one.","",""
232,1,0,150783,0,"Party bonuses are granted to all members, and last until the party has been dissolved.

Gathering a party that will maximize attribute bonuses is one strategy that may prove useful when tackling more difficult foes.","",""
233,0,0,0,0,"","",""
234,0,0,0,0,"","",""
235,0,0,0,0,"","",""
236,0,0,0,0,"","",""
237,0,0,0,0,"","",""
238,0,0,0,0,"","",""
239,0,0,0,0,"","",""
240,1,0,150971,0,"Limit breaks are powerful actions which are only available to parties of four or more members. The actions can be executed when the party's <Color(-34022)>limit gauge</Color> is full. The gauge is located directly above the <Color(-34022)>party list</Color>.","",""
241,1,0,150972,0,"The limit gauge will slowly fill as battle progresses, while certain acts of heroism─such as curing an ally while they are on the brink of death, or preventing an enemy from using its special attack─will cause the gauge to rise quicker.","",""
