key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
25,9,"The Sweet Science II","Achieve pugilist level 20.",5,0,0,31004,3,2,20,0,0,0,0,0,0,0,1,7
26,9,"The Sweet Science III","Achieve pugilist level 30.",5,0,0,31004,3,2,30,0,0,0,0,0,0,0,1,8
27,9,"The Sweet Science IV","Achieve pugilist level 40.",5,0,0,31004,3,2,40,0,0,0,0,0,0,0,1,9
28,9,"The Sweet Science V","Achieve pugilist level 50.",5,0,0,31004,3,2,50,0,0,0,0,0,0,0,1,10
29,10,"An Axe to Grind I","Achieve marauder level 10.",5,0,0,31409,3,3,10,0,0,0,0,0,0,0,1,11
30,10,"An Axe to Grind II","Achieve marauder level 20.",5,0,0,31409,3,3,20,0,0,0,0,0,0,0,1,12
31,10,"An Axe to Grind III","Achieve marauder level 30.",5,0,0,31409,3,3,30,0,0,0,0,0,0,0,1,13
32,10,"An Axe to Grind IV","Achieve marauder level 40.",5,0,0,31409,3,3,40,0,0,0,0,0,0,0,1,14
33,10,"An Axe to Grind V","Achieve marauder level 50.",5,0,0,31409,3,3,50,0,0,0,0,0,0,0,1,15
34,11,"Strong Lance Arm I","Achieve lancer level 10.",5,0,0,31816,3,4,10,0,0,0,0,0,0,0,1,16
35,11,"Strong Lance Arm II","Achieve lancer level 20.",5,0,0,31816,3,4,20,0,0,0,0,0,0,0,1,17
36,11,"Strong Lance Arm III","Achieve lancer level 30.",5,0,0,31816,3,4,30,0,0,0,0,0,0,0,1,18
37,11,"Strong Lance Arm IV","Achieve lancer level 40.",5,0,0,31816,3,4,40,0,0,0,0,0,0,0,1,19
38,11,"Strong Lance Arm V","Achieve lancer level 50.",5,0,0,31816,3,4,50,0,0,0,0,0,0,0,1,20
39,12,"Just Talkin' 'bout Shafts I","Achieve archer level 10.",5,0,0,32204,3,5,10,0,0,0,0,0,0,0,1,21
40,12,"Just Talkin' 'bout Shafts II","Achieve archer level 20.",5,0,0,32204,3,5,20,0,0,0,0,0,0,0,1,22
41,12,"Just Talkin' 'bout Shafts III","Achieve archer level 30.",5,0,0,32204,3,5,30,0,0,0,0,0,0,0,1,23
42,12,"Just Talkin' 'bout Shafts IV","Achieve archer level 40.",5,0,0,32204,3,5,40,0,0,0,0,0,0,0,1,24
43,12,"Just Talkin' 'bout Shafts V","Achieve archer level 50.",5,0,0,32204,3,5,50,0,0,0,0,0,0,0,1,25
44,7,"Mastering War","Achieve level 50 as a gladiator, pugilist, marauder, archer, and lancer.",20,13,0,3004,2,23,28,33,38,43,0,0,0,0,2,26
45,13,"I Got the Magic Stick I","Achieve conjurer level 10.",5,0,0,32611,3,6,10,0,0,0,0,0,0,0,1,27
46,13,"I Got the Magic Stick II","Achieve conjurer level 20.",5,0,0,32611,3,6,20,0,0,0,0,0,0,0,1,28
47,13,"I Got the Magic Stick III","Achieve conjurer level 30.",5,0,0,32611,3,6,30,0,0,0,0,0,0,0,1,29
48,13,"I Got the Magic Stick IV","Achieve conjurer level 40.",5,0,0,32611,3,6,40,0,0,0,0,0,0,0,1,30
49,13,"I Got the Magic Stick V","Achieve conjurer level 50.",5,0,0,32611,3,6,50,0,0,0,0,0,0,0,1,31
50,14,"Bring Out Your Dead I","Achieve thaumaturge level 10.",5,0,0,32806,3,7,10,0,0,0,0,0,0,0,1,32
51,14,"Bring Out Your Dead II","Achieve thaumaturge level 20.",5,0,0,32806,3,7,20,0,0,0,0,0,0,0,1,33
52,14,"Bring Out Your Dead III","Achieve thaumaturge level 30.",5,0,0,32806,3,7,30,0,0,0,0,0,0,0,1,34
53,14,"Bring Out Your Dead IV","Achieve thaumaturge level 40.",5,0,0,32806,3,7,40,0,0,0,0,0,0,0,1,35
54,14,"Bring Out Your Dead V","Achieve thaumaturge level 50.",5,0,0,32806,3,7,50,0,0,0,0,0,0,0,1,36
55,7,"Mastering Magic","Achieve level 50 as a conjurer, a thaumaturge, and an arcanist.",20,14,0,3605,2,49,54,596,0,0,0,0,0,0,2,37
56,7,"A Life of Adventure","Achieve level 50 in all disciplines of War and Magic.",30,0,2909,502,2,44,55,0,0,0,0,0,0,0,2,43
57,16,"Knock on Wood I","Achieve carpenter level 10.",5,0,0,35001,3,8,10,0,0,0,0,0,0,0,1,44
58,16,"Knock on Wood II","Achieve carpenter level 20.",5,0,0,35001,3,8,20,0,0,0,0,0,0,0,1,45
59,16,"Knock on Wood III","Achieve carpenter level 30.",5,0,0,35001,3,8,30,0,0,0,0,0,0,0,1,46
60,16,"Knock on Wood IV","Achieve carpenter level 40.",5,0,0,35001,3,8,40,0,0,0,0,0,0,0,1,47
61,16,"Knock on Wood V","Achieve carpenter level 50.",5,0,0,35001,3,8,50,0,0,0,0,0,0,0,1,48
62,17,"Temper, Temper I","Achieve blacksmith level 10.",5,0,0,35206,3,9,10,0,0,0,0,0,0,0,1,49
63,17,"Temper, Temper II","Achieve blacksmith level 20.",5,0,0,35206,3,9,20,0,0,0,0,0,0,0,1,50
64,17,"Temper, Temper III","Achieve blacksmith level 30.",5,0,0,35206,3,9,30,0,0,0,0,0,0,0,1,51
65,17,"Temper, Temper IV","Achieve blacksmith level 40.",5,0,0,35206,3,9,40,0,0,0,0,0,0,0,1,52
66,17,"Temper, Temper V","Achieve blacksmith level 50.",5,0,0,35206,3,9,50,0,0,0,0,0,0,0,1,53
67,18,"The Riddle of Steel I","Achieve armorer level 10.",5,0,0,35403,3,10,10,0,0,0,0,0,0,0,1,54
68,18,"The Riddle of Steel II","Achieve armorer level 20.",5,0,0,35403,3,10,20,0,0,0,0,0,0,0,1,55
69,18,"The Riddle of Steel III","Achieve armorer level 30.",5,0,0,35403,3,10,30,0,0,0,0,0,0,0,1,56
70,18,"The Riddle of Steel IV","Achieve armorer level 40.",5,0,0,35403,3,10,40,0,0,0,0,0,0,0,1,57
71,18,"The Riddle of Steel V","Achieve armorer level 50.",5,0,0,35403,3,10,50,0,0,0,0,0,0,0,1,58
72,19,"Heart of Gold I","Achieve goldsmith level 10.",5,0,0,35601,3,11,10,0,0,0,0,0,0,0,1,59
73,19,"Heart of Gold II","Achieve goldsmith level 20.",5,0,0,35601,3,11,20,0,0,0,0,0,0,0,1,60
74,19,"Heart of Gold III","Achieve goldsmith level 30.",5,0,0,35601,3,11,30,0,0,0,0,0,0,0,1,61
75,19,"Heart of Gold IV","Achieve goldsmith level 40.",5,0,0,35601,3,11,40,0,0,0,0,0,0,0,1,62
76,19,"Heart of Gold V","Achieve goldsmith level 50.",5,0,0,35601,3,11,50,0,0,0,0,0,0,0,1,63
77,20,"Tougher than Leather I","Achieve leatherworker level 10.",5,0,0,35804,3,12,10,0,0,0,0,0,0,0,1,64
78,20,"Tougher than Leather II","Achieve leatherworker level 20.",5,0,0,35804,3,12,20,0,0,0,0,0,0,0,1,65
79,20,"Tougher than Leather III","Achieve leatherworker level 30.",5,0,0,35804,3,12,30,0,0,0,0,0,0,0,1,66
80,20,"Tougher than Leather IV","Achieve leatherworker level 40.",5,0,0,35804,3,12,40,0,0,0,0,0,0,0,1,67
81,20,"Tougher than Leather V","Achieve leatherworker level 50.",5,0,0,35804,3,12,50,0,0,0,0,0,0,0,1,68
82,21,"Smiling, Styling, and Textiling I","Achieve weaver level 10.",5,0,0,36001,3,13,10,0,0,0,0,0,0,0,1,69
83,21,"Smiling, Styling, and Textiling II","Achieve weaver level 20.",5,0,0,36001,3,13,20,0,0,0,0,0,0,0,1,70
84,21,"Smiling, Styling, and Textiling III","Achieve weaver level 30.",5,0,0,36001,3,13,30,0,0,0,0,0,0,0,1,71
85,21,"Smiling, Styling, and Textiling IV","Achieve weaver level 40.",5,0,0,36001,3,13,40,0,0,0,0,0,0,0,1,72
86,21,"Smiling, Styling, and Textiling V","Achieve weaver level 50.",5,0,0,36001,3,13,50,0,0,0,0,0,0,0,1,73
87,22,"Tis True without Lying I","Achieve alchemist level 10.",5,0,0,36204,3,14,10,0,0,0,0,0,0,0,1,74
88,22,"Tis True without Lying II","Achieve alchemist level 20.",5,0,0,36204,3,14,20,0,0,0,0,0,0,0,1,75
89,22,"Tis True without Lying III","Achieve alchemist level 30.",5,0,0,36204,3,14,30,0,0,0,0,0,0,0,1,76
90,22,"Tis True without Lying IV","Achieve alchemist level 40.",5,0,0,36204,3,14,40,0,0,0,0,0,0,0,1,77
91,22,"Tis True without Lying V","Achieve alchemist level 50.",5,0,0,36204,3,14,50,0,0,0,0,0,0,0,1,78
92,23,"All in Good Taste I","Achieve culinarian level 10.",5,0,0,36404,3,15,10,0,0,0,0,0,0,0,1,79
93,23,"All in Good Taste II","Achieve culinarian level 20.",5,0,0,36404,3,15,20,0,0,0,0,0,0,0,1,80
94,23,"All in Good Taste III","Achieve culinarian level 30.",5,0,0,36404,3,15,30,0,0,0,0,0,0,0,1,81
95,23,"All in Good Taste IV","Achieve culinarian level 40.",5,0,0,36404,3,15,40,0,0,0,0,0,0,0,1,82
96,23,"All in Good Taste V","Achieve culinarian level 50.",5,0,0,36404,3,15,50,0,0,0,0,0,0,0,1,83
97,7,"Mastering the Hand","Achieve level 50 as a carpenter, blacksmith, armorer, goldsmith, leatherworker, weaver, alchemist, and culinarian.",20,15,0,2108,2,61,66,71,76,81,86,91,96,0,2,84
98,24,"Breaking Rocks in the Hot Sun I","Achieve miner level 10.",5,0,0,38003,3,16,10,0,0,0,0,0,0,0,1,85
99,24,"Breaking Rocks in the Hot Sun II","Achieve miner level 20.",5,0,0,38003,3,16,20,0,0,0,0,0,0,0,1,86
100,24,"Breaking Rocks in the Hot Sun III","Achieve miner level 30.",5,0,0,38003,3,16,30,0,0,0,0,0,0,0,1,87
101,24,"Breaking Rocks in the Hot Sun IV","Achieve miner level 40.",5,0,0,38003,3,16,40,0,0,0,0,0,0,0,1,88
102,24,"Breaking Rocks in the Hot Sun V","Achieve miner level 50.",5,0,0,38003,3,16,50,0,0,0,0,0,0,0,1,89
103,25,"Fear the Reaper I","Achieve botanist level 10.",5,0,0,38203,3,17,10,0,0,0,0,0,0,0,1,90
104,25,"Fear the Reaper II","Achieve botanist level 20.",5,0,0,38203,3,17,20,0,0,0,0,0,0,0,1,91
105,25,"Fear the Reaper III","Achieve botanist level 30.",5,0,0,38203,3,17,30,0,0,0,0,0,0,0,1,92
106,25,"Fear the Reaper IV","Achieve botanist level 40.",5,0,0,38203,3,17,40,0,0,0,0,0,0,0,1,93
107,25,"Fear the Reaper V","Achieve botanist level 50.",5,0,0,38203,3,17,50,0,0,0,0,0,0,0,1,94
108,26,"Gone Fishin' I","Achieve fisher level 10.",5,0,0,38403,3,18,10,0,0,0,0,0,0,0,1,95
109,26,"Gone Fishin' II","Achieve fisher level 20.",5,0,0,38403,3,18,20,0,0,0,0,0,0,0,1,96
110,26,"Gone Fishin' III","Achieve fisher level 30.",5,0,0,38403,3,18,30,0,0,0,0,0,0,0,1,97
111,26,"Gone Fishin' IV","Achieve fisher level 40.",5,0,0,38403,3,18,40,0,0,0,0,0,0,0,1,98
112,26,"Gone Fishin' V","Achieve fisher level 50.",5,0,0,38403,3,18,50,0,0,0,0,0,0,0,1,99
113,7,"Mastering the Land","Achieve level 50 as a miner, botanist, and fisher.",20,16,0,1618,2,102,107,112,0,0,0,0,0,0,2,100
114,30,"On the Payroll I","Earn a cumulative total of 100 gil from levequests.",5,0,0,26069,1,13,100,0,0,0,0,0,0,0,1,0
115,30,"On the Payroll II","Earn a cumulative total of 1,000 gil from levequests.",5,0,0,26069,1,13,1000,0,0,0,0,0,0,0,1,0
116,30,"On the Payroll III","Earn a cumulative total of 10,000 gil from levequests.",5,0,0,26069,1,13,10000,0,0,0,0,0,0,0,1,0
117,30,"On the Payroll IV","Earn a cumulative total of 100,000 gil from levequests.",5,0,0,26069,1,13,100000,0,0,0,0,0,0,0,1,0
118,30,"On the Payroll V","Earn a cumulative total of 1,000,000 gil from levequests.",5,0,0,26069,1,13,1000000,0,0,0,0,0,0,0,1,0
119,30,"Who Wants to Be a Gillionaire?","Earn a cumulative total of 10,000,000 gil from levequests.",10,11,0,813,1,13,10000000,0,0,0,0,0,0,0,1,0
120,57,"You Can't Take It with You I","Earn a cumulative total of 1,000 gil from defeating enemies.",5,0,0,26001,1,12,1000,0,0,0,0,0,0,0,0,0
121,57,"You Can't Take It with You II","Earn a cumulative total of 10,000 gil from defeating enemies.",5,0,0,26001,1,12,10000,0,0,0,0,0,0,0,0,0
122,57,"You Can't Take It with You III","Earn a cumulative total of 100,000 gil from defeating enemies.",5,0,0,26001,1,12,100000,0,0,0,0,0,0,0,0,0
123,57,"You Can't Take It with You IV","Earn a cumulative total of 1,000,000 gil from defeating enemies.",5,0,0,26001,1,12,1000000,0,0,0,0,0,0,0,0,0
124,57,"You Can't Take It with You V","Earn a cumulative total of 10,000,000 gil from defeating enemies.",5,0,0,26001,1,12,10000000,0,0,0,0,0,0,0,0,0
125,57,"Never Met a Corpse I Couldn't Rifle","Earn a cumulative total of 100,000,000 gil from defeating enemies.",10,12,0,307,1,12,100000000,0,0,0,0,0,0,0,0,0
126,29,"My Body Is a Temple","Obtain a complete set of templar armor consisting of a templar's chain coif, a templar's haubergeon, a pair of templar's sollerets, and a set of templar's tassets.
* Speak to Jonathas with all four items equipped.",5,0,0,40039,1,232,0,0,0,0,0,0,0,0,4,1
127,29,"Dress Like a Pirate Day","Obtain a complete set of buccaneer armor consisting of a buccaneer's tricorne, a buccaneer's shirt, a pair of buccaneer's boots, and a buccaneer's sash.
* Speak to Jonathas with all four items equipped.",5,0,0,40499,1,233,0,0,0,0,0,0,0,0,4,2
128,29,"A Mummer in Motley","Obtain a complete set of harlequin armor consisting of a harlequin's cap, a harlequin's acton, a pair of harlequin's tights, and a harlequin's belt.
* Speak to Jonathas with all four items equipped.",5,0,0,40475,1,234,0,0,0,0,0,0,0,0,4,3
129,29,"Raising the Curtana","Obtain a Curtana and a Holy Shield in the quest “A Relic Reborn.”",10,2,0,30446,6,66656,0,0,0,0,0,0,0,0,2,4
130,29,"Enter the Coeurl","Obtain a pair of Sphairai in the quest “A Relic Reborn.”",10,3,0,31034,6,66657,0,0,0,0,0,0,0,0,2,5
131,29,"Cleaving to Tradition","Obtain a Bravura in the quest “A Relic Reborn.”",10,4,0,31440,6,66655,0,0,0,0,0,0,0,0,2,6
132,29,"Having a Gae Old Time","Obtain a Gae Bolg in the quest “A Relic Reborn.”",10,5,0,31842,6,66658,0,0,0,0,0,0,0,0,2,7
133,29,"Hard to Miss","Obtain an Artemis Bow in the quest “A Relic Reborn.”",10,6,0,32238,6,66661,0,0,0,0,0,0,0,0,2,8
134,29,"Dressed to Heal","Obtain a Thyrus in the quest “A Relic Reborn.”",10,7,0,32626,6,66660,0,0,0,0,0,0,0,0,2,9
135,29,"Ohohohohoho!","Obtain a Stardust Rod in the quest “A Relic Reborn.”",10,8,0,33012,6,66659,0,0,0,0,0,0,0,0,2,10
136,29,"Armed to the Teeth","Obtain a Curtana, a Holy Shield, a pair of Sphairai, a Bravura, a Gae Bolg, an Artemis Bow, a Thyrus, a Stardust Rod, a copy of <Emphasis>The Veil of Wiyu</Emphasis>, and a copy of the <Emphasis>Omnilex</Emphasis> in the quest “A Relic Reborn.”",30,1,0,3002,2,129,130,131,132,133,134,135,597,598,2,13
137,32,"Going with the Grain: Amateur","Successfully synthesize 50 times for level 1-10 woodworking recipes.",5,0,0,2001,1,23,50,0,0,0,0,0,0,0,1,0
138,32,"Going with the Grain: Initiate","Successfully synthesize 300 times for level 11-20 woodworking recipes.",5,0,0,2001,1,24,300,0,0,0,0,0,0,0,1,0
139,32,"Going with the Grain: Apprentice","Successfully synthesize 750 times for level 21-30 woodworking recipes.",5,0,0,2001,1,25,750,0,0,0,0,0,0,0,1,0
140,32,"Going with the Grain: Journeyman","Successfully synthesize 1,500 times for level 31-40 woodworking recipes.",5,0,0,2001,1,26,1500,0,0,0,0,0,0,0,1,0
141,32,"Going with the Grain: Artisan","Successfully synthesize 3,000 times for level 41-50 woodworking recipes.",10,17,0,2015,1,27,3000,0,0,0,0,0,0,0,1,0
142,32,"A Carpenter's Life for Me","Obtain all five “Going with the Grain” achievements.",30,0,2326,35010,2,137,138,139,140,141,0,0,0,0,2,0
143,33,"Working the Bellows: Amateur","Successfully synthesize 50 times for level 1-10 smithing recipes.",5,0,0,2101,1,28,50,0,0,0,0,0,0,0,1,0
144,33,"Working the Bellows: Initiate","Successfully synthesize 300 times for level 11-20 smithing recipes.",5,0,0,2101,1,29,300,0,0,0,0,0,0,0,1,0
145,33,"Working the Bellows: Apprentice","Successfully synthesize 750 times for level 21-30 smithing recipes.",5,0,0,2101,1,30,750,0,0,0,0,0,0,0,1,0
146,33,"Working the Bellows: Journeyman","Successfully synthesize 1,500 times for level 31-40 smithing recipes.",5,0,0,2101,1,31,1500,0,0,0,0,0,0,0,1,0
147,33,"Working the Bellows: Artisan","Successfully synthesize 3,000 times for level 41-50 smithing recipes.",10,18,0,2115,1,32,3000,0,0,0,0,0,0,0,1,0
148,33,"A Blacksmith's Life for Me","Obtain all five “Working the Bellows” achievements.",30,0,2353,35210,2,143,144,145,146,147,0,0,0,0,2,0
149,34,"Pounding Out the Dents: Amateur","Successfully synthesize 50 times for level 1-10 armorcraft recipes.",5,0,0,2201,1,33,50,0,0,0,0,0,0,0,1,0
150,34,"Pounding Out the Dents: Initiate","Successfully synthesize 300 times for level 11-20 armorcraft recipes.",5,0,0,2201,1,34,300,0,0,0,0,0,0,0,1,0
151,34,"Pounding Out the Dents: Apprentice","Successfully synthesize 750 times for level 21-30 armorcraft recipes.",5,0,0,2201,1,35,750,0,0,0,0,0,0,0,1,0
152,34,"Pounding Out the Dents: Journeyman","Successfully synthesize 1,500 times for level 31-40 armorcraft recipes.",5,0,0,2201,1,36,1500,0,0,0,0,0,0,0,1,0
153,34,"Pounding Out the Dents: Artisan","Successfully synthesize 3,000 times for level 41-50 armorcraft recipes.",10,19,0,2215,1,37,3000,0,0,0,0,0,0,0,1,0
154,34,"An Armorer's Life for Me","Obtain all five “Pounding Out the Dents” achievements.",30,0,2378,35409,2,149,150,151,152,153,0,0,0,0,2,0
155,35,"Cutting the Carats: Amateur","Successfully synthesize 50 times for level 1-10 goldsmithing recipes.",5,0,0,2301,1,38,50,0,0,0,0,0,0,0,1,0
156,35,"Cutting the Carats: Initiate","Successfully synthesize 300 times for level 11-20 goldsmithing recipes.",5,0,0,2301,1,39,300,0,0,0,0,0,0,0,1,0
157,35,"Cutting the Carats: Apprentice","Successfully synthesize 750 times for level 21-30 goldsmithing recipes.",5,0,0,2301,1,40,750,0,0,0,0,0,0,0,1,0
158,35,"Cutting the Carats: Journeyman","Successfully synthesize 1,500 times for level 31-40 goldsmithing recipes.",5,0,0,2301,1,41,1500,0,0,0,0,0,0,0,1,0
159,35,"Cutting the Carats: Artisan","Successfully synthesize 3,000 times for level 41-50 goldsmithing recipes.",10,20,0,2314,1,42,3000,0,0,0,0,0,0,0,1,0
160,35,"A Goldsmith's Life for Me","Obtain all five “Cutting the Carats” achievements.",30,0,2403,35609,2,155,156,157,158,159,0,0,0,0,2,0
161,36,"Hiding in Plain Sight: Amateur","Successfully synthesize 50 times for level 1-10 leatherworking recipes.",5,0,0,2401,1,43,50,0,0,0,0,0,0,0,1,0
162,36,"Hiding in Plain Sight: Initiate","Successfully synthesize 300 times for level 11-20 leatherworking recipes.",5,0,0,2401,1,44,300,0,0,0,0,0,0,0,1,0
163,36,"Hiding in Plain Sight: Apprentice","Successfully synthesize 750 times for level 21-30 leatherworking recipes.",5,0,0,2401,1,45,750,0,0,0,0,0,0,0,1,0
164,36,"Hiding in Plain Sight: Journeyman","Successfully synthesize 1,500 times for level 31-40 leatherworking recipes.",5,0,0,2401,1,46,1500,0,0,0,0,0,0,0,1,0
165,36,"Hiding in Plain Sight: Artisan","Successfully synthesize 3,000 times for level 41-50 leatherworking recipes.",10,21,0,2415,1,47,3000,0,0,0,0,0,0,0,1,0
166,36,"A Leatherworker's Life for Me","Obtain all five “Hiding in Plain Sight” achievements.",30,0,2428,35809,2,161,162,163,164,165,0,0,0,0,2,0
167,37,"Threading the Needle: Amateur","Successfully synthesize 50 times for level 1-10 clothcraft recipes.",5,0,0,2501,1,48,50,0,0,0,0,0,0,0,1,0
168,37,"Threading the Needle: Initiate","Successfully synthesize 300 times for level 11-20 clothcraft recipes.",5,0,0,2501,1,49,300,0,0,0,0,0,0,0,1,0
169,37,"Threading the Needle: Apprentice","Successfully synthesize 750 times for level 21-30 clothcraft recipes.",5,0,0,2501,1,50,750,0,0,0,0,0,0,0,1,0
170,37,"Threading the Needle: Journeyman","Successfully synthesize 1,500 times for level 31-40 clothcraft recipes.",5,0,0,2501,1,51,1500,0,0,0,0,0,0,0,1,0
171,37,"Threading the Needle: Artisan","Successfully synthesize 3,000 times for level 41-50 clothcraft recipes.",10,22,0,2514,1,52,3000,0,0,0,0,0,0,0,1,0
172,37,"A Weaver's Life for Me","Obtain all five “Threading the Needle” achievements.",30,0,2454,36010,2,167,168,169,170,171,0,0,0,0,2,0
173,38,"Mixing It Up: Amateur","Successfully synthesize 50 times for level 1-10 alchemy recipes.",5,0,0,2601,1,53,50,0,0,0,0,0,0,0,1,0
174,38,"Mixing It Up: Initiate","Successfully synthesize 300 times for level 11-20 alchemy recipes.",5,0,0,2601,1,54,300,0,0,0,0,0,0,0,1,0
175,38,"Mixing It Up: Apprentice","Successfully synthesize 750 times for level 21-30 alchemy recipes.",5,0,0,2601,1,55,750,0,0,0,0,0,0,0,1,0
176,38,"Mixing It Up: Journeyman","Successfully synthesize 1,500 times for level 31-40 alchemy recipes.",5,0,0,2601,1,56,1500,0,0,0,0,0,0,0,1,0
177,38,"Mixing It Up: Artisan","Successfully synthesize 3,000 times for level 41-50 alchemy recipes.",10,23,0,2615,1,57,3000,0,0,0,0,0,0,0,1,0
178,38,"An Alchemist's Life for Me","Obtain all five “Mixing it Up” achievements.",30,0,2479,36209,2,173,174,175,176,177,0,0,0,0,2,0
179,39,"Savoring the Realm: Amateur","Successfully synthesize 50 times for level 1-10 cooking recipes.",5,0,0,2701,1,58,50,0,0,0,0,0,0,0,1,0
180,39,"Savoring the Realm: Initiate","Successfully synthesize 300 times for level 11-20 cooking recipes.",5,0,0,2701,1,59,300,0,0,0,0,0,0,0,1,0
181,39,"Savoring the Realm: Apprentice","Successfully synthesize 750 times for level 21-30 cooking recipes.",5,0,0,2701,1,60,750,0,0,0,0,0,0,0,1,0
182,39,"Savoring the Realm: Journeyman","Successfully synthesize 1,500 times for level 31-40 cooking recipes.",5,0,0,2701,1,61,1500,0,0,0,0,0,0,0,1,0
183,39,"Savoring the Realm: Artisan","Successfully synthesize 3,000 times for level 41-50 cooking recipes.",10,24,0,2714,1,62,3000,0,0,0,0,0,0,0,1,0
184,39,"A Life of Cooking","Obtain all five “Savoring the Realm” achievements.",30,0,2505,36411,2,179,180,181,182,183,0,0,0,0,2,0
185,40,"Mining Your Own Business: La Noscea I","Mine 20 times at level 1-10 mineral deposits in La Noscea.",5,0,0,1515,1,63,20,0,0,0,0,0,0,0,1,0
186,40,"Mining Your Own Business: La Noscea II","Mine 300 times at level 11-20 mineral deposits in La Noscea.",5,0,0,1515,1,78,300,0,0,0,0,0,0,0,1,0
187,40,"Mining Your Own Business: La Noscea III","Mine 1,000 times at level 21-30 mineral deposits in La Noscea.",5,0,0,1515,1,93,1000,0,0,0,0,0,0,0,1,0
188,40,"Mining Your Own Business: La Noscea IV","Mine 2,000 times at level 31-40 mineral deposits in La Noscea.",5,0,0,1515,1,108,2000,0,0,0,0,0,0,0,1,0
