key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
25,"",0,"",0,0,1,0,0,0,782,0,132,2563653,0,0,0,False,2,0,0,0,0,0
26,"",0,"",0,0,1,0,0,0,783,0,133,2563690,0,0,0,False,2,0,0,0,0,0
27,"",0,"",0,0,1,0,0,0,784,0,133,2563700,0,0,0,False,2,0,0,0,0,0
28,"",0,"",0,0,1,0,0,0,785,0,133,2563702,0,0,0,False,2,0,0,0,0,0
29,"",0,"",0,0,1,0,0,0,786,0,133,2563740,0,0,0,False,2,0,0,0,0,0
30,"",0,"",0,0,1,0,0,0,787,0,133,2563748,0,0,0,False,2,0,0,0,0,0
31,"",0,"",0,0,1,0,0,0,597,0,148,2563810,0,0,0,False,2,0,0,0,0,0
32,"",0,"",0,0,1,0,0,0,598,0,154,2563828,0,0,0,False,2,0,0,0,0,0
33,"",0,"",0,0,1,0,0,0,772,0,130,4168380,0,0,0,False,3,0,0,0,0,0
34,"",0,"",0,0,1,0,0,0,773,0,130,4168385,0,0,0,False,3,0,0,0,0,0
35,"",0,"",0,0,1,0,0,0,774,0,131,4169078,0,0,0,False,3,0,0,0,0,0
36,"",0,"",0,0,1,0,0,0,775,0,131,4169094,0,0,0,False,3,0,0,0,0,0
37,"",0,"",0,0,1,0,0,0,776,0,131,4169099,0,0,0,False,3,0,0,0,0,0
38,"",0,"",0,0,1,0,0,0,779,0,140,4169491,0,0,0,False,3,0,0,0,0,0
39,"",0,"",0,0,1,0,0,0,780,0,141,4169494,0,0,0,False,3,0,0,0,0,0
40,"",0,"",0,0,1,0,0,0,781,0,141,4169496,0,0,0,False,3,0,0,0,0,0
41,"",0,"",0,0,1,0,0,0,764,0,128,4170478,0,0,0,False,1,0,0,0,0,0
42,"",0,"",0,0,1,0,0,0,765,0,128,4170467,0,0,0,False,1,0,0,0,0,0
43,"",0,"",0,0,1,0,0,0,769,0,129,4170361,0,0,0,False,1,0,0,0,0,0
44,"",0,"",0,0,1,0,0,0,768,0,129,4170387,0,0,0,False,1,0,0,0,0,0
45,"",0,"",0,0,1,0,0,0,770,0,134,4170499,0,0,0,False,1,0,0,0,0,0
46,"",0,"",0,0,1,0,0,0,771,0,135,4170784,0,0,0,False,1,0,0,0,0,0
47,"",0,"",0,0,1,0,0,0,777,0,131,4194547,0,0,0,False,3,0,0,0,0,0
48,"",0,"",0,0,1,0,0,0,766,0,128,4203091,0,0,0,False,1,0,0,0,0,0
49,"",0,"",0,0,1,0,0,0,767,0,129,4203092,0,0,0,False,1,0,0,0,0,0
50,"",0,"",0,0,1,0,0,0,788,0,131,4203093,0,0,0,False,3,0,0,0,0,0
51,"",0,"",0,0,1,0,0,0,778,0,131,4203094,0,0,0,False,3,0,0,0,0,0
52,"",0,"",0,0,1,0,0,184,0,0,134,4205005,4205006,4205007,4205008,True,0,15,700,1170,2,0
53,"",0,"",0,0,1,0,0,290,0,0,141,4205026,4205028,4205029,4205031,True,0,21,1290,1230,23,2
54,"",0,"",0,0,1,0,0,0,408,0,148,4251958,0,0,0,False,2,0,0,0,0,0
55,"",0,"",0,0,1,0,0,358,0,0,250,4265667,4265670,4265671,4265672,True,0,51,600,1240,10,0
56,"",0,"",0,0,1,0,0,1145,0,0,339,0,0,0,0,False,0,72,640,1200,0,5
57,"",0,"",0,0,1,0,0,1145,0,0,340,0,0,0,0,False,0,82,1560,720,0,5
58,"",0,"",0,0,1,0,0,1145,0,0,341,0,0,0,0,False,0,83,1260,1380,0,5
59,"",0,"",0,0,1,0,0,1160,0,0,339,0,0,0,0,False,0,72,640,1200,0,5
60,"",0,"",0,0,1,0,0,1160,0,0,340,0,0,0,0,False,0,82,1560,720,0,5
61,"",0,"",0,0,1,0,0,1160,0,0,341,0,0,0,0,False,0,83,1260,1380,0,5
62,"",0,"",0,0,1,0,0,1484,1517,0,144,5668783,5668784,5668785,5668786,True,5,196,1320,1480,29,2
63,"",0,"",0,0,1,0,0,0,1518,0,144,5669847,0,0,0,False,5,0,0,0,0,0
64,"",0,"",0,0,1,0,0,0,1519,0,144,5669865,0,0,0,False,5,0,0,0,0,0
65,"",0,"",0,0,1,0,0,0,1520,0,144,5669869,0,0,0,False,5,0,0,0,0,0
66,"",0,"",0,0,1,0,0,0,1521,0,144,5669903,0,0,0,False,5,0,0,0,0,0
67,"",0,"",0,0,1,0,0,0,1522,0,144,5669975,0,0,0,False,5,0,0,0,0,0
68,"",0,"",0,0,1,0,0,0,1523,0,144,5673521,0,0,0,False,5,0,0,0,0,0
69,"",0,"",0,0,1,0,0,0,1524,0,388,5673526,0,0,0,False,5,0,0,0,0,0
