key,0,1,2,3,4,5
230,1,0,0,0,0,False
231,1,0,0,0,0,False
232,1,0,0,0,0,False
233,1,0,0,0,0,False
234,1,0,0,0,0,False
235,1,0,0,0,0,False
236,1,0,0,0,0,False
237,1,0,0,0,0,False
238,1,0,0,0,0,False
239,3,49,2154,0,0,False
240,5,50,4248300,0,0,False
241,1,0,0,0,0,False
242,3,49,2154,0,0,False
243,1,0,0,0,0,False
244,1,0,0,0,0,False
245,1,0,0,0,0,False
246,2,47,0,0,0,False
247,1,0,0,0,0,False
248,2,58,0,0,0,False
249,1,0,0,0,0,False
250,2,56,0,0,0,False
251,2,57,0,0,0,False
252,2,56,0,0,0,False
253,2,57,0,0,0,False
254,2,56,0,0,0,False
255,2,57,0,0,0,False
256,2,56,0,0,0,False
257,2,57,0,0,0,False
258,1,0,0,0,0,False
259,3,49,2154,0,0,False
260,1,0,0,0,0,False
261,1,0,0,0,0,False
262,5,36,4305648,0,0,False
263,5,36,4305699,0,0,False
264,5,36,4305700,0,0,False
265,5,36,4301605,0,0,False
266,1,0,0,0,0,False
267,1,0,0,0,0,False
268,5,57,4329962,0,0,False
269,5,57,4329958,0,0,False
270,5,30,4329970,0,0,False
271,5,30,4329968,0,0,False
272,2,55,0,0,0,False
273,2,8,4330622,15,0,False
274,2,8,4330638,0,0,False
275,2,8,4330640,15,0,False
276,2,8,4651253,15,0,False
277,2,8,4330643,0,0,False
278,1,0,0,0,0,False
279,1,0,0,0,0,False
280,1,0,0,0,0,False
281,1,0,0,0,0,False
282,1,0,0,0,0,False
283,1,0,0,0,0,False
284,1,0,0,0,0,False
285,1,0,0,0,0,False
286,1,0,0,0,0,False
287,1,0,0,0,0,False
288,1,0,0,0,0,False
289,1,0,0,0,0,False
290,1,0,0,0,0,False
291,1,0,0,0,0,False
292,1,0,0,0,0,False
293,1,0,0,0,0,False
294,1,0,0,0,0,False
295,1,0,0,0,0,False
296,1,0,0,0,0,False
297,1,0,0,0,0,False
298,1,0,0,0,0,False
299,1,0,0,0,0,False
300,1,0,0,0,0,False
301,1,0,0,0,0,False
302,5,60,4303380,0,0,False
303,1,0,0,0,0,False
304,1,0,0,0,0,False
305,2,64,0,0,0,False
306,2,8,4651251,15,0,False
307,1,0,0,0,0,False
308,2,8,4651252,15,0,False
309,2,8,4651254,15,0,False
310,2,65,0,0,0,False
311,1,0,0,0,0,False
312,2,68,0,0,0,False
313,1,0,0,0,0,False
314,2,68,0,0,0,False
315,1,0,0,0,0,False
316,1,0,0,0,0,False
317,1,0,0,0,0,False
318,1,0,0,0,0,False
319,1,0,0,0,0,False
320,1,0,0,0,0,False
321,1,0,0,0,0,False
322,1,0,0,0,0,False
323,2,68,0,0,0,False
324,2,68,0,0,0,False
325,1,0,0,0,0,False
326,1,0,0,0,0,False
327,1,0,0,0,0,False
328,1,0,0,0,0,False
329,3,37,2068,0,0,False
330,3,63,2068,0,0,False
331,3,63,2068,0,0,False
332,3,63,2068,0,0,False
333,1,0,0,0,0,False
334,1,0,0,0,0,False
335,1,0,0,0,0,False
336,1,0,0,0,0,False
337,1,0,0,0,0,False
338,1,0,0,0,0,False
339,1,0,0,0,0,False
340,1,0,0,0,0,False
341,1,0,0,0,0,False
342,1,0,0,0,0,False
343,1,0,0,0,0,False
344,1,0,0,0,0,False
345,1,0,0,0,0,False
346,1,0,0,0,0,False
347,1,0,0,0,0,False
348,1,0,0,0,0,False
349,1,0,0,0,0,False
350,1,0,0,0,0,False
351,1,0,0,0,0,False
352,1,0,0,0,0,False
353,1,0,0,0,0,False
354,1,0,0,0,0,False
355,1,0,0,0,0,False
356,1,0,0,0,0,False
357,1,0,0,0,0,False
358,1,0,0,0,0,False
359,1,0,0,0,0,False
360,1,0,0,0,0,False
361,3,71,2315,0,0,False
362,3,71,2315,0,0,False
363,3,71,2315,0,0,False
364,1,0,0,0,0,False
365,1,0,0,0,0,False
366,1,0,0,0,0,False
367,5,40,4696065,0,0,False
368,6,87,4895887,15,0,False
369,6,84,0,0,0,False
370,9,32772,1,1082,1085,False
371,2,60,0,0,0,False
372,2,60,0,0,0,False
373,2,60,0,0,0,False
374,2,60,0,0,0,False
375,2,60,0,0,0,False
376,2,60,0,0,0,False
377,2,60,0,0,0,False
378,2,60,0,0,0,False
379,9,32772,1,1082,1085,False
380,0,0,0,0,0,False
381,1,0,0,0,0,False
382,1,0,0,0,0,False
383,1,0,0,0,0,False
384,1,0,0,0,0,False
385,2,72,0,0,0,False
386,1,0,0,0,0,False
387,2,74,0,0,0,False
388,2,73,0,0,0,False
389,1,0,0,0,0,False
390,2,81,0,0,0,False
391,1,0,0,0,0,False
392,2,82,0,0,0,False
393,1,0,0,0,0,False
394,1,0,0,0,0,False
395,2,77,0,0,0,False
396,1,0,0,0,0,False
397,1,0,0,0,0,False
398,0,0,0,0,0,False
399,0,0,0,0,0,False
400,0,0,0,0,0,False
401,1,0,0,0,0,False
402,1,0,0,0,0,False
403,2,80,0,0,0,False
404,2,78,0,0,0,False
405,2,79,0,0,0,False
406,6,83,4895799,15,0,False
407,6,83,4895375,15,0,False
408,1,0,0,0,0,False
409,2,76,0,0,0,False
410,2,76,0,0,0,False
411,2,75,0,0,0,False
412,1,0,0,0,0,False
413,6,83,4895874,15,0,False
414,3,86,2154,0,0,False
415,3,86,2154,0,0,False
416,1,0,0,0,0,False
417,1,0,0,0,0,False
418,2,40,0,0,0,False
419,1,0,0,0,0,False
420,2,40,0,0,0,False
421,1,0,0,0,0,True
422,1,0,0,0,0,True
423,1,0,0,0,0,False
424,1,0,0,0,0,False
425,2,60,0,0,0,False
426,2,60,0,0,0,False
427,2,60,0,0,0,False
428,2,60,0,0,0,False
429,2,60,0,0,0,False
430,2,60,0,0,0,False
431,2,60,0,0,0,False
432,1,0,0,0,0,False
433,1,0,0,0,0,False
434,2,88,0,0,0,False
435,1,0,0,0,0,False
436,1,0,0,0,0,False
437,1,0,0,0,0,False
438,1,0,0,0,0,False
439,1,0,0,0,0,False
440,1,0,0,0,0,False
441,1,0,0,0,0,False
442,1,0,0,0,0,False
443,1,0,0,0,0,False
444,1,0,0,0,0,False
