key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
19,"Pollen","Deadly pollen has filled the lungs, causing damage over time.",15517,0,2,41,0,False,False,False,False,False,False,True,True,10,0,False,0,False,False,0,0
20,"TP Bleed","Bleeding TP over time.",15025,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
21,"HP Boost","Maximum HP is increased.",15075,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
22,"HP Penalty","Maximum HP is reduced.",15076,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
23,"MP Boost","Maximum MP is increased.",15077,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
24,"MP Penalty","Maximum MP is reduced.",15078,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
25,"Attack Up","Attack power is enhanced.",15050,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
26,"Attack Down","Attack power is reduced.",15051,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
27,"Accuracy Up","Accuracy is enhanced.",15060,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
28,"Accuracy Down","Accuracy is reduced.",15061,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
29,"Defense Up","Defense is enhanced.",15052,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
30,"Defense Down","Defense is reduced.",15053,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
31,"Evasion Up","Evasion is enhanced.",15062,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
32,"Evasion Down","Evasion is reduced.",15063,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
33,"Attack Magic Potency Up","Attack magic potency is enhanced.",15054,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
34,"Attack Magic Potency Down","Attack magic potency is reduced.",15055,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
35,"Healing Potency Up","Healing magic potency is enhanced.",15058,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
36,"Healing Potency Down","Healing magic potency is reduced.",15059,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
37,"Magic Defense Up","Magic defense is enhanced.",15056,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
38,"Magic Defense Down","Magic defense is reduced.",15057,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
39,"Stun Resistance","Immune to stun effects.",15566,0,1,60,0,False,False,False,False,False,False,True,True,100,0,False,0,False,False,0,0
40,"Silence Resistance","Immune to silence effects.",15567,0,1,60,0,False,False,False,False,False,False,True,True,100,0,False,0,False,False,0,0
41,"Crafting Facility","Maximum CP is increased for crafters level 40 or below.",16107,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
42,"The Echo","Maximum HP, damage dealt, and HP recovered via healing magic are increased.",16207,0,1,60,0,False,False,False,False,False,False,True,True,0,0,False,0,False,False,0,0
43,"Weakness","All attributes are reduced by 15%.",15010,0,2,0,0,False,False,False,False,False,False,False,False,100,0,False,0,False,False,0,0
44,"Brink of Death","All attributes are reduced by 30%.",15011,0,2,0,0,False,False,False,False,False,False,False,False,100,0,False,0,False,False,0,0
45,"Crafter's Grace","Chance of increased experience point gains as a Disciple of the Hand.",16106,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
46,"Gatherer's Grace","Chance of increased experience point gains as a Disciple of the Land.",16006,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
47,"Stealth","Cannot be detected by enemies. Movement speed is reduced.",16001,0,1,60,0,False,False,False,False,False,False,True,True,2,0,False,0,False,True,0,0
48,"Well Fed","Enjoying the benefits of a full belly.",16202,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
49,"Medicated","Performance is being enhanced by a medicinal item.",16203,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
50,"Sprint","Movement speed is increased.",10101,0,1,0,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
51,"Strength Down","Strength is reduced.",15080,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
52,"Vitality Down","Vitality is reduced.",15082,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
53,"Physical Damage Up","Physical damage dealt is increased.",15050,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
54,"Physical Damage Down","Physical damage dealt is reduced.",15051,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
55,"Physical Vulnerability Down","Physical damage taken is reduced.",15052,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
56,"Physical Vulnerability Up","Physical damage taken is increased.",15053,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
57,"Magic Damage Up","Magic damage dealt is increased.",15054,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
58,"Magic Damage Down","Magic damage dealt is reduced.",15055,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
59,"Magic Vulnerability Down","Magic damage taken is reduced.",15056,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
60,"Magic Vulnerability Up","Magic damage taken is increased.",15057,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
61,"Damage Up","Damage dealt is increased.",15519,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
62,"Damage Down","Damage dealt is reduced.",15520,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
63,"Vulnerability Down","Damage taken is reduced.",15021,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
64,"Vulnerability Up","Damage taken is increased.",15020,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
65,"Critical Skill","All weaponskills are dealing critical damage.",15016,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
66,"Terror","Frozen with fear.",15516,0,2,178,0,True,False,True,False,False,False,False,False,100,0,False,0,False,False,0,0
67,"Leaden","Movement speed is reduced, and cannot be restored by normal means.",15518,0,2,44,126,False,False,False,False,False,False,True,True,100,1,False,0,False,False,0,0
68,"Drainstrikes","Auto-attacks are generating an Absorb HP effect.",15504,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
69,"Aspirstrikes","Auto-attacks are generating an Absorb MP effect.",15505,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
70,"Stunstrikes","Auto-attacks may stun target.",15506,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
71,"Rampart","Damage taken is reduced.",10202,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
72,"Convalescence","HP recovery via healing magic is increased.",10207,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
73,"Awareness","Cannot suffer critical damage.",10204,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
74,"Sentinel","Damage taken is reduced.",10201,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
75,"Tempered Will","Immune to knockback and draw-in effects.",10203,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
76,"Fight or Flight","Physical damage dealt is increased.",10205,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
77,"Bulwark","Block rate is increased.",10206,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
78,"Sword Oath","Auto-attacks are enhanced.",13005,0,1,60,0,False,False,False,False,False,False,True,True,0,0,True,0,False,False,0,0
79,"Shield Oath","Damage taken and dealt is reduced, while enmity is increased.",13006,0,1,60,0,False,False,False,False,False,False,True,True,0,0,True,0,False,False,0,0
80,"Cover","Protecting a party member.",13001,0,1,60,0,False,False,False,False,False,False,False,False,100,0,True,0,False,False,0,0
81,"Covered","Under the protection of a party member.",13002,0,1,60,0,False,False,False,False,False,False,False,False,100,0,True,0,False,False,0,0
82,"Hallowed Ground","Impervious to most attacks.",13004,0,1,60,0,False,False,False,False,False,False,False,False,70,0,False,0,False,False,0,1
83,"Foresight","Defense is increased.",10402,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
84,"Bloodbath","Physical attacks generate HP equal to a portion of damage dealt.",10401,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
85,"Maim","Damage dealt is increased.",10412,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
86,"Berserk","Attack power is enhanced. Will be unable to use weaponskills for several seconds after effect ends.",10403,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
87,"Thrill of Battle","Maximum HP is increased.",10404,0,1,60,0,False,False,False,False,False,False,False,False,5,0,False,0,False,False,0,0
88,"Holmgang","Unable to move until effect fades.",10405,0,2,61,0,True,False,False,False,False,False,False,False,100,0,False,0,False,False,0,0
89,"Vengeance","Inflicting a portion of sustained damage back to its source.",10406,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
90,"Storm's Eye","Slashing resistance and HP recovery via healing magic are reduced.",10413,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
91,"Defiance","Maximum HP, HP recovery, and enmity are increased, while damage dealt is reduced. Using certain actions will incur Wrath.",13201,0,1,60,0,False,False,False,False,False,False,True,True,0,0,True,0,False,False,0,0
92,"Unchained","Damage penalty inflicted by Defiance is nullified.",13202,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
93,"Wrath","Critical hit rate is increased.",10407,0,1,60,139,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
94,"Wrath II","Critical hit rate is increased.",10408,0,1,60,139,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
95,"Wrath III","Critical hit rate is increased.",10409,0,1,60,139,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
96,"Wrath IV","Critical hit rate is increased.",10410,0,1,60,139,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
97,"Infuriated","Critical hit rate is increased.",10411,0,1,60,139,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
98,"Dragon Kick","Blunt resistance and intelligence are reduced.",10315,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
99,"Featherfoot","Evasion is enhanced.",10301,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
100,"Internal Release","Critical hit rate is increased.",10304,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
101,"Twin Snakes","Damage dealt is increased.",10316,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
102,"Mantra","HP recovery via healing magic is increased.",10306,0,1,60,0,False,False,False,False,False,False,False,False,5,0,False,0,False,False,0,0
103,"Fists of Fire","Damage dealt is increased.",10302,0,1,60,0,False,False,False,False,False,False,True,True,0,0,True,528,False,False,0,0
104,"Fists of Earth","Damage taken is reduced.",10303,0,1,60,0,False,False,False,False,False,False,True,True,0,0,True,528,False,False,0,0
105,"Fists of Wind","Movement speed is increased.",13101,0,1,60,0,False,False,False,False,False,False,True,True,0,0,True,528,False,False,0,0
106,"Touch of Death","Organs are failing, causing damage over time.",10311,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
107,"Opo-opo Form","Employing the opo-opo fighting stance.",10312,0,1,60,0,False,False,False,False,False,False,False,False,0,0,True,528,False,False,0,0
108,"Raptor Form","Employing the raptor fighting stance.",10313,0,1,60,0,False,False,False,False,False,False,False,False,0,0,True,528,False,False,0,0
109,"Coeurl Form","Employing the coeurl fighting stance.",10314,0,1,60,0,False,False,False,False,False,False,False,False,0,0,True,528,False,False,0,0
110,"Perfect Balance","Employing all three pugilistic fighting stances─opo-opo, raptor, and coeurl.",10317,0,1,60,0,False,False,False,False,False,False,False,False,0,0,True,528,False,False,0,0
111,"Greased Lightning","Damage dealt and attack speed are increased.",10307,0,1,60,146,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
112,"Greased Lightning II","Damage dealt and attack speed are increased.",10308,0,1,60,147,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
113,"Greased Lightning III","Damage dealt and attack speed are increased.",10309,0,1,60,148,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
114,"Keen Flurry","Chance to parry is increased.",10501,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
115,"Heavy Thrust","Damage dealt is increased.",10506,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
116,"Life Surge","Next non-magic action will result in a critical hit with resulting damage being absorbed as HP.",10502,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
117,"Blood for Blood","Increasing damage dealt while increasing damage taken.",10504,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
118,"Chaos Thrust","Wounds are bleeding, causing damage over time.",10507,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
119,"Phlebotomize","Wounds are bleeding, causing damage over time.",10505,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
120,"Power Surge","Damage is increased for next Jump or Spineshatter Dive.",10503,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
121,"Disembowel","Piercing resistance is reduced.",13301,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
122,"Straighter Shot","Next Straight Shot will result in a critical hit.",10615,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
123,"Hawk's Eye","Dexterity is increased and all attacks are guaranteed to land.",10601,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
124,"Venomous Bite","Toxins are causing damage over time.",10602,0,2,41,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
125,"Raging Strikes","Damage dealt is increased.",10604,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
126,"Physical Vulnerability Up","Physical damage taken is increased.",17101,8,2,61,0,False,False,False,False,False,False,False,False,100,0,False,0,False,False,0,0
127,"Quelling Strikes","Enmity generation is reduced.",10605,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
128,"Barrage","Striking multiple times per auto-attack.",10606,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
129,"Windbite","Wounds are exposed to the elements, causing wind damage over time.",10610,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
130,"Straight Shot","Critical hit rate is increased.",10611,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
131,"Downpour of Death","Next Rain of Death will not require any TP.",13407,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
132,"Quicker Nock","Next Quick Nock will not require any TP.",10612,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
133,"Swiftsong","Movement speed of self and nearby party members is increased.",10608,0,1,60,0,False,False,False,False,False,False,True,True,1,0,True,0,False,False,0,0
134,"Swiftsong","Movement speed is increased.",10607,0,1,60,0,False,False,False,False,False,False,False,True,0,0,True,0,False,False,0,0
135,"Mage's Ballad","Using MP to gradually restore the MP of nearby party members. Damage dealt is reduced.",13403,0,1,60,0,False,False,False,False,False,False,True,True,1,0,True,0,False,False,0,0
136,"Mage's Ballad","Restoring MP over time.",13402,0,1,60,0,False,False,False,False,False,False,False,True,0,0,True,0,False,False,0,0
137,"Army's Paeon","Using MP to gradually refresh the TP of self and nearby party members. Damage dealt is reduced.",13405,0,1,60,0,False,False,False,False,False,False,True,True,1,0,True,0,False,False,0,0
138,"Army's Paeon","Gradually regenerating TP.",13404,0,1,60,0,False,False,False,False,False,False,False,True,0,0,True,0,False,False,0,0
139,"Foe Requiem","Using MP to lower the magic resistances of nearby enemies.",13406,0,1,60,0,False,False,False,False,False,False,True,True,0,0,True,0,False,False,0,0
140,"Foe Requiem","All magic resistances are reduced.",13408,0,2,61,0,False,False,False,False,False,False,False,True,50,0,True,0,False,False,0,0
141,"Battle Voice","The effectiveness of songs is increased.",13401,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
142,"Chameleon","All magic resistances are increased.",10609,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
143,"Aero","Taking wind damage over time.",10703,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
144,"Aero II","Taking wind damage over time.",10709,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
145,"Cleric Stance","INT and MND ratings are swapped, while increasing potency of attack magic and reducing potency of healing magic.",10702,0,1,60,0,False,False,False,False,False,False,True,True,0,0,True,0,False,False,0,0
146,"Protect","Defense is enhanced.",10704,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
147,"Protect","Both physical and magic defense are enhanced.",10705,0,1,60,0,False,False,False,False,False,False,False,False,1,0,False,0,False,False,0,0
148,"Raise","Teetering on the brink of consciousness.",10706,0,1,60,0,False,False,False,False,False,False,False,False,100,0,False,0,False,False,0,0
149,"Stun","Unable to execute actions.",15004,0,2,43,0,True,False,True,False,False,False,False,False,100,0,False,0,False,False,0,0
150,"Medica II","Regenerating HP over time.",10713,0,1,60,0,False,False,False,False,False,False,False,False,5,0,False,0,False,False,0,0
151,"Stoneskin","Lithified flesh is absorbing damage.",10701,0,1,60,0,False,False,False,False,False,False,False,False,30,0,False,0,False,False,0,0
152,"Stoneskin (Physical)","Lithified flesh is absorbing physical damage.",15041,0,1,60,0,False,False,False,False,False,False,True,True,30,0,False,0,False,False,0,0
153,"Stoneskin (Magical)","Lithified flesh is absorbing magic damage.",15042,0,1,60,0,False,False,False,False,False,False,True,True,30,0,False,0,False,False,0,0
154,"Shroud of Saints","Restoring MP over time.",10708,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
155,"Freecure","Next Cure II will not require any MP to cast.",10710,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
156,"Overcure","Next Cure III will cost half MP.",10711,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
157,"Presence of Mind","Spell speed is increased.",13502,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
158,"Regen","Regenerating HP over time.",13501,0,1,60,0,False,False,False,False,False,False,False,False,5,0,False,0,False,False,0,0
159,"Divine Seal","HP recovery via healing magic is increased.",10707,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
160,"Surecast","Next spell cannot be interrupted by taking damage.",10802,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
161,"Thunder","Taking lightning damage over time.",10807,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
162,"Thunder II","Taking lightning damage over time.",10808,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
163,"Thunder III","Taking lightning damage over time.",10809,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
164,"Thundercloud","Next Thunder, Thunder II, or Thunder III will add its full damage over time amount to its initial damage, require no time to cast, and cost no MP.",10811,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
165,"Firestarter","Next Fire III will require no time to cast and cost no MP.",10810,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
166,"Succor","Next Succor will cost no MP.",13804,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
167,"Swiftcast","Next spell will require no time to cast.",10804,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
168,"Manaward","An aetherial barrier is preventing all magic damage.",10806,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
169,"Manawall","An aetherial barrier is preventing all physical damage.",13601,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
170,"Apocatastasis","Magic damage taken is reduced.",10801,0,1,60,0,False,False,False,False,False,False,False,False,5,0,False,0,False,False,0,0
171,"Ekpyrosis","Unable to receive Apocatastasis.",13602,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
172,"Infirmity","HP recovery via healing magic is reduced.",15531,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
173,"Astral Fire","Aetherial balance of mind and spirit is leaning astrally. Fire-aspected spells require more MP, but do more damage. Ice-aspected spells require less MP, but do less damage. MP regeneration has stopped.",10813,0,1,60,140,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
174,"Astral Fire II","Aetherial balance of mind and spirit is leaning astrally. Fire-aspected spells require more MP, but do more damage. Ice-aspected spells require less MP, but do less damage. MP regeneration has stopped.",10814,0,1,60,141,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
175,"Astral Fire III","Aetherial balance of mind and spirit is leaning astrally. Fire-aspected spells require more MP, but do more damage. Ice-aspected spells require less MP, but do less damage, and casting times are halved. MP regeneration has stopped.",10815,0,1,60,142,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
176,"Umbral Ice","Aetherial balance of mind and spirit is leaning umbrally. Fire-aspected spells require less MP, but do less damage. MP regeneration has quickened.",10816,0,1,60,143,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
177,"Umbral Ice II","Aetherial balance of mind and spirit is leaning umbrally. Fire-aspected spells require less MP, but do less damage. MP regeneration has quickened.",10817,0,1,60,144,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
178,"Umbral Ice III","Aetherial balance of mind and spirit is leaning umbrally. Fire-aspected spells require less MP, but do less damage, and their casting times are halved. MP regeneration has quickened.",10818,0,1,60,145,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
179,"Bio","Contagions are spreading, causing damage over time.",10904,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
180,"Miasma","Lungs are failing, causing damage over time.",10906,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
181,"Disease","Movement speed and HP recovered via actions are reduced.
※Movement speed unaffected in PvP.",15014,0,2,61,0,False,False,False,False,False,False,False,False,100,0,False,0,False,False,0,4
182,"Virus","Motor skills are hampered, causing reduced strength and dexterity.",10910,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
183,"Fever","Head is burning, causing reduced mind and intelligence.",10911,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
184,"Sustain","Regenerating HP over time.",10908,0,1,60,0,False,False,False,False,False,False,False,False,5,0,False,0,False,False,0,0
185,"Eye for an Eye","Chance that next hit suffered will lower the attacker's damage dealt.",10912,0,1,60,0,False,False,False,False,False,False,False,False,30,0,False,0,False,False,0,0
186,"Eye for an Eye","Damage dealt is reduced.",10913,0,2,61,0,False,False,False,False,False,False,False,False,50,0,False,0,False,False,0,0
187,"Rouse","Damage and healing magic potency are increased.",10909,0,1,60,0,False,False,False,False,False,False,False,False,30,0,False,0,False,False,0,0
188,"Miasma II","Contagions are spreading, causing damage over time.",10907,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
189,"Bio II","Lungs are failing, causing damage over time.",10905,0,2,61,0,False,False,False,False,False,False,False,False,10,0,False,0,False,False,0,0
190,"Shadow Flare","Burning shadows dance across the ground, dealing unaspected damage to any who enter.",10914,0,1,60,0,False,False,False,False,False,False,False,False,0,0,True,0,False,False,0,0
191,"","",0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
192,"Spur","Attack power and attack magic potency are increased.",13704,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
193,"Slow","Weaponskill recast time, spell recast time, and auto-attack delay are increased.",15009,0,2,56,0,False,False,False,False,False,False,False,True,50,0,False,0,False,False,0,0
194,"Shield Wall","Damage taken is reduced.",16401,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
195,"Mighty Guard","Damage taken is reduced.",16401,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
196,"Last Bastion","Damage taken is reduced.",16401,0,1,60,0,False,False,False,False,False,False,False,False,0,0,False,0,False,False,0,0
