key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
60,44,True,4,14,5,17,3,True,4,15,5,19,27,True,2,9,2,11
61,6,False,1,0,1,0,3,False,1,0,1,0,22,False,1,0,1,0
62,6,True,8,3,10,4,3,True,4,3,5,4,46,True,2,2,2,3
63,6,True,7,4,9,5,3,True,4,4,5,5,46,True,2,3,2,4
64,6,True,6,8,7,10,3,True,4,9,5,11,46,True,2,6,2,7
65,6,True,4,11,5,14,3,True,3,12,4,15,46,True,2,8,2,10
66,6,True,4,14,5,17,3,True,4,15,5,19,46,True,2,9,2,11
67,6,True,4,18,5,22,3,True,5,20,6,25,44,True,2,9,3,11
68,46,True,8,2,10,3,3,False,1,0,1,0,22,False,1,0,1,0
69,46,True,8,4,10,5,3,True,4,2,5,2,22,True,2,2,2,2
70,46,True,8,4,10,5,3,True,4,2,5,3,27,True,2,2,2,2
71,46,True,7,6,9,8,3,True,4,4,5,5,22,True,2,2,2,3
72,46,True,7,7,9,9,3,True,4,5,5,6,44,True,2,2,2,2
73,46,True,7,9,9,11,3,True,4,6,5,7,6,True,2,2,2,2
74,46,True,6,14,7,17,3,True,4,9,5,11,6,True,2,3,2,4
75,46,True,4,22,5,27,3,True,4,15,5,19,6,True,2,6,2,7
76,46,True,4,24,5,30,3,True,4,18,5,23,44,True,2,6,2,8
77,11,True,10,10,13,12,0,False,0,0,0,0,0,False,0,0,0,0
78,11,True,10,17,13,21,0,False,0,0,0,0,0,False,0,0,0,0
79,11,True,10,21,13,26,0,False,0,0,0,0,0,False,0,0,0,0
80,11,True,10,24,13,30,0,False,0,0,0,0,0,False,0,0,0,0
81,11,True,10,26,13,33,0,False,0,0,0,0,0,False,0,0,0,0
82,11,True,10,34,13,43,0,False,0,0,0,0,0,False,0,0,0,0
83,70,True,10,38,12,47,11,True,4,14,5,17,0,False,0,0,0,0
84,70,True,10,49,12,61,11,True,4,14,5,18,0,False,0,0,0,0
85,72,True,6,6,7,7,73,True,2,2,3,3,0,False,0,0,0,0
86,72,True,6,7,7,9,10,True,2,8,3,10,0,False,0,0,0,0
87,72,True,6,8,7,10,73,True,2,3,3,4,0,False,0,0,0,0
88,72,True,6,9,7,11,73,True,2,3,3,4,0,False,0,0,0,0
89,72,True,6,10,7,12,10,True,2,9,3,11,0,False,0,0,0,0
90,72,True,6,14,7,17,10,True,2,10,3,12,0,False,0,0,0,0
91,72,True,6,14,7,17,73,True,2,6,3,7,0,False,0,0,0,0
92,72,True,6,15,7,19,73,True,2,6,3,8,0,False,0,0,0,0
93,72,True,6,19,7,24,73,True,2,8,3,10,0,False,0,0,0,0
94,71,True,8,4,10,5,0,False,0,0,0,0,0,False,0,0,0,0
95,71,True,8,8,10,10,0,False,0,0,0,0,0,False,0,0,0,0
96,71,True,8,12,10,15,0,False,0,0,0,0,0,False,0,0,0,0
97,71,True,8,14,10,17,0,False,0,0,0,0,0,False,0,0,0,0
98,71,True,8,16,10,20,0,False,0,0,0,0,0,False,0,0,0,0
99,71,True,8,18,10,23,0,False,0,0,0,0,0,False,0,0,0,0
100,71,True,8,22,10,27,0,False,0,0,0,0,0,False,0,0,0,0
101,71,True,8,25,10,31,0,False,0,0,0,0,0,False,0,0,0,0
102,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
103,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
104,3,True,8,2,10,2,0,False,0,0,0,0,0,False,0,0,0,0
105,3,True,8,2,10,2,0,False,0,0,0,0,0,False,0,0,0,0
106,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
107,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
108,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
109,3,True,8,2,10,3,0,False,0,0,0,0,0,False,0,0,0,0
110,3,True,6,6,7,8,0,False,0,0,0,0,0,False,0,0,0,0
111,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
112,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
113,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
114,19,True,8,2,10,3,3,False,1,0,1,0,22,False,1,0,1,0
115,19,True,8,5,10,6,3,True,4,3,5,4,22,True,2,2,2,3
116,19,True,7,6,9,8,3,True,4,4,5,5,22,True,2,2,2,3
117,19,True,7,7,9,9,3,True,4,4,5,5,27,True,2,2,2,3
118,19,True,7,10,9,12,3,True,4,6,5,7,45,True,2,4,2,5
119,19,True,6,10,7,13,3,True,4,6,5,8,22,True,2,4,2,5
120,19,True,6,13,7,16,3,True,4,8,5,10,45,True,2,5,2,6
121,19,True,4,18,5,23,3,True,3,11,4,14,22,True,2,7,2,9
122,19,True,4,22,5,27,3,True,4,15,5,19,22,True,2,9,2,11
123,19,True,4,24,5,30,3,True,4,18,5,23,22,True,2,10,2,12
124,19,True,4,26,5,33,3,True,4,22,5,28,27,True,2,13,3,16
125,10,True,6,19,7,24,72,True,2,2,3,3,0,False,0,0,0,0
126,10,True,6,19,7,24,73,False,5,0,6,0,0,False,0,0,0,0
127,10,True,6,20,7,25,73,True,2,2,3,3,0,False,0,0,0,0
128,10,True,6,21,7,26,72,True,2,3,3,4,0,False,0,0,0,0
129,10,True,6,22,7,27,72,True,2,3,3,4,0,False,0,0,0,0
130,10,True,6,23,7,29,73,True,2,5,3,6,0,False,0,0,0,0
131,10,True,6,24,7,30,72,True,2,6,3,7,0,False,0,0,0,0
132,10,True,6,24,7,31,73,True,2,6,3,8,0,False,0,0,0,0
133,22,True,8,3,10,4,3,False,1,0,1,0,45,False,1,0,1,0
134,22,True,8,3,10,4,3,False,1,0,1,0,46,False,1,0,1,0
135,22,True,8,3,10,4,3,True,4,2,5,2,46,False,1,0,1,0
136,22,True,8,3,10,4,3,True,4,2,5,2,27,False,1,0,1,0
137,22,True,8,5,10,6,3,True,4,2,5,3,45,True,2,2,2,2
138,22,True,7,6,9,7,3,True,4,3,5,4,45,True,2,2,2,3
139,22,True,7,7,9,9,3,True,4,4,5,5,27,True,2,2,2,3
140,22,True,6,13,7,16,3,True,4,8,5,10,27,True,2,5,2,6
141,22,True,5,14,6,17,3,True,4,9,5,11,45,True,2,6,2,7
142,22,True,4,17,5,21,3,True,3,10,4,13,27,True,2,7,2,9
143,22,True,4,22,5,27,3,True,4,15,5,19,27,True,2,9,2,11
144,22,True,4,24,5,30,3,True,4,18,5,23,27,True,2,10,2,12
145,27,True,4,26,5,33,3,True,4,22,5,28,22,True,2,13,3,16
146,45,True,8,2,10,3,3,False,1,0,1,0,22,False,1,0,1,0
147,45,True,8,4,10,5,3,True,4,2,5,2,22,True,2,2,2,2
148,45,True,8,4,10,5,3,True,4,2,5,3,27,True,2,2,2,2
149,45,True,8,5,10,6,3,True,4,2,5,3,19,True,2,2,2,2
150,45,True,8,6,10,7,3,True,4,3,5,4,27,True,2,2,2,3
151,45,True,7,7,9,9,3,True,4,4,5,5,0,False,0,0,0,0
152,45,True,7,8,9,10,3,True,4,5,5,6,44,True,2,2,2,2
153,45,True,6,10,7,12,3,True,4,6,5,8,22,True,2,4,2,5
154,45,True,4,14,5,18,3,True,3,9,4,11,22,True,2,6,2,7
155,45,True,4,21,5,26,3,True,3,12,4,15,22,True,2,8,2,10
156,45,True,4,22,5,27,3,True,4,15,5,19,22,True,2,9,2,11
157,45,True,4,24,5,30,3,True,4,18,5,23,44,True,2,6,2,8
158,70,True,12,8,15,10,0,False,0,0,0,0,0,False,0,0,0,0
159,70,True,12,12,15,15,0,False,0,0,0,0,0,False,0,0,0,0
160,70,True,12,16,15,20,0,False,0,0,0,0,0,False,0,0,0,0
161,70,True,12,20,15,25,0,False,0,0,0,0,0,False,0,0,0,0
162,70,True,12,24,15,30,0,False,0,0,0,0,0,False,0,0,0,0
163,70,True,12,32,15,40,0,False,0,0,0,0,0,False,0,0,0,0
164,73,True,6,6,7,7,0,False,0,0,0,0,0,False,0,0,0,0
165,73,True,6,6,7,7,10,True,2,8,3,10,0,False,0,0,0,0
166,73,True,6,6,7,8,72,True,2,2,3,3,0,False,0,0,0,0
167,73,True,6,8,7,10,72,True,2,3,3,4,0,False,0,0,0,0
168,73,True,6,10,7,12,10,True,2,9,3,11,0,False,0,0,0,0
169,73,True,6,11,7,14,10,True,2,9,3,11,0,False,0,0,0,0
170,73,True,6,13,7,16,72,True,2,5,3,6,0,False,0,0,0,0
171,73,True,6,15,7,19,10,True,2,10,3,12,0,False,0,0,0,0
172,73,True,6,22,7,28,10,True,2,10,3,12,0,False,0,0,0,0
173,27,True,8,2,10,3,3,False,1,0,1,0,22,False,1,0,1,0
174,27,True,8,5,10,6,3,True,4,2,5,3,44,False,1,0,1,0
175,27,True,7,6,9,8,3,True,4,4,5,5,22,True,2,2,2,3
176,27,True,7,8,9,10,3,True,4,5,5,6,44,True,2,2,2,2
177,27,True,6,10,7,13,3,True,4,6,5,8,22,True,2,4,2,5
178,27,True,4,19,5,24,3,True,3,11,4,14,22,True,2,8,2,10
179,27,True,4,22,5,27,3,True,4,15,5,19,22,True,2,9,2,11
180,27,True,4,14,4,14,3,True,4,9,4,9,68,False,2,0,2,0
181,45,True,4,22,4,22,3,True,4,15,4,15,68,False,3,0,3,0
182,46,True,4,22,4,22,3,True,4,15,4,15,68,False,3,0,3,0
183,22,True,4,20,4,20,3,True,4,12,4,12,68,False,2,0,2,0
184,6,True,4,5,4,5,3,True,4,6,4,6,68,False,2,0,2,0
185,3,True,4,3,4,3,0,False,0,0,0,0,68,False,1,0,1,0
186,3,True,4,10,4,10,0,False,0,0,0,0,68,False,1,0,1,0
187,46,True,4,12,4,12,3,True,4,7,4,7,68,False,2,0,2,0
188,44,True,4,4,4,4,3,True,4,5,4,5,68,False,2,0,2,0
189,27,True,4,21,4,21,3,True,4,13,4,13,68,False,3,0,3,0
190,3,True,4,18,4,18,0,False,0,0,0,0,68,False,2,0,2,0
191,3,True,4,13,4,13,0,False,0,0,0,0,68,False,2,0,2,0
192,72,True,6,24,7,30,71,True,8,38,10,48,69,False,2,0,2,0
193,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
194,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
195,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
196,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
197,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
198,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
199,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
200,51,False,1,0,2,0,68,False,4,0,5,0,0,False,0,0,0,0
201,51,False,3,0,4,0,0,False,0,0,0,0,0,False,0,0,0,0
202,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
203,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
204,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
205,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
206,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
207,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
208,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
209,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
210,57,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
211,60,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
212,61,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
213,62,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
214,63,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
215,64,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
216,65,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
217,66,False,15,0,20,0,0,False,0,0,0,0,0,False,0,0,0,0
218,57,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
219,60,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
220,61,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
221,62,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
222,63,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
223,64,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
224,65,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
225,66,False,3,0,5,0,0,False,0,0,0,0,0,False,0,0,0,0
226,69,False,3,0,3,0,0,False,0,0,0,0,0,False,0,0,0,0
227,68,False,30,0,30,0,0,False,0,0,0,0,0,False,0,0,0,0
228,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
229,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
230,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
