key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
113,0,0,2,1,137,"s1i3/01",4,0,0,22,1102,1112,-1,0,284,True,False
114,0,0,1,1,137,"s1i3/02",4,0,0,22,1102,1113,-1,0,284,True,False
115,0,0,3,1,137,"s1i3/03",4,0,0,22,1102,1114,-1,0,284,True,False
116,0,0,1,1,137,"f1i1/01",4,0,0,23,1106,1147,-1,0,342,True,False
117,0,0,2,1,137,"f1i2/01",4,0,0,23,1107,1109,-1,0,343,True,False
118,0,0,1,1,137,"f1i2/02",4,0,0,23,1107,1110,-1,0,343,True,False
119,0,0,3,1,137,"f1i2/03",4,0,0,23,1107,1111,-1,0,343,True,False
120,0,0,2,1,137,"f1i3/01",4,0,0,23,1108,1112,-1,0,344,True,False
121,0,0,1,1,137,"f1i3/02",4,0,0,23,1108,1113,-1,0,344,True,False
122,0,0,3,1,137,"f1i3/03",4,0,0,23,1108,1114,-1,0,344,True,False
123,0,0,1,1,137,"w1i1/01",4,0,0,24,1103,1147,-1,0,345,True,False
124,0,0,2,1,137,"w1i2/01",4,0,0,24,1104,1109,-1,0,346,True,False
125,0,0,1,1,137,"w1i2/02",4,0,0,24,1104,1110,-1,0,346,True,False
126,0,0,3,1,137,"w1i2/03",4,0,0,24,1104,1111,-1,0,346,True,False
127,0,0,2,1,137,"w1i3/01",4,0,0,24,1105,1112,-1,0,347,True,False
128,0,0,1,1,137,"w1i3/02",4,0,0,24,1105,1113,-1,0,347,True,False
129,0,0,3,1,137,"w1i3/03",4,0,0,24,1105,1114,-1,0,347,True,False
130,1,15,2,1,96,"s1d4/02",2,0,0,22,230,939,27,248,160,True,False
131,1,15,3,1,97,"s1d4/03",2,0,0,22,230,938,27,768,160,True,False
132,1,15,4,1,98,"s1d4/04",2,0,0,22,230,937,27,1024,160,True,False
133,1,15,5,1,99,"s1d4/05",2,0,0,22,230,936,27,2048,160,True,False
134,1,15,6,1,100,"s1d4/06",2,0,0,22,230,935,27,4096,160,True,False
135,5,4,2,1,111,"l1r1/02",2,0,0,26,478,480,30,49152,174,True,False
136,0,0,0,1,109,"l1e1/00",4,0,0,26,481,0,-1,0,351,True,True
137,2,13,2,1,18,"f1d4/01",2,0,0,23,484,599,28,1922,350,True,False
138,2,13,1,1,17,"f1d4/02",2,0,0,23,484,600,28,124,350,True,False
139,2,13,3,1,19,"f1d4/03",2,0,0,23,484,601,28,63488,350,True,False
140,3,15,1,1,119,"w1d6/01",2,0,0,24,483,849,29,6,349,True,False
141,3,15,2,1,120,"w1d6/02",2,0,0,24,483,850,29,1016,349,True,False
142,3,15,3,1,121,"w1d6/03",2,0,0,24,483,372,29,64512,349,True,False
143,0,0,0,1,137,"w1fb/00",4,0,0,24,477,0,-1,0,348,True,False
144,0,0,0,1,127,"r1fb/00",2,0,0,25,386,0,-1,0,366,True,False
145,3,16,0,1,58,"w1d7/00",2,0,0,24,1333,0,31,4094,360,True,False
146,1,16,0,1,101,"s1d6/00",2,0,0,22,1351,0,32,2046,362,True,False
147,0,0,0,1,137,"o1fa/00",4,0,0,22,1334,0,-1,0,281,True,False
148,0,0,0,1,22,"f1b1/00",2,0,0,23,1301,0,34,126,355,True,False
149,0,0,1,1,23,"f1b2/01",2,0,0,23,1302,1353,35,6,356,True,False
150,0,0,0,1,28,"f1b4/00",2,0,0,23,1304,0,-1,0,358,True,False
151,2,15,1,1,122,"f1d5/01",2,0,0,23,125,1335,33,510,363,True,False
152,2,15,2,1,123,"f1d5/02",2,0,0,23,125,1336,33,7680,363,True,False
153,0,0,2,1,137,"s1i1/02",4,0,0,22,1100,1148,-1,0,282,True,False
154,0,0,2,1,137,"f1i1/02",4,0,0,23,1106,1148,-1,0,342,True,False
155,0,0,2,1,137,"w1i1/02",4,0,0,24,1103,1148,-1,0,345,True,False
156,0,0,2,1,24,"f1b2/02",2,0,0,23,1302,1354,35,24,356,True,False
157,4,6,0,1,107,"r1d2/00",2,0,0,25,1376,0,37,16382,365,True,False
158,5,5,1,1,112,"l1r2/01",2,0,0,26,493,485,38,2,372,True,False
159,5,5,2,1,113,"l1r2/02",2,0,0,26,493,486,38,12,372,True,False
160,5,5,3,1,114,"l1r2/03",2,0,0,26,493,487,38,48,372,True,False
161,5,5,4,1,115,"l1r2/04",2,0,0,26,493,488,38,192,372,True,False
162,5,5,5,1,116,"l1r2/05",2,0,0,26,493,489,38,768,372,True,False
163,5,5,6,1,117,"l1r2/06",2,0,0,26,493,490,38,3072,372,True,False
164,5,5,7,1,118,"l1r2/07",2,0,0,26,493,491,38,28672,372,True,False
165,2,16,0,1,9,"f1d6/00",3,0,0,23,1375,0,39,16382,373,True,False
166,0,0,0,1,137,"f1fb/00",4,0,0,23,1363,0,-1,0,374,True,False
167,0,0,0,1,124,"l1p1/00",1,0,0,26,1374,0,-1,0,376,True,False
168,1,17,0,1,125,"s1d5/00",2,0,0,22,1377,0,40,8190,361,True,False
169,1,18,0,1,126,"s1d7/00",2,0,0,22,494,0,42,1022,387,True,False
170,0,0,0,1,137,"s1i4/00",4,0,0,22,1157,0,-1,0,384,True,False
171,0,0,0,1,137,"f1i4/00",4,0,0,23,1159,0,-1,0,385,True,False
172,0,0,0,1,137,"w1i4/00",4,0,0,24,1158,0,-1,0,386,True,False
173,0,0,0,1,137,"r1fc/00",4,0,0,25,1399,0,-1,0,377,True,False
174,4,7,0,1,128,"r1d3/00",2,0,0,25,404,0,41,2046,371,True,False
175,0,0,0,1,140,"w1b1/00",2,0,0,24,1406,0,45,126,193,True,False
176,0,0,0,1,141,"w1b2/00",2,0,0,24,1407,0,46,126,194,True,False
177,0,0,0,1,142,"w1b3/00",2,0,0,24,1408,0,-1,0,195,True,False
178,0,0,0,1,143,"w1b4/00",2,-448,0,24,1409,0,-1,0,196,True,False
179,0,0,0,1,137,"r1e2/00",4,0,0,25,63,1429,-1,0,155,True,True
180,0,0,0,1,137,"f1e6/00",2,0,0,23,55,112,-1,0,152,True,True
181,0,0,0,1,137,"",1,0,0,23,56,1428,-1,0,137,True,True
182,3,17,1,1,138,"w1d8/01",2,0,0,24,1403,855,43,65038,367,True,False
183,3,17,2,1,139,"w1d8/02",2,0,0,24,1403,856,43,496,367,True,False
184,5,6,1,1,130,"l1r3/00",2,0,0,26,1431,0,47,2046,151,True,False
185,0,0,0,1,137,"default/00",1,0,0,21,1432,0,-1,0,151,True,False
186,0,0,0,1,152,"r1fd/00",2,0,0,25,406,0,-1,0,143,True,False
187,0,0,0,1,137,"default/00",1,0,0,23,0,0,-1,0,394,True,False
188,1,19,0,1,129,"s1d8/00",2,0,0,22,495,0,44,4094,188,True,False
189,2,17,1,1,149,"f1d7/01",2,0,0,23,1447,1528,48,62,189,True,False
190,2,17,2,1,150,"f1d7/02",2,0,0,23,1447,1529,48,8128,189,True,False
191,2,17,3,1,151,"f1d7/03",2,0,0,23,1447,1530,48,57344,189,True,False
192,1,4,2,1,144,"s1h1/02",2,704,704,22,425,1162,-1,0,339,True,False
193,2,4,2,1,145,"f1h1/02",2,704,704,23,426,1166,-1,0,340,True,False
194,3,4,2,1,146,"w1h1/02",2,704,704,24,427,1164,-1,0,341,True,False
195,0,0,0,1,137,"default/00",1,0,0,24,0,0,-1,0,142,True,False
196,3,5,1,1,147,"w1eb/00",4,0,0,24,1484,1484,-1,0,144,True,False
197,3,5,2,1,148,"w1ed/00",4,0,0,24,1484,1500,-1,0,388,True,False
198,0,0,0,1,156,"s1fb/00",1,-472,-424,22,0,0,-1,0,389,True,False
199,0,0,0,1,157,"w1fc/01",1,0,0,24,0,0,-1,0,390,True,False
200,0,0,0,1,158,"f1fc/00",1,0,0,23,0,0,-1,0,391,True,False
201,5,3,1,1,153,"l1d1/01",2,0,0,26,418,1525,49,30,150,True,False
202,5,3,2,1,154,"l1d1/02",2,0,0,26,418,1526,49,480,150,True,False
203,5,3,3,1,155,"l1d1/03",2,0,0,26,418,1527,49,3584,150,True,False
204,0,0,0,1,137,"s1i5/00",4,0,0,22,0,0,-1,0,423,True,False
205,0,0,0,1,137,"w1i5/00",4,0,0,24,0,0,-1,0,424,True,False
206,0,0,0,1,137,"f1i5/00",4,0,0,23,0,0,-1,0,425,True,False
207,0,0,0,1,137,"z1e9/00",4,0,0,26,1390,0,-1,0,426,True,False
208,0,0,0,1,137,"default/00",1,-220,0,26,0,0,-1,0,426,True,False
209,0,0,0,1,137,"default/00",2,0,0,23,112,0,-1,0,152,True,True
210,0,0,0,1,137,"default/00",2,0,0,23,0,0,-1,0,167,True,False
211,0,0,0,0,137,"",1,0,0,0,0,0,-1,0,0,True,False
212,0,0,0,0,137,"",1,0,0,0,0,0,-1,0,0,True,False
213,0,0,0,0,137,"",1,0,0,0,0,0,-1,0,0,True,False
214,0,0,0,0,137,"",1,0,0,0,0,0,-1,0,0,True,False
215,0,0,0,0,137,"",1,0,0,0,0,0,-1,0,0,True,False
216,0,0,0,0,137,"",1,0,0,0,0,0,-1,0,0,True,False
217,0,0,0,1,137,"w1fc/02",1,0,-690,24,0,0,-1,0,417,True,False
