key,0,1,2,3,4,5,6,7,8,9
42,"Enhanced Blood for Blood","Improves Blood for Blood damage increase to 30%. Lowers damage taken to 15%.",5503,4,44,False,0,0,0,47
43,"Heavier Thrust","Extends Heavy Thrust duration to 20 seconds.",5506,4,40,False,0,0,0,47
44,"Exenterate","Extends Disembowel duration to 30 seconds.",5508,4,48,False,0,0,0,47
45,"Enhanced Dexterity","Increases dexterity by 2.",5120,5,14,False,0,0,2,50
46,"Enhanced Dexterity II","Increases dexterity by 4.",5121,5,16,False,0,0,4,50
47,"Heavier Shot","Adds to Heavy Shot a 20% chance that your next Straight Shot will deal critical damage.",5606,5,8,False,0,0,0,50
48,"Increased Action Damage","Increases base action damage by 10%.",5602,5,20,False,0,0,10,50
49,"Enchanced Venomous Bite","Extends Venomous Bite duration to 18 seconds.",5605,5,24,False,0,0,0,50
50,"Enhanced Raging Strike","Shortens Raging Strike recast time to 120 seconds.",5607,5,28,False,0,0,0,50
51,"Enhanced Dexterity III","Increases dexterity by 6.",5122,5,32,False,0,0,6,50
52,"Enhanced Quick Nock","Extends Quick Nock range to 12 yalms.",5604,5,36,False,0,0,12,50
53,"Increased Action Damage II","Increases base action damage by 20%.",5603,5,40,False,0,0,20,50
54,"Enhanced Barrage","Increases number of strikes per auto-attack to three.",5601,5,44,False,0,0,3,50
55,"River of Blood","Grants a 50% chance that critical damage over time inflicted by Venomous Bite or Windbite will reset the Bloodletter recast timer.",5608,5,48,False,0,0,0,50
56,"Enhanced Mind","Increases mind by 2.",5150,6,8,False,0,0,2,53
57,"Enhanced Mind II","Increases mind by 4.",5151,6,14,False,0,0,4,53
58,"Proshell","Adds increased magic defense to Protect effect.",5704,6,16,False,0,0,0,53
59,"Maim and Mend","Increases base action damage and HP restoration by 10%.",5185,6,20,False,0,0,10,53
60,"Enhanced Mind III","Increases mind by 6.",5152,6,24,False,0,0,6,53
61,"Enhanced Raise","Allows the casting of Raise while engaged in battle.",5702,6,28,False,0,0,0,53
62,"Freecure","Grants a 15% chance that after casting Cure, the MP cost for your next Cure II will be 0.
<Color(52258)>Duration:</Color> 15s",5705,6,32,False,0,0,0,53
63,"Overcure","Grants a 15% chance that after casting Cure II, your next Cure III will cost half MP.
<Color(52258)>Duration:</Color> 15s",5706,6,44,False,0,0,0,53
64,"Maim and Mend II","Increases base action damage and HP restoration by 30%.",5186,6,40,False,0,0,30,53
65,"Graniteskin","Increases Stoneskin effectiveness to 18%.",5703,6,36,False,0,0,0,53
66,"Enhanced Shroud of Saints","Increases Shroud of Saints refresh potency to 80.",5701,6,48,False,0,0,0,53
67,"Enhanced Intelligence","Increases intelligence by 2.",5140,7,8,False,0,0,2,55
68,"Enhanced Intelligence II","Increases intelligence by 4.",5141,7,14,False,0,0,4,55
69,"Enhanced Surecast","Grants a 15% chance that upon use, Surecast will have no recast time.",5803,7,16,False,0,0,0,55
70,"Magick and Mend","Increases base action damage and HP restoration by 10% and allows for the stacking of a second Astral Fire or Umbral Ice.",5185,7,20,False,0,0,10,55
71,"Enhanced Scathe","Grants a 20% chance that Scathe will deal double damage.",5804,7,24,False,0,0,0,55
72,"Deep Sleep","Extends the area of effect for Sleep from a single target to a five-yalm radius.",5801,7,36,False,0,0,5,55
73,"Enhanced Intelligence III","Increases intelligence by 6.",5142,7,32,False,0,0,6,55
74,"Enhanced Manaward","Increases damage nullified by Manaward to 30% of your maximum HP.",5806,7,48,False,0,0,0,55
75,"Magick and Mend II","Increases base action damage and HP restoration by 30% and allows for the stacking of a third Astral Fire or Umbral Ice.",5186,7,40,False,0,0,30,55
76,"Firestarter","Grants a 40% chance that upon casting Fire, your next Fire III will require no MP and have no casting time.
<Color(52258)>Duration:</Color> 12s",5802,7,44,False,0,0,0,55
77,"Thundercloud","Grants a 5% chance that after each damage over time tick inflicted by any Thunder spell, the next Thunder, Thunder II, or Thunder III will add its full damage over time amount to its initial damage, have no cast time, and cost no MP.
<Color(52258)>Duration:</Color> 12s",5805,7,28,False,0,0,0,55
78,"Auto Triangulate","Automatically activates Triangulate upon changing your class to botanist.",6601,17,2,False,0,0,0,18
79,"","",0,0,0,False,0,0,2,0
80,"Enhanced Stealth","Increases the range of enemies avoidable when using Stealth to level 30.",6602,17,18,False,0,0,30,18
81,"Enhanced Stealth II","Increases the range of enemies avoidable when using Stealth to level 40.",6603,17,28,False,0,0,40,18
82,"","",0,0,0,False,0,0,30,0
83,"Enhanced Stealth III","Increases the range of enemies avoidable when using Stealth to level 50.",6604,17,38,False,0,0,50,18
84,"","",0,0,0,False,0,0,40,0
85,"","",0,0,0,False,0,0,5,0
86,"Auto Prospect","Automatically activates Prospect upon changing your class to miner.",6501,16,2,False,0,0,0,17
87,"","",0,0,0,False,0,0,2,0
88,"Enhanced Stealth","Increases the range of enemies avoidable when using Stealth to level 30.",6502,16,18,False,0,0,30,17
89,"Enhanced Stealth II","Increases the range of enemies avoidable when using Stealth to level 40.",6503,16,28,False,0,0,40,17
90,"","",0,0,0,False,0,0,30,0
91,"Enhanced Stealth III","Increases the range of enemies avoidable when using Stealth to level 50.",6504,16,38,False,0,0,50,17
92,"","",0,0,0,False,0,0,40,0
93,"","",0,0,0,False,0,0,5,0
94,"Tree Whisperer","Allows you to better identify the characteristics of a mature tree or patch of lush vegetation, improving gathering rate when conditions are met.",6605,17,11,False,0,0,0,18
95,"Tree Whisperer II","Allows you to better identify the characteristics of a mature tree or patch of lush vegetation, increasing gathering attempts when conditions are met.",6606,17,16,False,0,0,0,18
96,"Tree Whisperer III","Allows you to better identify the characteristics of a mature tree or patch of lush vegetation, improving HQ gathering rate when conditions are met.",6607,17,21,False,0,0,0,18
97,"Tree Whisperer IV","Allows you to better identify the characteristics of a mature tree or patch of lush vegetation, improving yield when conditions are met.",6608,17,26,False,0,0,0,18
98,"Ward of the Twelve","Extends gathering ward increases to crystals.",6609,17,41,False,0,0,0,18
99,"Ward of the Twelve II","Extends gathering ward increases to clusters.",6610,17,50,False,0,0,0,18
100,"Stone Whisperer","Allows you to better identify the characteristics of a mineral deposit or rocky outcrop, improving gathering rate when conditions are met.",6505,16,11,False,0,0,0,17
101,"Stone Whisperer II","Allows you to better identify the characteristics of a mineral deposit or rocky outcrop, increasing gathering attempts when conditions are met.",6506,16,16,False,0,0,0,17
102,"Stone Whisperer III","Allows you to better identify the characteristics of a mineral deposit or rocky outcrop, improving HQ gathering rate when conditions are met.",6507,16,21,False,0,0,0,17
103,"Stone Whisperer IV","Allows you to better identify the characteristics of a mineral deposit or rocky outcrop, improving yield when conditions are met.",6508,16,26,False,0,0,0,17
104,"Ward of the Twelve","Extends gathering ward increases to crystals.",6509,16,41,False,0,0,0,17
105,"Ward of the Twelve II","Extends gathering ward increases to clusters.",6510,16,50,False,0,0,0,17
106,"Dunefishing","Allows you to cast your fishing line into the desert sands.",6708,18,35,False,0,0,0,19
107,"Skyfishing","Allows you to cast your line into the clouds.",6709,18,45,False,0,0,0,19
108,"Enhanced Stealth","Increases the range of enemies avoidable when using Stealth to level 30.",6701,18,18,False,0,0,30,19
109,"Enhanced Stealth II","Increases the range of enemies avoidable when using Stealth to level 40.",6702,18,28,False,0,0,40,19
110,"Enhanced Stealth III","Increases the range of enemies avoidable when using Stealth to level 50.",6703,18,38,False,0,0,50,19
111,"Gulleye","Allows you to discern the location of fishing holes up to level 15.",6704,18,15,False,0,0,15,19
112,"Gulleye II","Allows you to discern the location of fishing holes up to level 35.",6705,18,35,False,0,0,35,19
113,"Gulleye III","Allows you to discern the location of fishing holes up to level 50.",6706,18,50,False,0,0,50,19
114,"Double Mooching","Allows you to mooch with a mooched fish.",6707,18,40,False,0,0,0,19
115,"Aetherdam","Allows the stacking of one <Color(-34022)>Aetherflow</Color>.",5909,26,8,False,0,0,0,68
116,"Enhanced Intelligence","Increases intelligence by 2.",5140,26,14,False,0,0,2,68
117,"Enhanced Intelligence II","Increases intelligence by 4.",5141,26,16,False,0,0,4,68
118,"Maim and Mend","Increases base action damage and HP restoration by 10%.",5185,26,20,False,0,0,10,68
119,"Aetherdam II","Allows the stacking of up to two <Color(-34022)>Aetherflows</Color>.",5910,26,20,False,0,0,0,68
120,"Enhanced Pet Actions","20% chance of increasing spell speed by 20% when pet deals critical damage or restores critical HP. 
<Color(52258)>Duration:</Color> 8s",5912,26,24,False,0,0,20,68
121,"Supervirus","Adds 15% intelligence and mind enfeeblement to Virus.
<Color(52258)>Duration:</Color> 10s",5913,26,28,False,0,0,0,68
122,"Enhanced Intelligence III","Increases intelligence by 6.",5142,26,32,False,0,0,6,68
123,"Energy Siphon","Doubles the amount of MP restored by Energy Drain.",5914,26,36,False,0,0,0,68
124,"Maim and Mend II","Increases base action damage and HP restoration by 30%.",5186,26,40,False,0,0,30,68
125,"Aetherdam III","Allows the stacking of up to three <Color(-34022)>Aetherflows</Color>.",5911,26,40,False,0,0,0,68
126,"Enhanced Eye for an Eye","Shortens Eye for an Eye recast time to 120 seconds.",5915,26,44,False,0,0,0,68
127,"Enhanced Rouse","Shortens Rouse recast time to 60 seconds.",5916,26,48,False,0,0,0,68
128,"Enhanced Strength","Increases companion strength by 5%.",9004,0,2,False,0,0,5,0
129,"Increased HP","Increases companion HP by 10%.",9001,0,3,False,0,0,10,0
130,"Enhanced Accuracy","Increases companion accuracy by 5%.",9010,0,5,False,0,0,5,0
131,"Enhanced Critical Hit Rate","Increases companion critical hit rate by 15%.",9012,0,6,False,0,0,15,0
132,"Enhanced Strength","Increases companion strength by 5%.",9004,0,8,False,0,0,5,0
133,"Increased HP","Increases companion HP by 10%.",9001,0,9,False,0,0,10,0
134,"Enhanced Strength","Increases companion strength by 5%.",9004,0,2,False,0,0,5,0
135,"Increased HP","Increases companion HP by 5%.",9001,0,3,False,0,0,5,0
136,"Enhanced Accuracy","Increases companion accuracy by 5%.",9010,0,5,False,0,0,5,0
137,"Enhanced Critical Hit Rate","Increases companion critical hit rate by 15%.",9012,0,6,False,0,0,15,0
138,"Enhanced Strength","Increases companion strength by 10%.",9004,0,8,False,0,0,10,0
139,"Increase Attack Speed","Increases companion attack speed by 10%.",9013,0,9,False,0,0,-10,0
140,"Enhanced Mind","Increases companion mind by 10%.",9008,0,2,False,0,0,10,0
141,"Increased HP","Increases companion HP by 5%.",9001,0,3,False,0,0,5,0
142,"Enhanced Accuracy","Increases companion accuracy by 5%.",9010,0,5,False,0,0,5,0
143,"Enhanced Critical Hit Rate","Increases companion critical hit rate by 15%.",9012,0,6,False,0,0,15,0
144,"Enhanced Mind","Increases companion mind by 15%.",9008,0,8,False,0,0,15,0
145,"Increased HP","Increases companion HP by 5%.",9001,0,9,False,0,0,5,0
146,"Enhanced Strength (PvP)","Increases strength by 2.
Enhanced Strength II (PvP): Further increases strength by 4.
Enhanced Strength III (PvP): Further increases strength by 6.",9801,0,0,True,4,128,2,1
147,"Enhanced Strength II (PvP)","Increases strength by 2.
Enhanced Strength II (PvP): Further increases strength by 4.
Enhanced Strength III (PvP): Further increases strength by 6.",9802,0,0,True,4,129,4,1
148,"Enhanced Strength III (PvP)","Increases strength by 2.
Enhanced Strength II (PvP): Further increases strength by 4.
Enhanced Strength III (PvP): Further increases strength by 6.",9803,0,0,True,4,130,6,1
149,"Enhanced Dexterity (PvP)","Increases dexterity by 2.
Enhanced Dexterity II (PvP): Further increases dexterity by 4.
Enhanced Dexterity III (PvP): Further increases dexterity by 6.",9811,0,0,True,4,131,2,1
150,"Enhanced Dexterity II (PvP)","Increases dexterity by 2.
Enhanced Dexterity II (PvP): Further increases dexterity by 4.
Enhanced Dexterity III (PvP): Further increases dexterity by 6.",9812,0,0,True,4,132,4,1
151,"Enhanced Dexterity III (PvP)","Increases dexterity by 2.
Enhanced Dexterity II (PvP): Further increases dexterity by 4.
Enhanced Dexterity III (PvP): Further increases dexterity by 6.",9813,0,0,True,4,133,6,1
152,"Enhanced Vitality (PvP)","Increases vitality by 2.
Enhanced Vitality II (PvP): Further increases vitality by 4.
Enhanced Vitality III (PvP): Further increases vitality by 6.",9821,0,0,True,4,134,2,1
153,"Enhanced Vitality II (PvP)","Increases vitality by 2.
Enhanced Vitality II (PvP): Further increases vitality by 4.
Enhanced Vitality III (PvP): Further increases vitality by 6.",9822,0,0,True,4,135,4,1
154,"Enhanced Vitality III (PvP)","Increases vitality by 2.
Enhanced Vitality II (PvP): Further increases vitality by 4.
Enhanced Vitality III (PvP): Further increases vitality by 6.",9823,0,0,True,4,136,6,1
155,"Enhanced Intelligence (PvP)","Increases intelligence by 2.
Enhanced Intelligence II (PvP): Further increases intelligence by 4.
Enhanced Intelligence III (PvP): Further increases intelligence by 6.",9831,0,0,True,4,137,2,1
156,"Enhanced Intelligence II (PvP)","Increases intelligence by 2.
Enhanced Intelligence II (PvP): Further increases intelligence by 4.
Enhanced Intelligence III (PvP): Further increases intelligence by 6.",9832,0,0,True,4,138,4,1
157,"Enhanced Intelligence III (PvP)","Increases intelligence by 2.
Enhanced Intelligence II (PvP): Further increases intelligence by 4.
Enhanced Intelligence III (PvP): Further increases intelligence by 6.",9833,0,0,True,4,139,6,1
158,"Enhanced Mind (PvP)","Increases mind by 2.
Enhanced Mind II (PvP): Further increases mind by 4.
Enhanced Mind III (PvP): Further increases mind by 6.",9841,0,0,True,4,140,2,1
159,"Enhanced Mind II (PvP)","Increases mind by 2.
Enhanced Mind II (PvP): Further increases mind by 4.
Enhanced Mind III (PvP): Further increases mind by 6.",9842,0,0,True,4,141,4,1
160,"Enhanced Mind III (PvP)","Increases mind by 2.
Enhanced Mind II (PvP): Further increases mind by 4.
Enhanced Mind III (PvP): Further increases mind by 6.",9843,0,0,True,4,142,6,1
161,"Enhanced Piety (PvP)","Increases piety by 2.
Enhanced Piety II (PvP): Further increases piety by 4.
Enhanced Piety III (PvP): Further increases piety by 6.",9851,0,0,True,4,143,2,1
162,"Enhanced Piety II (PvP)","Increases piety by 2.
Enhanced Piety II (PvP): Further increases piety by 4.
Enhanced Piety III (PvP): Further increases piety by 6.",9852,0,0,True,4,144,4,1
163,"Enhanced Piety III (PvP)","Increases piety by 2.
Enhanced Piety II (PvP): Further increases piety by 4.
Enhanced Piety III (PvP): Further increases piety by 6.",9853,0,0,True,4,145,6,1
164,"Enhanced Testudo","",0,0,0,True,4,146,0,38
165,"Enhanced Testudo II","",0,0,0,True,4,147,5,38
166,"Enhanced Testudo III","",0,0,0,True,4,148,-10,38
167,"Enhanced Glory Slash","",0,0,0,True,4,149,0,38
168,"Enhanced Glory Slash II","",0,0,0,True,4,150,0,38
169,"Enhanced Mythril Tempest","",0,0,0,True,4,151,0,44
170,"Enhanced Mythril Tempest II","",0,0,0,True,4,152,0,44
171,"Enhanced Mythril Tempest III","",0,0,0,True,4,153,1,44
172,"Enhanced Thrill of War","",0,0,0,True,4,154,0,44
173,"Enhanced Thrill of War II","",0,0,0,True,4,155,5,44
174,"Enhanced Thrill of War III","",0,0,0,True,4,156,10,44
175,"Enhanced Full Swing","",0,0,0,True,4,157,0,85
176,"Enhanced Full Swing II","",0,0,0,True,4,158,5,85
177,"Enhanced Full Swing III","",0,0,0,True,4,159,10,85
178,"Enhanced Axe Kick","",0,0,0,True,4,160,0,41
179,"Enhanced Axe Kick II","",0,0,0,True,4,161,0,41
180,"Enhanced Axe Kick III","",0,0,0,True,4,162,2,41
181,"Enhanced Somersault","",0,0,0,True,4,163,0,41
182,"Enhanced Somersault II","",0,0,0,True,4,164,3,41
183,"Enhanced Somersault III","",0,0,0,True,4,165,-20,41
184,"Enhanced Fetter Ward","",0,0,0,True,4,166,0,86
185,"Enhanced Fetter Ward II","",0,0,0,True,4,167,3,86
186,"Enhanced Impulse Rush","",0,0,0,True,4,168,0,47
187,"Enhanced Impulse Rush II","",0,0,0,True,4,169,5,47
188,"Enhanced Impulse Rush III","",0,0,0,True,4,170,0,47
189,"Enhanced Skewer","",0,0,0,True,4,171,0,47
190,"Enhanced Skewer II","",0,0,0,True,4,172,5,47
191,"Enhanced Skewer III","",0,0,0,True,4,173,-20,47
192,"Enhanced Manasong","",0,0,0,True,4,174,0,50
193,"Enhanced Manasong II","",0,0,0,True,4,175,15,50
194,"Enhanced Farshot","",0,0,0,True,4,176,0,50
195,"Enhanced Farshot II","",0,0,0,True,4,177,0,50
196,"Enhanced Farshot III","",0,0,0,True,4,178,10,50
197,"Enhanced Blast Shot","",0,0,0,True,4,179,0,50
198,"Enhanced Blast Shot II","",0,0,0,True,4,180,0,50
199,"Enhanced Blast Shot III","",0,0,0,True,4,181,5,50
200,"Enhanced Sacred Prism","",0,0,0,True,4,182,0,53
201,"Enhanced Sacred Prism II","",0,0,0,True,4,183,6,53
202,"Enhanced Sacred Prism III","",0,0,0,True,4,184,30,53
203,"Enhanced Divine Breath","",0,0,0,True,4,185,0,73
204,"Enhanced Divine Breath II","",0,0,0,True,4,186,20,73
205,"Enhanced Night Wing","",0,0,0,True,4,187,0,55
206,"Enhanced Night Wing II","",0,0,0,True,4,188,5,55
207,"Enhanced Phantom Dart","",0,0,0,True,4,189,0,55
208,"Enhanced Phantom Dart II","",0,0,0,True,4,190,0,55
209,"Enhanced Phantom Dart III","",0,0,0,True,4,191,5,55
210,"Enhanced Misty Veil","",0,0,0,True,4,192,0,69
211,"Enhanced Misty Veil II","",0,0,0,True,4,193,5,69
212,"Enhanced Misty Veil III","",0,0,0,True,4,194,10,69
213,"Enhanced Wither","",0,0,0,True,4,195,0,69
214,"","",0,0,0,False,0,0,0,0
215,"","",0,0,0,False,0,0,0,0
216,"Enhanced Aura Blast","",0,0,0,True,4,198,0,29
217,"Enhanced Aura Blast II","",0,0,0,True,4,199,0,29
218,"Enhanced Aura Blast III","",0,0,0,True,4,200,5,29
219,"Enhanced Focalization","",0,0,0,True,4,201,0,73
220,"Enhanced Focalization II","",0,0,0,True,4,202,5,73
221,"Enhanced Focalization III","",0,0,0,True,4,203,10,73
222,"Enhanced Weapon Throw","",0,0,0,True,4,204,0,87
223,"Enhanced Weapon Throw II","",0,0,0,True,4,205,3,87
224,"Enhanced Weapon Throw III","",0,0,0,True,4,206,20,87
225,"Enhanced Enliven","",0,0,0,True,4,207,0,88
226,"Enhanced Enliven II","",0,0,0,True,4,208,250,88
227,"Enhanced Aetheric Burst","",0,0,0,True,4,209,0,89
228,"Enhanced Aetheric Burst II","",0,0,0,True,4,210,5,89
229,"Enhanced Aetheric Burst III","",0,0,0,True,4,211,-20,89
230,"Enhanced Equanimity","",0,0,0,True,4,212,0,89
231,"Enhanced Equanimity II","",0,0,0,True,4,213,5,89
232,"Enhanced Mana Draw","",0,0,0,True,4,214,0,90
233,"Enhanced Mana Draw II","",0,0,0,True,4,215,20,90
234,"Enhanced Purify","",0,0,0,True,4,216,0,1
235,"Enhanced Attunement","",0,0,0,True,4,217,0,73
236,"Enhanced Dexterity","Increases dexterity by 2.",5120,29,8,False,0,0,2,93
237,"All Fours","Reduces damage taken when falling.",6001,29,14,False,0,0,10,93
238,"Enhanced Dexterity II","Increases dexterity by 4.",5121,29,16,False,0,0,4,93
239,"Enhanced Sneak Attack","Increases the potency of Sneak Attack to 300 (500 when attack initiated in front of target).",6002,29,32,False,0,0,0,93
240,"Enhanced Dexterity III","Increases dexterity by 6.",5122,29,24,False,0,0,6,93
241,"Fleet of Foot","Increases movement speed.",6003,29,20,False,0,0,10,93
242,"Enhanced Wasp Venom","Improves the physical damage increase granted by Kiss of the Wasp to 20%. Changes the additional effect of Jugulate to Stun.
<Color(52258)>Duration:</Color> 2s",6004,29,36,False,0,0,0,93
243,"Enhanced Goad","Increases the amount of TP restored by Goad.",6006,29,28,False,0,0,0,93
244,"Enhanced Viper Venom","Improves the physical damage increase granted by Kiss of the Viper to 20%. Changes the additional effect of Mug to absorb 50% of damage dealt as HP.",6005,29,40,False,0,0,0,93
245,"Enhanced Mutilate","Extends Mutilate duration to 30 seconds.",6007,29,44,False,0,0,0,93
246,"Enhanced Death Blossom","Increases Death Blossom potency to 100.",6008,29,48,False,0,0,40,93
247,"Enhanced Overwhelm","",0,0,0,True,4,230,0,93
248,"Enhanced Overwhelm II","",0,0,0,True,4,231,0,93
249,"Enhanced Overwhelm III","",0,0,0,True,4,232,0,93
250,"Enhanced Ill Wind","",0,0,0,True,4,233,0,93
251,"Enhanced Ill Wind II","",0,0,0,True,4,234,0,93
252,"Enhanced Ill Wind III","",0,0,0,True,4,235,0,93
253,"Enhanced Malmsight","",0,0,0,True,4,237,0,93
254,"Enhanced Detect","",0,0,0,True,4,236,0,100
255,"Enhanced Recouperate","",0,0,0,True,4,238,0,97
256,"Enhanced Recouperate II","",0,0,0,True,4,239,0,97
257,"","",0,0,0,False,0,0,0,0
258,"","",0,0,0,False,0,0,0,0
259,"","",0,0,0,False,0,0,0,0
260,"","",0,0,0,False,0,0,0,0
261,"","",0,0,0,False,0,0,0,0
262,"","",0,0,0,False,0,0,0,0
263,"","",0,0,0,False,0,0,0,0
264,"","",0,0,0,False,0,0,0,0
265,"","",0,0,0,False,0,0,0,0
266,"","",0,0,0,False,0,0,0,0
267,"","",0,0,0,False,0,0,0,0
268,"","",0,0,0,False,0,0,0,0
269,"","",0,0,0,False,0,0,0,0
270,"","",0,0,0,False,0,0,0,0
271,"","",0,0,0,False,0,0,0,0
