key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
13,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
14,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
19,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True
20,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
21,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
22,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True
23,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,True,True
24,True,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True
25,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
26,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True
27,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
29,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
30,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True
31,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True
32,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
33,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
34,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
35,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
36,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True
37,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
38,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,True,False,True
39,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
40,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,True
41,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,False,True
42,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,True,True
43,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True
44,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
45,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True
46,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
47,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,True
48,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True
49,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True
50,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True
51,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True
52,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
53,True,True,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,False,False,True
54,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True
55,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
56,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True
57,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True
58,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
59,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,True
60,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True
61,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
62,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True
63,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,True,True,True
64,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
65,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
66,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True
67,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True
68,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True
69,True,True,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True
70,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True
71,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True
72,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
73,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
74,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,True
75,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True
76,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True
77,True,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,True,True,False,True
78,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
79,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True
80,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True
81,True,True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True
82,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True
83,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True
84,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True
85,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,False,True
86,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True
87,True,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True
88,True,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True
89,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True
90,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True
91,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True
92,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True
93,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,False,True
