key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
26,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,19,0,1596
27,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,20,0,1598
28,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,21,0,1597
29,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,22,0,1596
30,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,23,0,1596
31,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,73,0,1596
32,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,73,0,1596
33,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,21,0,1597
34,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,21,0,1597
35,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,22,0,1597
36,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,22,0,1597
37,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,23,0,1597
38,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,23,0,1597
39,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,13,24,0,0
40,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,14,25,0,0
41,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,15,26,0,0
42,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,15,27,0,0
43,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,15,28,0,0
44,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,15,29,0,0
45,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,15,30,0,0
46,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,1,31,0,1598
47,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,2,32,0,1597
48,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,3,33,0,1596
49,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,3,34,0,1596
50,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,3,35,0,1596
51,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,40,0,1598
52,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,41,0,1597
53,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,42,0,1597
54,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,43,0,1597
55,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,44,0,1596
56,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,45,0,1596
57,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,46,0,1596
58,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,47,0,1596
59,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,48,0,1596
60,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,36,0,1597
61,"treasure coffer",0,"treasure coffers",0,0,0,0,0,4,0,4551,0,3,35,0,1596
62,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,37,0,1597
63,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,38,0,1597
64,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,39,0,1597
65,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,49,0,1596
66,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,50,0,1596
67,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,51,0,1596
68,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,52,0,1596
69,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,53,0,1596
70,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,54,0,1596
71,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,55,0,1596
72,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,56,0,1597
73,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,57,0,1597
74,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,58,0,1597
75,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,59,0,1597
76,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,60,0,1597
77,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,61,0,1597
78,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,62,0,1597
79,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,63,0,1598
80,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,10,2,64,65,1597
81,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,20,2,66,67,1597
82,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,20,2,68,69,1597
83,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,20,2,70,71,1597
84,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,72,0,1598
85,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,74,0,1598
86,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,82,0,1596
87,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,83,0,1596
88,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,84,0,1596
89,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,85,0,1597
90,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,86,0,1597
91,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,87,0,1597
92,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,88,0,1598
93,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,89,0,1598
94,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,90,0,1597
95,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,91,0,1597
96,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,92,0,1597
97,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,93,0,1596
98,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,94,0,1596
99,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,95,0,1596
100,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,96,0,1596
101,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,97,0,1596
102,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,98,0,1596
103,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,99,0,1596
104,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,100,0,1596
105,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,101,0,1596
106,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,101,0,1596
107,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,101,0,1596
108,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,104,0,1597
109,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,105,0,1597
110,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,106,0,1597
111,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,107,0,1597
112,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,108,0,1598
113,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,109,0,1596
114,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,110,0,1596
115,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,111,0,1596
116,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,112,0,1596
117,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,113,0,1596
118,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,114,0,1596
119,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,115,0,1596
120,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,116,0,1598
121,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,40,3,75,75,1596
122,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,40,3,76,76,1596
123,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,40,3,77,77,1596
124,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,30,3,78,78,1596
125,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,30,3,79,79,1596
126,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,30,3,80,80,1596
127,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,30,3,81,81,1596
128,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,117,0,1596
129,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,118,0,1596
130,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,119,0,1596
131,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,120,0,1596
132,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,121,0,1596
133,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,122,0,1596
134,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,123,0,1597
135,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,124,0,1597
136,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,125,0,1597
137,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,126,0,1597
138,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,127,0,1598
139,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,128,0,1598
140,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,129,0,1597
141,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,130,0,1597
142,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,131,0,1597
143,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,132,0,1596
144,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,133,0,1596
145,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,134,0,1596
146,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,135,0,1596
147,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,136,0,1596
148,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,137,0,1598
149,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,138,0,1597
150,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,139,0,1597
151,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,140,0,1597
152,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,141,0,1596
153,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,142,0,1596
154,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,143,0,1596
155,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,144,0,1596
156,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,145,0,1596
157,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,146,0,1596
158,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,147,0,1596
159,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,148,0,1596
160,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,149,0,1596
161,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,150,0,1596
162,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,151,0,1596
163,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,152,0,1596
164,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,153,0,1597
165,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,154,0,1597
166,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,155,0,1597
167,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,156,0,1598
168,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,157,0,1596
169,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,158,0,1596
170,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,159,0,1596
171,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,160,0,1596
172,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,161,0,1596
173,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,162,0,1596
174,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,163,0,1597
175,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,164,0,1597
176,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,165,0,1597
177,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,166,0,1598
178,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,167,0,1596
179,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,168,0,1596
180,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,169,0,1596
181,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,170,0,1596
182,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,171,0,1597
183,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,172,0,1597
184,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,173,0,1597
185,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,174,0,1598
186,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,175,0,1596
187,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,176,0,1596
188,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,177,0,1596
189,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,178,0,1597
190,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,179,0,1597
191,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,180,0,1597
192,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,181,0,1598
193,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,182,0,1679
194,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,183,0,1679
195,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,184,0,1679
196,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,185,0,1679
197,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,186,0,1679
198,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,187,0,1679
199,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,188,0,1679
200,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,189,0,1679
201,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,0,190,0,3556
202,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,0,191,0,3562
203,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,0,192,0,3560
204,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,10,2,193,65,1597
205,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,10,2,194,65,1597
206,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,10,2,195,65,1597
207,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,20,2,196,199,1597
208,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,20,2,197,200,1597
209,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,20,2,198,201,1597
210,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,30,3,202,202,1596
211,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,30,3,203,203,1596
212,"treasure coffer",0,"treasure coffers",0,0,0,0,0,2,0,0,30,3,204,204,1596
213,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,205,0,1596
214,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,206,0,4085
215,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,207,0,4085
216,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,208,0,4085
217,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,209,0,4087
218,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,210,0,4087
219,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,211,0,4087
220,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,212,0,4087
221,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,213,0,4087
222,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,214,0,4087
223,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,215,0,4088
224,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,216,0,4088
225,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,0,217,0,3556
226,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,0,218,0,3562
227,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,0,219,0,3560
228,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,0,220,0,1598
229,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,0,221,0,1707
230,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,222,0,1596
231,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,223,0,1596
232,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,224,0,1596
233,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,225,0,1596
234,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,226,0,1597
235,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,227,0,1597
236,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,228,0,1597
237,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,229,0,1598
238,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,230,0,1596
239,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,231,0,1596
240,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,232,0,1596
241,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,233,0,1596
242,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,234,0,1597
243,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,235,0,1597
244,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,236,0,1597
245,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,237,0,1598
246,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,238,0,1596
247,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,239,0,1596
248,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,240,0,1596
249,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,241,0,1596
250,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,242,0,1597
251,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,243,0,1597
252,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,244,0,1597
253,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,245,0,1598
254,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,3,0,0,0,2,246,0,5218
255,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,3,0,0,0,2,247,0,5218
256,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,3,0,0,0,2,248,0,5218
257,"treasure coffer A",0,"treasure coffers A",0,0,0,0,1,3,0,0,0,1,249,0,5219
258,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,3,0,0,0,2,246,0,5218
259,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,3,0,0,0,2,247,0,5218
260,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,3,0,0,0,2,248,0,5218
261,"treasure coffer B",0,"treasure coffers B",0,0,0,0,1,3,0,0,0,1,249,0,5219
262,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,3,0,0,0,2,246,0,5218
263,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,3,0,0,0,2,247,0,5218
264,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,3,0,0,0,2,248,0,5218
265,"treasure coffer C",0,"treasure coffers C",0,0,0,0,1,3,0,0,0,1,249,0,5219
266,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,250,0,5219
267,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,251,0,1596
268,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,252,0,1596
269,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,253,0,1596
270,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,254,0,1596
271,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,255,0,1597
272,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,256,0,1597
273,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,257,0,1597
274,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,258,0,1598
275,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,259,0,1596
276,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,260,0,1596
277,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,261,0,1596
278,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,262,0,1596
279,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,263,0,1597
280,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,264,0,1597
281,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,265,0,1597
282,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,266,0,1598
283,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,267,0,1596
284,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,268,0,1596
285,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,269,0,1596
286,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,270,0,1596
287,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,271,0,1597
288,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,272,0,1597
289,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,2,273,0,1597
290,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,1,274,0,1598
291,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,275,0,1596
292,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,276,0,1596
293,"treasure coffer",0,"treasure coffers",0,0,0,0,0,3,0,0,0,3,277,0,1596
