key,0,1,2,3,4
190,1205,"How to Quit You","",259,86
191,1220,"Brother from Another Mother","",260,86
192,1221,"Insulted Intelligence","",261,86
193,1222,"The Pursuit of Power","",262,86
194,1223,"Good Vibrations","",263,86
195,1224,"Five Easy Pieces","",264,86
196,1225,"Return of the King...of Ruin","",265,86
197,1240,"Seeds of Initiative","",266,86
198,1241,"When Sheep Attack","",267,86
199,1242,"Lost in Rage","",268,86
200,1243,"The Wheel of Disaster","",269,86
201,1244,"In Search of Succor","",270,86
202,1245,"The Chorus of Cataclysm","",271,86
203,1260,"Hearing Voices","",272,86
204,1261,"A Time to Kill","",273,86
205,1262,"International Relations","",274,86
206,1263,"The Voidgate Breathes Gloomy","",275,86
207,1264,"Gearing Up","",276,86
208,1265,"Always Bet on Black","",277,86
209,1280,"Paladin's Pledge","",278,86
210,1281,"Honor Lost","",279,86
211,1282,"Power Struggles","",280,86
212,1283,"Poisoned Hearts","",281,86
213,1284,"Parley on High Ground","",282,86
214,1285,"Keeping the Oath","",283,86
215,1300,"A Song of Bards and Bowmen","",284,86
216,1301,"The Archer's Anthem","",285,86
217,1302,"Bard's-Eye View","",286,86
218,1303,"Doing It the Bard Way","",287,86
219,1304,"Pieces of the Past","",288,86
220,1305,"Requiem for the Fallen","",289,86
221,1320,"Eye of the Dragon","",290,86
222,1321,"Lance of Fury","",291,86
223,1322,"Unfading Scars","",292,86
224,1323,"Double Dragoon","",293,86
225,1324,"Fatal Seduction","",294,86
226,1325,"Into the Dragon's Maw","",295,86
227,1400,"The Price of Integrity","",185,87
228,1401,"Testing the Waters","",186,87
229,1402,"Seals for the Whorl","",187,87
230,1403,"Engineering Victory","",188,87
231,1404,"An Officer and a Wise Man","",189,87
232,1405,"Ceruleum Shock","",190,87
233,1406,"Till Sea Swallows All","",191,87
234,1409,"Imperial Devices (Limsa Lominsa)","",192,87
235,1410,"Into the Dark (Limsa Lominsa)","",193,87
236,1415,"It Kills with Fire (Limsa Lominsa)","",194,87
237,1416,"The Cove","",195,87
238,1417,"Saving the Stead Instead","",196,87
239,1418,"It's a Piece of Cake to Bake a Poison Cake","",197,87
240,1419,"Kobold and the Beautiful","",198,87
241,1425,"Oil Crisis","",199,87
242,1426,"Alive","",200,87
243,1427,"The Weakest Link","",201,87
244,1428,"Deus ex Machina","",202,87
245,1429,"In for Garuda Wakening (Limsa Lominsa)","",203,87
246,1430,"Don't Hate the Messenger (Limsa Lominsa)","",204,87
247,1431,"United We Stand (Limsa Lominsa)","",205,87
248,1432,"To Kill a Raven (Limsa Lominsa)","",206,87
249,1433,"Patrol, Interrupted","",207,87
250,1600,"Breaking the Seals","",208,87
251,1601,"Why Did It Have to Be Snakes","",209,87
252,1602,"Adders' Nest Egg","",210,87
253,1603,"The Mail Must Get Through","",211,87
254,1604,"Their Finest Hour","",212,87
255,1605,"Appetite for Destruction","",213,87
256,1606,"Serenity, Purity, Sanctity","",214,87
257,1609,"Imperial Devices (Gridania)","",215,87
258,1610,"Into the Dark (Gridania)","",216,87
259,1615,"It Kills with Fire (Gridania)","",217,87
260,1616,"Eternal Recurrence","",218,87
261,1617,"The Pen Is Mightier than the Spear","",219,87
262,1618,"Woes of the Botanist","",220,87
263,1619,"Gone with the Wind","",221,87
264,1625,"A Taste for Death","",222,87
265,1626,"Two Vans are Better than One","",223,87
266,1627,"You Don't Have the Rite","",224,87
267,1628,"Shadow of the Raven","",225,87
268,1629,"In for Garuda Wakening (Gridania)","",226,87
269,1630,"Don't Hate the Messenger (Gridania)","",227,87
270,1631,"United We Stand (Gridania)","",228,87
271,1632,"To Kill a Raven (Gridania)","",229,87
272,1633,"Cure for the Common Pox","",230,87
273,1800,"Career Opportunities","",231,87
274,1801,"Kindling a Flame","",232,87
275,1802,"Burning a Hole in One's Pocket","",233,87
276,1803,"Arms Race","",234,87
277,1804,"Burning Man","",235,87
278,1805,"Know Your Enemy","",236,87
279,1806,"By Fire Reborn","",237,87
280,1809,"Imperial Devices (Ul'dah)","",238,87
281,1810,"Into the Dark (Ul'dah)","",239,87
282,1815,"It Kills with Fire (Ul'dah)","",240,87
283,1816,"Prying Eyes","",241,87
284,1817,"Different Strokes","",242,87
285,1818,"A Weaver and a Mummer","",243,87
286,1819,"When Alchemists Cry","",244,87
287,1825,"Challenge Accepted","",245,87
288,1826,"Like Father, Like Son","",246,87
289,1827,"Gore a Lizard, Hurry","",247,87
290,1828,"Careless Whispers","",248,87
291,1829,"In for Garuda Wakening (Ul'dah)","",249,87
292,1830,"Don't Hate the Messenger (Ul'dah)","",250,87
293,1831,"United We Stand (Ul'dah)","",251,87
294,1832,"To Kill a Raven (Ul'dah)","",252,87
295,1833,"Mess with the Goat, Get the Horns","",253,87
