key,0,1,2,3,4,5,6,7,8,9,10,11
79,False,17,7,1,60,4413,0,0,0,0,0,79
80,False,17,7,1,60,4413,0,0,0,0,0,80
81,False,17,8,1,60,4413,0,0,0,0,0,81
82,False,17,9,1,60,4413,0,0,0,0,0,82
83,False,17,10,1,60,4413,0,72,0,30,0,83
84,False,17,10,1,60,4413,0,72,0,30,0,84
85,False,17,11,1,60,8800,0,72,0,40,0,85
86,False,17,11,1,60,8800,0,72,0,40,0,86
87,False,17,12,1,60,8800,0,72,0,41,0,87
88,False,17,13,1,60,8800,0,72,0,43,0,88
89,False,17,14,1,60,8800,0,72,0,44,0,89
90,False,17,14,1,60,8800,0,72,0,44,0,90
91,False,17,15,1,60,8800,0,72,0,45,0,91
92,False,17,16,1,60,13600,0,72,0,58,0,92
93,False,17,17,1,60,13600,0,72,0,60,0,93
94,False,17,17,1,60,13600,0,72,0,60,0,94
95,False,17,17,1,60,13600,0,72,0,60,0,95
96,False,17,18,1,60,13600,0,72,0,62,0,96
97,False,17,19,1,60,13600,0,72,0,63,0,97
98,False,17,19,1,60,13600,0,72,0,63,0,98
99,False,17,20,1,60,13600,0,72,0,65,0,99
100,False,17,20,1,60,13600,0,72,0,65,0,100
101,False,17,21,1,60,20494,0,72,0,75,0,101
102,False,17,22,1,60,20494,0,72,0,78,0,102
103,False,17,23,1,60,20494,0,72,0,81,0,103
104,False,17,23,1,60,20494,0,72,0,81,0,104
105,False,17,24,1,60,20494,0,72,0,84,0,105
106,False,17,24,1,60,20494,0,72,0,84,0,106
107,False,17,24,1,60,20494,0,72,0,84,0,107
108,False,17,25,1,60,20494,0,72,0,87,0,108
109,False,17,25,1,60,20494,0,72,0,87,0,109
110,False,17,26,1,60,30000,0,72,0,90,0,110
111,False,17,26,1,60,30000,0,72,0,90,0,111
112,False,17,26,1,60,30000,0,72,0,90,0,112
113,False,17,26,1,60,30000,0,72,0,90,0,113
114,False,17,26,1,60,30000,0,72,0,90,0,114
115,False,17,26,1,60,30000,0,72,0,90,0,115
116,False,17,26,1,60,30000,0,72,0,90,0,116
117,False,17,27,1,60,30000,0,72,0,92,0,117
118,False,17,28,1,60,30000,0,72,0,95,0,118
119,False,17,28,1,60,30000,0,72,0,95,0,119
120,False,17,28,1,60,30000,0,72,0,95,0,120
121,False,17,28,1,60,30000,0,72,0,95,0,121
122,False,17,28,1,60,30000,0,72,0,95,0,122
123,False,17,28,1,60,30000,0,72,0,95,0,123
124,False,17,28,1,60,30000,0,72,0,95,0,124
125,False,17,28,1,60,30000,0,72,0,95,0,125
126,False,17,29,1,60,30000,0,72,0,96,0,126
127,False,17,30,1,60,30000,0,72,0,99,0,127
128,False,17,30,1,60,30000,0,72,0,99,0,128
129,False,17,30,1,60,30000,0,72,0,99,0,129
130,False,17,30,1,60,30000,0,72,0,99,0,130
131,False,17,30,1,60,30000,0,72,0,99,0,131
132,False,17,31,1,60,39618,0,72,0,101,0,132
133,False,17,31,1,60,39618,0,72,0,101,0,133
134,False,17,32,1,60,39618,0,72,0,103,0,134
135,False,17,33,1,60,39618,0,72,0,105,0,135
136,False,17,33,1,60,39618,0,72,0,105,0,136
137,False,17,33,1,60,39618,0,72,0,105,0,137
138,False,17,34,1,60,39618,0,72,0,107,0,138
139,False,17,34,1,60,39618,0,72,0,107,0,139
140,False,17,35,1,60,39618,0,72,0,109,0,140
141,False,17,36,1,60,48784,0,72,0,112,0,141
142,False,17,37,1,60,48784,0,72,0,113,0,142
143,False,17,38,1,60,48784,0,72,0,116,0,143
144,False,17,39,1,60,48784,0,72,0,118,0,144
145,False,17,40,1,60,48784,0,72,0,120,0,145
146,False,17,40,1,60,48784,0,72,0,120,0,146
147,False,17,40,1,60,48784,0,72,0,120,0,147
148,False,17,40,1,60,48784,0,72,0,120,0,148
149,False,17,40,1,60,48784,0,72,0,120,0,149
150,False,17,41,1,60,57896,0,72,0,125,0,150
151,False,17,42,1,60,57896,0,72,0,127,0,151
152,False,17,43,1,60,57896,0,72,0,129,0,152
153,False,17,44,1,60,57896,0,72,0,131,0,153
154,False,17,45,1,60,57896,0,72,0,133,0,154
155,False,17,45,1,60,57896,0,72,0,133,0,155
156,False,17,46,1,60,70533,0,72,0,140,0,156
157,False,17,47,1,60,70533,0,72,0,142,0,157
158,False,17,48,1,60,70533,0,72,0,144,0,158
159,False,17,49,1,60,70533,0,72,0,147,0,159
160,False,17,50,1,60,70533,0,72,0,149,0,160
161,False,18,1,1,60,1133,0,0,0,0,0,161
162,False,18,1,1,60,1133,0,0,0,0,0,162
163,False,18,1,1,60,1133,0,0,0,0,0,163
164,False,18,1,1,60,1133,0,0,0,0,0,164
165,False,18,1,1,60,1133,0,0,0,0,0,165
166,False,18,1,1,60,1133,0,0,0,0,0,166
167,False,18,1,1,60,1133,0,0,0,0,0,167
168,False,18,2,1,60,1133,0,0,0,0,0,168
169,False,18,2,1,60,1133,0,0,0,0,0,169
170,False,18,3,1,60,1133,0,0,0,0,0,170
171,False,18,4,1,60,1133,0,0,0,0,0,171
172,False,18,5,1,60,1133,0,0,0,0,0,172
173,False,18,5,1,60,1133,0,0,0,0,0,173
174,False,18,6,1,60,4413,0,0,0,0,0,174
175,False,18,6,1,60,4413,0,0,0,0,0,175
176,False,18,7,1,60,4413,0,0,0,0,0,176
177,False,18,7,1,60,4413,0,0,0,0,0,177
178,False,18,8,1,60,4413,0,0,0,0,0,178
179,False,18,9,1,60,4413,0,0,0,0,0,179
180,False,18,9,1,60,4413,0,0,0,0,0,180
181,False,18,10,1,60,4413,0,72,0,30,0,181
182,False,18,10,1,60,4413,0,72,0,30,0,182
183,False,18,11,1,60,8800,0,72,0,40,0,183
184,False,18,11,1,60,8800,0,72,0,40,0,184
185,False,18,11,1,60,8800,0,72,0,40,0,185
186,False,18,11,1,60,8800,0,72,0,40,0,186
187,False,18,11,1,60,8800,0,72,0,40,0,187
188,False,18,11,1,60,8800,0,72,0,40,0,188
189,False,18,11,1,60,8800,0,72,0,40,0,189
190,False,18,12,1,60,8800,0,72,0,41,0,190
191,False,18,12,1,60,8800,0,72,0,41,0,191
192,False,18,12,1,60,8800,0,72,0,41,0,192
193,False,18,12,1,60,8800,0,72,0,41,0,193
194,False,18,12,1,60,8800,0,72,0,41,0,194
195,False,18,13,1,60,8800,0,72,0,43,0,195
196,False,18,13,1,60,8800,0,72,0,43,0,196
197,False,18,13,1,60,8800,0,72,0,43,0,197
198,False,18,13,1,60,8800,0,72,0,43,0,198
199,False,18,13,1,60,8800,0,72,0,43,0,199
200,False,18,13,1,60,8800,0,72,0,43,0,200
201,False,18,14,1,60,8800,0,72,0,44,0,201
202,False,18,14,1,60,8800,0,72,0,44,0,202
203,False,18,14,1,60,8800,0,72,0,44,0,203
204,False,18,15,1,60,8800,0,72,0,45,0,204
205,False,18,15,1,60,8800,0,72,0,45,0,205
206,False,18,15,1,60,8800,0,72,0,45,0,206
207,False,18,15,1,60,8800,0,72,0,45,0,207
208,False,18,16,1,60,13600,0,72,0,58,0,208
209,False,18,16,1,60,13600,0,72,0,58,0,209
210,False,18,16,1,60,13600,0,72,0,58,0,210
211,False,18,16,1,60,13600,0,72,0,58,0,211
212,False,18,16,1,60,13600,0,72,0,58,0,212
213,False,18,17,1,60,13600,0,72,0,60,0,213
214,False,18,17,1,60,13600,0,72,0,60,0,214
215,False,18,17,1,60,13600,0,72,0,60,0,215
216,False,18,18,1,60,13600,0,72,0,62,0,216
217,False,18,18,1,60,13600,0,72,0,62,0,217
218,False,18,18,1,60,13600,0,72,0,62,0,218
219,False,18,18,1,60,13600,0,72,0,62,0,219
220,False,18,19,1,60,13600,0,72,0,63,0,220
221,False,18,19,1,60,13600,0,72,0,63,0,221
222,False,18,20,1,60,13600,0,72,0,65,0,222
223,False,18,20,1,60,13600,0,72,0,65,0,223
224,False,18,20,1,60,13600,0,72,0,65,0,224
225,False,18,20,1,60,13600,0,72,0,65,0,225
226,False,18,20,1,60,13600,0,72,0,65,0,226
227,False,18,20,1,60,13600,0,72,0,65,0,227
228,False,18,21,1,60,20494,0,72,0,75,0,228
229,False,18,21,1,60,20494,0,72,0,75,0,229
230,False,18,21,1,60,20494,0,72,0,75,0,230
231,False,18,22,1,60,20494,0,72,0,78,0,231
232,False,18,22,1,60,20494,0,72,0,78,0,232
233,False,18,23,1,60,20494,0,72,0,81,0,233
234,False,18,23,1,60,20494,0,72,0,81,0,234
235,False,18,23,1,60,20494,0,72,0,81,0,235
236,False,18,24,1,60,20494,0,72,0,84,0,236
237,False,18,24,1,60,20494,0,72,0,84,0,237
238,False,18,24,1,60,20494,0,72,0,84,0,238
239,False,18,24,1,60,20494,0,72,0,84,0,239
240,False,18,24,1,60,20494,0,72,0,84,0,240
241,False,18,25,1,60,20494,0,72,0,87,0,241
242,False,18,25,1,60,20494,0,72,0,87,0,242
243,False,18,25,1,60,20494,0,72,0,87,0,243
244,False,18,26,1,60,30000,0,72,0,90,0,244
245,False,18,26,1,60,30000,0,72,0,90,0,245
246,False,18,26,1,60,30000,0,72,0,90,0,246
247,False,18,26,1,60,30000,0,72,0,90,0,247
248,False,18,26,1,60,30000,0,72,0,90,0,248
249,False,18,26,1,60,30000,0,72,0,90,0,249
250,False,18,26,1,60,30000,0,72,0,90,0,250
251,False,18,27,1,60,30000,0,72,0,92,0,251
252,False,18,27,1,60,30000,0,72,0,92,0,252
253,False,18,28,1,60,30000,0,72,0,95,0,253
254,False,18,28,1,60,30000,0,72,0,95,0,254
255,False,18,28,1,60,30000,0,72,0,95,0,255
256,False,18,28,1,60,30000,0,72,0,95,0,256
257,False,18,28,1,60,30000,0,72,0,95,0,257
258,False,18,28,1,60,30000,0,72,0,95,0,258
259,False,18,28,1,60,30000,0,72,0,95,0,259
260,False,18,28,1,60,30000,0,72,0,95,0,260
261,False,18,28,1,60,30000,0,72,0,95,0,261
262,False,18,29,1,60,30000,0,72,0,96,0,262
263,False,18,30,1,60,30000,0,72,0,99,0,263
264,False,18,30,1,60,30000,0,72,0,99,0,264
265,False,18,30,1,60,30000,0,72,0,99,0,265
266,False,18,31,1,60,39618,0,72,0,101,0,266
267,False,18,31,1,60,39618,0,72,0,101,0,267
268,False,18,31,1,60,39618,0,72,0,101,0,268
269,False,18,32,1,60,39618,0,72,0,103,0,269
270,False,18,32,1,60,39618,0,72,0,103,0,270
271,False,18,32,1,60,39618,0,72,0,103,0,271
272,False,18,32,1,60,39618,0,72,0,103,0,272
273,False,18,33,1,60,39618,0,72,0,105,0,273
274,False,18,33,1,60,39618,0,72,0,105,0,274
275,False,18,33,1,60,39618,0,72,0,105,0,275
276,False,18,33,1,60,39618,0,72,0,105,0,276
277,False,18,34,1,60,39618,0,72,0,107,0,277
278,False,18,34,1,60,39618,0,72,0,107,0,278
279,False,18,34,1,60,39618,0,72,0,107,0,279
280,False,18,35,1,60,39618,0,72,0,109,0,280
281,False,18,35,1,60,39618,0,72,0,109,0,281
282,False,18,35,1,60,39618,0,72,0,109,0,282
283,False,18,36,1,60,48784,0,72,0,112,0,283
284,False,18,36,1,60,48784,0,72,0,112,0,284
285,False,18,36,1,60,48784,0,72,0,112,0,285
286,False,18,37,1,60,48784,0,72,0,113,0,286
287,False,18,37,1,60,48784,0,72,0,113,0,287
288,False,18,38,1,60,48784,0,72,0,116,0,288
289,False,18,39,1,60,48784,0,72,0,118,0,289
290,False,18,39,1,60,48784,0,72,0,118,0,290
291,False,18,39,1,60,48784,0,72,0,118,0,291
292,False,18,40,1,60,48784,0,72,0,120,0,292
293,False,18,40,1,60,48784,0,72,0,120,0,293
294,False,18,41,1,60,57896,0,72,0,125,0,294
295,False,18,42,1,60,57896,0,72,0,127,0,295
296,False,18,42,1,60,57896,0,72,0,127,0,296
297,False,18,42,1,60,57896,0,72,0,127,0,297
298,False,18,43,1,60,57896,0,72,0,129,0,298
299,False,18,43,1,60,57896,0,72,0,129,0,299
300,False,18,44,1,60,57896,0,72,0,131,0,300
301,False,18,45,1,60,57896,0,72,0,133,0,301
302,False,18,46,1,60,70533,0,72,0,140,0,302
303,False,18,47,1,60,70533,0,72,0,142,0,303
304,False,18,48,1,60,70533,0,72,0,144,0,304
305,False,18,49,1,60,70533,0,72,0,147,0,305
306,False,18,49,1,60,70533,0,72,0,147,0,306
307,False,18,50,1,60,70533,0,72,0,149,0,307
308,False,19,1,1,60,1133,0,0,0,0,0,308
309,False,19,4,1,60,1133,0,0,0,0,0,309
310,False,19,5,1,60,1133,0,0,0,0,0,310
311,False,19,5,1,60,1133,0,0,0,0,0,311
312,False,19,6,1,60,4413,0,0,0,0,0,312
313,False,19,7,1,60,4413,0,0,0,0,0,313
314,False,19,8,1,60,4413,0,0,0,0,0,314
315,False,19,9,1,60,4413,0,0,0,0,0,315
316,False,19,10,1,60,4413,0,72,0,21,0,316
317,False,19,11,1,60,8800,0,72,0,24,0,317
318,False,19,14,1,60,8800,0,72,0,31,0,318
319,False,19,16,1,60,13600,0,72,0,35,0,319
320,False,19,17,1,60,13600,0,72,0,38,0,320
321,False,19,18,1,60,13600,0,72,0,40,0,321
322,False,19,19,1,60,13600,0,72,0,43,0,322
323,False,19,20,1,60,13600,0,72,0,45,0,323
324,False,19,21,1,60,20494,0,72,0,56,0,324
325,False,19,23,1,60,20494,0,72,0,55,0,325
326,False,19,24,1,60,20494,0,72,0,56,0,326
327,False,19,25,1,60,20494,0,72,0,57,0,327
328,False,19,26,1,60,30000,0,72,0,59,0,328
329,False,19,27,1,60,30000,0,72,0,60,0,329
330,False,19,28,1,60,30000,0,72,0,62,0,330
331,False,19,29,1,60,30000,0,72,0,63,0,331
332,False,19,31,1,60,39618,0,72,0,71,0,332
333,False,19,32,1,60,39618,0,72,0,72,0,333
334,False,19,34,1,60,39618,0,72,0,75,0,334
335,False,19,36,1,60,48784,0,72,0,85,0,335
336,False,19,38,1,60,48784,0,72,0,89,0,336
337,False,19,40,1,60,48784,0,72,0,92,0,337
338,False,19,41,1,60,57896,0,72,0,97,0,338
339,False,19,43,1,60,57896,0,72,0,100,0,339
340,False,19,44,1,60,57896,0,72,0,102,0,340
341,False,19,46,1,60,70533,0,72,0,105,0,341
342,False,19,48,1,60,70533,0,72,0,109,0,342
343,True,34,1,2,1080,4000,0,0,0,0,0,30001
344,True,34,5,2,1080,21000,0,0,0,0,0,30002
345,True,34,10,2,1080,39333,1,0,0,0,0,30003
346,True,34,15,2,1080,67778,1,0,0,0,0,30004
347,True,34,20,2,1080,80857,10,0,0,0,0,30005
348,True,34,25,2,1080,100211,10,0,0,0,0,30006
349,True,34,30,2,1080,135417,10,0,0,0,0,30007
350,True,34,35,2,1080,160221,20,0,0,0,0,30008
351,True,34,40,2,1080,190588,20,0,0,0,0,30009
352,True,34,45,2,1080,209333,30,0,0,0,0,30010
353,True,34,50,2,1080,255455,50,0,0,0,0,30011
354,True,34,50,2,1080,255455,60,0,0,0,0,30012
355,True,34,50,2,1080,255455,70,0,0,0,0,30013
356,True,17,1,2,1080,4000,0,0,0,0,0,30014
357,True,17,5,2,1080,21000,0,0,0,0,0,30015
358,True,17,10,2,1080,39333,0,72,0,30,0,30016
359,True,17,15,2,1080,67778,0,72,0,45,0,30017
360,True,17,20,2,1080,80857,0,72,0,65,0,30018
361,True,17,25,2,1080,100211,0,72,0,87,0,30019
362,True,17,30,2,1080,135417,0,72,0,99,0,30020
363,True,17,35,2,1080,160221,0,72,0,109,0,30021
364,True,17,40,2,1080,190588,0,72,0,120,0,30022
365,True,17,45,2,1080,209333,0,72,0,133,0,30023
366,True,17,50,2,1080,255455,0,72,0,280,0,30024
367,True,17,50,2,1080,255455,0,72,0,323,0,30025
368,True,17,50,2,1080,255455,0,72,0,353,0,30026
369,True,18,1,2,1080,4000,0,0,0,0,0,30027
370,True,18,5,2,1080,21000,0,0,0,0,0,30028
371,True,18,10,2,1080,39333,0,72,0,30,0,30029
372,True,18,15,2,1080,67778,0,72,0,45,0,30030
373,True,18,20,2,1080,80857,0,72,0,65,0,30031
374,True,18,25,2,1080,100211,0,72,0,87,0,30032
375,True,18,30,2,1080,135417,0,72,0,99,0,30033
376,True,18,35,2,1080,160221,0,72,0,109,0,30034
377,True,18,40,2,1080,190588,0,72,0,120,0,30035
378,True,18,45,2,1080,209333,0,72,0,133,0,30036
379,True,18,50,2,1080,255455,0,72,0,280,0,30037
380,True,18,50,2,1080,255455,0,72,0,323,0,30038
381,True,18,50,2,1080,255455,0,72,0,353,0,30039
382,True,19,1,2,1080,4000,0,0,0,0,0,30040
383,True,19,5,2,1080,21000,0,0,0,0,0,30041
384,True,19,10,2,1080,39333,0,72,0,21,0,30042
385,True,19,15,2,1080,67778,0,72,0,33,0,30043
386,True,19,20,2,1080,80857,0,72,0,45,0,30044
387,True,19,25,2,1080,100211,0,72,0,57,0,30045
388,True,19,30,2,1080,135417,0,72,0,64,0,30046
389,True,19,35,2,1080,160221,0,72,0,77,0,30047
390,True,19,40,2,1080,190588,0,72,0,92,0,30048
391,True,19,45,2,1080,209333,0,72,0,104,0,30049
392,True,19,50,2,1080,255455,0,72,0,224,0,30050
393,True,19,50,2,1080,255455,0,72,0,259,0,30051
394,True,19,50,2,1080,255455,0,72,0,284,0,30052
395,True,0,0,2,60,-1,0,0,0,0,0,30053
396,True,34,50,2,1080,255455,80,0,0,0,0,30054
397,True,17,50,2,1080,255455,0,72,0,383,0,30055
398,True,18,50,2,1080,255455,0,72,0,383,0,30056
399,True,19,50,2,1080,255455,0,72,0,308,0,30057
400,True,34,50,2,1080,255455,90,0,0,0,0,30058
401,True,17,50,2,1080,255455,0,72,0,408,0,30059
402,True,18,50,2,1080,255455,0,72,0,408,0,30060
403,True,19,50,2,1080,255455,0,72,0,334,0,30061
404,True,34,50,2,1080,255455,100,0,0,0,0,30062
405,True,17,50,2,1080,255455,0,72,0,420,0,30063
406,True,18,50,2,1080,255455,0,72,0,420,0,30064
407,True,19,50,2,1080,255455,0,72,0,345,0,30065
