key,0,1,2,3,4,5,6,7,8
6.4,914,1364,0,74,2,1,0,0,255
6.5,812,1267,60442,158,4,0,0,0,255
6.6,778,1330,60448,107,3,0,0,0,255
6.7,745,1392,60442,108,3,0,0,0,255
6.8,1049,1418,60442,110,2,0,0,0,255
6.9,1053,1251,60442,113,4,0,0,0,255
6.10,1076,1545,60442,111,2,0,0,0,255
6.11,794,1121,0,75,2,1,0,0,255
6.12,830,791,60442,112,4,0,0,0,255
6.13,1170,1007,0,76,2,1,0,0,255
6.14,1247,934,60555,77,4,1,0,0,255
6.15,1409,575,60442,114,4,0,0,0,255
6.16,991,481,60442,115,4,0,0,0,255
6.17,1562,688,60442,116,4,0,0,0,255
6.18,1187,467,60442,117,4,0,0,0,255
6.19,372,1115,0,53,1,0,1,3,42
6.20,802,1323,60551,0,2,0,0,0,255
6.21,808,1326,60412,0,2,0,0,0,255
6.22,1040,1248,60412,0,2,0,0,0,255
6.23,535,1200,60442,159,1,0,0,0,255
6.24,838,1322,60453,0,1,0,3,4,255
6.25,448,1125,60412,0,2,0,0,0,255
6.26,827,1301,60311,593,2,0,0,0,255
6.27,545,1226,60412,0,2,0,0,0,255
6.28,1069,1268,60412,0,2,0,0,0,255
6.29,0,0,0,0,0,0,0,0,255
6.30,0,0,0,0,0,0,0,0,255
6.31,0,0,0,0,0,0,0,0,255
7.0,656,780,60441,54,4,0,1,4,3
7.1,1300,764,60441,55,4,0,1,5,1
7.2,740,1716,0,44,0,0,0,0,255
7.3,744,914,0,78,4,1,0,0,255
7.4,732,826,60442,118,4,0,0,0,255
7.5,842,975,60448,119,1,0,0,0,255
7.6,938,854,60414,120,4,0,0,0,255
7.7,796,1056,60442,121,4,0,0,0,255
7.8,718,1110,60442,122,4,0,0,0,255
7.9,786,1554,0,79,4,1,0,0,255
7.10,804,1378,60453,123,2,0,3,6,255
7.11,660,1480,60414,125,4,0,0,0,255
7.12,925,1425,0,126,2,0,0,0,255
7.13,688,1642,60442,127,4,0,0,0,255
7.14,1096,1240,0,80,4,1,0,0,255
7.15,1204,1192,60414,128,4,0,0,0,255
7.16,1180,888,0,81,4,1,0,0,255
7.17,1203,953,60453,129,4,0,3,5,255
7.18,1082,826,60442,130,4,0,0,0,255
7.19,1345,1000,60442,131,4,0,0,0,255
7.20,1462,964,60442,132,4,0,0,0,255
7.21,1512,1160,0,82,4,1,0,0,255
7.22,1644,1102,60442,133,4,0,0,0,255
7.23,860,944,60412,0,2,0,0,0,255
7.24,849,940,60412,0,2,0,0,0,255
7.25,1290,815,60442,589,2,0,0,0,255
7.26,1218,971,60551,0,2,0,0,0,255
7.27,824,1398,60448,0,4,0,0,0,255
7.28,1232,988,60448,0,4,0,0,0,255
7.29,1186,964,60434,0,2,0,0,0,255
7.30,820,965,60311,593,4,0,0,0,255
7.31,1195,977,60311,593,1,0,0,0,255
7.32,818,1365,60311,593,4,0,0,0,255
7.33,869,967,0,0,2,0,0,0,255
7.34,1233,955,60412,0,2,0,0,0,255
7.35,1225,960,60412,0,2,0,0,0,255
7.36,1206,983,0,0,2,0,0,0,255
7.37,810,1395,60412,0,2,0,0,0,255
7.38,803,1391,60412,0,2,0,0,0,255
7.39,800,1387,0,0,2,0,0,0,255
7.40,932,859,0,0,2,0,0,0,255
7.41,757,1703,60441,44,4,0,1,22,17
7.42,0,0,0,0,0,0,0,0,255
8.0,1305,1280,0,83,4,1,0,0,255
8.1,1472,1226,60442,135,3,0,0,0,255
8.2,1340,1388,60448,136,3,0,0,0,255
8.3,1376,1241,60442,137,4,0,0,0,255
8.4,1310,1048,0,84,4,1,0,0,255
8.5,1424,1103,60442,138,4,0,0,0,255
8.6,1376,934,60448,139,4,0,0,0,255
8.7,967,1377,0,85,4,1,0,0,255
8.8,980,1252,60453,0,1,0,3,7,255
8.9,1000,1202,60442,141,4,0,0,0,255
8.10,716,1217,60442,142,4,0,0,0,255
8.11,771,1411,60442,143,1,0,0,0,255
8.12,1058,1010,0,86,4,1,0,0,255
8.13,1123,1189,60442,144,2,0,0,0,255
8.14,991,970,60442,145,4,0,0,0,255
8.15,1087,1156,60442,146,4,0,0,0,255
8.16,624,1143,0,63,0,0,0,0,255
8.17,1031,1543,60441,54,4,0,1,4,4
8.18,1480,1220,60441,53,4,0,1,3,19
8.19,1385,957,60551,0,2,0,0,0,255
8.20,1446,907,60412,0,2,0,0,0,255
8.21,1447,903,60412,0,2,0,0,0,255
8.22,1443,899,60412,0,2,0,0,0,255
8.23,1240,1360,60442,160,4,0,0,0,255
8.24,1000,1292,60448,140,3,0,0,0,255
8.25,1356,1358,60412,0,2,0,0,0,255
8.26,1344,950,60311,593,1,0,0,0,255
8.27,1024,1262,60311,593,2,0,0,0,255
8.28,1033,1243,60412,0,2,0,0,0,255
8.29,1035,1248,60412,0,2,0,0,0,255
8.30,1026,1271,0,0,2,0,0,0,255
8.31,986,1269,60551,0,2,0,0,0,255
8.32,628,1182,60441,63,1,0,1,53,29
8.33,1469,957,60412,0,2,0,0,0,255
8.34,1196,1085,60434,0,2,0,0,0,255
8.35,1198,1089,60412,0,2,0,0,0,255
8.36,1184,1104,60442,1385,4,0,0,0,255
8.37,0,0,0,0,0,0,0,0,255
8.38,0,0,0,0,0,0,0,0,255
9.0,994,976,60442,535,2,0,0,0,255
9.1,953,1083,60442,539,2,0,0,0,255
9.2,1121,1289,60442,544,4,0,0,0,255
9.3,1287,899,60442,537,2,0,0,0,255
9.4,744,1051,60442,541,3,0,0,0,255
9.5,791,1025,60442,542,1,0,0,0,255
9.6,873,984,60442,543,4,0,0,0,255
9.7,0,0,0,0,0,0,0,0,255
9.8,0,0,0,0,0,0,0,0,255
9.9,0,0,0,0,0,0,0,0,255
9.10,0,0,0,0,0,0,0,0,255
9.11,0,0,0,0,0,0,0,0,255
9.12,0,0,0,0,0,0,0,0,255
9.13,0,0,0,0,0,0,0,0,255
9.14,0,0,0,0,0,0,0,0,255
9.15,0,0,0,0,0,0,0,0,255
9.16,0,0,0,0,0,0,0,0,255
9.17,0,0,0,0,0,0,0,0,255
9.18,0,0,0,0,0,0,0,0,255
9.19,0,0,0,0,0,0,0,0,255
9.20,0,0,0,0,0,0,0,0,255
10.0,861,585,60442,534,0,0,0,0,255
10.1,994,976,60442,535,2,0,0,0,255
10.2,0,0,60442,536,0,0,0,0,255
10.3,1237,1032,60442,537,2,0,0,0,255
10.4,1231,925,60442,538,2,0,0,0,255
10.5,953,1083,60442,539,2,0,0,0,255
10.6,484,1010,60442,540,1,0,0,0,255
10.7,766,1040,60442,541,3,0,0,0,255
10.8,791,1025,60442,542,1,0,0,0,255
10.9,863,979,0,543,4,0,0,0,255
10.10,1077,1242,0,544,4,0,0,0,255
10.11,0,0,0,0,0,0,0,0,255
10.12,0,0,0,0,0,0,0,0,255
10.13,0,0,0,0,0,0,0,0,255
10.14,0,0,0,0,0,0,0,0,255
10.15,0,0,0,0,0,0,0,0,255
10.16,0,0,0,0,0,0,0,0,255
10.17,0,0,0,0,0,0,0,0,255
10.18,0,0,0,0,0,0,0,0,255
10.19,0,0,0,0,0,0,0,0,255
10.20,0,0,0,0,0,0,0,0,255
10.21,0,0,0,0,0,0,0,0,255
10.22,0,0,0,0,0,0,0,0,255
10.23,0,0,0,0,0,0,0,0,255
10.24,0,0,0,0,0,0,0,0,255
10.25,0,0,0,0,0,0,0,0,255
11.0,1024,1024,60442,608,4,0,0,0,255
11.1,1108,1006,60447,599,2,0,1,48,4
11.2,1108,1047,60447,599,2,0,1,48,5
11.3,0,0,0,0,0,0,0,0,255
12.0,1192,1024,60442,602,2,0,0,0,255
12.1,1024,1024,60442,604,4,0,0,0,255
12.2,932,1018,60442,655,3,0,0,0,255
12.3,900,996,60447,601,1,0,1,55,2
12.4,1108,993,60446,600,4,0,1,54,1
12.5,1108,1056,60446,600,3,0,1,54,2
12.6,0,0,0,0,0,0,0,0,255
13.0,1024,1024,60442,609,2,0,0,0,255
13.1,1024,1116,60442,610,3,0,0,0,255
13.2,903,998,60446,599,1,0,1,48,3
13.3,0,0,0,0,0,0,0,0,255
13.4,0,0,0,0,0,0,0,0,255
13.5,0,0,0,0,0,0,0,0,255
14.0,782,1024,60442,876,4,0,0,0,255
14.1,1000,1024,60442,870,4,0,0,0,255
15.0,1422,738,60442,871,4,0,0,0,255
16.0,1014,1024,60442,872,4,0,0,0,255
17.0,1024,1024,60442,608,4,0,0,0,255
17.1,1108,1006,60447,599,2,0,1,137,2
17.2,0,0,0,0,0,0,0,0,255
18.0,1192,1024,60442,602,2,0,0,0,255
18.1,1024,1024,60442,604,4,0,0,0,255
18.2,1108,993,60446,600,4,0,1,138,1
18.3,0,0,0,0,0,0,0,0,255
19.0,1024,1024,60442,609,2,0,0,0,255
19.1,0,0,0,0,0,0,0,0,255
19.2,0,0,0,0,0,0,0,0,255
19.3,0,0,0,0,0,0,0,0,255
19.4,0,0,0,0,0,0,0,0,255
19.5,0,0,0,0,0,0,0,0,255
19.6,0,0,0,0,0,0,0,0,255
19.7,0,0,0,0,0,0,0,0,255
19.8,0,0,0,0,0,0,0,0,255
19.9,0,0,0,0,0,0,0,0,255
19.10,0,0,0,0,0,0,0,0,255
19.11,0,0,0,0,0,0,0,0,255
19.12,0,0,0,0,0,0,0,0,255
19.13,0,0,0,0,0,0,0,0,255
20.0,0,0,0,0,0,0,0,0,255
20.1,0,0,0,0,0,0,0,0,255
20.2,0,0,0,0,0,0,0,0,255
20.3,0,0,0,0,0,0,0,0,255
20.4,0,0,0,0,0,0,0,0,255
20.5,0,0,0,0,0,0,0,0,255
21.0,600,1256,0,520,4,0,0,0,255
21.1,960,774,0,521,4,0,0,0,255
21.2,863,927,0,522,4,0,0,0,255
21.3,799,1251,0,523,4,0,0,0,255
21.4,780,850,60442,529,4,0,0,0,255
21.5,943,1106,60442,530,2,0,0,0,255
21.6,1033,872,60442,532,1,0,0,0,255
21.7,545,802,0,611,4,0,0,0,255
21.8,1472,739,0,612,4,0,0,0,255
21.9,0,0,0,0,0,0,0,0,255
21.10,0,0,0,0,0,0,0,0,255
21.11,0,0,0,0,0,0,0,0,255
21.12,0,0,0,0,0,0,0,0,255
21.13,0,0,0,0,0,0,0,0,255
21.14,0,0,0,0,0,0,0,0,255
21.15,0,0,0,0,0,0,0,0,255
21.16,0,0,0,0,0,0,0,0,255
21.17,0,0,0,0,0,0,0,0,255
21.18,0,0,0,0,0,0,0,0,255
21.19,0,0,0,0,0,0,0,0,255
21.20,0,0,0,0,0,0,0,0,255
21.21,0,0,0,0,0,0,0,0,255
21.22,0,0,0,0,0,0,0,0,255
21.23,0,0,0,0,0,0,0,0,255
21.24,0,0,0,0,0,0,0,0,255
22.0,482,1088,60442,1308,4,0,0,0,255
22.1,782,1122,0,1307,4,0,0,0,255
22.2,892,842,0,1306,4,0,0,0,255
22.3,0,0,0,0,0,0,0,0,255
22.4,0,0,0,0,0,0,0,0,255
22.5,0,0,0,0,0,0,0,0,255
22.6,0,0,0,0,0,0,0,0,255
22.7,0,0,0,0,0,0,0,0,255
22.8,0,0,0,0,0,0,0,0,255
22.9,0,0,0,0,0,0,0,0,255
23.0,124,1024,0,1309,4,0,0,0,255
23.1,300,1024,60442,1312,4,0,0,0,255
23.2,124,1078,60446,1354,3,0,1,156,0
24.0,124,1056,60447,1353,4,0,1,149,2
24.1,124,1166,0,1310,4,0,0,0,255
24.2,124,1310,0,1311,4,0,0,0,255
24.3,0,0,0,0,0,0,0,0,255
24.4,0,0,0,0,0,0,0,0,255
24.5,0,0,0,0,0,0,0,0,255
24.6,0,0,0,0,0,0,0,0,255
25.0,1024,600,0,1315,4,0,0,0,255
25.1,1168,758,60442,1316,2,0,0,0,255
25.2,1168,920,60442,1318,2,0,0,0,255
25.3,1168,1085,60442,1320,2,0,0,0,255
25.4,880,758,60442,1317,1,0,0,0,255
25.5,880,920,60442,1319,1,0,0,0,255
25.6,880,1085,60442,1321,1,0,0,0,255
25.7,1078,816,60446,1314,4,0,1,66,8
25.8,1078,886,60446,1314,4,0,1,66,9
25.9,1078,986,60446,1314,4,0,1,66,10
25.10,1078,1048,60446,1314,4,0,1,66,11
25.11,968,816,60446,1314,4,0,1,66,16
25.12,968,886,60446,1314,4,0,1,66,17
25.13,968,986,60446,1314,4,0,1,66,18
25.14,968,1048,60446,1314,4,0,1,66,19
25.15,0,0,0,0,0,0,0,0,255
25.16,0,0,0,0,0,0,0,0,255
25.17,0,0,0,0,0,0,0,0,255
26.0,1024,600,0,1314,4,0,0,0,255
26.1,1024,859,60442,1322,4,0,0,0,255
26.2,1024,1024,60442,1323,4,0,0,0,255
26.3,1024,1238,60442,1330,4,0,0,0,255
26.4,1118,824,60446,1313,2,0,1,67,7
26.5,1118,918,60446,1313,2,0,1,67,8
26.6,1118,988,60446,1313,2,0,1,67,9
26.7,1118,1084,60446,1313,2,0,1,67,10
26.8,1090,804,60447,1315,2,0,1,65,7
26.9,1090,884,60447,1315,2,0,1,65,8
26.10,1090,962,60447,1315,2,0,1,65,9
26.11,1090,1048,60447,1315,2,0,1,65,10
26.12,932,824,60446,1313,1,0,1,67,11
26.13,932,918,60446,1313,1,0,1,67,12
26.14,932,988,60446,1313,1,0,1,67,13
26.15,932,1084,60446,1313,1,0,1,67,14
26.16,958,804,60447,1315,1,0,1,65,11
26.17,958,884,60447,1315,1,0,1,65,12
26.18,958,962,60447,1315,1,0,1,65,13
26.19,958,1048,60447,1315,1,0,1,65,14
26.20,0,0,0,0,0,0,0,0,255
26.21,0,0,0,0,0,0,0,0,255
27.0,1024,600,0,1313,4,0,0,0,255
27.1,1168,790,60442,1324,2,0,0,0,255
27.2,1168,956,60442,1326,2,0,0,0,255
27.3,1168,1116,60442,1328,2,0,0,0,255
27.4,880,790,60442,1325,1,0,0,0,255
27.5,880,956,60442,1327,1,0,0,0,255
27.6,880,1116,60442,1329,1,0,0,0,255
27.7,1096,828,60447,1314,4,0,1,66,4
27.8,1096,916,60447,1314,4,0,1,66,5
27.9,1096,990,60447,1314,4,0,1,66,6
27.10,1096,1068,60447,1314,4,0,1,66,7
27.11,952,828,60447,1314,4,0,1,66,12
27.12,952,916,60447,1314,4,0,1,66,13
27.13,952,990,60447,1314,4,0,1,66,14
27.14,952,1068,60447,1314,4,0,1,66,15
27.15,0,0,0,0,0,0,0,0,255
27.16,0,0,0,0,0,0,0,0,255
27.17,0,0,0,0,0,0,0,0,255
27.18,0,0,0,0,0,0,0,0,255
27.19,0,0,0,0,0,0,0,0,255
27.20,0,0,0,0,0,0,0,0,255
27.21,0,0,0,0,0,0,0,0,255
27.22,0,0,0,0,0,0,0,0,255
27.23,0,0,0,0,0,0,0,0,255
27.24,0,0,0,0,0,0,0,0,255
27.25,0,0,0,0,0,0,0,0,255
28.0,1024,900,0,1304,4,0,0,0,255
28.1,0,0,0,0,0,0,0,0,255
28.2,0,0,0,0,0,0,0,0,255
28.3,0,0,0,0,0,0,0,0,255
29.0,1024,1110,60441,52,3,0,1,2,255
29.1,0,0,0,0,0,0,0,0,255
29.2,0,0,0,0,0,0,0,0,255
29.3,0,0,0,0,0,0,0,0,255
29.4,0,0,0,0,0,0,0,0,255
29.5,0,0,0,0,0,0,0,0,255
29.6,0,0,0,0,0,0,0,0,255
29.7,0,0,0,0,0,0,0,0,255
29.8,0,0,0,0,0,0,0,0,255
29.9,0,0,0,0,0,0,0,0,255
30.0,1210,1224,60441,53,3,0,1,3,255
30.1,0,0,0,0,0,0,0,0,255
30.2,0,0,0,0,0,0,0,0,255
30.3,0,0,0,0,0,0,0,0,255
30.4,0,0,0,0,0,0,0,0,255
30.5,0,0,0,0,0,0,0,0,255
30.6,0,0,0,0,0,0,0,0,255
30.7,0,0,0,0,0,0,0,0,255
30.8,0,0,0,0,0,0,0,0,255
31.0,1025,1112,60441,29,3,0,1,12,255
32.0,0,0,60441,0,0,0,0,0,255
33.0,0,0,60441,0,0,0,0,0,255
34.0,1024,1072,60441,698,3,0,1,73,255
35.0,0,0,60441,0,0,0,0,0,255
36.0,950,1023,60441,42,1,0,1,20,255
36.1,1136,1023,60442,374,2,0,0,0,255
36.2,1047,793,60412,0,2,0,0,0,255
36.3,1040,794,60434,0,2,0,0,0,255
37.0,950,1023,60441,42,1,0,1,20,255
37.1,1136,1023,60442,374,2,0,0,0,255
38.0,950,1023,60441,42,1,0,1,20,255
38.1,1136,1023,60442,374,2,0,0,0,255
38.2,1051,805,60412,0,2,0,0,0,255
38.3,1057,808,60434,0,2,0,0,0,255
39.0,1140,1488,0,247,3,1,0,0,255
39.1,954,736,0,248,3,1,0,0,255
39.2,1220,904,0,249,3,1,0,0,255
39.3,866,1242,60442,278,1,0,0,0,255
39.4,1008,1208,60442,279,3,0,0,0,255
39.5,1188,1220,0,280,4,0,0,0,255
39.6,907,1174,0,281,1,0,0,0,255
39.7,1084,1270,60442,282,3,0,0,0,255
39.8,1088,1374,60442,283,4,0,0,0,255
39.9,960,1112,0,284,4,0,0,0,255
39.10,1032,1154,60442,285,4,0,0,0,255
39.11,1260,1550,60442,286,4,0,0,0,255
39.12,1250,1680,60442,287,4,0,0,0,255
39.13,1126,856,0,288,4,0,0,0,255
39.14,942,972,60442,289,4,0,0,0,255
39.15,983,860,60448,290,4,0,0,0,255
39.16,798,1140,60442,291,4,0,0,0,255
39.17,768,916,60442,292,4,0,0,0,255
39.18,729,682,0,293,1,0,0,0,255
39.19,1118,752,60442,294,4,0,0,0,255
39.20,1138,646,60442,295,4,0,0,0,255
39.21,1008,594,60442,296,4,0,0,0,255
39.22,1344,910,60442,297,2,0,0,0,255
39.23,1160,1002,60442,298,4,0,0,0,255
39.24,996,520,60441,46,4,0,1,24,15
39.25,1479,835,60441,44,4,0,1,22,18
39.26,610,1124,60441,42,4,0,1,20,25
39.27,1254,1688,60441,45,3,0,1,23,16
39.28,906,1368,60441,40,3,0,1,13,3
39.29,1024,1584,60441,41,4,0,1,14,5
39.30,1025,868,60311,593,2,0,0,0,255
39.31,1036,853,60551,0,2,0,0,0,255
39.32,1012,873,60412,0,2,0,0,0,255
39.33,1012,878,60412,0,2,0,0,0,255
39.34,1004,857,60453,0,2,0,3,53,255
39.35,926,984,60412,0,2,0,0,0,255
39.36,748,650,60414,377,2,0,0,0,255
39.37,909,1358,60442,613,1,0,0,0,255
39.38,1042,1590,60442,645,3,0,0,0,255
40.0,1095,1228,0,243,4,1,0,0,255
40.1,1056,934,0,244,4,1,0,0,255
40.2,720,646,0,245,4,1,0,0,255
40.3,483,255,0,246,4,1,0,0,255
40.4,1360,1179,0,261,4,1,0,0,255
40.5,848,1342,60442,262,4,0,0,0,255
40.6,1253,1162,60448,263,4,0,0,0,255
40.7,1080,1118,0,264,4,0,0,0,255
40.8,1079,1319,60442,265,4,0,0,0,255
40.9,982,1341,60442,375,4,0,0,0,255
40.10,948,1285,60442,376,4,0,0,0,255
40.11,754,1446,60448,266,3,0,0,0,255
40.12,1347,799,60414,267,4,0,0,0,255
40.13,1122,838,60442,268,2,0,0,0,255
40.14,1046,769,60442,269,1,0,0,0,255
40.15,1163,921,0,270,4,0,0,0,255
40.16,1115,804,60448,271,2,0,0,0,255
40.17,729,850,60448,272,4,0,0,0,255
40.18,846,738,60442,273,4,0,0,0,255
40.19,583,660,60448,274,2,0,0,0,255
40.20,837,290,60442,275,4,0,0,0,255
40.21,703,286,60442,276,4,0,0,0,255
40.22,594,311,60442,277,4,0,0,0,255
40.23,218,160,60442,349,4,0,0,0,255
40.24,1505,1187,60441,40,4,0,1,13,4
40.25,1289,1008,60441,43,4,0,1,21,26
40.26,697,930,60456,370,1,0,0,0,255
40.27,722,1328,60456,371,1,0,0,0,255
40.28,522,695,60339,728,1,0,0,0,255
40.29,452,720,0,29,1,0,1,12,32
