key,0,1,2
4.23,4520532,0,0
4.24,4517330,0,0
4.25,4520552,0,0
4.26,4520553,0,0
4.27,4517362,0,0
4.28,4520575,0,0
4.29,4520577,0,0
4.30,4515945,0,0
4.31,4520615,0,0
4.32,4520616,0,0
4.33,4515964,0,0
4.34,4520624,0,0
4.35,4520625,0,0
4.36,4515554,0,0
4.37,4520634,0,0
4.38,4520635,0,0
4.39,4515981,0,0
4.40,4520644,0,0
4.41,4520645,0,0
4.42,4516007,0,0
4.43,4520650,0,0
4.44,4520651,0,0
4.45,4517371,0,0
4.46,4520591,0,0
4.47,4520598,0,0
4.48,4517375,0,0
4.49,4520601,0,0
4.50,4520602,0,0
5.0,4515592,0,0
5.1,4520415,0,0
5.2,4520416,0,0
5.3,4515577,0,0
5.4,4520445,0,0
5.5,4520446,0,0
5.6,4515568,0,0
5.7,4520458,0,0
5.8,4520459,0,0
5.9,4515552,0,0
5.10,4520472,0,0
5.11,4520473,0,0
5.12,4517149,0,0
5.13,4520502,0,0
5.14,4520503,0,0
5.15,4517202,0,0
5.16,4520511,0,0
5.17,4520512,0,0
5.18,4517213,0,0
5.19,4520523,0,0
5.20,4520524,0,0
5.21,4517324,0,0
5.22,4520533,0,0
5.23,4520534,0,0
5.24,4517357,0,0
5.25,4520554,0,0
5.26,4520555,0,0
5.27,4517363,0,0
5.28,4520580,0,0
5.29,4520584,0,0
5.30,4515948,0,0
5.31,4520613,0,0
5.32,4520617,0,0
5.33,4515965,0,0
5.34,4520626,0,0
5.35,4520627,0,0
5.36,4515555,0,0
5.37,4520636,0,0
5.38,4520637,0,0
5.39,4515989,0,0
5.40,4520647,0,0
5.41,4520649,0,0
5.42,4516010,0,0
5.43,4520652,0,0
5.44,4520653,0,0
5.45,4517372,0,0
5.46,4520592,0,0
5.47,4520594,0,0
5.48,4517376,0,0
5.49,4520603,0,0
5.50,4520604,0,0
6.0,4629424,0,0
6.1,4745417,0,0
6.2,4629432,0,0
6.3,4745435,0,0
6.4,4629437,0,0
6.5,4745457,0,0
6.6,4629442,0,0
6.7,4745466,0,0
6.8,4629447,0,0
6.9,4745479,0,0
6.10,4629452,0,0
6.11,4745488,0,0
6.12,4629457,0,0
6.13,4745495,0,0
6.14,4629462,0,0
6.15,4745618,0,0
6.16,4629467,0,0
6.17,4745637,0,0
6.18,4629472,0,0
6.19,4745664,0,0
6.20,4629477,0,0
6.21,4745676,0,0
6.22,4629482,0,0
6.23,4745727,0,0
6.24,4629487,0,0
6.25,4745771,0,0
6.26,4629492,0,0
6.27,4745828,0,0
6.28,4629497,0,0
6.29,4745842,0,0
6.30,4629502,0,0
6.31,4745890,0,0
6.32,4629507,0,0
6.33,4745917,0,0
7.0,4868312,0,0
7.1,4868319,0,0
7.2,4868328,0,0
7.3,4868333,0,0
7.4,4868339,0,0
7.5,4868346,0,0
7.6,4868351,0,0
7.7,4868357,0,0
7.8,4868366,0,0
7.9,4868393,0,0
7.10,4868403,0,0
7.11,4868408,0,0
7.12,4868413,0,0
7.13,4868418,0,0
7.14,4868426,0,0
7.15,4868434,0,0
7.16,4868440,0,0
7.17,4868445,0,0
7.18,4868463,0,0
7.19,4868468,0,0
7.20,4868588,0,0
7.21,4868593,0,0
7.22,4868602,0,0
7.23,4868608,0,0
7.24,4868613,0,0
7.25,4868621,0,0
7.26,4868630,0,0
7.27,4868636,0,0
7.28,4868642,0,0
7.29,4868647,0,0
7.30,4868652,0,0
7.31,4868657,0,0
7.32,4868662,0,0
7.33,4868667,0,0
8.0,5650641,0,0
8.1,5650845,0,0
8.2,5650860,0,0
8.3,5650866,0,0
8.4,5650886,0,0
8.5,5650897,0,0
8.6,5650920,0,0
8.7,5650940,0,0
8.8,5651938,0,0
8.9,5651949,0,0
8.10,5651966,0,0
8.11,5651971,0,0
8.12,5651976,0,0
8.13,5651981,0,0
8.14,5652043,0,0
8.15,5652052,0,0
8.16,5652077,0,0
8.17,5652085,0,0
8.18,5652232,0,0
8.19,5652269,0,0
8.20,5650979,0,0
8.21,5651032,0,0
8.22,5651735,0,0
8.23,5651752,0,0
8.24,5651860,0,0
8.25,5651881,0,0
8.26,5651913,0,0
8.27,5651923,0,0
