key,0,1,2,3,4,5,6,7,8
182,319,63014,3,0,0,0,0,44,250
183,247,63051,3,0,0,0,0,44,251
184,250,63051,3,0,0,0,0,44,251
185,309,63084,3,0,0,0,0,42,245
186,227,63026,3,0,0,0,0,42,245
187,217,63059,3,0,0,0,0,42,245
188,310,63039,3,0,0,0,0,42,245
189,314,63039,3,0,0,0,0,42,245
190,312,63039,3,0,0,0,0,42,245
191,301,63005,3,0,0,0,0,44,252
192,272,63068,3,0,0,0,0,44,252
193,564,63012,3,0,0,0,0,45,254
194,286,63073,3,0,0,0,0,45,254
195,281,63070,3,0,0,0,0,44,252
196,268,63060,3,0,0,0,0,44,252
197,303,63080,3,0,0,0,0,45,254
198,259,63051,3,0,0,0,0,45,254
199,256,63051,3,0,0,0,0,45,254
200,320,63014,3,0,0,0,0,45,254
201,323,63014,3,0,0,0,0,45,254
202,251,63051,3,0,0,0,0,44,252
203,1310,63046,3,0,0,0,0,44,252
204,1309,63045,3,0,0,0,0,44,252
205,1311,63043,3,0,0,0,0,44,252
206,331,63045,3,0,0,0,0,45,254
207,332,63046,3,0,0,0,0,45,254
208,280,63069,3,0,0,0,0,45,254
209,307,63083,3,0,0,0,0,45,256
210,116,63054,3,0,0,0,0,45,257
211,290,63094,3,0,0,0,0,45,257
212,285,63026,3,0,0,0,0,45,257
213,260,63051,3,0,0,0,0,45,257
214,248,63051,3,0,0,0,0,45,257
215,252,63051,3,0,0,0,0,45,257
216,271,63068,3,0,0,0,0,44,253
217,634,63040,3,0,0,0,0,44,253
218,304,63080,3,0,0,0,0,46,258
219,38,63020,1,33,35,55,75,0,0
220,1210,63064,1,33,35,0,0,0,0
221,1211,63032,1,33,35,0,0,0,0
222,1212,63083,1,33,35,0,0,0,0
223,1208,63047,1,33,35,0,0,0,0
224,1204,63061,1,33,35,0,0,0,0
225,1205,63052,1,33,35,0,0,0,0
226,344,63045,1,33,35,0,0,0,0
227,342,63045,1,33,35,0,0,0,0
228,346,63045,1,33,35,0,0,0,0
229,348,63045,1,33,35,0,0,0,0
230,1206,63095,1,33,35,0,0,0,0
231,1289,63034,1,32,36,0,0,0,0
232,1287,63008,1,32,36,0,0,0,0
233,1288,63007,1,32,36,0,0,0,0
234,1280,63070,1,32,36,0,0,0,0
235,1290,63037,1,32,36,0,0,0,0
236,1291,63053,1,32,36,0,0,0,0
237,1292,63053,1,32,36,0,0,0,0
238,1295,63038,1,32,36,0,0,0,0
239,1294,63010,1,32,36,0,0,0,0
240,1293,63080,1,32,36,0,0,0,0
241,1297,63061,1,32,36,0,0,0,0
242,1284,63053,1,32,36,0,0,0,0
243,1285,63053,1,32,36,0,0,0,0
244,1279,63066,1,32,36,0,0,0,0
245,629,63092,3,0,0,0,0,42,48
246,631,63087,3,0,0,0,0,42,48
247,1342,63087,3,0,0,0,0,42,48
248,97,63039,3,0,0,0,0,42,48
249,716,63087,3,0,0,0,0,42,48
250,548,63039,3,0,0,0,0,42,48
251,984,63084,3,0,0,0,0,42,48
252,1303,63086,3,0,0,0,0,42,48
253,986,63031,3,0,0,0,0,42,48
254,987,63067,3,0,0,0,0,42,48
255,1302,63039,3,0,0,0,0,42,48
256,101,63039,3,0,0,0,0,42,48
257,1188,63017,3,0,0,0,0,44,49
258,1187,63011,3,0,0,0,0,44,49
259,1354,63004,3,0,0,0,0,44,49
260,1194,63054,3,0,0,0,0,44,49
261,1189,63033,3,0,0,0,0,44,49
262,1190,63041,3,0,0,0,0,44,49
263,1196,63053,3,0,0,0,0,44,49
264,1191,63070,3,0,0,0,0,44,49
265,1192,63080,3,0,0,0,0,44,49
266,1197,63058,3,0,0,0,0,44,49
267,143,63014,2,0,0,54,58,0,0
268,146,63012,2,0,0,54,58,0,0
269,145,63021,2,0,0,54,58,0,0
270,111,63015,2,0,0,54,58,0,0
271,147,63011,2,0,0,54,58,0,0
272,109,63004,2,0,0,54,58,0,0
273,79,63046,2,0,0,54,58,0,0
274,455,63035,2,0,0,54,58,0,0
275,144,63014,2,0,0,54,58,0,0
276,284,63026,2,0,0,54,58,42,243
277,119,63046,2,0,0,54,58,0,0
278,73,63025,2,0,0,54,58,0,0
279,434,63029,2,0,0,54,59,0,0
280,430,63020,2,0,0,54,59,0,0
281,433,63022,2,0,0,54,59,0,0
282,435,63012,2,0,0,54,59,0,0
283,633,63072,2,0,0,54,59,0,0
284,423,63072,2,0,0,54,59,0,0
285,432,63013,2,0,0,54,59,0,0
286,426,63004,2,0,0,54,59,0,0
287,427,63029,2,0,0,54,59,0,0
288,428,63049,2,0,0,54,59,0,0
289,431,63052,2,0,0,54,59,0,0
290,625,63011,2,0,0,54,59,0,0
291,422,63072,2,0,0,54,59,0,0
292,153,63081,2,0,0,56,120,0,0
293,154,63023,2,0,0,56,120,0,0
294,151,63016,2,0,0,56,120,0,0
295,442,63007,2,0,0,56,120,0,0
296,441,63007,2,0,0,56,120,0,0
297,157,63015,2,0,0,56,120,0,0
298,438,63022,2,0,0,56,120,0,0
299,158,63085,2,0,0,56,120,0,0
300,155,63023,2,0,0,56,120,0,0
301,1054,63063,1,18,31,0,0,0,0
302,1053,63062,1,18,32,0,0,0,0
303,1052,63091,1,18,32,0,0,0,0
304,1009,63073,1,18,45,0,0,0,0
305,1008,63049,1,18,46,0,0,0,0
306,475,63002,1,18,56,0,0,0,0
307,476,63009,1,18,56,0,0,0,0
308,477,63090,1,18,56,0,0,0,0
309,239,63030,2,0,0,55,74,0,0
310,317,63087,3,0,0,0,0,43,248
311,334,63045,3,0,0,0,0,46,258
312,336,63045,3,0,0,0,0,46,258
313,335,63045,3,0,0,0,0,46,258
314,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0
