key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
103,580000,10,154,77,560,2052,31695,23275,100,2052,52,4368,0,0
104,580000,10,157,79,565,2125,32905,23750,100,2125,52,4423,0,0
105,580000,10,160,80,570,2199,34165,24225,100,2199,52,4477,0,0
106,580000,10,163,82,575,2272,35475,24700,100,2272,52,4532,0,0
107,580000,10,166,83,580,2345,36835,25175,100,2345,52,4586,0,0
108,580000,10,169,85,585,2418,38245,25650,100,2418,52,4641,0,0
109,580000,10,172,86,590,2491,39705,26125,100,2491,52,4695,0,0
110,580000,10,175,88,595,2565,41215,26600,100,2565,52,4750,0,0
111,580000,10,178,89,600,2667,42775,27075,100,2667,52,4805,0,0
112,580000,10,181,91,605,2770,44385,27550,100,2770,52,4859,0,0
113,580000,10,184,92,610,2872,46045,28025,100,2872,52,4914,0,0
114,580000,10,187,94,615,2975,47755,28500,100,2975,52,4969,0,0
115,580000,10,190,95,620,3078,49515,28975,100,3078,52,5023,0,0
116,580000,10,193,97,625,3180,51325,29450,100,3180,52,5078,0,0
117,580000,10,196,98,630,3283,53185,29925,100,3283,52,5133,0,0
118,580000,10,199,100,635,3385,55095,30400,100,3385,52,5187,0,0
119,580000,10,202,101,640,3488,57055,30875,100,3488,52,5242,0,0
120,580000,10,205,103,645,3591,59065,31350,100,3591,52,5297,0,0
121,580000,10,208,104,650,3734,61125,31825,100,3734,52,5352,0,0
122,580000,10,211,106,655,3877,63235,32300,100,3877,52,5406,0,0
123,580000,10,214,107,660,4022,65395,32775,100,4022,52,5461,0,0
124,580000,10,217,109,665,4165,67605,33250,100,4165,52,5516,0,0
125,580000,10,220,110,670,4309,69865,33725,100,4309,52,5571,0,0
126,580000,10,223,112,675,4452,72175,34200,100,4452,52,5625,0,0
127,580000,10,226,113,680,4596,74535,34675,100,4596,52,5680,0,0
128,580000,10,229,115,685,4740,76945,35150,100,4740,52,5735,0,0
129,580000,10,232,116,690,4883,79405,35625,100,4883,52,5790,0,0
130,580000,10,235,118,695,5027,81915,36100,100,5027,52,5845,0,0
131,580000,10,238,119,700,5228,84475,36575,100,5228,52,5900,0,0
132,580000,10,241,121,705,5429,87085,37050,100,5429,52,5955,0,0
133,580000,10,244,122,710,5630,89745,37525,100,5630,52,6009,0,0
134,580000,10,247,124,715,5832,92455,38000,100,5832,52,6064,0,0
135,580000,10,250,125,720,6032,95215,38475,100,6032,52,6119,0,0
136,580000,10,250,125,725,6233,98025,38950,100,6233,52,6174,0,0
137,580000,10,250,125,730,6435,100885,39425,100,6435,52,6229,0,0
138,580000,10,250,125,735,6635,103795,39900,100,6635,52,6284,0,0
139,580000,10,250,125,740,6837,106755,40375,100,6837,52,6339,0,0
140,580000,10,250,125,745,7038,109765,40850,100,7038,52,6394,0,0
141,580000,10,250,125,750,7319,112825,41325,100,7319,52,6449,0,0
142,580000,10,250,125,755,7600,115935,41800,100,7600,52,6504,0,0
143,580000,10,250,125,760,7882,119095,42275,100,7882,52,6559,0,0
144,580000,10,250,125,765,8164,122305,42750,100,8164,52,6614,0,0
145,580000,10,250,125,770,8445,125565,43225,100,8445,52,6669,0,0
146,580000,10,250,125,775,8726,128875,43700,100,8726,52,6724,0,0
147,580000,10,250,125,780,9008,132235,44175,100,9008,52,6779,0,0
148,580000,10,250,125,785,9290,135645,44650,100,9290,52,6833,0,0
149,580000,10,250,125,790,9571,139105,45125,100,9571,52,6888,0,0
150,580000,10,250,125,795,9853,142615,45600,100,9853,52,6943,0,0
151,580000,10,250,125,800,10247,146175,46075,100,10247,52,6999,0,0
152,580000,10,250,125,805,10640,149785,46550,100,10640,52,7054,0,0
153,580000,10,250,125,810,11035,153445,47025,100,11035,52,7109,0,0
154,580000,10,250,125,815,11429,157155,47500,100,11429,52,7164,0,0
155,580000,10,250,125,820,11823,160915,47975,100,11823,52,7219,0,0
156,580000,10,250,125,825,12217,164725,48450,100,12217,52,7274,0,0
157,580000,10,250,125,830,12612,168585,48925,100,12612,52,7329,0,0
158,580000,10,250,125,835,13005,172495,49400,100,13005,52,7384,0,0
159,580000,10,250,125,840,13399,176455,49875,100,13399,52,7439,0,0
160,580000,10,250,125,845,13794,180465,50350,100,13794,52,7494,0,0
161,580000,10,250,125,850,14345,184525,50825,100,14345,52,7549,0,0
162,580000,10,250,125,855,14897,188635,51300,100,14897,52,7604,0,0
163,580000,10,250,125,860,15449,192795,51775,100,15449,52,7659,0,0
164,580000,10,250,125,865,16000,197005,52250,100,16000,52,7714,0,0
165,580000,10,250,125,870,16552,201265,52725,100,16552,52,7769,0,0
166,580000,10,250,125,875,17104,205575,53200,100,17104,52,7824,0,0
167,580000,10,250,125,880,17656,209935,53675,100,17656,52,7880,0,0
168,580000,10,250,125,885,18207,214345,54150,100,18207,52,7935,0,0
169,580000,10,250,125,890,18759,218805,54625,100,18759,52,7990,0,0
170,580000,10,250,125,895,19311,223315,55100,100,19311,52,8045,0,0
171,580000,10,250,125,900,20083,227875,55575,100,20083,52,8100,0,0
172,580000,10,250,125,905,20856,232485,56050,100,20856,52,8155,0,0
173,580000,10,250,125,910,21628,237145,56525,100,21628,52,8210,0,0
174,580000,10,250,125,915,22401,241855,57000,100,22401,52,8265,0,0
175,580000,10,250,125,920,23174,246615,57475,100,23174,52,8320,0,0
176,580000,10,250,125,925,23946,251425,57950,100,23946,52,8376,0,0
177,580000,10,250,125,930,24719,256285,58425,100,24719,52,8431,0,0
178,580000,10,250,125,935,25491,261195,58900,100,25491,52,8486,0,0
179,580000,10,250,125,940,26263,266155,59375,100,26263,52,8541,0,0
180,580000,10,250,125,945,27036,271165,59850,100,27036,52,8596,0,0
181,580000,10,250,125,950,28117,276225,60325,100,28117,52,8651,0,0
182,580000,10,250,125,955,29199,281335,60800,100,29199,52,8707,0,0
183,580000,10,250,125,960,30280,286495,61275,100,30280,52,8762,0,0
184,580000,10,250,125,965,31361,291705,61750,100,31361,52,8817,0,0
185,580000,10,250,125,970,32443,296965,62225,100,32443,52,8872,0,0
186,580000,10,250,125,975,33524,302275,62700,100,33524,52,8927,0,0
187,580000,10,250,125,980,34605,307635,63175,100,34605,52,8982,0,0
188,580000,10,250,125,985,35687,313045,63650,100,35687,52,9038,0,0
189,580000,10,250,125,990,36768,318505,64125,100,36768,52,9093,0,0
190,580000,10,250,125,995,37850,324015,64600,100,37850,52,9148,0,0
191,580000,10,250,125,1000,39364,329575,65075,100,39364,52,9203,0,0
192,580000,10,250,125,1005,40878,335185,65550,100,40878,52,9258,0,0
193,580000,10,250,125,1010,42392,340845,66025,100,42392,52,9314,0,0
194,580000,10,250,125,1015,43906,346555,66500,100,43906,52,9369,0,0
195,580000,10,250,125,1020,45420,352315,66975,100,45420,52,9424,0,0
196,580000,10,250,125,1025,46934,358125,67450,100,46934,52,9479,0,0
197,580000,10,250,125,1030,48448,363985,67925,100,48448,52,9535,0,0
198,580000,10,250,125,1035,49962,369895,68400,100,49962,52,9590,0,0
199,580000,10,250,125,1040,51476,375855,68875,100,51476,52,9645,0,0
200,580000,10,250,125,1045,52990,381865,69350,100,52990,52,9700,0,0
