key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2000027,"アリクシからの預かり物（仮）",0,"アリクシからの預かり物（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。

クエスト「小さなお届け物」関連アイテム","",20601,1,1,0,3
2000028,"Azeyma rose",0,"Azeyma roses",0,1,1,0,0,"A single red Azeyma rose entrusted to you by Ethelred.","Azeyma Rose",26069,1,1,65562,3
2000029,"iron snaffle",0,"iron snaffles",0,1,1,0,0,"A small metal bit used in a set of chocobo reins. There appear to be several deep bite marks in the iron...","Iron Snaffle",21007,1,1,65568,3
2000030,"鍋島テストアイテム１",0,"鍋島テストアイテム１",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,4,65623,3
2000031,"鍋島テストアイテム２",0,"鍋島テストアイテム２",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,3,65625,3
2000032,"鍋島テストアイテム３",0,"鍋島テストアイテム３",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,2,65625,3
2000033,"鍋島テストアイテム４",0,"鍋島テストアイテム４",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,65624,3
2000034,"鍋島テストアイテム５",0,"鍋島テストアイテム５",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,65624,3
2000035,"鍋島テストアイテム６",0,"鍋島テストアイテム６",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,65624,3
2000036,"鍋島テストアイテム７",0,"鍋島テストアイテム７",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,65613,3
2000037,"ラプトルの卵",0,"ラプトルの卵",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",26069,1,1,65550,3
2000038,"気付けの薬草（仮）",0,"気付けの薬草（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000039,"幻術士の文",0,"幻術士の文",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000040,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000041,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000042,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000043,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000044,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000045,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000046,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000047,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000048,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000049,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000050,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000051,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000052,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000053,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000054,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000055,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000056,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000057,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000058,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000059,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000060,"",0,"",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000061,"pot of amber unguent",0,"pots of amber unguent",0,0,1,0,0,"A sharply scented liquid entrusted to you by Master Gabineaux of Gabineaux's Bower.","Amber Unguent",20661,1,3,65663,3
2000062,"chigoe egg sac",0,"chigoe egg sacs",0,0,1,0,0,"This translucent sac appears to be filled with thousands of tiny pearl-shaped eggs.","Chigoe Egg Sac",22623,1,8,65664,3
2000063,"鍋島テストアイテム８",0,"鍋島テストアイテム８",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",20601,1,1,65636,3
2000064,"鍋島テストアイテム９",0,"鍋島テストアイテム９",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",20601,1,1,65636,3
2000065,"鍋島テストアイテム１０",0,"鍋島テストアイテム１０",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",20601,1,1,65637,3
2000066,"鍋島テストアイテム１１",0,"鍋島テストアイテム１１",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",20601,1,1,65637,3
2000067,"鍋島テストアイテム１２",0,"鍋島テストアイテム１２",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",20601,1,6,65680,3
2000068,"鍋島テストアイテム１３",0,"鍋島テストアイテム１３",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",20601,1,1,65638,3
2000069,"鍋島テストアイテム１４",0,"鍋島テストアイテム１４",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",20601,1,1,65640,3
2000070,"鍋島テストアイテム１５",0,"鍋島テストアイテム１５",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",20601,1,1,65640,3
2000071,"anole egg",0,"anole eggs",0,1,1,0,0,"This melon-sized egg of the violent scalekin known as the anole is still slightly warm.","Anole Egg",25451,1,6,65661,3
2000072,"気付けの薬草（仮）",0,"気付けの薬草（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000073,"幻術士の文",0,"幻術士の文",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",0,0,1,0,0
2000074,"handmade eel pie",0,"handmade eel pies",0,0,1,0,0,"Mother Miounne's realm-famous eel pie. Served only in her fine establishment, the Carline Canopy.","Handmade Eel Pie",24305,1,1,65621,3
2000075,"bag of stolen Mun--Tuy beans",0,"bags of stolen Mun--Tuy beans",0,0,1,0,0,"A hempen bag filled halfway with ripe Mun–Tuy beans.","Stolen Mun--Tuy Beans",22623,1,6,65639,3
2000076,"scented letter",0,"scented letters",0,0,1,0,0,"A sweetly scented letter dropped by Ailbert.","Scented Letter",26151,1,1,65635,3
2000077,"microchu leaflet",0,"microchu leaflets",0,0,1,0,0,"A tender, fleshy leaf taken from a microchu.","Microchu Leaflet",25401,1,4,65634,0
2000078,"鍋島テストアイテム１６",0,"鍋島テストアイテム１６",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",20601,1,1,65682,0
2000079,"F'mibhas's sealed message",0,"F'mibhas's sealed messages",0,0,1,0,1,"A message entrusted to you at the Archers' Guild by an adventurer calling herself F'mibhas.","F'mibhas's Message",26068,0,1,65560,0
2000080,"bag of basic provisions",0,"bags of basic provisions",0,0,1,0,0,"A large bag filled with various dried meats and fruit entrusted to you by a hardened adventurer named Celestine.","Basic Provisions",22623,0,1,65570,0
2000081,"bone spearhead",0,"bone spearheads",0,0,1,0,0,"The bone of some large mammal whittled down to a sharp point.","Bone Spearhead",22303,0,1,65574,0
2000082,"pot of beeswax oil",0,"pots of besswax oil",0,0,1,0,0,"One part softened beeswax mixed with two parts olive oil. Used to treat leather.","Beeswax Oil",22636,0,1,65574,0
2000083,"length of brambleweed rope",0,"lengths of brambleweed rope",0,0,1,0,0,"A thick, sturdy rope twisted from common brambleweed.","Brambleweed Rope",26103,0,1,65574,0
2000084,"Azeyma rose hip",0,"Azeyma rose hips",0,1,1,0,0,"The bitter fruit of an Azeyma rose.","Azeyma Rose Hip",25502,1,6,65577,0
2000085,"音楽堂のゴミ（仮）",0,"音楽堂のゴミ（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,0,1,0,0
2000086,"豆乳（仮）",0,"豆乳（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",24454,0,1,65580,0
2000087,"水車の代金",0,"水車の代金",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",22623,0,1,65581,0
2000088,"土屋テストアイテム01",0,"土屋テストアイテム01",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
土屋テスト用","",20601,1,3,65690,10
2000089,"××の盗品",0,"××の盗品",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
クエスト「ハーストミル卒業クエ」","",20601,0,1,65684,3
2000090,"鍋島テストアイテム１７",0,"鍋島テストアイテム１７",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",0,0,1,0,0
2000091,"鍋島テストアイテム１８",0,"鍋島テストアイテム１８",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
鍋島テスト用","",0,0,1,0,0
2000092,"roselet seed",0,"roselet seeds",0,0,1,0,0,"These hard black seeds can remain dormant for years before sprouting.","Roselet Seed",22623,1,6,65692,3
2000093,"strand of newly spun diremite webbing",0,"strands of newly spun diremite webbing",0,0,1,0,0,"Little time has elapsed since this strand was spun, and so the web remains extremely sticky.","Newly Spun Diremite Web",21664,1,6,65693,3
2000094,"bottle of stingbrew",0,"bottles of stingbrew",0,0,1,0,0,"A potent liquor created through the fermentation of hornet carcasses.","Stingbrew",24403,1,1,65694,3
2000095,"smoldering coal",0,"smoldering coals",0,0,1,0,0,"A red-hot piece of carbonized wood.","Smoldering Coal",30202,1,1,65695,3
2000096,"Leia's egg",0,"Leia's eggs",0,0,1,0,1,"You must deliver this egg, adventurer. It's our only hope!","Leia's Egg",25452,1,1,65697,3
2000097,"Keitha's letter",0,"Keitha's letters",0,0,1,0,1,"A stained envelope entrusted to you by realm-renowned wrangler Keitha of Bentbranch Meadows.","Keitha's Letter",26068,1,1,0,3
2000098,"pot of scarlet oil",0,"pots of scarlet oil",0,0,1,0,0,"A viscous yet odorless secretion taken from the underbelly of a common ladybug.","Scarlet Oil",20641,1,6,65567,0
2000099,"bag of hornet husks",0,"bags of hornet husks",0,0,1,0,0,"The carcasses of common hornets. The stingers are still intact.","Dead Hornets",22623,1,4,65694,3
2000100,"bottle of flat ale",0,"bottles of flat ale",0,0,1,0,0,"Having been left uncovered for a few days, this cheap Aleport brew has lost all of its carbonation.","Flat Ale",20643,1,3,65696,3
2000101,"phial of Azeyma rose oil",0,"phials of Azeyma rose oil",0,0,1,0,0,"A fragrant oil pressed from freshly harvested Azeyma rose hips.","Azeyma Rose Oil",20663,1,2,65556,3
2000102,"Stone of Courage",0,"Stones of Courage",0,0,1,0,0,"A heavy stone used by the Wood Wailers for training with the lance.","Stone of Courage",21451,1,1,65571,0
2000103,"flask of humus oil",0,"flasks of humus oil",0,0,1,0,0,"A flask of brownish oil you received from Brother E–Sumi–Yan. It reeks of decayed earth.","Humus Oil",22636,1,1,0,3
2000104,"rusted octant",0,"rusted octants",0,0,1,0,0,"An instrument widely used in maritime navigation. This one appears to have been a victim of the elements.","Rusted Octant",21002,1,1,65644,3
2000105,"rusted octant",0,"rusted octants",0,0,1,0,0,"An instrument widely used in maritime navigation. This one appears to have been a victim of the elements.","Rusted Octant",21002,1,1,65645,3
2000106,"手配書（仮）",0,"手配書（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,3,0,3
2000107,"シープの肉（仮）",0,"シープの肉（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,0,3
2000108,"酒瓶（仮）",0,"酒瓶（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,0,3
2000109,"裁縫物（仮）",0,"裁縫物（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,0,3
2000110,"未届け通知（仮）",0,"未届け通知（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,3,0,3
2000111,"売上台帳（仮）",0,"売上台帳（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,0,3
2000112,"魚の塩漬け（仮）",0,"魚の塩漬け（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,0,3
2000113,"よく釣れる餌（仮）",0,"よく釣れる餌（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,0,3
2000114,"強力な釣り糸（仮）",0,"強力な釣り糸（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,3,0,3
2000115,"頑丈な釣竿（仮）",0,"頑丈な釣竿（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,3,0,3
2000116,"船用の鉄鉱石（仮）",0,"船用の鉄鉱石（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,1,0,3
2000117,"集金袋（仮）",0,"集金袋（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,3,0,3
2000118,"チョコボ装甲（仮）",0,"チョコボ装甲（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",20601,1,3,0,3
2000119,"handmade eel pie",0,"handmade eel pies",0,0,1,0,0,"Mother Miounne's realm-famous eel pie. Served only in her fine establishment, the Carline Canopy.","Handmade Eel Pie",24305,1,1,65659,3
2000120,"handmade eel pie",0,"handmade eel pies",0,0,1,0,0,"Mother Miounne's realm-famous eel pie. Served only in her fine establishment, the Carline Canopy.","Handmade Eel Pie",24305,1,1,65660,3
2000121,"flask of pristine water",0,"flasks of pristine water",0,0,1,0,0,"A flask of water drawn from the banks of a pristine lake in the East Shroud.","Pristine Water",22614,1,1,65628,3
2000122,"Stone of Courage",0,"Stones of Courage",0,0,1,0,0,"A heavy stone used by the Wood Wailers for training with the lance.","Stone of Courage",21451,1,1,65679,0
2000123,"magitek photocell",0,"magitek photocells",0,0,1,0,0,"These lighter-than-air spheres of concentrated lightning can be used to power magitek terminals.","Magitek Photocell",22625,1,4,0,0
2000124,"carrion chigoe egg sac",0,"carrion chigoe egg sacs",0,0,1,0,0,"This translucent sac appears to be filled with thousands of tiny, pearl-shaped eggs.","Carrion Chigoe Egg Sac",22623,0,99,0,0
2000125,"tattered uniform",0,"tattered uniforms",0,0,1,0,0,"An old Order of the Twin Adder jacket, stained with the blood of its former owner.","Tattered Uniform",22623,0,99,0,0
2000126,"plump honeybee",0,"plump honeybees",0,0,1,0,0,"A healthy looking honeybee...or at least it would be healthy if you hadn't killed it.","Plump Honeybee",27002,0,99,0,0
2000127,"sticky leaf",0,"sticky leaves",0,0,1,0,0,"A viscous coating covers this leaf taken from a landtrap.","Sticky Leaf",25401,0,99,0,0
2000128,"poached pelt",0,"poached pelts",0,0,1,0,0,"Pelts taken from beasts unlawfully hunted by Coeurlclaw poachers.","Poached Pelt",21002,0,99,0,0
2000129,"落ちたオリーヴ（仮）",0,"落ちたオリーヴ（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21610,1,6,0,3
2000130,"謎のハーブ（仮）",0,"謎のハーブ（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21610,1,3,0,3
2000131,"食い逃げ犯の似顔絵（仮）",0,"食い逃げ犯の似顔絵（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21610,1,1,0,3
2000132,"ビスマルクへの注文書（仮）",0,"ビスマルクへの注文書（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21610,0,1,0,3
2000133,"網倉への注文書（仮）",0,"網倉への注文書（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21610,1,1,0,3
2000134,"出店リスト（仮）",0,"出店リスト（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21610,1,1,0,3
2000135,"あやしいハーブ（仮）",0,"あやしいハーブ（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21610,1,3,0,3
2000136,"sealed envelope",0,"sealed envelopes",0,0,1,0,0,"This unmarked envelope contains a missive penned by local informant Wymond.","Sealed Envelope",26068,1,1,65685,3
2000137,"Franz the Fair flyer",0,"Franz the Fair flyers",0,0,1,0,0,"A notice singing the praises of one Franz the Fair─an extremely popular gladiator, as can be noted by the excessive use of exclamation marks.","Franz the Fair Flyer",26056,1,3,65689,3
2000138,"shrew pelt",0,"shrew pelts",0,0,1,0,0,"The bristly hide of a snapping shrew.","Shrew Pelt",21610,1,5,65699,3
2000139,"ウォルナット材（仮）",0,"ウォルナット材（仮）",0,0,1,0,0,"最高級の木材","",21610,1,1,0,0
2000140,"burlap sack",0,"burlap sacks",0,0,1,0,0,"This old flaxen bag contains something soft and warm...","Burlap Sack",22628,1,1,65709,3
2000141,"set of survey records",0,"sets of survey records",0,0,1,0,0,"A sprawling list of numbers which appear to be coordinates of some sort.","Survey Records",26151,1,1,65711,3
2000142,"bog yarzon shell",0,"bog yarzon shell",0,0,1,0,0,"The rock-hard carapace of a bog yarzon.","Bog Yarzon Shell",22252,1,4,65733,0
2000143,"glimshroom",0,"glimshrooms",0,0,1,0,0,"A variety of fungus found in Peacegarden that naturally emits a soft white glow.","Glimshroom",25602,1,1,65731,3
2000144,"basketful of aphids",0,"basketfuls of aphids",0,0,1,0,0,"These tiny vilekin gather on the young leaves of various forest foliage to feed.","Aphids",27003,1,1,65707,3
2000145,"毒薬テスト",0,"毒薬テスト",0,0,1,0,0,"※テスト用","",22623,1,5,0,3
2000146,"box of surveyor's instruments",0,"boxes of surveyor's instruments",0,0,1,0,0,"A wooden box containing various tools used by surveyors, including an alidade, a plumb, and a block of marking wax.","Surveyor's Instruments",21002,1,2,65711,3
2000147,"surveyor's rope",0,"surveyor's ropes",0,0,1,0,0,"A thin rope used by surveyors to measure distance.","Surveyor's Rope",26103,1,1,65711,3
2000148,"East Aldenard Trading Company cargo crate",0,"East Aldenard Trading Company cargo crates",0,1,1,0,0,"Items prepared and packaged to ship from Vesper Bay to the East Aldenard Trading Company.","East Aldenard Trading Company Cargo",21003,1,3,65758,3
2000149,"bottle of cactuar blood",0,"bottles of cactuar blood",0,0,1,0,0,"Actually, this clear liquid is far closer to water than it is blood...except, that is, for the cactuar it is taken from. For him it is most definitely blood.","Cactuar Blood",20642,1,4,65759,3
2000150,"piece of Fafafono's baggage",0,"pieces of Fafafono's baggage",0,0,1,0,0,"The piece is quite warm from having sat under the Thanalan sun. Hopefully there is nothing perishable inside.","Fafafono's Baggage",21003,1,3,65761,3
2000151,"slice of funguar gills",0,"slices of funguar gills",0,0,1,0,0,"It is believed that each gill can hold up to ten score spores.","Funguar Gills",25603,0,99,0,0
2000152,"microchu vine",0,"microchu vines",0,0,1,0,0,"When dried and made into a rope, a single microchu vine can support a full-grown Roegadyn.","Microchu Vine",26103,0,99,0,0
2000153,"chunk of magnetite",0,"chunks of magnetite",0,0,1,0,0,"An ordinary-looking stone that will adhere itself to certain types of metal.","Magnetite",21209,1,3,65764,3
2000154,"copper lure",0,"copper lures",0,0,1,0,0,"From its condition, it can be gathered that this lure was gnawed on by more than one denizen of the deep.","Copper Lure",27055,1,2,65765,3
2000155,"補給物資（仮）",0,"補給物資（仮）",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",26069,1,1,0,3
2000156,"落とした商品(仮)",0,"落とした商品(仮)",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",25557,1,5,65769,3
2000157,"鉱虫油(仮)",0,"鉱虫油(仮)",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",25651,1,5,65770,3
2000158,"鉱虫油(仮)",0,"鉱虫油(仮)",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",25651,1,1,65771,3
2000159,"キレイな石(仮)",0,"キレイな石(仮)",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21256,1,1,65771,3
2000160,"研き砂(仮)",0,"研き砂(仮)",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21464,1,5,65772,3
2000161,"錆びたキセル(仮)",0,"錆びたキセル(仮)",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",36003,1,1,65772,3
2000162,"キレイなキセル(仮)",0,"キレイなキセル(仮)",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",36003,1,1,65774,3
2000163,"乗船券(仮)",0,"乗船券(仮)",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",26068,1,1,65773,3
2000164,"bottle of coblyn grease",0,"bottles of coblyn grease",0,0,1,0,0,"It's best if one did not ask exactly how this oil was extracted from a coblyn.","Coblyn Grease",20663,1,4,65763,3
2000165,"letter to Momodi",0,"letters to Momodi",0,0,1,0,0,"A sincere note of thanks from the sweet-voiced Kikipu of the Silver Bazaar.","Letter to Momodi",26068,1,1,65766,3
2000166,"先祖伝来の家宝(仮)",0,"先祖伝来の家宝(仮)",0,0,1,0,0,"※α未使用
もし入ってたらバグなのでEvent班へ教えてください。
","",21002,1,1,0,3
