key,0,1,2,3,4,5,6,7,8,9
30043,0,0,0,0,0,0,0,0,0,"Marauder 43"
30044,0,0,0,0,0,0,0,0,0,"Marauder 44"
30045,0,0,0,0,0,0,0,0,0,"Marauder 45"
30046,0,0,0,0,0,0,0,0,0,"Marauder 46"
30047,0,0,0,0,0,0,0,0,0,"Marauder 47"
30048,0,0,0,0,0,0,0,0,0,"Marauder 48"
30049,0,0,0,0,0,0,0,0,0,"Marauder 49"
30050,0,0,0,0,0,0,0,0,0,"Marauder 50"
40001,1,0,0,0,6,0,0,0,75,"Lancer 01"
40002,70,0,0,0,6,0,0,0,176,"Lancer 02"
40003,71,0,0,0,6,0,0,0,357,"Lancer 03"
40004,23,72,0,0,5,6,0,0,410,"Lancer 04"
40005,78,73,0,0,6,5,0,0,532,"Lancer 05"
40006,79,74,76,0,6,5,6,0,975,"Lancer 06"
40007,81,80,0,0,6,6,0,0,1120,"Lancer 07"
40008,82,83,0,0,6,6,0,0,1275,"Lancer 08"
40009,85,0,0,0,6,0,0,0,1620,"Lancer 09"
40010,88,89,90,0,6,6,5,0,1710,"Lancer 10"
40011,91,32,0,0,6,6,0,0,2310,"Lancer 11"
40012,92,0,0,0,3,0,0,0,3150,"Lancer 12"
40013,93,0,0,0,6,0,0,0,4004,"Lancer 13"
40014,94,0,0,0,6,0,0,0,4508,"Lancer 14"
40015,95,96,0,0,6,6,0,0,5040,"Lancer 15"
40016,97,98,0,0,6,6,0,0,5250,"Lancer 16"
40017,267,268,0,0,8,6,0,0,5460,"Lancer 17"
40018,270,272,0,0,2,2,0,0,5670,"Lancer 18"
40019,271,275,278,0,4,6,1,0,5880,"Lancer 19"
40020,102,104,105,0,6,6,6,0,6090,"Lancer 20"
40021,106,0,0,0,4,0,0,0,6300,"Lancer 21"
40022,107,292,296,0,8,4,7,0,6510,"Lancer 22"
40023,110,293,297,0,8,4,8,0,6720,"Lancer 23"
40024,114,294,295,0,8,6,2,0,6930,"Lancer 24"
40025,118,0,0,0,8,0,0,0,7140,"Lancer 25"
40026,119,0,0,0,8,0,0,0,7613,"Lancer 26"
40027,120,0,0,0,8,0,0,0,8640,"Lancer 27"
40028,286,287,0,0,1,1,0,0,9435,"Lancer 28"
40029,288,291,0,0,1,1,0,0,9690,"Lancer 29"
40030,129,130,131,0,8,8,8,0,10238,"Lancer 30"
40031,132,133,48,136,10,10,10,4,11100,"Lancer 31"
40032,134,232,234,0,10,2,1,0,11993,"Lancer 32"
40033,137,236,238,0,10,3,7,0,12285,"Lancer 33"
40034,138,240,244,0,10,1,1,0,12578,"Lancer 34"
40035,139,141,0,0,10,3,0,0,13530,"Lancer 35"
40036,143,144,0,0,10,10,0,0,14175,"Lancer 36"
40037,145,0,0,0,4,0,0,0,14490,"Lancer 37"
40038,58,0,0,0,10,0,0,0,15158,"Lancer 38"
40039,147,0,0,0,10,0,0,0,16200,"Lancer 39"
40040,61,69,0,0,10,10,0,0,16905,"Lancer 40"
40041,0,0,0,0,0,0,0,0,0,"Lancer 41"
40042,0,0,0,0,0,0,0,0,0,"Lancer 42"
40043,0,0,0,0,0,0,0,0,0,"Lancer 43"
40044,0,0,0,0,0,0,0,0,0,"Lancer 44"
40045,0,0,0,0,0,0,0,0,0,"Lancer 45"
40046,0,0,0,0,0,0,0,0,0,"Lancer 46"
40047,0,0,0,0,0,0,0,0,0,"Lancer 47"
40048,0,0,0,0,0,0,0,0,0,"Lancer 48"
40049,0,0,0,0,0,0,0,0,0,"Lancer 49"
40050,0,0,0,0,0,0,0,0,0,"Lancer 50"
50001,1,0,0,0,5,0,0,0,75,"Archer 01"
50002,70,0,0,0,5,0,0,0,176,"Archer 02"
50003,71,0,0,0,5,0,0,0,357,"Archer 03"
50004,72,73,0,0,5,5,0,0,410,"Archer 04"
50005,75,76,77,0,5,4,5,0,532,"Archer 05"
50006,79,0,0,0,5,0,0,0,975,"Archer 06"
50007,80,0,0,0,5,0,0,0,1120,"Archer 07"
50008,82,83,84,0,5,5,5,0,1275,"Archer 08"
50009,88,89,90,0,5,5,5,0,1620,"Archer 09"
50010,86,0,0,0,5,0,0,0,1710,"Archer 10"
50011,32,0,0,0,6,0,0,0,2310,"Archer 11"
50012,92,28,0,0,4,6,0,0,3150,"Archer 12"
50013,93,0,0,0,6,0,0,0,4004,"Archer 13"
50014,94,0,0,0,6,0,0,0,4508,"Archer 14"
50015,95,96,0,0,6,5,0,0,5040,"Archer 15"
50016,97,268,274,0,6,5,1,0,5250,"Archer 16"
50017,99,269,275,0,6,3,6,0,5460,"Archer 17"
50018,276,277,0,0,6,1,0,0,5670,"Archer 18"
50019,309,100,101,0,6,6,6,0,5880,"Archer 19"
50020,219,9,104,0,6,5,6,0,6090,"Archer 20"
50021,107,108,0,0,8,8,0,0,6300,"Archer 21"
50022,106,292,0,0,3,4,0,0,6510,"Archer 22"
50023,110,294,0,0,8,7,0,0,6720,"Archer 23"
50024,296,300,0,0,5,3,0,0,6930,"Archer 24"
50025,114,0,0,0,8,0,0,0,7140,"Archer 25"
50026,120,0,0,0,8,0,0,0,7613,"Archer 26"
50027,119,279,281,0,8,7,6,0,8640,"Archer 27"
50028,283,284,0,0,9,1,0,0,9435,"Archer 28"
50029,290,291,0,0,4,1,0,0,9690,"Archer 29"
50030,129,131,0,0,9,9,0,0,10238,"Archer 30"
50031,132,133,134,0,9,9,9,0,11100,"Archer 31"
50032,135,0,0,0,9,0,0,0,11993,"Archer 32"
50033,137,232,233,0,9,2,1,0,12285,"Archer 33"
50034,138,235,236,0,9,5,3,0,12578,"Archer 34"
50035,139,243,0,0,9,1,0,0,13530,"Archer 35"
50036,141,142,0,0,3,3,0,0,14175,"Archer 36"
50037,143,144,0,0,9,9,0,0,14490,"Archer 37"
50038,145,0,0,0,4,0,0,0,15158,"Archer 38"
50039,147,0,0,0,9,0,0,0,16200,"Archer 39"
50040,62,0,0,0,10,0,0,0,16905,"Archer 40"
50041,0,0,0,0,0,0,0,0,0,"Archer 41"
50042,0,0,0,0,0,0,0,0,0,"Archer 42"
50043,0,0,0,0,0,0,0,0,0,"Archer 43"
50044,0,0,0,0,0,0,0,0,0,"Archer 44"
50045,0,0,0,0,0,0,0,0,0,"Archer 45"
50046,0,0,0,0,0,0,0,0,0,"Archer 46"
50047,0,0,0,0,0,0,0,0,0,"Archer 47"
50048,0,0,0,0,0,0,0,0,0,"Archer 48"
50049,0,0,0,0,0,0,0,0,0,"Archer 49"
50050,0,0,0,0,0,0,0,0,0,"Archer 50"
60001,1,0,0,0,5,0,0,0,75,"Conjurer 01"
60002,70,0,0,0,5,0,0,0,176,"Conjurer 02"
60003,71,0,0,0,5,0,0,0,357,"Conjurer 03"
60004,72,0,0,0,5,0,0,0,410,"Conjurer 04"
60005,73,0,0,0,5,0,0,0,532,"Conjurer 05"
60006,74,75,0,0,4,5,0,0,975,"Conjurer 06"
60007,23,80,0,0,5,5,0,0,1120,"Conjurer 07"
60008,83,0,0,0,5,0,0,0,1275,"Conjurer 08"
60009,84,85,0,0,5,5,0,0,1620,"Conjurer 09"
60010,86,87,89,0,5,4,5,0,1710,"Conjurer 10"
60011,91,0,0,0,5,0,0,0,2310,"Conjurer 11"
60012,92,0,0,0,2,0,0,0,3150,"Conjurer 12"
60013,93,0,0,0,5,0,0,0,4004,"Conjurer 13"
60014,94,28,0,0,5,5,0,0,4508,"Conjurer 14"
60015,96,98,0,0,5,5,0,0,5040,"Conjurer 15"
60016,267,270,0,0,8,5,0,0,5250,"Conjurer 16"
60017,268,271,273,0,6,5,1,0,5460,"Conjurer 17"
60018,269,272,278,0,4,3,1,0,5670,"Conjurer 18"
60019,99,0,0,0,5,0,0,0,5880,"Conjurer 19"
60020,219,9,0,0,5,5,0,0,6090,"Conjurer 20"
60021,106,107,108,0,3,8,8,0,6300,"Conjurer 21"
60022,109,110,0,0,8,8,0,0,6510,"Conjurer 22"
60023,292,0,0,0,4,0,0,0,6720,"Conjurer 23"
60024,293,294,295,0,3,6,1,0,6930,"Conjurer 24"
60025,296,297,299,0,2,8,2,0,7140,"Conjurer 25"
60026,298,300,0,0,4,3,0,0,7613,"Conjurer 26"
60027,118,119,193,0,8,8,8,0,8640,"Conjurer 27"
60028,279,280,281,0,8,8,3,0,9435,"Conjurer 28"
60029,283,285,290,0,7,2,2,0,9690,"Conjurer 29"
60030,120,128,130,0,8,8,8,0,10238,"Conjurer 30"
60031,132,133,134,0,8,7,8,0,11100,"Conjurer 31"
60032,237,238,0,0,4,6,0,0,11993,"Conjurer 32"
60033,239,240,0,0,2,2,0,0,12285,"Conjurer 33"
60034,241,242,244,0,1,1,1,0,12578,"Conjurer 34"
60035,139,140,0,0,8,2,0,0,13530,"Conjurer 35"
60036,141,143,0,0,2,7,0,0,14175,"Conjurer 36"
60037,144,0,0,0,8,0,0,0,14490,"Conjurer 37"
60038,146,145,0,0,2,3,0,0,15158,"Conjurer 38"
60039,147,0,0,0,8,0,0,0,16200,"Conjurer 39"
60040,59,0,0,0,10,0,0,0,16905,"Conjurer 40"
60041,0,0,0,0,0,0,0,0,0,"Conjurer 41"
60042,0,0,0,0,0,0,0,0,0,"Conjurer 42"
60043,0,0,0,0,0,0,0,0,0,"Conjurer 43"
60044,0,0,0,0,0,0,0,0,0,"Conjurer 44"
60045,0,0,0,0,0,0,0,0,0,"Conjurer 45"
60046,0,0,0,0,0,0,0,0,0,"Conjurer 46"
60047,0,0,0,0,0,0,0,0,0,"Conjurer 47"
60048,0,0,0,0,0,0,0,0,0,"Conjurer 48"
60049,0,0,0,0,0,0,0,0,0,"Conjurer 49"
60050,0,0,0,0,0,0,0,0,0,"Conjurer 50"
70001,1,0,0,0,5,0,0,0,75,"Thaumaturge 01"
70002,148,0,0,0,5,0,0,0,176,"Thaumaturge 02"
70003,149,0,0,0,5,0,0,0,357,"Thaumaturge 03"
70004,150,151,0,0,5,5,0,0,410,"Thaumaturge 04"
70005,152,0,0,0,5,0,0,0,532,"Thaumaturge 05"
70006,154,0,0,0,5,0,0,0,975,"Thaumaturge 06"
70007,156,155,310,0,4,5,5,0,1120,"Thaumaturge 07"
70008,159,161,0,0,5,5,0,0,1275,"Thaumaturge 08"
70009,162,164,0,0,5,5,0,0,1620,"Thaumaturge 09"
70010,163,167,165,0,5,5,4,0,1710,"Thaumaturge 10"
70011,168,0,0,0,5,0,0,0,2310,"Thaumaturge 11"
70012,169,173,0,0,5,5,0,0,3150,"Thaumaturge 12"
70013,175,0,0,0,5,0,0,0,4004,"Thaumaturge 13"
70014,170,0,0,0,5,0,0,0,4508,"Thaumaturge 14"
70015,177,178,0,0,5,5,0,0,5040,"Thaumaturge 15"
70016,180,0,0,0,5,0,0,0,5250,"Thaumaturge 16"
70017,245,251,253,0,5,5,3,0,5460,"Thaumaturge 17"
70018,247,252,254,0,6,2,4,0,5670,"Thaumaturge 18"
70019,248,250,255,0,1,1,1,0,5880,"Thaumaturge 19"
70020,185,256,0,0,6,1,0,0,6090,"Thaumaturge 20"
70021,186,187,0,0,8,8,0,0,6300,"Thaumaturge 21"
70022,292,293,0,0,3,4,0,0,6510,"Thaumaturge 22"
70023,294,296,0,0,7,5,0,0,6720,"Thaumaturge 23"
70024,193,188,0,0,8,3,0,0,6930,"Thaumaturge 24"
70025,194,190,0,0,8,4,0,0,7140,"Thaumaturge 25"
70026,39,192,197,0,8,8,8,0,7613,"Thaumaturge 26"
70027,191,201,0,0,8,4,0,0,8640,"Thaumaturge 27"
70028,208,0,0,0,8,0,0,0,9435,"Thaumaturge 28"
70029,279,280,281,0,10,10,6,0,9690,"Thaumaturge 29"
70030,285,289,290,291,4,3,4,1,10238,"Thaumaturge 30"
70031,48,134,0,0,10,10,0,0,11100,"Thaumaturge 31"
70032,211,0,0,0,10,0,0,0,11993,"Thaumaturge 32"
70033,212,210,0,0,10,10,0,0,12285,"Thaumaturge 33"
70034,142,0,0,0,10,0,0,0,12578,"Thaumaturge 34"
70035,232,233,0,0,3,1,0,0,13530,"Thaumaturge 35"
70036,235,238,240,0,10,6,2,0,14175,"Thaumaturge 36"
70037,241,243,244,0,1,1,1,0,14490,"Thaumaturge 37"
70038,58,0,0,0,10,0,0,0,15158,"Thaumaturge 38"
70039,57,0,0,0,10,0,0,0,16200,"Thaumaturge 39"
70040,217,0,0,0,4,0,0,0,16905,"Thaumaturge 40"
70041,0,0,0,0,0,0,0,0,0,"Thaumaturge 41"
70042,0,0,0,0,0,0,0,0,0,"Thaumaturge 42"
70043,0,0,0,0,0,0,0,0,0,"Thaumaturge 43"
70044,0,0,0,0,0,0,0,0,0,"Thaumaturge 44"
70045,0,0,0,0,0,0,0,0,0,"Thaumaturge 45"
70046,0,0,0,0,0,0,0,0,0,"Thaumaturge 46"
70047,0,0,0,0,0,0,0,0,0,"Thaumaturge 47"
70048,0,0,0,0,0,0,0,0,0,"Thaumaturge 48"
70049,0,0,0,0,0,0,0,0,0,"Thaumaturge 49"
70050,0,0,0,0,0,0,0,0,0,"Thaumaturge 50"
260001,0,0,0,0,0,0,0,0,0,"Arcanist 01"
260002,0,0,0,0,0,0,0,0,0,"Arcanist 02"
260003,0,0,0,0,0,0,0,0,0,"Arcanist 03"
260004,0,0,0,0,0,0,0,0,0,"Arcanist 04"
260005,0,0,0,0,0,0,0,0,0,"Arcanist 05"
260006,0,0,0,0,0,0,0,0,0,"Arcanist 06"
260007,0,0,0,0,0,0,0,0,0,"Arcanist 07"
260008,0,0,0,0,0,0,0,0,0,"Arcanist 08"
260009,0,0,0,0,0,0,0,0,0,"Arcanist 09"
260010,0,0,0,0,0,0,0,0,0,"Arcanist 10"
260011,0,0,0,0,0,0,0,0,0,"Arcanist 11"
260012,0,0,0,0,0,0,0,0,0,"Arcanist 12"
260013,0,0,0,0,0,0,0,0,0,"Arcanist 13"
260014,0,0,0,0,0,0,0,0,0,"Arcanist 14"
260015,0,0,0,0,0,0,0,0,0,"Arcanist 15"
260016,0,0,0,0,0,0,0,0,0,"Arcanist 16"
260017,0,0,0,0,0,0,0,0,0,"Arcanist 17"
260018,0,0,0,0,0,0,0,0,0,"Arcanist 18"
260019,0,0,0,0,0,0,0,0,0,"Arcanist 19"
260020,0,0,0,0,0,0,0,0,0,"Arcanist 20"
260021,0,0,0,0,0,0,0,0,0,"Arcanist 21"
260022,0,0,0,0,0,0,0,0,0,"Arcanist 22"
260023,0,0,0,0,0,0,0,0,0,"Arcanist 23"
260024,0,0,0,0,0,0,0,0,0,"Arcanist 24"
260025,0,0,0,0,0,0,0,0,0,"Arcanist 25"
260026,0,0,0,0,0,0,0,0,0,"Arcanist 26"
260027,0,0,0,0,0,0,0,0,0,"Arcanist 27"
260028,0,0,0,0,0,0,0,0,0,"Arcanist 28"
260029,0,0,0,0,0,0,0,0,0,"Arcanist 29"
260030,0,0,0,0,0,0,0,0,0,"Arcanist 30"
260031,0,0,0,0,0,0,0,0,0,"Arcanist 31"
260032,0,0,0,0,0,0,0,0,0,"Arcanist 32"
260033,0,0,0,0,0,0,0,0,0,"Arcanist 33"
260034,0,0,0,0,0,0,0,0,0,"Arcanist 34"
260035,0,0,0,0,0,0,0,0,0,"Arcanist 35"
260036,0,0,0,0,0,0,0,0,0,"Arcanist 36"
260037,0,0,0,0,0,0,0,0,0,"Arcanist 37"
260038,0,0,0,0,0,0,0,0,0,"Arcanist 38"
260039,0,0,0,0,0,0,0,0,0,"Arcanist 39"
260040,0,0,0,0,0,0,0,0,0,"Arcanist 40"
260041,0,0,0,0,0,0,0,0,0,"Arcanist 41"
260042,0,0,0,0,0,0,0,0,0,"Arcanist 42"
260043,0,0,0,0,0,0,0,0,0,"Arcanist 43"
260044,0,0,0,0,0,0,0,0,0,"Arcanist 44"
260045,0,0,0,0,0,0,0,0,0,"Arcanist 45"
260046,0,0,0,0,0,0,0,0,0,"Arcanist 46"
260047,0,0,0,0,0,0,0,0,0,"Arcanist 47"
260048,0,0,0,0,0,0,0,0,0,"Arcanist 48"
260049,0,0,0,0,0,0,0,0,0,"Arcanist 49"
260050,0,0,0,0,0,0,0,0,0,"Arcanist 50"
1000001,260,0,0,0,1,0,0,0,247,"Maelstrom 01"
1000002,262,263,0,0,3,1,0,0,251,"Maelstrom 02"
1000003,258,266,0,0,9,1,0,0,364,"Maelstrom 03"
1000004,43,117,0,0,7,7,0,0,370,"Maelstrom 04"
1000005,301,0,0,0,1,0,0,0,377,"Maelstrom 05"
1000006,113,0,0,0,3,0,0,0,486,"Maelstrom 06"
1000007,196,0,0,0,7,0,0,0,494,"Maelstrom 07"
1000008,198,204,0,0,4,3,0,0,502,"Maelstrom 08"
1000009,123,206,0,0,3,5,0,0,607,"Maelstrom 09"
1000010,304,0,0,0,1,0,0,0,617,"Maelstrom 10"
1000011,49,0,0,0,7,0,0,0,628,"Maelstrom 11"
1000012,302,0,0,0,1,0,0,0,640,"Maelstrom 12"
1000013,215,0,0,0,4,0,0,0,644,"Maelstrom 13"
1000014,53,0,0,0,3,0,0,0,648,"Maelstrom 14"
1000015,308,0,0,0,1,0,0,0,652,"Maelstrom 15"
1000016,67,0,0,0,3,0,0,0,747,"Maelstrom 16"
1000017,66,0,0,0,3,0,0,0,751,"Maelstrom 17"
1000018,68,0,0,0,3,0,0,0,756,"Maelstrom 18"
1000019,312,0,0,0,4,0,0,0,761,"Maelstrom 19"
1000020,311,0,0,0,4,0,0,0,853,"Maelstrom 20"
1000021,0,0,0,0,0,0,0,0,0,"Maelstrom 21"
1000022,0,0,0,0,0,0,0,0,0,"Maelstrom 22"
1000023,0,0,0,0,0,0,0,0,0,"Maelstrom 23"
1000024,0,0,0,0,0,0,0,0,0,"Maelstrom 24"
1000025,0,0,0,0,0,0,0,0,0,"Maelstrom 25"
1000026,0,0,0,0,0,0,0,0,0,"Maelstrom 26"
1000027,0,0,0,0,0,0,0,0,0,"Maelstrom 27"
1000028,0,0,0,0,0,0,0,0,0,"Maelstrom 28"
1000029,0,0,0,0,0,0,0,0,0,"Maelstrom 29"
1000030,0,0,0,0,0,0,0,0,0,"Maelstrom 30"
1000031,0,0,0,0,0,0,0,0,0,"Maelstrom 31"
1000032,0,0,0,0,0,0,0,0,0,"Maelstrom 32"
1000033,0,0,0,0,0,0,0,0,0,"Maelstrom 33"
1000034,0,0,0,0,0,0,0,0,0,"Maelstrom 34"
1000035,0,0,0,0,0,0,0,0,0,"Maelstrom 35"
1000036,0,0,0,0,0,0,0,0,0,"Maelstrom 36"
1000037,0,0,0,0,0,0,0,0,0,"Maelstrom 37"
1000038,0,0,0,0,0,0,0,0,0,"Maelstrom 38"
1000039,0,0,0,0,0,0,0,0,0,"Maelstrom 39"
1000040,0,0,0,0,0,0,0,0,0,"Maelstrom 40"
1000041,0,0,0,0,0,0,0,0,0,"Maelstrom 41"
