key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
38,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
39,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
40,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
41,0,0,True,0,0,0,False,"battle/walk",0,1,0,1,False,False,-1,True,False
42,0,0,True,0,0,0,False,"battle/walk_l",0,1,0,1,False,False,-1,True,False
43,0,0,True,0,0,0,False,"battle/walk_r",0,1,0,1,False,False,-1,True,False
44,0,0,True,0,0,0,False,"battle/walk_b",0,1,0,1,False,False,-1,True,False
45,0,0,False,0,0,0,False,"battle/walk_start",0,1,0,1,False,False,-1,True,False
46,0,0,False,0,0,0,False,"battle/walk_start_br",0,1,0,1,False,False,-1,True,False
47,0,0,False,0,0,0,False,"battle/walk_start_bl",0,1,0,1,False,False,-1,True,False
48,0,0,False,0,0,0,False,"battle/walk_end_l",0,1,0,1,False,False,-1,True,False
49,0,0,False,0,0,0,False,"battle/walk_end_r",0,1,0,1,False,False,-1,True,False
50,0,0,True,0,0,0,False,"battle/run",0,1,0,1,False,False,-1,True,False
51,0,0,True,0,0,0,False,"battle/run_l",0,1,0,1,False,False,-1,True,False
52,0,0,True,0,0,0,False,"battle/run_r",0,1,0,1,False,False,-1,True,False
53,0,0,False,0,0,0,False,"battle/run_start",0,1,0,1,False,False,-1,True,False
54,0,0,False,0,0,0,False,"battle/run_start_br",0,1,0,1,False,False,-1,True,False
55,0,0,False,0,0,0,False,"battle/run_start_bl",0,1,0,1,False,False,-1,True,False
56,0,0,False,0,0,0,False,"battle/run_end_l",0,1,0,1,False,False,-1,True,False
57,0,0,False,0,0,0,False,"battle/run_end_r",0,1,0,1,False,False,-1,True,False
58,0,0,True,0,0,0,False,"battle/sprint",0,1,0,1,False,False,-1,True,True
59,0,0,False,0,0,0,False,"battle/jump_start",0,1,0,1,False,False,-1,True,False
60,0,0,False,0,0,0,False,"battle/jump_falling",0,1,0,1,False,False,-1,True,False
61,0,0,False,0,0,0,False,"battle/jump_landing",0,1,0,1,False,False,-1,True,False
62,0,0,False,0,3,0,False,"normal/damage",0,0,0,0,False,False,-1,True,False
63,0,0,False,0,5,0,False,"normal/damage_continuous",0,0,0,0,False,False,-1,True,False
64,0,0,False,0,3,1,False,"normal/knockback_start",0,0,0,0,False,False,-1,True,False
65,0,0,False,0,3,0,False,"normal/knockback_end",0,0,0,0,False,False,-1,True,False
66,0,4,False,0,0,1,False,"normal/dead",0,4,0,2,False,False,-1,True,False
67,0,4,True,0,0,1,False,"normal/dead_pose",0,4,0,2,False,False,-1,True,False
68,0,0,False,0,3,0,False,"battle/damage",0,0,0,0,False,False,-1,True,False
69,0,0,False,0,5,0,False,"battle/damage_continuous",0,0,0,0,False,False,-1,True,False
70,0,0,False,0,3,1,False,"battle/knockback_start",0,0,0,0,False,False,-1,True,False
71,0,0,False,0,3,0,False,"battle/knockback_end",0,0,0,0,False,False,-1,True,False
72,0,4,False,0,0,1,False,"battle/dead",0,3,0,1,False,False,-1,True,False
73,0,4,True,0,0,1,False,"battle/dead_pose",0,3,0,1,False,False,-1,True,False
74,0,0,False,0,0,1,False,"battle/mon_float_dead_start",0,2,0,2,False,False,-1,True,False
75,0,0,True,0,0,1,False,"battle/mon_float_dead_loop",0,2,0,2,False,False,-1,True,False
76,0,0,False,0,0,1,False,"battle/mon_float_dead_landing",0,2,0,2,False,False,-1,True,False
77,0,4,False,0,0,1,False,"normal/revive",0,2,1,2,False,False,-1,True,True
78,0,2,False,0,0,1,False,"battle/weapon_guard",0,1,0,1,False,False,-1,True,False
79,0,2,False,0,0,1,False,"battle/shield_guard",0,1,0,1,False,False,-1,True,False
80,0,0,False,0,0,1,False,"normal/event_action_start",0,2,1,2,True,False,-1,False,True
81,0,0,True,0,0,1,False,"normal/event_action_loop",0,2,1,2,True,False,-1,False,True
82,0,0,False,0,0,1,False,"normal/event_action_end",0,2,1,2,False,False,-1,False,True
83,0,3,False,0,0,1,False,"normal/item_start",0,2,0,2,True,False,-1,True,False
84,0,0,True,0,0,1,False,"normal/item_loop",0,2,0,2,True,False,-1,True,False
85,0,3,False,0,0,1,False,"normal/item_end",0,2,1,2,True,False,-1,False,True
86,0,3,False,0,0,1,False,"normal/item_set",0,2,0,2,False,False,-1,True,False
87,0,3,False,0,0,1,False,"normal/item_eat",0,2,1,2,True,False,-1,True,False
88,0,3,False,0,0,1,False,"normal/item_drink",0,2,1,2,True,False,-1,True,False
89,0,3,False,0,0,1,False,"battle/item_start",0,1,0,1,True,True,-1,True,False
90,0,0,True,0,0,1,False,"battle/item_loop",0,1,0,0,True,True,-1,True,False
91,0,3,False,0,0,1,False,"battle/item_end",0,1,1,1,True,True,-1,False,True
92,0,2,False,0,0,1,False,"normal/magic_cmn_start",0,2,0,2,True,True,-1,True,False
93,0,0,True,0,0,1,False,"normal/magic_cmn_loop",0,2,0,2,True,True,-1,True,False
94,0,2,False,0,0,1,False,"battle/magic_blk_start",0,1,0,1,True,True,-1,True,False
95,0,0,True,0,0,1,False,"battle/magic_blk_loop",0,1,0,1,True,True,-1,True,False
96,0,2,False,0,0,1,False,"battle/magic_sng_start",0,2,0,2,True,True,-1,True,False
97,0,0,True,0,0,1,False,"battle/magic_sng_loop",0,2,0,2,True,True,-1,True,False
98,0,2,False,0,0,1,False,"battle/magic_cnj_start",0,1,0,1,True,True,-1,True,False
99,0,0,True,0,0,1,False,"battle/magic_cnj_loop",0,1,0,1,True,True,-1,True,False
100,0,2,False,0,0,1,False,"battle/magic_swl_start",0,1,0,1,True,True,-1,True,False
101,0,0,True,0,0,1,False,"battle/magic_swl_loop",0,1,0,1,True,True,-1,True,False
102,0,2,False,0,0,1,False,"battle/magic_pld_start",0,1,0,1,True,True,-1,True,False
103,0,0,True,0,0,1,False,"battle/magic_pld_loop",0,1,0,1,True,True,-1,True,False
104,0,2,False,0,0,1,False,"battle/magic_sum_start",0,1,0,1,True,True,-1,True,False
105,0,0,True,0,0,1,False,"battle/magic_sum_loop",0,1,0,1,True,True,-1,True,False
106,0,2,False,0,0,1,False,"battle/magic_thm_start",0,1,0,1,True,True,-1,True,False
107,0,0,True,0,0,1,False,"battle/magic_thm_loop",0,1,0,1,True,True,-1,True,False
108,0,2,False,0,0,1,False,"battle/magic_wht_start",0,1,0,1,True,True,-1,True,False
109,0,0,True,0,0,1,False,"battle/magic_wht_loop",0,1,0,1,True,True,-1,True,False
110,0,2,False,0,0,1,False,"battle/magic_sch_start",0,1,0,1,True,True,-1,True,False
111,0,0,True,0,0,1,False,"battle/magic_sch_loop",0,1,0,1,True,True,-1,True,False
112,0,2,False,0,0,1,False,"battle/auto_attack1",0,1,2,1,False,True,-1,False,True
113,0,2,False,0,0,1,False,"battle/auto_attack2",0,1,2,1,False,True,-1,False,True
114,0,2,False,0,0,1,False,"battle/auto_attack3",0,1,2,1,False,True,-1,False,True
115,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
116,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
117,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
118,0,2,False,0,1,1,False,"battle/auto_attack_shot1",0,1,2,1,False,False,-1,False,True
119,0,2,False,0,1,1,False,"battle/auto_attack_shot2",0,1,2,1,False,False,-1,False,True
120,0,2,False,0,1,1,False,"battle/auto_attack_shot3",0,1,2,1,False,False,-1,False,True
121,0,2,False,0,0,1,False,"battle/auto_attack1_mon_a",0,1,0,1,False,False,-1,True,False
122,0,2,False,0,0,1,False,"battle/auto_attack2_mon_a",0,1,0,1,False,False,-1,True,False
123,0,2,False,0,0,1,False,"battle/auto_attack3_mon_a",0,1,0,1,False,False,-1,True,False
124,0,2,False,0,0,1,False,"battle/auto_attack1_mon_b",0,1,0,1,False,False,-1,True,False
125,0,2,False,0,0,1,False,"battle/auto_attack2_mon_b",0,1,0,1,False,False,-1,True,False
126,0,2,False,0,0,1,False,"battle/auto_attack3_mon_b",0,1,0,1,False,False,-1,True,False
127,0,2,False,0,0,1,False,"battle/auto_attack_shot1_mon",0,1,0,1,False,False,-1,True,False
128,0,2,False,0,0,1,False,"battle/auto_attack_shot2_mon",0,1,0,1,False,False,-1,True,False
129,0,2,False,0,0,1,False,"battle/auto_attack_shot3_mon",0,1,0,1,False,False,-1,True,False
130,0,3,False,0,0,1,False,"battle/mon_sp_a_start",0,1,0,1,False,False,-1,True,False
131,0,0,True,0,0,1,False,"battle/mon_sp_a_loop",0,1,0,1,False,False,-1,True,False
132,0,3,False,0,0,1,False,"battle/mon_sp_b_start",0,1,0,1,False,False,-1,True,False
133,0,0,True,0,0,1,False,"battle/mon_sp_b_loop",0,1,0,1,False,False,-1,True,False
134,0,3,False,0,0,1,False,"battle/mon_sp_c_start",0,1,0,1,False,False,-1,True,False
135,0,0,True,0,0,1,False,"battle/mon_sp_c_loop",0,1,0,1,False,False,-1,True,False
136,0,3,False,0,0,1,False,"battle/mon_sp_d_start",0,1,0,1,False,False,-1,True,False
137,0,0,True,0,0,1,False,"battle/mon_sp_d_loop",0,1,0,1,False,False,-1,True,False
138,0,3,False,0,0,1,False,"battle/mon_sp_e_start",0,1,0,1,False,False,-1,True,False
139,0,0,True,0,0,1,False,"battle/mon_sp_e_loop",0,1,0,1,False,False,-1,True,False
140,0,3,False,0,0,1,False,"warp/warp_start",0,1,1,1,False,False,-1,False,False
141,0,3,False,0,0,1,False,"warp/warp_end",0,1,1,1,False,False,-1,False,False
142,0,3,False,0,0,1,False,"specialpop/specialpop",0,1,1,1,False,False,-1,False,False
143,0,3,False,0,0,1,False,"specialpop/specialdepop",0,1,1,1,False,False,-1,False,False
144,0,0,True,0,7,0,False,"overlay/default",0,0,0,0,False,False,-1,True,False
145,0,0,True,0,7,0,False,"overlay/sp1",0,0,0,0,False,False,-1,True,False
146,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
147,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
148,0,3,False,0,0,1,False,"battle/partsbreak",0,0,0,0,False,False,-1,True,False
149,0,0,False,0,7,0,False,"partsbreak/parts_break_1_start",0,0,0,0,False,False,-1,True,False
150,0,0,True,0,7,0,False,"partsbreak/parts_break_1_loop",0,0,0,0,False,False,-1,True,False
151,0,0,False,0,7,0,False,"partsbreak/parts_break_1_end",0,0,0,0,False,False,-1,True,False
152,0,0,False,0,8,0,False,"partsbreak/parts_break_2_start",0,0,0,0,False,False,-1,True,False
153,0,0,True,0,8,0,False,"partsbreak/parts_break_2_loop",0,0,0,0,False,False,-1,True,False
154,0,0,False,0,8,0,False,"partsbreak/parts_break_2_end",0,0,0,0,False,False,-1,True,False
155,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
156,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
157,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
158,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
159,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
160,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
161,0,0,False,0,0,1,False,"normal/guildleave",0,2,0,2,False,False,-1,False,False
162,0,0,False,0,0,1,False,"normal/matering",0,2,1,2,True,False,-1,False,False
163,0,0,False,0,0,1,False,"normal/dejon",0,2,0,2,False,False,-1,True,False
164,0,0,False,0,0,1,False,"normal/telepo",0,2,0,2,False,False,-1,True,False
165,0,0,False,0,0,1,False,"mount/mount_start",0,2,1,2,False,False,-1,False,False
166,0,0,True,0,0,2,False,"mount/mount_idle",0,2,0,2,False,False,-1,True,False
167,0,0,True,0,0,2,False,"mount/mount_run",0,2,0,2,False,False,-1,True,False
168,0,0,True,0,3,0,False,"mount/mount_add_idle",0,0,0,0,False,False,-1,True,False
169,0,0,False,0,0,1,False,"normal/aettouch_start",0,2,1,2,True,False,-1,False,True
170,0,0,True,0,0,1,False,"normal/aettouch_loop",0,2,1,2,True,False,-1,False,True
171,0,0,False,0,0,1,False,"normal/aettouch_end",0,2,1,2,False,False,-1,False,True
172,0,0,False,0,0,1,False,"normal/touchaction_start",0,2,1,2,True,False,-1,False,True
173,0,0,True,0,0,1,False,"normal/touchaction_loop",0,2,1,2,True,False,-1,False,True
174,0,0,False,0,0,1,False,"normal/touchaction_end",0,2,1,2,False,False,-1,False,True
175,0,0,False,0,0,1,False,"normal/lookaction_start",0,2,1,2,True,False,-1,False,True
176,0,0,True,0,0,1,False,"normal/lookaction_loop",0,2,1,2,True,False,-1,False,True
177,0,0,False,0,0,1,False,"normal/lookaction_end",0,2,1,2,True,False,-1,False,True
178,0,0,False,0,0,1,False,"normal/fueaction_start",0,2,1,2,True,False,-1,False,True
179,0,0,True,0,0,1,False,"normal/fueaction_loop",0,2,1,2,True,False,-1,False,True
180,0,0,False,0,0,1,False,"normal/fueaction_end",0,2,1,2,True,False,-1,False,True
181,0,0,False,0,0,1,False,"normal/searchaction_start",0,2,1,2,True,False,-1,False,True
182,0,0,True,0,0,1,False,"normal/searchaction_loop",0,2,1,2,True,False,-1,False,True
183,0,0,False,0,0,1,False,"normal/searchaction_end",0,2,1,2,True,False,-1,False,True
184,0,0,False,0,0,1,False,"normal/opeaction_start",0,2,1,2,True,False,-1,False,True
185,0,0,True,0,0,1,False,"normal/opeaction_loop",0,2,1,2,True,False,-1,False,True
186,0,0,False,0,0,1,False,"normal/opeaction_end",0,2,1,2,True,False,-1,False,True
187,0,0,False,0,0,1,False,"normal/pet_start",0,1,1,1,True,True,-1,False,False
188,0,0,True,0,0,1,False,"normal/pet_loop",0,1,1,1,True,True,-1,False,False
189,0,0,False,0,0,1,False,"normal/pet_end",0,1,1,1,True,True,-1,False,False
190,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
191,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
192,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
193,0,3,False,0,0,1,False,"ws/bt_2bw_emp/wsh001_bow",0,1,2,1,False,True,-1,False,False
194,0,3,False,0,1,1,False,"ws/bt_2bw_emp/wsh002_bow",0,1,2,1,False,False,-1,False,False
195,0,3,False,0,1,1,False,"ws/bt_2bw_emp/wsh003_bow",0,1,2,1,False,False,-1,False,False
196,0,3,False,0,0,1,False,"ws/bt_2bw_emp/wsh004_bow",0,1,2,1,False,True,-1,False,False
197,0,3,False,0,0,1,False,"ws/bt_2bw_emp/wsh005_bow",0,1,2,1,False,True,-1,False,False
198,0,3,False,0,0,1,False,"ws/bt_2bw_emp/wsh006_bow",0,1,2,1,False,True,-1,False,False
199,0,3,False,0,0,1,False,"ws/bt_2bw_emp/wsh007_bow",0,1,2,1,False,True,-1,False,False
200,0,3,False,0,0,1,False,"ws/bt_2bw_emp/wsh012_bow",0,1,2,1,False,True,-1,False,False
201,0,3,False,0,0,1,False,"ws/bt_2bw_emp/wsh013_bow",0,1,2,1,False,True,-1,False,False
202,0,3,False,0,1,1,False,"ws/bt_2ax_emp/wsh001_bow",0,1,2,1,False,False,-1,False,False
203,0,3,False,0,1,1,False,"ws/bt_2ax_emp/wsh002_bow",0,1,2,1,False,False,-1,False,False
204,0,3,False,0,1,1,False,"ws/bt_2ax_emp/wsh003_bow",0,1,2,1,False,False,-1,False,False
205,0,3,False,0,1,1,False,"ws/bt_2sp_emp/wsh002_bow",0,1,2,1,False,False,-1,False,False
206,0,3,False,0,1,1,False,"ws/bt_swd_sld/wsh002_bow",0,1,2,1,False,False,-1,False,False
207,0,3,False,0,1,1,False,"ws/bt_clw_clw/wsh001_bow",0,1,2,1,False,False,-1,False,False
208,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
209,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
210,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
211,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
212,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
213,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
214,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
215,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
216,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
217,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
218,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
219,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
220,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
221,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
222,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
223,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
224,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
225,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
226,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
227,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
228,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
229,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
230,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
231,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
232,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
233,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
234,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
235,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
236,0,0,False,0,0,1,False,"craft/start",1,2,2,2,False,False,-1,False,False
237,0,0,True,0,0,1,False,"craft/idle",1,1,0,3,False,False,-1,False,False
238,0,0,False,0,0,1,False,"craft/end",1,1,2,3,False,False,-1,False,False
239,0,0,False,0,0,1,False,"craft/action_normal",1,1,2,3,False,False,-1,False,False
240,0,0,False,0,0,1,False,"craft/action_carefully",1,1,2,3,False,False,-1,False,False
241,0,0,False,0,0,1,False,"craft/action_fearlessly",1,1,2,3,False,False,-1,False,False
242,0,0,False,0,0,1,False,"craft/buff",1,1,2,3,False,False,-1,False,False
243,0,0,False,0,0,1,False,"craft/start_sub",1,2,2,2,False,False,-1,False,False
244,0,0,True,0,0,1,False,"craft/idle_sub",1,1,0,3,False,False,-1,False,False
245,0,0,False,0,0,1,False,"craft/end_sub",1,1,2,3,False,False,-1,False,False
246,0,0,False,0,0,1,False,"craft/action_normal_sub",1,1,2,3,False,False,-1,False,False
247,0,0,False,0,0,1,False,"craft/action_carefully_sub",1,1,2,3,False,False,-1,False,False
248,0,0,False,0,0,1,False,"craft/action_fearlessly_sub",1,1,2,3,False,False,-1,False,False
249,0,0,False,0,0,1,False,"craft/buff_sub",1,1,2,3,False,False,-1,False,False
250,0,2,False,0,0,1,False,"craft/repair",0,1,2,3,True,False,-1,False,False
251,0,0,False,0,0,1,False,"craft/hq_complete",1,1,2,3,False,False,-1,False,False
252,0,0,False,0,0,1,False,"craft/hq_complete_sub",1,1,2,3,False,False,-1,False,False
253,0,0,False,0,0,1,False,"craft/materia_joy",1,1,1,3,False,False,-1,False,False
254,0,0,False,0,0,1,False,"craft/materia_upset",1,1,1,3,False,False,-1,False,False
255,0,0,False,0,0,1,False,"gather/start",0,2,2,2,False,False,-1,False,False
256,0,0,True,0,0,1,False,"gather/idle",0,1,0,3,False,False,-1,False,False
257,0,0,False,0,0,1,False,"gather/end",0,1,2,3,False,False,-1,False,False
258,0,0,False,0,0,1,False,"gather/action_normal",0,1,2,3,False,False,-1,False,False
259,0,0,False,0,0,1,False,"gather/buff",0,1,2,3,False,False,-1,False,False
260,0,0,False,0,0,1,False,"gather/libura",0,1,2,3,False,False,-1,False,False
261,0,0,False,0,0,1,False,"gather/ability",0,1,2,3,False,False,-1,False,False
262,0,0,False,0,0,1,False,"gather/item",0,1,2,3,False,False,-1,False,False
263,0,0,False,0,0,1,False,"gather/start_sub",0,2,2,2,False,False,-1,False,False
264,0,0,True,0,0,1,False,"gather/idle_sub",0,0,0,4,False,False,-1,False,False
265,0,0,False,0,0,1,False,"gather/end_sub",0,0,2,4,False,False,-1,False,False
266,0,0,False,0,0,1,False,"gather/action_normal_sub",0,0,2,4,False,False,-1,False,False
267,0,0,False,0,0,1,False,"gather/buff_sub",0,0,2,4,False,False,-1,False,False
268,0,0,False,0,0,1,False,"gather/libura_sub",0,0,2,4,False,False,-1,False,False
269,0,0,False,0,0,1,False,"gather/ability_sub",0,0,2,4,False,False,-1,False,False
270,0,0,False,0,0,1,False,"gather/item_sub",0,0,2,4,False,False,-1,False,False
271,0,0,True,0,0,1,False,"fishing/idle",0,0,0,3,False,False,-1,False,False
272,0,0,False,0,0,1,False,"fishing/item",0,0,2,3,False,False,-1,False,False
273,0,0,False,0,0,1,False,"fishing/end",0,0,2,3,False,False,-1,False,False
274,0,0,False,0,0,1,False,"fishing/cast_normal",0,0,2,3,False,False,-1,False,False
275,0,0,False,0,0,1,False,"fishing/cast_side",0,0,2,3,False,False,-1,False,False
276,0,0,False,0,0,1,False,"fishing/cast_fly",0,0,2,3,False,False,-1,False,False
277,0,0,True,0,0,1,False,"fishing/retrieve_idle",0,0,0,3,False,False,-1,False,False
278,0,0,True,0,0,1,False,"fishing/reeling_idle",0,0,0,3,False,False,-1,False,False
279,0,0,True,0,0,1,False,"fishing/reeling_fast",0,0,2,3,False,False,-1,False,False
280,0,0,True,0,0,1,False,"fishing/reeling_slow",0,0,2,3,False,False,-1,False,False
281,0,0,False,0,0,1,False,"fishing/wobble_action",0,0,2,3,False,False,-1,False,False
282,0,0,False,0,0,1,False,"fishing/jerk_and_fall",0,0,2,3,False,False,-1,False,False
283,0,0,False,0,0,1,False,"fishing/cancel",0,0,2,3,False,False,-1,False,False
284,0,0,False,0,0,1,False,"fishing/hooking",0,0,2,3,False,False,-1,False,False
285,0,0,False,0,0,1,False,"fishing/short_landing_nq",0,0,2,3,False,False,-1,False,False
286,0,0,False,0,0,1,False,"fishing/short_landing_hq",0,0,2,3,False,False,-1,False,False
287,0,0,False,0,0,1,False,"fishing/normal_landing_nq",0,0,2,3,False,False,-1,False,False
288,0,0,False,0,0,1,False,"fishing/normal_landing_hq",0,0,2,3,False,False,-1,False,False
289,0,0,False,0,0,1,False,"fishing/long_landing_nq",0,0,2,3,False,False,-1,False,False
290,0,0,False,0,0,1,False,"fishing/long_landing_hq",0,0,2,3,False,False,-1,False,False
291,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
292,0,0,False,0,7,1,False,"fishing/hit_excite",0,0,0,3,False,False,-1,False,False
293,0,0,False,0,7,1,False,"fishing/hit_strike",0,0,0,3,False,False,-1,False,False
294,0,0,False,0,7,1,False,"fishing/hit_bite",0,0,0,3,False,False,-1,False,False
295,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
296,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
297,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
298,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
299,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
300,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
301,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
302,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
303,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
304,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
305,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
306,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
307,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
308,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
309,0,0,False,0,0,0,False,"",0,0,0,0,False,False,-1,False,False
310,0,3,False,0,0,1,False,"ws/bt_swd_sld/wsh001",0,1,2,1,False,True,-1,False,False
