key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
131183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
131216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
