key,0,1,2,3,4,5,6,7,8,9,10,11
97,0.5,1,1,1,2,5,0,0,0,1,False,2
98,4,4,3.8,3.5,2,5,0,0,0,1,False,2
99,1,1,6.2,1,2,5,0,0,0,1,False,1
100,1,1,1.7,1,1,5,0,0,0,0,False,2
101,1,1,1,1,2,5,0,0,0,0,False,1
102,4.5,1,1,1,2,5,0,0,0,0,False,1
103,0.5,1,1,1,2,5,0,0,0,0,False,1
104,1,1,1,1,2,5,0,0,0,0,False,1
105,1,1,1,1,2,5,0,0,0,0,False,1
106,0.3,1,1,1,2,5,0,0,0,0,False,1
107,1,1,1,1,2,6,0,0,0,0,False,1
108,1,1,1,1,2,5,0,0,0,1,False,1
109,1,1,1,1,2,5,0,0,0,0,False,1
110,1,1,1,1,2,5,0,0,0,0,False,1
111,1,1,1,1,2,5,0,0,0,0,False,1
112,1,1,1,1,2,5,0,0,0,0,False,1
113,1,1,1,1,2,5,0,0,0,0,False,1
114,1,1,1.2,1,2,5,0.8,1.2,8,1,False,1
115,1,1,1,1,2,5,0,0,0,1,False,1
116,1,1,1,1,2,5,0,0,0,1,False,1
117,1,1,1,1,2,5,0,0,0,1,False,1
118,1,1,1,1,2,5,0,0,0,1,False,1
119,1,1,1,1,2,5,0,0,0,0,False,1
120,1,1,1,1,2,5,0,0,0,0,False,1
121,1,1,1,1,2,5,0,0,0,0,False,1
122,1,1,1,1,2,5,0,0,0,0,False,1
123,1,1,1,1,2,5,0,0,0,0,False,1
124,1,1,1,1,2,5,0,0,0,0,False,1
125,1,1,1,1,2,5,0,0,0,0,False,1
126,1,1,1,1,2,5,0,0,0,0,False,1
127,1,1,1,1,2,5,0,0,0,0,False,1
128,1,1,1,1,2,5,0,0,0,0,False,1
129,1,1,1,1,2,5,0,0,0,0,False,1
130,1,1,1,1,2,5,0,0,0,1,False,1
131,1,1,1,1,2,5,0,0,0,0,False,1
132,1,1,1,1,2,5,0,0,0,0,False,1
133,0.7,1.1,0.7,0.4,2,5,0,0,0,0,False,1
134,1.3,1.3,0.9,1,2,5,0.2,0.3,8,1,False,1
135,0.3,0.6,0.5,0.3,2,5,0,0,0,0,False,1
136,0,0,0,1,0,0,0,0,0,0,False,0
137,0.4,0.6,0.6,1,2,5,0.8,1.2,8,1,True,1
138,0.6,1.1,0.7,1,2,5,1.2,1.5,8,1,False,1
139,1,1,1,1,2,5,0,0,0,0,False,1
140,0.8,1.6,0.8,1,2,5,0.8,1.2,8,1,False,1
141,1.2,2.7,1.6,2,2,5,0.8,1.2,8,1,False,1
142,1.3,1.9,1.3,2,2,5,0,0,0,0,False,1
143,1.3,2.2,1.6,3,2,5,0,0,0,0,False,1
144,1.6,6.5,4,6,2,5,0,0,0,0,False,1
145,2,2.5,2.3,8,2,5,0,0,0,0,False,1
146,5.3,3,3.5,7,5,5,0,0,0,1,False,1
147,3,1.7,2,4,2,5,0,0,0,0,False,1
148,1.5,2.4,1.2,1,5,5,0,0,0,0,False,1
149,1,1,0.8,1,2,5,0,0,0,0,False,1
150,1.5,1,2,2.5,2,5,0,0,0,0,False,1
151,1.25,1,1.8,2.5,2,5,0,0,0,0,False,1
152,0,0,0,1,0,0,0,0,0,0,False,0
153,0.8,0.6,1,1,2,6,1.3,1.7,6,1,False,1
154,1,1,1,1,2,5,0,0,0,0,False,1
155,1,1,1,1,2,5,0,0,0,0,False,1
156,1,1,1,1,2,5,0,0,0,1,True,1
157,1,1,1,1,2,5,0,0,0,0,False,1
7001,1,1,0.3,1,2,6,1.2,1.2,8,1,False,1
7002,1,1,0.5,1,2,6,0,0,0,0,False,1
7003,1,1,1.4,1,2,6,1.1,1.1,8,1,False,1
7004,1,1,1.5,1,2,6,1.1,1.1,8,1,False,1
7005,1,1,1.4,1,2,6,1.1,1.1,8,1,False,1
7006,1,1,1.5,1,2,6,1.1,1.1,8,1,False,1
8001,0.1,0.5,0.45,0.5,3,5,0,0,0,0,False,1
8002,0.1,0.5,0.45,0.5,3,5,0,0,0,0,False,1
8003,0.1,0.1,0.45,0.5,2,5,1.3,1.7,8,1,False,1
8004,1,1,1,1,2,6,0,0,0,0,False,1
8005,1,1,1,1,2,6,0,0,0,0,False,1
8006,1,1,1,1,2,6,0,0,0,0,False,1
8007,1,1,1,1,2,6,0,0,0,0,False,1
8008,1,1,1,1,2,6,0,0,0,0,False,1
8009,1,1,1,1,2,6,0,0,0,0,False,1
8010,1,1,1,1,2,6,0,0,0,0,False,1
8011,1,1,1,1,2,6,0,0,0,0,False,1
8012,1,1,1,1,2,6,0,0,0,0,False,1
8013,1,1,1,1,2,6,0,0,0,0,False,1
8014,1,1,1,1,2,6,0,0,0,0,False,1
8015,1,1,1,1,2,6,0,0,0,0,False,1
8016,1,1,1,1,2,6,0,0,0,0,False,1
8017,1,1,1,1,2,6,0,0,0,0,False,1
8018,1,1,1,1,2,6,0,0,0,0,False,1
8019,1,1,1,1,2,6,0,0,0,0,False,1
8020,1,1,1,1,2,6,0,0,0,0,False,1
8021,1,1,1,1,2,6,0,0,0,0,False,1
8022,1,1,1,1,2,6,0,0,0,0,False,1
8023,1,1,1,1,2,6,0,0,0,0,False,1
8024,1,1,1,1,2,6,0,0,0,0,False,1
8025,1,1,1,1,2,6,0,0,0,0,False,1
8026,1,1,1,1,2,6,0,0,0,0,False,1
8027,1,1,1,1,2,6,0,0,0,0,False,1
8028,1,1,1,1,2,6,0,0,0,0,False,1
8029,1,1,1,1,2,6,0,0,0,0,False,1
8030,1,1,1,1,2,6,0,0,0,0,False,1
8031,1,1,1,1,2,6,0,0,0,0,False,1
8032,1,1,1,1,2,6,0,0,0,0,False,1
8033,1,1,1,1,2,6,0,0,0,0,False,1
8034,1,1,1,1,2,6,0,0,0,0,False,1
8035,1,1,1,1,2,6,0,0,0,0,False,1
8036,1,1,1,1,2,6,0,0,0,0,False,1
8037,1,1,1,1,2,6,0,0,0,0,False,1
8038,1,1,1,1,2,6,0,0,0,0,False,1
8039,1,1,1,1,2,6,0,0,0,0,False,1
8040,1,1,1,1,2,6,0,0,0,0,False,1
8041,1,1,1,1,2,6,0,0,0,0,False,1
8042,1,1,1,1,2,6,0,0,0,0,False,1
8043,1,1,1,1,2,6,0,0,0,0,False,1
8044,1,1,1,1,2,6,0,0,0,0,False,1
8045,1,1,1,1,2,6,0,0,0,0,False,1
8046,1,1,1,1,2,6,0,0,0,0,False,1
9001,1,1,1,1,2,5,0,0,0,0,False,1
9002,1,1,1,1,2,5,0,0,0,0,False,1
9003,1,1,1,1,2,5,0,0,0,0,False,1
9994,1,1,1,1,2,5,0,0,0,0,False,1
9996,1,1,1,1,2,5,0,0,0,0,False,1
9997,1.1,2.4,1.6,2,3.2,8,0,0,0,0,False,1
9998,1,1,1,1,2,5,1.3,1.7,8,1,False,1
10001,1.1,2.4,1.6,2,3.2,9,0,0,0,0,False,1
10002,1,1,1,1,3.2,9,0,0,0,0,False,1
11001,1,2,1.5,1.5,2.5,5.5,0,0,0,0,False,1
11002,0.9,2,1.3,1.5,2.5,5.5,0,0,0,0,False,1
11003,0.6,1,0.8,0.8,2.5,5.5,0,0,0,0,False,1
11004,0.7,1,0.8,0.8,2,5,0,0,0,0,False,1
11005,0.5,0.9,0.7,0.7,2,5,0.7,1.1,8,1,True,1
11006,0.5,1,0.6,0.5,2,5,1,1,1,1,False,1
11007,1,1.5,1.2,1.3,2,5,0,0,0,0,False,1
11008,1,1.5,1.3,1.5,2,5,0,0,0,0,False,1
11009,1.9,3.4,2.4,2.5,2,5,0,0,0,1,False,2
11010,0,0,0,1,0,0,0,0,0,0,False,0
11011,0,0,0,1,0,0,0,0,0,0,False,0
11012,0.8,1,0.8,1,2,5,0,0,0,0,False,1
11013,0.3,1,0.6,1,2,5,0,0,0,0,False,1
11014,0.3,1,1,1,2,5,0,0,0,0,False,1
11015,0.5,1.5,1,1,2,5,0,0,0,0,False,1
11016,1,1,1.3,1,2,5,1.5,1.6,2,1,True,1
11017,1,1,1.4,2,2,5,0,0,0,0,False,1
20101,0.5,1,1,1,2.4,6,0,0,0,0,False,0
20104,0.5,1,0.5,0.5,2.4,6,0,0,0,0,False,0
20201,0.5,1,0.9,0.9,2.4,6,0,0,0,0,False,0
20204,0.5,1,0.5,0.5,2.4,6,0,0,0,0,False,0
20301,0.5,1,1.12,1.1,2.4,6,0,0,0,0,False,0
20401,0.5,1,1.05,1,2.4,6,0,0,0,0,False,0
20501,0.5,1,1.16,1.1,2.4,6,0,0,0,0,False,0
20504,0.5,1,0.5,0.5,2.4,6,0,0,0,0,False,0
20601,0.5,1,1.1,1.1,2.4,6,0,0,0,0,False,0
20604,0.5,1,0.5,0.5,2.4,6,0,0,0,0,False,0
20701,0.5,1,0.98,1,2.4,6,0,0,0,0,False,0
20801,0.5,1,0.93,0.9,2.4,6,0,0,0,0,False,0
20901,0.5,1,1.3,1.1,2.4,6,0,0,0,0,False,0
21001,0.5,1,1.2,1.1,2.4,6,0,0,0,0,False,0
21101,0.5,1,0.6,0.4,2.4,6,0,0,0,0,False,0
21201,0.5,1,0.6,0.4,2.4,6,0,0,0,0,False,0
29104,0.5,1,0.5,0.5,2.4,6,0,0,0,0,False,0
29204,0.5,1,0.5,0.5,2.4,6,0,0,0,0,False,0
