key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
154,"f1f4","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,24,507,57,7,0,1,True,True,True,1004,122003,123207,0,0,7,-1
155,"r1f1","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,0,1,True,True,True,1001,122004,123301,0,0,23,-1
156,"l1f1","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,26,509,67,25,0,1,True,True,True,1001,122005,123401,0,0,24,-1
157,"s1d1","ffxiv/sea_s1/dun/s1d1/level/s1d1",1,22,502,35,31,2,3,True,False,False,1032,122001,124001,0,0,13,-1
158,"s1d2","ffxiv/sea_s1/dun/s1d2/level/s1d2",1,22,502,36,45,2,3,True,False,False,1033,122001,124002,0,0,11,-1
159,"s1d3","ffxiv/sea_s1/dun/s1d3/level/s1d3",1,22,502,37,32,2,3,True,False,False,1001,122001,124003,0,0,15,-1
160,"s1d4","",1,22,502,38,0,2,3,False,True,True,1001,-1,-1,0,0,0,-1
161,"w1d1","ffxiv/wil_w1/dun/w1d1/level/w1d1",1,23,505,48,34,2,3,True,False,False,1047,122002,124101,0,0,17,-1
162,"w1d2","ffxiv/wil_w1/dun/w1d2/level/w1d2",1,23,505,49,46,2,3,True,False,False,1048,122002,124102,0,0,18,-1
163,"w1d3","ffxiv/wil_w1/dun/w1d3/level/w1d3",1,23,505,50,42,2,3,True,False,False,1001,122002,124103,0,0,0,-1
164,"f1d1","ffxiv/fst_f1/dun/f1d1/level/f1d1",1,24,507,58,8,2,3,True,False,False,1015,122003,124201,0,0,3,-1
166,"f1d2","ffxiv/fst_f1/dun/f1d2/level/f1d2",1,24,507,59,48,2,3,True,False,False,1017,122003,124202,0,0,3,-1
167,"f1d3","ffxiv/fst_f1/dun/f1d3/level/f1d3",1,24,507,60,49,2,3,True,False,False,1001,122003,124203,0,0,5,-1
168,"r1d1","ffxiv/roc_r1/dun/r1d1/level/r1d1",1,25,508,66,37,2,3,True,False,False,1001,122004,124301,0,0,23,-1
169,"f1r1","ffxiv/fst_f1/rad/f1r1/level/f1r1",1,24,507,61,9,2,3,True,False,False,1016,122003,124204,0,0,5,-1
170,"w1r1","ffxiv/wil_w1/rad/w1r1/level/w1r1",1,23,505,47,52,2,3,True,False,False,1001,122002,124104,0,0,17,-1
171,"r1r1","ffxiv/roc_r1/rad/r1r1/level/r1r1",1,25,508,64,50,2,3,True,False,False,1001,122004,124302,0,0,23,-1
172,"r1r2","ffxiv/roc_r1/rad/r1r2/level/r1r2",1,25,508,65,38,2,3,True,False,False,1001,122004,124303,0,0,23,-1
173,"b1r1","",1,147,0,152,0,2,3,False,True,True,1001,122006,124501,0,0,11,-1
174,"l1r1","ffxiv/lak_l1/rad/l1r1/level/l1r1",1,26,509,0,71,2,3,True,False,False,1001,-1,-1,0,0,24,-1
175,"s1p2","ffxiv/sea_s1/pvp/s1p2/level/s1p2",4,22,502,154,81,2,4,True,False,False,1001,122001,124004,0,0,0,-1
176,"z1j1","ffxiv/zon_z1/jai/z1j1/level/z1j1",1,148,0,153,0,0,5,False,False,False,1001,-1,-1,0,0,0,-1
177,"s1ti","ffxiv/sea_s1/twn/s1ti/level/s1ti",1,22,500,733,26,0,2,True,False,False,5,122001,123001,852098,0,8,-1
178,"w1ti","ffxiv/wil_w1/twn/w1ti/level/w1ti",1,23,504,617,27,0,2,True,False,False,5,122002,123101,852098,0,9,-1
179,"f1ti","ffxiv/fst_f1/twn/f1ti/level/f1ti",1,24,506,548,28,0,2,True,False,False,5,122003,123202,852098,0,2,-1
180,"s1f6","ffxiv/sea_s1/fld/s1f6/level/s1f6",1,22,502,350,30,0,1,True,True,True,1021,122001,123009,0,0,16,-1
181,"s1t1_opening","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,22,500,27,11,0,6,True,False,False,1020,122007,123002,852076,0,8,1300
182,"w1t1_opening","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,23,504,40,13,0,6,True,False,False,1035,122008,123102,852077,0,9,1300
183,"f1t1_opening","ffxiv/fst_f1/twn/f1t1/level/f1t1",1,24,506,52,2,0,6,True,False,False,1003,122009,123202,852073,0,2,1300
184,"s1e1","",1,0,0,0,0,0,7,False,True,True,1001,-1,-1,0,0,8,-1
185,"s1e2","ffxiv/sea_s1/evt/s1e2/level/s1e2",1,0,0,0,0,0,7,False,True,True,1001,-1,-1,0,0,8,-1
186,"w1e1","",1,0,0,0,0,0,7,False,True,True,1001,-1,-1,0,0,9,-1
187,"w1e2","",1,0,0,0,0,0,7,False,True,True,1001,-1,-1,0,0,9,-1
188,"f1e1","",1,0,0,0,0,0,7,False,True,True,1001,-1,-1,0,0,2,-1
189,"f1e2","ffxiv/fst_f1/evt/f1e2/level/f1e2",1,0,0,0,0,0,7,False,True,True,1001,-1,-1,0,0,2,-1
190,"go002","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,24,507,54,4,2,3,True,False,False,1001,-1,-1,0,0,3,-1
191,"go005","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,24,507,55,5,2,3,True,False,False,1001,-1,-1,0,0,4,-1
192,"go006","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,24,507,56,6,2,3,True,False,False,1001,-1,-1,0,0,5,-1
197,"s1e3","ffxiv/sea_s1/evt/s1e3/level/s1e3",1,22,500,0,0,0,7,False,False,False,1001,-1,-1,0,0,0,-1
198,"s1e4","ffxiv/sea_s1/evt/s1e4/level/s1e4",1,22,500,351,75,0,7,False,False,False,75,-1,-1,0,0,2,-1
199,"s1e5","ffxiv/sea_s1/evt/s1e5/level/s1e5",1,22,500,352,76,0,7,False,False,False,1001,-1,-1,0,0,2,-1
200,"s1e6","ffxiv/sea_s1/evt/s1e6/level/s1e6",1,22,500,353,77,0,7,False,False,False,1001,-1,-1,0,0,2,-1
201,"s1e7","ffxiv/sea_s1/evt/s1e7/level/s1e7",1,22,502,0,0,0,7,False,False,False,1001,-1,-1,0,0,0,-1
202,"w1fa","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,23,505,357,35,2,10,True,False,False,120,-1,-1,0,0,19,-1
203,"f1e3","ffxiv/fst_f1/evt/f1e3/level/f1e3",1,24,506,0,0,0,7,True,False,False,1001,-1,-1,0,0,2,-1
204,"f1e4","ffxiv/fst_f1/evt/f1e4/level/f1e4",1,24,506,346,68,0,7,True,False,False,85,-1,-1,0,0,2,-1
205,"f1e5","ffxiv/fst_f1/evt/f1e5/level/f1e5",1,24,506,347,69,0,7,True,False,False,73,-1,-1,0,0,2,-1
206,"s1fa","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,22,502,359,33,2,10,True,False,False,1001,-1,-1,0,0,0,-1
207,"f1fa","ffxiv/fst_f1/fld/f1fa/level/f1fa",1,24,507,360,36,2,10,True,False,False,1001,-1,-1,0,0,0,-1
208,"r1fa","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,25,508,361,39,2,10,True,False,False,1001,-1,-1,0,0,0,-1
209,"w1e3","",1,23,504,0,0,0,7,True,False,False,1001,-1,-1,0,0,0,-1
210,"w1e4","ffxiv/wil_w1/evt/w1e4/level/w1e4",1,23,504,354,78,0,7,True,False,False,85,-1,-1,0,0,9,-1
211,"w1e5","ffxiv/wil_w1/evt/w1e5/level/w1e5",1,23,504,355,79,0,7,True,False,False,1001,-1,-1,0,0,9,-1
212,"w1e6","ffxiv/wil_w1/evt/w1e6/level/w1e6",1,23,505,356,80,0,7,True,False,False,1057,-1,-1,852093,0,9,-1
213,"w1e7","ffxiv/wil_w1/evt/w1e7/level/w1e7",1,23,505,0,0,0,7,True,False,False,1001,-1,-1,0,0,9,-1
214,"go001","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,22,502,30,15,2,3,True,False,False,1001,-1,-1,0,0,10,-1
215,"go003","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,23,505,42,20,2,3,True,False,False,1001,-1,-1,0,0,17,-1
216,"go004","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,23,505,43,21,2,3,True,False,False,1001,-1,-1,0,0,18,-1
217,"w1d4","ffxiv/wil_w1/dun/w1d4/level/w1d4",1,23,505,260,47,2,3,True,False,False,1001,-1,-1,0,0,0,-1
218,"b251","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,24,507,57,7,2,3,True,False,False,1001,-1,-1,0,0,7,-1
219,"go008","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,24,507,54,4,2,3,True,False,False,1001,-1,-1,0,0,3,-1
220,"go007","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,24,507,56,6,2,3,True,False,False,1001,-1,-1,0,0,5,-1
221,"go009","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,22,502,34,19,2,3,True,False,False,1001,-1,-1,0,0,15,-1
222,"go010","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,2,3,True,False,False,1001,-1,-1,0,0,10,-1
223,"go011","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,25,508,63,53,2,3,True,False,False,1001,-1,-1,0,0,23,-1
224,"w1d5","ffxiv/wil_w1/dun/w1d5/level/w1d5",1,23,505,333,56,2,3,True,False,False,1001,-1,-1,0,0,0,-1
225,"e0002","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,24,507,54,4,3,9,True,False,False,37,122003,123204,0,15,3,-1
226,"e0003","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,24,507,54,4,3,9,True,False,False,36,122003,123204,0,12,3,-1
227,"e0004","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,24,507,54,4,3,9,True,False,False,37,122003,123204,0,14,3,-1
228,"e0007","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,24,507,57,7,3,9,True,False,False,37,122003,123207,0,6,7,-1
229,"e0008","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,24,507,56,6,3,9,True,False,False,37,122003,123206,0,5,5,-1
230,"e0009","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,24,507,54,4,3,9,True,False,False,37,122003,123204,0,4,3,-1
231,"e0010","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,24,507,56,6,3,9,True,False,False,37,122003,123206,0,2,5,-1
232,"e0016","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,24,507,56,6,3,9,True,False,False,37,122003,123206,0,13,5,-1
233,"e0001","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,24,507,54,4,3,9,True,False,False,37,122003,123204,0,11,3,-1
234,"e0005","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,24,507,55,5,3,9,True,False,False,39,122003,123205,0,16,4,-1
235,"e0006","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,24,507,56,6,3,9,True,False,False,113,122003,123206,0,17,5,-1
236,"e0011","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,24,507,56,6,3,9,True,False,False,113,122003,123206,0,3,5,-1
237,"e0012","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,24,507,54,4,3,9,True,False,False,37,122003,123204,0,7,3,-1
238,"e0013","ffxiv/fst_f1/twn/f1t2/level/f1t2",1,24,506,53,3,3,9,True,False,False,39,122009,123203,0,8,4,-1
239,"e0014","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,24,507,54,4,3,9,True,False,False,37,122003,123204,0,9,3,-1
240,"e0015","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,24,507,57,7,3,9,True,False,False,113,122003,123207,0,10,7,-1
241,"s1b1","ffxiv/sea_s1/bah/s1b1/level/s1b1",1,22,502,0,57,2,3,True,False,False,1001,-1,-1,0,0,0,-1
242,"s1b2","ffxiv/sea_s1/bah/s1b2/level/s1b2",1,22,502,0,58,2,3,True,False,False,1001,-1,-1,0,0,0,-1
243,"s1b3","ffxiv/sea_s1/bah/s1b3/level/s1b3",1,22,502,0,62,2,3,True,False,False,1001,-1,-1,0,0,0,-1
244,"s1b4","ffxiv/sea_s1/bah/s1b4/level/s1b4",1,22,502,0,59,2,3,True,False,False,1001,-1,-1,0,0,0,-1
245,"s1b5","ffxiv/sea_s1/bah/s1b5/level/s1b5",1,22,502,0,60,2,3,True,False,False,1001,-1,-1,0,0,0,-1
246,"s1b6","ffxiv/sea_s1/bah/s1b6/level/s1b6",1,22,502,0,65,2,3,True,False,False,1001,-1,-1,0,0,0,-1
247,"s1b7","ffxiv/sea_s1/bah/s1b7/level/s1b7",1,22,502,0,61,2,3,True,False,False,1001,-1,-1,0,0,0,-1
248,"e0017","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,23,505,43,21,3,9,True,False,False,37,122002,123105,0,18,18,-1
249,"e0018","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,3,9,True,False,False,117,122001,123005,0,24,10,-1
250,"s1p1","ffxiv/sea_s1/pvp/s1p1/level/s1p1",1,22,502,358,51,0,1,True,False,False,1001,-1,-1,0,0,0,-1
251,"e0028","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,23,504,40,13,3,9,True,False,False,113,122008,123102,0,34,9,-1
252,"e0038","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,22,502,30,15,3,9,True,False,False,37,122001,123004,0,35,10,-1
253,"e0019","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,23,505,43,21,3,9,True,False,False,37,122002,123105,0,19,18,-1
254,"e0020","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,23,504,40,13,3,9,True,False,False,37,122008,123102,0,20,9,-1
255,"e0021","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,23,505,42,20,3,9,True,False,False,37,122002,123104,0,21,17,-1
256,"e0022","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,23,505,44,22,3,9,True,False,False,39,122002,123106,0,22,18,-1
257,"e0023","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,23,505,44,22,3,9,True,False,False,113,122002,123106,0,23,18,-1
258,"e0024","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,23,505,43,21,3,9,True,False,False,37,122002,123105,0,30,18,-1
259,"e0025","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,23,504,40,13,3,9,True,False,False,101,122008,123102,0,31,9,-1
260,"e0026","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,23,505,45,23,3,9,True,False,False,37,122002,123107,0,32,19,-1
261,"e0027","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,23,505,45,23,3,9,True,False,False,101,122002,123107,0,33,19,-1
262,"e0034","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,3,9,True,False,False,39,122001,123005,0,25,10,-1
263,"e0035","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,3,9,True,False,False,37,122001,123007,0,26,13,-1
264,"e0036","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,3,9,True,False,False,33,122001,123005,0,27,10,-1
265,"e0037","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,3,9,True,False,False,113,122001,123005,0,28,10,-1
266,"e0029","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,23,505,44,22,3,9,True,False,False,117,122002,123106,0,40,18,-1
267,"e0030","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,23,505,42,20,3,9,True,False,False,37,122002,123104,0,41,17,-1
268,"e0031","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,23,505,44,22,3,9,True,False,False,39,122002,123106,0,42,18,-1
269,"e0032","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,23,505,42,20,3,9,True,False,False,113,122002,123104,0,43,17,-1
270,"e0041","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,23,505,43,21,3,9,True,False,False,37,122002,123105,0,37,18,-1
271,"e0042","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,23,505,43,21,3,9,True,False,False,36,122002,123105,0,38,18,-1
272,"e0039","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,22,502,30,15,3,9,True,False,False,37,122001,123004,0,29,10,-1
273,"e0043","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,23,505,42,20,3,9,True,False,False,39,122002,123104,0,39,17,-1
274,"e0046","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,23,504,40,13,3,9,True,False,False,108,122008,123102,0,44,9,-1
275,"e0047","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,23,505,44,22,3,9,True,False,False,37,122002,123106,0,45,18,-1
276,"z1e5","ffxiv/zon_z1/evt/z1e5/level/z1e5",1,148,0,379,0,0,1,False,False,False,1001,-1,-1,0,0,0,-1
277,"e0048","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,24,507,55,5,3,9,True,False,False,39,122003,123205,0,46,4,-1
278,"e0049","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,23,505,42,20,3,9,True,False,False,39,122002,123104,0,47,17,-1
279,"e0050","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,22,502,31,16,3,9,True,False,False,39,122001,123005,0,48,10,-1
280,"e0040","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,22,502,33,18,3,9,True,False,False,36,122001,123007,0,36,13,-1
281,"o1fa","ffxiv/ocn_o1/fld/o1fa/level/o1fa",1,22,502,0,0,0,1,True,True,True,1001,-1,-1,0,0,0,-1
282,"s1i1","ffxiv/sea_s1/ind/s1i1/level/s1i1",1,22,502,28,1,0,1,False,True,True,1001,-1,-1,0,0,0,-1
283,"s1i2","ffxiv/sea_s1/ind/s1i2/level/s1i2",1,22,502,28,1,0,1,False,True,True,1001,-1,-1,0,0,0,-1
284,"s1i3","ffxiv/sea_s1/ind/s1i3/level/s1i3",1,22,502,28,1,0,1,False,True,True,1001,-1,-1,0,0,0,-1
285,"e0053","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,22,502,30,15,3,9,True,False,False,36,122001,123004,0,50,52,-1
286,"e0054","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,22,502,0,0,3,9,True,False,False,36,-1,-1,0,51,0,-1
287,"e0055","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,22,502,30,15,3,9,True,False,False,36,122001,123004,0,52,52,-1
288,"e0056","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,22,502,0,0,3,9,True,False,False,36,-1,-1,0,53,0,-1
289,"e0057","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,24,507,55,5,3,9,True,False,False,36,122003,123205,0,54,5,-1
290,"e0063","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,24,507,55,5,3,9,True,False,False,36,122003,123205,0,55,4,-1
291,"e0064","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,24,507,56,6,3,9,True,False,False,36,122003,123206,0,56,4,-1
292,"w1fb","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,23,505,357,35,2,10,True,False,False,120,-1,-1,0,0,19,-1
293,"s1fb","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,22,502,359,33,2,10,True,False,False,1001,-1,-1,0,0,0,-1
294,"r1fb","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,25,508,361,39,2,10,True,False,False,1001,-1,-1,0,0,0,-1
295,"w1fc","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,23,505,357,35,2,10,True,False,False,120,-1,-1,0,0,19,-1
296,"s1fc","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,22,502,359,33,2,10,True,False,False,1001,-1,-1,0,0,0,-1
297,"r1fc","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,25,508,361,39,2,10,True,False,False,1001,-1,-1,0,0,0,-1
