key,0,1,2,3,4,5,6,7
83,14,"Smiling, Styling, and Textiling II","Achieve weaver level 20.",5,0,0,0,4
84,14,"Smiling, Styling, and Textiling III","Achieve weaver level 30.",5,0,0,0,4
85,14,"Smiling, Styling, and Textiling IV","Achieve weaver level 40.",5,0,0,0,4
86,14,"Smiling, Styling, and Textiling V","Achieve weaver level 50.",5,0,0,0,4
87,14,"Tis True Without Lying I","Achieve alchemist level 10.",5,0,0,0,4
88,14,"Tis True Without Lying II","Achieve alchemist level 20.",5,0,0,0,4
89,14,"Tis True Without Lying III","Achieve alchemist level 30.",5,0,0,0,4
90,14,"Tis True Without Lying IV","Achieve alchemist level 40.",5,0,0,0,4
91,14,"Tis True Without Lying V","Achieve alchemist level 50.",5,0,0,0,4
92,14,"All in Good Taste I","Achieve culinarian level 10.",5,0,0,0,4
93,14,"All in Good Taste II","Achieve culinarian level 20.",5,0,0,0,4
94,14,"All in Good Taste III","Achieve culinarian level 30.",5,0,0,0,4
95,14,"All in Good Taste IV","Achieve culinarian level 40.",5,0,0,0,4
96,14,"All in Good Taste V","Achieve culinarian level 50.",5,0,0,0,4
97,14,"Mastering the Hand","Achieve level 50 as a carpenter, blacksmith, armorer, goldsmith, leatherworker, weaver, alchemist, and culinarian.",20,15,0,0,4
98,14,"Breaking Rocks in the Hot Sun I","Achieve miner level 10.",5,0,0,0,4
99,14,"Breaking Rocks in the Hot Sun II","Achieve miner level 20.",5,0,0,0,4
100,14,"Breaking Rocks in the Hot Sun III","Achieve miner level 30.",5,0,0,0,4
101,14,"Breaking Rocks in the Hot Sun IV","Achieve miner level 40.",5,0,0,0,4
102,14,"Breaking Rocks in the Hot Sun V","Achieve miner level 50.",5,0,0,0,4
103,14,"Fear the Reaper I","Achieve botanist level 10.",5,0,0,0,4
104,14,"Fear the Reaper II","Achieve botanist level 20.",5,0,0,0,4
105,14,"Fear the Reaper III","Achieve botanist level 30.",5,0,0,0,4
106,14,"Fear the Reaper IV","Achieve botanist level 40.",5,0,0,0,4
107,14,"Fear the Reaper V","Achieve botanist level 50.",5,0,0,0,4
108,14,"Gone Fishin' I","Achieve fisher level 10.",5,0,0,0,4
109,14,"Gone Fishin' II","Achieve fisher level 20.",5,0,0,0,4
110,14,"Gone Fishin' III","Achieve fisher level 30.",5,0,0,0,4
111,14,"Gone Fishin' IV","Achieve fisher level 40.",5,0,0,0,4
112,14,"Gone Fishin' V","Achieve fisher level 50.",5,0,0,0,4
113,14,"Mastering the Land","Achieve level 50 as a miner, botanist, and a fisher.",20,16,0,0,4
114,15,"On the Payroll I","Earn a cumulative total of 1,000 gil from levequests.",5,0,0,0,3
115,15,"On the Payroll II","Earn a cumulative total of 10,000 gil from levequests.",5,0,0,0,3
116,15,"On the Payroll III","Earn a cumulative total of 100,000 gil from levequests.",5,0,0,0,3
117,15,"On the Payroll IV","Earn a cumulative total of 1,000,000 gil from levequests.",5,0,0,0,3
118,15,"On the Payroll V","Earn a cumulative total of 10,000,000 gil from levequests.",5,0,0,0,3
119,15,"Who Wants to Be a Gillionaire?","Earn a cumulative total of 100,000,000 gil from levequests.",10,11,0,0,3
120,15,"You Can't Take It With You I","Earn a cumulative total of 1,000 gil from defeating enemies.",5,0,0,0,3
121,15,"You Can't Take It With You II","Earn a cumulative total of 10,000 gil from defeating enemies.",5,0,0,0,3
122,15,"You Can't Take It With You III","Earn a cumulative total of 100,000 gil from defeating enemies.",5,0,0,0,3
123,15,"You Can't Take It With You IV","Earn a cumulative total of 1,000,000 gil from defeating enemies.",5,0,0,0,3
124,15,"You Can't Take It With You V","Earn a cumulative total of 10,000,000 gil from defeating enemies.",5,0,0,0,3
125,15,"Never Met a Corpse I Couldn't Rifle","Earn a cumulative total of 100,000,000 gil from defeating enemies.",10,12,0,0,3
126,16,"My Body is a Temple","Obtain a complete set of templar armor consisting of a templar's chain coif, a templar's haubergeon, a pair of templar's sollerets, and a set of templar's tassets.
* Speak to Terremiaux with all four items equipped.",5,0,0,0,4
127,16,"Dress Like a Pirate Day","Obtain a complete set of buccaneer armor consisting of a buccaneer's tricorne, a buccaneer's shirt, a pair of buccaneer's boots, and a buccaneer's sash.
* Speak to Terremiaux with all four items equipped.",5,0,0,0,4
128,16,"A Mummer in Motley","Obtain a complete set of harlequin armor consisting of a harlequin's cap, a harlequin's acton, a pair of harlequin's tights, and a harlequin's belt.
* Speak to Terremiaux with all four items equipped.",5,0,0,0,4
129,16,"Raising the Curtana","Obtain a Curtana and a Holy Shield in the quest “A Relic Reborn.”",10,2,0,0,4
130,16,"Enter the Coeurl","Obtain a pair of Sphairai in the quest “A Relic Reborn.”",10,3,0,0,4
131,16,"Cleaving to Tradition","Obtain a Bravura in the quest “A Relic Reborn.”",10,4,0,0,4
132,16,"Having a Gae Old Time","Obtain a Gae Bolg in the quest “A Relic Reborn.”",10,5,0,0,4
133,16,"Hard to Miss","Obtain an Artemis Bow in the quest “A Relic Reborn.”",10,6,0,0,4
134,16,"Dressed to Heal","Obtain a Thyrus in the quest “A Relic Reborn.”",10,7,0,0,4
135,16,"Ohohohohoho!","Obtain a Stardust Rod in the quest “A Relic Reborn.”",10,8,0,0,4
136,16,"Armed to the Teeth","Obtain a Curtana, a Holy Shield, a pair of Sphairai, a Bravura, a Gae Bolg, an Artemis Bow, a Thyrus, and a Stardust Rod in the quest “A Relic Reborn.”",30,1,0,0,4
137,17,"Going with the Grain: Amateur","Successfully synthesize 50 times for level 1-10 woodworking recipes.",5,0,0,0,3
138,17,"Going with the Grain: Initiate","Successfully synthesize 300 times for level 11-20 woodworking recipes.",5,0,0,0,3
139,17,"Going with the Grain: Apprentice","Successfully synthesize 750 times for level 21-30 woodworking recipes.",5,0,0,0,3
140,17,"Going with the Grain: Journeyman","Successfully synthesize 1,500 times for level 31-40 woodworking recipes.",5,0,0,0,3
141,17,"Going with the Grain: Artisan","Successfully synthesize 3,000 times for level 41-50 woodworking recipes.",10,17,0,0,3
142,17,"A Carpenter's Life for Me","Obtain all five  “Going with the Grain” achievements.",30,0,2326,0,3
143,17,"Working the Bellows: Amateur","Successfully synthesize 50 times for level 1-10 smithing recipes.",5,0,0,0,3
144,17,"Working the Bellows: Initiate","Successfully synthesize 300 times for level 11-20 smithing recipes.",5,0,0,0,3
145,17,"Working the Bellows: Apprentice","Successfully synthesize 750 times for level 21-30 smithing recipes.",5,0,0,0,3
146,17,"Working the Bellows: Journeyman","Successfully synthesize 1,500 times for level 31-40 smithing recipes.",5,0,0,0,3
147,17,"Working the Bellows: Artisan","Successfully synthesize 3,000 times for level 41-50 smithing recipes.",10,18,0,0,3
148,17,"A Blacksmith's Life for Me","Obtain all five “Working the Bellows” achievements.",30,0,2353,0,3
149,17,"Pounding Out the Dents: Amateur","Successfully synthesize 50 times for level 1-10 armorcraft recipes.",5,0,0,0,3
150,17,"Pounding Out the Dents: Initiate","Successfully synthesize 300 times for level 11-20 armorcraft recipes.",5,0,0,0,3
151,17,"Pounding Out the Dents: Apprentice","Successfully synthesize 750 times for level 21-30 armorcraft recipes.",5,0,0,0,3
152,17,"Pounding Out the Dents: Journeyman","Successfully synthesize 1,500 times for level 31-40 armorcraft recipes.",5,0,0,0,3
153,17,"Pounding Out the Dents: Artisan","Successfully synthesize 3,000 times for level 41-50 armorcraft recipes.",10,19,0,0,3
154,17,"An Armorer's Life for Me","Obtain all five “Pounding Out the Dents” achievements.",30,0,2378,0,3
155,17,"Cutting the Carats: Amateur","Successfully synthesize 50 times for level 1-10 goldsmithing recipes.",5,0,0,0,3
156,17,"Cutting the Carats: Initiate","Successfully synthesize 300 times for level 11-20 goldsmithing recipes.",5,0,0,0,3
157,17,"Cutting the Carats: Apprentice","Successfully synthesize 750 times for level 21-30 goldsmithing recipes.",5,0,0,0,3
158,17,"Cutting the Carats: Journeyman","Successfully synthesize 1,500 times for level 31-40 goldsmithing recipes.",5,0,0,0,3
159,17,"Cutting the Carats: Artisan","Successfully synthesize 3,000 times for level 41-50 goldsmithing recipes.",10,20,0,0,3
160,17,"A Goldsmith's Life for Me","Obtain all five “Cutting the Carats” achievements.",30,0,2403,0,3
161,17,"Hiding in Plain Sight: Amateur","Successfully synthesize 50 times for level 1-10 leatherworking recipes.",5,0,0,0,3
162,17,"Hiding in Plain Sight: Initiate","Successfully synthesize 300 times for level 11-20 leatherworking recipes.",5,0,0,0,3
163,17,"Hiding in Plain Sight: Apprentice","Successfully synthesize 750 times for level 21-30 leatherworking recipes.",5,0,0,0,3
164,17,"Hiding in Plain Sight: Journeyman","Successfully synthesize 1,500 times for level 31-40 leatherworking recipes.",5,0,0,0,3
165,17,"Hiding in Plain Sight: Artisan","Successfully synthesize 3,000 times for level 41-50 leatherworking recipes.",10,21,0,0,3
166,17,"A Leatherworker's Life for Me","Obtain all five “Hiding in Plain Sight” achievements.",30,0,2428,0,3
167,17,"Threading the Needle: Amateur","Successfully synthesize 50 times for level 1-10 clothcraft recipes.",5,0,0,0,3
168,17,"Threading the Needle: Initiate","Successfully synthesize 300 times for level 11-20 clothcraft recipes.",5,0,0,0,3
169,17,"Threading the Needle: Apprentice","Successfully synthesize 750 times for level 21-30 clothcraft recipes.",5,0,0,0,3
170,17,"Threading the Needle: Journeyman","Successfully synthesize 1,500 times for level 31-40 clothcraft recipes.",5,0,0,0,3
171,17,"Threading the Needle: Artisan","Successfully synthesize 3,000 times for level 41-50 clothcraft recipes.",10,22,0,0,3
172,17,"A Weaver's Life for Me","Obtain all five “Threading the Needle” achievements.",30,0,2454,0,3
173,17,"Mixing It Up: Amateur","Successfully synthesize 50 times for level 1-10 alchemy recipes.",5,0,0,0,3
174,17,"Mixing It Up: Initiate","Successfully synthesize 300 times for level 11-20 alchemy recipes.",5,0,0,0,3
175,17,"Mixing It Up: Apprentice","Successfully synthesize 750 times for level 21-30 alchemy recipes.",5,0,0,0,3
176,17,"Mixing It Up: Journeyman","Successfully synthesize 1,500 times for level 31-40 alchemy recipes.",5,0,0,0,3
177,17,"Mixing It Up: Artisan","Successfully synthesize 3,000 times for level 41-50 alchemy recipes.",10,23,0,0,3
178,17,"An Alchemist's Life for Me","Obtain all five “Mixing it Up” achievements.",30,0,2479,0,3
179,17,"Savoring the Realm: Amateur","Successfully synthesize 50 times for level 1-10 cooking recipes.",5,0,0,0,3
180,17,"Savoring the Realm: Initiate","Successfully synthesize 300 times for level 11-20 cooking recipes.",5,0,0,0,3
181,17,"Savoring the Realm: Apprentice","Successfully synthesize 750 times for level 21-30 cooking recipes.",5,0,0,0,3
182,17,"Savoring the Realm: Journeyman","Successfully synthesize 1,500 times for level 31-40 cooking recipes.",5,0,0,0,3
183,17,"Savoring the Realm: Artisan","Successfully synthesize 3,000 times for level 41-50 cooking recipes.",10,24,0,0,3
184,17,"A Life of Cooking","Obtain all five “Savoring the Realm” achievements.",30,0,2505,0,3
185,18,"Mining Your Own Business: La Noscea I","Mine 20 times at grade 1 mineral deposits in La Noscea.",5,0,0,0,3
186,18,"Mining Your Own Business: La Noscea II","Mine 300 times at grade 2 mineral deposits in La Noscea.",5,0,0,0,3
187,18,"Mining Your Own Business: La Noscea III","Mine 1,000 times at grade 3 mineral deposits in La Noscea.",5,0,0,0,3
188,18,"Mining Your Own Business: La Noscea IV","Mine 2,000 times at grade 4 mineral deposits in La Noscea.",5,0,0,0,3
189,18,"Mining Your Own Business: La Noscea V","Mine 4,000 times at grade 5 mineral deposits in La Noscea.",5,0,0,0,3
190,18,"A Miner's Life for Me: La Noscea","Obtain all five “Mining Your Own Business: La Noscea” achievements.",10,25,0,0,3
191,18,"Mining Your Own Business: Black Shroud I","Mine 20 times at grade 1 mineral deposits in the Black Shroud.",5,0,0,0,3
192,18,"Mining Your Own Business: Black Shroud II","Mine 300 times at grade 2 mineral deposits in the Black Shroud.",5,0,0,0,3
193,18,"Mining Your Own Business: Black Shroud III","Mine 1,000 times at grade 3 mineral deposits in the Black Shroud.",5,0,0,0,3
194,18,"Mining Your Own Business: Black Shroud IV","Mine 2,000 times at grade 4 mineral deposits in the Black Shroud.",5,0,0,0,3
195,18,"Mining Your Own Business: Black Shroud V","Mine 4,000 times at grade 5 mineral deposits in the Black Shroud.",5,0,0,0,3
196,18,"A Miner's Life for Me: Black Shroud","Obtain all five “Mining Your Own Business: Black Shroud” achievements.",10,26,0,0,3
197,18,"Mining Your Own Business: Thanalan I","Mine 20 times at grade 1 mineral deposits in Thanalan.",5,0,0,0,3
198,18,"Mining Your Own Business: Thanalan II","Mine 300 times at grade 2 mineral deposits in Thanalan.",5,0,0,0,3
199,18,"Mining Your Own Business: Thanalan III","Mine 1,000 times at grade 3 mineral deposits in Thanalan.",5,0,0,0,3
200,18,"Mining Your Own Business: Thanalan IV","Mine 2,000 times at grade 4 mineral deposits in Thanalan.",5,0,0,0,3
201,18,"Mining Your Own Business: Thanalan V","Mine 4,000 times at grade 5 mineral deposits in Thanalan.",5,0,0,0,3
202,18,"A Miner's Life for Me: Thanalan","Obtain all five “Mining Your Own Business: Thanalan” achievements.",10,27,0,0,3
203,18,"A Miner's Life for Me: Eorzea","Obtain the “A Miner's Life for Me” achievements for La Noscea, the Black Shroud, and Thanalan.",30,0,2531,0,3
204,18,"Rocking Around the Clock: La Noscea I","Quarry 10 times at grade 1 rocky outcrops in La Noscea.",5,0,0,0,3
205,18,"Rocking Around the Clock: La Noscea II","Quarry 30 times at grade 2 rocky outcrops in La Noscea.",5,0,0,0,3
206,18,"Rocking Around the Clock: La Noscea III","Quarry 100 times at grade 3 rocky outcrops in La Noscea.",5,0,0,0,3
207,18,"Rocking Around the Clock: La Noscea IV","Quarry 200 times at grade 4 rocky outcrops in La Noscea.",5,0,0,0,3
208,18,"Rocking Around the Clock: La Noscea V","Quarry 500 times at grade 5 rocky outcrops in La Noscea.",5,0,0,0,3
209,18,"I'd Rather Be Quarrying: La Noscea","Obtain all five “Rocking Around the Clock: La Noscea” achievements.",10,28,0,0,3
210,18,"Rocking Around the Clock: Black Shroud I","Quarry 10 times at grade 1 rocky outcrops in the Black Shroud.",5,0,0,0,3
211,18,"Rocking Around the Clock: Black Shroud II","Quarry 30 times at grade 2 rocky outcrops in the Black Shroud.",5,0,0,0,3
212,18,"Rocking Around the Clock: Black Shroud III","Quarry 100 times at grade 3 rocky outcrops in the Black Shroud.",5,0,0,0,3
213,18,"Rocking Around the Clock: Black Shroud IV","Quarry 200 times at grade 4 rocky outcrops in the Black Shroud.",5,0,0,0,3
214,18,"Rocking Around the Clock: Black Shroud V","Quarry 500 times at grade 5 rocky outcrops in the Black Shroud.",5,0,0,0,3
215,18,"I'd Rather Be Quarrying: Black Shroud","Obtain all five “Rocking Around the Clock: Black Shroud” achievements.",10,29,0,0,3
216,18,"Rocking Around the Clock: Thanalan I","Quarry 10 times at grade 1 rocky outcrops in Thanalan.",5,0,0,0,3
217,18,"Rocking Around the Clock: Thanalan II","Quarry 30 times at grade 2 rocky outcrops in Thanalan.",5,0,0,0,3
218,18,"Rocking Around the Clock: Thanalan III","Quarry 100 times at grade 3 rocky outcrops in Thanalan.",5,0,0,0,3
219,18,"Rocking Around the Clock: Thanalan IV","Quarry 200 times at grade 4 rocky outcrops in Thanalan.",5,0,0,0,3
220,18,"Rocking Around the Clock: Thanalan V","Quarry 500 times at grade 5 rocky outcrops in Thanalan.",5,0,0,0,3
221,18,"I'd Rather Be Quarrying: Thanalan","Obtain all five “Rocking Around the Clock: Thanalan” achievements.",10,30,0,0,3
222,18,"Logging the Hours: La Noscea I","Log 20 times from grade 1 mature trees in La Noscea.",5,0,0,0,3
223,18,"Logging the Hours: La Noscea II","Log 300 times from grade 2 mature trees in La Noscea.",5,0,0,0,3
224,18,"Logging the Hours: La Noscea III","Log 1,000 times from grade 3 mature trees in La Noscea.",5,0,0,0,3
225,18,"Logging the Hours: La Noscea IV","Log 2,000 times from grade 4 mature trees in La Noscea.",5,0,0,0,3
226,18,"Logging the Hours: La Noscea V","Log 4,000 times from grade 5 mature trees in La Noscea.",5,0,0,0,3
227,18,"A Botanist's Life for Me: La Noscea","Obtain all five “Logging the Hours: La Noscea” achievements.",10,31,0,0,3
228,18,"Logging the Hours: Black Shroud I","Log 20 times from grade 1 mature trees in the Black Shroud.",5,0,0,0,3
229,18,"Logging the Hours: Black Shroud II","Log 300 times from grade 2 mature trees in the Black Shroud.",5,0,0,0,3
230,18,"Logging the Hours: Black Shroud III","Log 1,000 times from grade 3 mature trees in the Black Shroud.",5,0,0,0,3
231,18,"Logging the Hours: Black Shroud IV","Log 2,000 times from grade 4 mature trees in the Black Shroud.",5,0,0,0,3
232,18,"Logging the Hours: Black Shroud V","Log 4,000 times from grade 5 mature trees in the Black Shroud.",5,0,0,0,3
233,18,"A Botanist's Life for Me: Black Shroud","Obtain all five “Logging the Hours: Black Shroud” achievements.",10,32,0,0,3
234,18,"Logging the Hours: Thanalan I","Log 20 times from grade 1 mature trees in Thanalan.",5,0,0,0,3
235,18,"Logging the Hours: Thanalan II","Log 300 times from grade 2 mature trees in Thanalan.",5,0,0,0,3
236,18,"Logging the Hours: Thanalan III","Log 1,000 times from grade 3 mature trees in Thanalan.",5,0,0,0,3
237,18,"Logging the Hours: Thanalan IV","Log 2,000 times from grade 4 mature trees in Thanalan.",5,0,0,0,3
238,18,"Logging the Hours: Thanalan V","Log 4,000 times from grade 5 mature trees in Thanalan.",5,0,0,0,3
239,18,"A Botanist's Life for Me: Thanalan","Obtain all five “Logging the Hours: Thanalan” achievements.",10,33,0,0,3
240,18,"A Botanist's Life for Me: Eorzea","Obtain the “A Botanist's Life for Me” achievements for La Noscea, the Black Shroud, and Thanalan.",30,0,2557,0,3
241,18,"Reaping What You Sow: La Noscea I","Harvest 10 times from grade 1 lush vegetation in La Noscea.",5,0,0,0,3
242,18,"Reaping What You Sow: La Noscea II","Harvest 30 times from grade 2 lush vegetation in La Noscea.",5,0,0,0,3
243,18,"Reaping What You Sow: La Noscea III","Harvest 100 times from grade 3 lush vegetation in La Noscea.",5,0,0,0,3
244,18,"Reaping What You Sow: La Noscea IV","Harvest 200 times from grade 4 lush vegetation in La Noscea.",5,0,0,0,3
245,18,"Reaping What You Sow: La Noscea V","Harvest 500 times from grade 5 lush vegetation in La Noscea.",5,0,0,0,3
246,18,"I'd Rather Be Harvesting: La Noscea","Obtain all five “Reaping What You Sow: La Noscea” achievements.",10,34,0,0,3
247,18,"Reaping What You Sow: Black Shroud I","Harvest 10 times from grade 1 lush vegetation in the Black Shroud.",5,0,0,0,3
248,18,"Reaping What You Sow: Black Shroud II","Harvest 30 times from grade 2 lush vegetation in the Black Shroud.",5,0,0,0,3
249,18,"Reaping What You Sow: Black Shroud III","Harvest 100 times from grade 3 lush vegetation in the Black Shroud.",5,0,0,0,3
250,18,"Reaping What You Sow: Black Shroud IV","Harvest 200 times from grade 4 lush vegetation in the Black Shroud.",5,0,0,0,3
251,18,"Reaping What You Sow: Black Shroud V","Harvest 500 times from grade 5 lush vegetation in the Black Shroud.",5,0,0,0,3
252,18,"I'd Rather Be Harvesting: Black Shroud","Obtain all five “Reaping What You Sow: Black Shroud” achievements.",10,35,0,0,3
253,18,"Reaping What You Sow: Thanalan I","Harvest 10 times from grade 1 lush vegetation in Thanalan.",5,0,0,0,3
254,18,"Reaping What You Sow: Thanalan II","Harvest 30 times from grade 2 lush vegetation in Thanalan.",5,0,0,0,3
255,18,"Reaping What You Sow: Thanalan III","Harvest 100 times from grade 3 lush vegetation in Thanalan.",5,0,0,0,3
256,18,"Reaping What You Sow: Thanalan IV","Harvest 200 times from grade 4 lush vegetation in Thanalan.",5,0,0,0,3
257,18,"Reaping What You Sow: Thanalan V","Harvest 500 times from grade 5 lush vegetation in Thanalan.",5,0,0,0,3
258,18,"I'd Rather Be Harvesting: Thanalan","Obtain all five “Reaping What You Sow: Thanalan” achievements.",10,36,0,0,3
259,18,"Good Things Come to Those Who Bait: La Noscea I","Fish 20 times from grade 1 waters in La Noscea.",5,0,0,0,3
260,18,"Good Things Come to Those Who Bait: La Noscea II","Fish 300 times from grade 2 waters in La Noscea.",5,0,0,0,3
261,18,"Good Things Come to Those Who Bait: La Noscea III","Fish 1,000 times from grade 3 waters in La Noscea.",5,0,0,0,3
262,18,"Good Things Come to Those Who Bait: La Noscea IV","Fish 2,000 times from grade 4 waters in La Noscea.",5,0,0,0,3
263,18,"Good Things Come to Those Who Bait: La Noscea V","Fish 4,000 times from grade 5 waters in La Noscea.",5,0,0,0,3
