key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
66,32,3,50,6,51,3,33,70,52,3,34,15,0,0,0,0
67,26,3,44,6,45,3,27,50,46,3,28,15,0,0,0,0
68,26,3,44,6,45,3,27,70,46,3,28,15,0,0,0,0
69,26,3,44,6,45,3,27,50,46,3,28,15,0,0,0,0
70,26,3,44,6,45,3,27,70,46,3,28,15,0,0,0,0
71,29,3,47,6,48,3,30,50,49,3,31,15,0,0,0,0
72,29,3,47,6,48,3,30,70,49,3,31,15,0,0,0,0
73,29,3,47,6,48,3,30,50,49,3,31,15,0,0,0,0
74,29,3,47,6,48,3,30,70,49,3,31,15,0,0,0,0
75,32,3,50,6,51,3,33,50,52,3,34,15,0,0,0,0
76,32,3,50,6,51,3,33,70,52,3,34,15,0,0,0,0
77,32,3,50,6,51,3,33,50,52,3,34,15,0,0,0,0
78,32,3,50,6,51,3,33,70,52,3,34,15,0,0,0,0
79,26,3,44,6,45,3,27,50,46,3,28,15,0,0,0,0
80,26,3,44,6,45,3,27,70,46,3,28,15,0,0,0,0
81,26,3,44,6,45,3,27,50,46,3,28,15,0,0,0,0
82,26,3,44,6,45,3,27,70,46,3,28,15,0,0,0,0
83,29,3,47,6,48,3,30,50,49,3,31,15,0,0,0,0
84,29,3,47,6,48,3,30,70,49,3,31,15,0,0,0,0
85,29,3,47,6,48,3,30,50,49,3,31,15,0,0,0,0
86,29,3,47,6,48,3,30,70,49,3,31,15,0,0,0,0
87,32,3,50,6,51,3,33,50,52,3,34,15,0,0,0,0
88,32,3,50,6,51,3,33,70,52,3,34,15,0,0,0,0
89,32,3,50,6,51,3,33,50,52,3,34,15,0,0,0,0
90,32,3,50,6,51,3,33,70,52,3,34,15,0,0,0,0
91,26,3,44,6,45,3,27,50,46,3,28,15,0,0,0,0
92,26,3,44,6,45,3,27,70,46,3,28,15,0,0,0,0
93,26,3,44,6,45,3,27,50,46,3,28,15,0,0,0,0
94,26,3,44,6,45,3,27,70,46,3,28,15,0,0,0,0
95,29,3,47,6,48,3,30,50,49,3,31,15,0,0,0,0
96,29,3,47,6,48,3,30,70,49,3,31,15,0,0,0,0
97,29,3,47,6,48,3,30,50,49,3,31,15,0,0,0,0
98,29,3,47,6,48,3,30,70,49,3,31,15,0,0,0,0
99,32,3,50,6,51,3,33,50,52,3,34,15,0,0,0,0
100,32,3,50,6,51,3,33,70,52,3,34,15,0,0,0,0
101,32,3,50,6,51,3,33,50,52,3,34,15,0,0,0,0
102,32,3,50,6,51,3,33,70,52,3,34,15,0,0,0,0
103,53,15,54,15,55,20,0,0,0,0,0,0,0,0,0,0
104,76,4,77,3,78,3,84,7,85,7,86,6,87,10,88,20
105,71,6,61,50,72,3,62,21,0,0,0,0,0,0,0,0
106,71,6,61,70,72,3,62,21,0,0,0,0,0,0,0,0
107,71,6,61,50,72,3,62,21,0,0,0,0,0,0,0,0
108,71,6,61,70,72,3,62,21,0,0,0,0,0,0,0,0
109,63,3,73,6,74,3,64,50,75,3,65,15,0,0,0,0
110,63,3,73,6,74,3,64,70,75,3,65,15,0,0,0,0
111,63,3,73,6,74,3,64,50,75,3,65,15,0,0,0,0
112,63,3,73,6,74,3,64,70,75,3,65,15,0,0,0,0
113,71,6,66,50,72,3,67,21,0,0,0,0,0,0,0,0
114,71,6,66,70,72,3,67,21,0,0,0,0,0,0,0,0
115,71,6,66,50,72,3,67,21,0,0,0,0,0,0,0,0
116,71,6,66,70,72,3,67,21,0,0,0,0,0,0,0,0
117,68,3,73,6,74,3,69,50,75,3,70,15,0,0,0,0
118,68,3,73,6,74,3,69,70,75,3,70,15,0,0,0,0
119,68,3,73,6,74,3,69,50,75,3,70,15,0,0,0,0
120,68,3,73,6,74,3,69,70,75,3,70,15,0,0,0,0
121,128,4,129,3,130,3,136,7,137,7,138,6,139,10,140,20
122,141,4,142,3,143,3,149,7,150,7,151,6,152,10,153,20
123,81,5,84,7,85,7,86,6,87,10,88,20,0,0,0,0
124,94,5,97,7,98,7,99,6,100,10,101,20,0,0,0,0
125,107,5,110,7,111,7,112,6,113,10,114,20,0,0,0,0
126,120,5,123,7,124,7,125,6,126,10,127,20,0,0,0,0
127,146,5,149,7,150,7,151,6,152,10,153,20,0,0,0,0
128,82,4,79,3,80,3,84,7,85,7,86,6,87,10,88,20
129,95,4,92,3,93,3,97,7,98,7,99,6,100,10,101,20
130,108,4,105,3,106,3,110,7,111,7,112,6,113,10,114,20
131,134,4,131,3,132,3,136,7,137,7,138,6,139,10,140,20
132,147,4,144,3,145,3,149,7,150,7,151,6,152,10,153,20
133,154,90,156,10,0,0,0,0,0,0,0,0,0,0,0,0
134,155,90,156,10,0,0,0,0,0,0,0,0,0,0,0,0
135,157,90,159,10,0,0,0,0,0,0,0,0,0,0,0,0
136,158,90,159,10,0,0,0,0,0,0,0,0,0,0,0,0
137,160,90,162,10,0,0,0,0,0,0,0,0,0,0,0,0
138,161,90,162,10,0,0,0,0,0,0,0,0,0,0,0,0
139,163,90,165,10,0,0,0,0,0,0,0,0,0,0,0,0
140,164,90,165,10,0,0,0,0,0,0,0,0,0,0,0,0
141,166,90,168,10,0,0,0,0,0,0,0,0,0,0,0,0
142,167,90,168,10,0,0,0,0,0,0,0,0,0,0,0,0
143,169,90,171,10,0,0,0,0,0,0,0,0,0,0,0,0
144,170,90,171,10,0,0,0,0,0,0,0,0,0,0,0,0
145,172,90,174,10,0,0,0,0,0,0,0,0,0,0,0,0
146,173,90,174,10,0,0,0,0,0,0,0,0,0,0,0,0
147,175,90,177,10,0,0,0,0,0,0,0,0,0,0,0,0
148,176,90,177,10,0,0,0,0,0,0,0,0,0,0,0,0
149,178,90,180,10,0,0,0,0,0,0,0,0,0,0,0,0
150,179,90,180,10,0,0,0,0,0,0,0,0,0,0,0,0
151,181,90,183,10,0,0,0,0,0,0,0,0,0,0,0,0
152,182,90,183,10,0,0,0,0,0,0,0,0,0,0,0,0
153,184,90,186,10,0,0,0,0,0,0,0,0,0,0,0,0
154,185,90,186,10,0,0,0,0,0,0,0,0,0,0,0,0
155,187,90,189,10,0,0,0,0,0,0,0,0,0,0,0,0
156,188,90,189,10,0,0,0,0,0,0,0,0,0,0,0,0
157,190,90,192,10,0,0,0,0,0,0,0,0,0,0,0,0
158,191,90,192,10,0,0,0,0,0,0,0,0,0,0,0,0
159,193,90,195,10,0,0,0,0,0,0,0,0,0,0,0,0
160,194,90,195,10,0,0,0,0,0,0,0,0,0,0,0,0
161,196,90,198,10,0,0,0,0,0,0,0,0,0,0,0,0
162,197,90,198,10,0,0,0,0,0,0,0,0,0,0,0,0
163,199,90,201,10,0,0,0,0,0,0,0,0,0,0,0,0
164,200,90,201,10,0,0,0,0,0,0,0,0,0,0,0,0
165,202,90,204,10,0,0,0,0,0,0,0,0,0,0,0,0
166,203,90,204,10,0,0,0,0,0,0,0,0,0,0,0,0
167,205,90,207,10,0,0,0,0,0,0,0,0,0,0,0,0
168,206,90,207,10,0,0,0,0,0,0,0,0,0,0,0,0
169,208,90,210,10,0,0,0,0,0,0,0,0,0,0,0,0
170,209,90,210,10,0,0,0,0,0,0,0,0,0,0,0,0
171,211,90,213,10,0,0,0,0,0,0,0,0,0,0,0,0
172,212,90,213,10,0,0,0,0,0,0,0,0,0,0,0,0
173,214,90,216,10,0,0,0,0,0,0,0,0,0,0,0,0
174,215,90,216,10,0,0,0,0,0,0,0,0,0,0,0,0
175,217,90,219,10,0,0,0,0,0,0,0,0,0,0,0,0
176,218,90,219,10,0,0,0,0,0,0,0,0,0,0,0,0
177,220,90,222,10,0,0,0,0,0,0,0,0,0,0,0,0
178,221,90,222,10,0,0,0,0,0,0,0,0,0,0,0,0
179,223,90,225,10,0,0,0,0,0,0,0,0,0,0,0,0
180,224,90,225,10,0,0,0,0,0,0,0,0,0,0,0,0
181,226,90,228,10,0,0,0,0,0,0,0,0,0,0,0,0
182,227,90,228,10,0,0,0,0,0,0,0,0,0,0,0,0
183,229,90,231,10,0,0,0,0,0,0,0,0,0,0,0,0
184,230,90,231,10,0,0,0,0,0,0,0,0,0,0,0,0
185,232,90,234,10,0,0,0,0,0,0,0,0,0,0,0,0
186,233,90,234,10,0,0,0,0,0,0,0,0,0,0,0,0
187,235,90,237,10,0,0,0,0,0,0,0,0,0,0,0,0
188,236,90,237,10,0,0,0,0,0,0,0,0,0,0,0,0
189,238,90,240,10,0,0,0,0,0,0,0,0,0,0,0,0
190,239,90,240,10,0,0,0,0,0,0,0,0,0,0,0,0
191,241,90,243,10,0,0,0,0,0,0,0,0,0,0,0,0
192,242,90,243,10,0,0,0,0,0,0,0,0,0,0,0,0
193,244,90,246,10,0,0,0,0,0,0,0,0,0,0,0,0
194,245,90,246,10,0,0,0,0,0,0,0,0,0,0,0,0
195,247,90,249,10,0,0,0,0,0,0,0,0,0,0,0,0
196,248,90,249,10,0,0,0,0,0,0,0,0,0,0,0,0
197,250,90,252,10,0,0,0,0,0,0,0,0,0,0,0,0
198,251,90,252,10,0,0,0,0,0,0,0,0,0,0,0,0
199,253,90,255,10,0,0,0,0,0,0,0,0,0,0,0,0
200,254,90,255,10,0,0,0,0,0,0,0,0,0,0,0,0
201,256,90,258,10,0,0,0,0,0,0,0,0,0,0,0,0
202,257,90,258,10,0,0,0,0,0,0,0,0,0,0,0,0
203,259,90,261,10,0,0,0,0,0,0,0,0,0,0,0,0
204,260,90,261,10,0,0,0,0,0,0,0,0,0,0,0,0
205,262,90,264,10,0,0,0,0,0,0,0,0,0,0,0,0
206,263,90,264,10,0,0,0,0,0,0,0,0,0,0,0,0
207,265,90,267,10,0,0,0,0,0,0,0,0,0,0,0,0
208,266,90,267,10,0,0,0,0,0,0,0,0,0,0,0,0
209,268,90,270,10,0,0,0,0,0,0,0,0,0,0,0,0
210,269,90,270,10,0,0,0,0,0,0,0,0,0,0,0,0
211,271,90,273,10,0,0,0,0,0,0,0,0,0,0,0,0
212,272,90,273,10,0,0,0,0,0,0,0,0,0,0,0,0
213,274,90,276,10,0,0,0,0,0,0,0,0,0,0,0,0
214,275,90,276,10,0,0,0,0,0,0,0,0,0,0,0,0
215,277,90,279,10,0,0,0,0,0,0,0,0,0,0,0,0
216,278,90,279,10,0,0,0,0,0,0,0,0,0,0,0,0
217,280,90,282,10,0,0,0,0,0,0,0,0,0,0,0,0
218,281,90,282,10,0,0,0,0,0,0,0,0,0,0,0,0
219,283,90,285,10,0,0,0,0,0,0,0,0,0,0,0,0
220,284,90,285,10,0,0,0,0,0,0,0,0,0,0,0,0
221,286,90,288,10,0,0,0,0,0,0,0,0,0,0,0,0
222,287,90,288,10,0,0,0,0,0,0,0,0,0,0,0,0
223,289,90,291,10,0,0,0,0,0,0,0,0,0,0,0,0
224,290,90,291,10,0,0,0,0,0,0,0,0,0,0,0,0
225,292,90,294,10,0,0,0,0,0,0,0,0,0,0,0,0
226,293,90,294,10,0,0,0,0,0,0,0,0,0,0,0,0
227,295,90,297,10,0,0,0,0,0,0,0,0,0,0,0,0
228,296,90,297,10,0,0,0,0,0,0,0,0,0,0,0,0
229,298,90,300,10,0,0,0,0,0,0,0,0,0,0,0,0
230,299,90,300,10,0,0,0,0,0,0,0,0,0,0,0,0
231,301,90,303,10,0,0,0,0,0,0,0,0,0,0,0,0
232,302,90,303,10,0,0,0,0,0,0,0,0,0,0,0,0
233,304,90,306,10,0,0,0,0,0,0,0,0,0,0,0,0
234,305,90,306,10,0,0,0,0,0,0,0,0,0,0,0,0
235,307,90,309,10,0,0,0,0,0,0,0,0,0,0,0,0
236,308,90,309,10,0,0,0,0,0,0,0,0,0,0,0,0
237,310,90,312,10,0,0,0,0,0,0,0,0,0,0,0,0
238,311,90,312,10,0,0,0,0,0,0,0,0,0,0,0,0
239,313,90,315,10,0,0,0,0,0,0,0,0,0,0,0,0
240,314,90,315,10,0,0,0,0,0,0,0,0,0,0,0,0
241,316,90,318,10,0,0,0,0,0,0,0,0,0,0,0,0
242,317,90,318,10,0,0,0,0,0,0,0,0,0,0,0,0
243,319,90,321,10,0,0,0,0,0,0,0,0,0,0,0,0
244,320,90,321,10,0,0,0,0,0,0,0,0,0,0,0,0
245,322,90,324,10,0,0,0,0,0,0,0,0,0,0,0,0
246,323,90,324,10,0,0,0,0,0,0,0,0,0,0,0,0
247,325,90,327,10,0,0,0,0,0,0,0,0,0,0,0,0
248,326,90,327,10,0,0,0,0,0,0,0,0,0,0,0,0
249,328,90,330,10,0,0,0,0,0,0,0,0,0,0,0,0
250,329,90,330,10,0,0,0,0,0,0,0,0,0,0,0,0
251,331,90,333,10,0,0,0,0,0,0,0,0,0,0,0,0
252,332,90,333,10,0,0,0,0,0,0,0,0,0,0,0,0
253,334,90,336,10,0,0,0,0,0,0,0,0,0,0,0,0
254,335,90,336,10,0,0,0,0,0,0,0,0,0,0,0,0
255,337,90,339,10,0,0,0,0,0,0,0,0,0,0,0,0
256,338,90,339,10,0,0,0,0,0,0,0,0,0,0,0,0
257,340,90,342,10,0,0,0,0,0,0,0,0,0,0,0,0
258,341,90,342,10,0,0,0,0,0,0,0,0,0,0,0,0
259,343,90,345,10,0,0,0,0,0,0,0,0,0,0,0,0
260,344,90,345,10,0,0,0,0,0,0,0,0,0,0,0,0
261,346,90,348,10,0,0,0,0,0,0,0,0,0,0,0,0
262,347,90,348,10,0,0,0,0,0,0,0,0,0,0,0,0
263,349,90,351,10,0,0,0,0,0,0,0,0,0,0,0,0
264,350,90,351,10,0,0,0,0,0,0,0,0,0,0,0,0
265,352,90,354,10,0,0,0,0,0,0,0,0,0,0,0,0
266,353,90,354,10,0,0,0,0,0,0,0,0,0,0,0,0
267,355,90,357,10,0,0,0,0,0,0,0,0,0,0,0,0
268,356,90,357,10,0,0,0,0,0,0,0,0,0,0,0,0
269,358,90,360,10,0,0,0,0,0,0,0,0,0,0,0,0
270,359,90,360,10,0,0,0,0,0,0,0,0,0,0,0,0
271,361,90,363,10,0,0,0,0,0,0,0,0,0,0,0,0
272,362,90,363,10,0,0,0,0,0,0,0,0,0,0,0,0
273,364,90,366,10,0,0,0,0,0,0,0,0,0,0,0,0
274,365,90,366,10,0,0,0,0,0,0,0,0,0,0,0,0
275,367,90,369,10,0,0,0,0,0,0,0,0,0,0,0,0
276,368,90,369,10,0,0,0,0,0,0,0,0,0,0,0,0
277,370,90,372,10,0,0,0,0,0,0,0,0,0,0,0,0
278,371,90,372,10,0,0,0,0,0,0,0,0,0,0,0,0
279,373,90,375,10,0,0,0,0,0,0,0,0,0,0,0,0
280,374,90,375,10,0,0,0,0,0,0,0,0,0,0,0,0
281,376,90,378,10,0,0,0,0,0,0,0,0,0,0,0,0
282,377,90,378,10,0,0,0,0,0,0,0,0,0,0,0,0
283,379,90,381,10,0,0,0,0,0,0,0,0,0,0,0,0
284,380,90,381,10,0,0,0,0,0,0,0,0,0,0,0,0
285,382,90,384,10,0,0,0,0,0,0,0,0,0,0,0,0
286,383,90,384,10,0,0,0,0,0,0,0,0,0,0,0,0
287,385,90,387,10,0,0,0,0,0,0,0,0,0,0,0,0
288,386,90,387,10,0,0,0,0,0,0,0,0,0,0,0,0
289,388,90,390,10,0,0,0,0,0,0,0,0,0,0,0,0
290,389,90,390,10,0,0,0,0,0,0,0,0,0,0,0,0
291,391,90,393,10,0,0,0,0,0,0,0,0,0,0,0,0
292,392,90,393,10,0,0,0,0,0,0,0,0,0,0,0,0
