key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
114,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
115,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
116,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
117,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
118,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
120,1,3824577,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Clever Girls","The anoles of Naked Rock have ventured forth from their territory to hunt. Eliminate the pack before they begin feeding on the smallfolk!","","","",""
121,1,3841494,4,9,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"One Enchanted Eve","Some foul sorceress has enchanted the forest's funguars, transforming them into man-eating menaces!","","","",""
122,1,3841592,30,35,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"スプリガンのお引っ越し","Ever in search of scrumptious stones, a pack of spriggans has descended into the forest. Join the Wood Wailers to send the scamps back whence they came!","","","",""
123,1,3852456,8,13,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Something in the Water","Aetherial corruption has rendered one of the forest's water sprites extremely violent. Slay the creature before it harms the smallfolk!","","","",""
124,1,3841343,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"The Sting","Aggressive hornet swarms nesting near Lilystone are preventing the smallfolk from tending to their daily tasks. Exterminate the pests and bring peace to the area!","","","",""
125,1,3854646,34,39,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Asipatra Attacks","Once believed only a creature of legend, the terrible winged Asipatra has been spotted in the Twelveswood. Slay the monster before he can claim any victims.","","","",""
126,1,3872317,9,14,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Leader of the Pack","A new alpha male has emerged within the local pack of anoles, emboldening the lesser beasts. The leader must be slain before the pack grows even more deadly.","","","",""
127,1,3872319,8,13,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"A Mother Scorned","After losing several of their hoglets to the Trappers' League, massive wild sows have become overtaken with rage, gouging anything and everything that moves. To ensure the area's safety, the beasts must be put down.","","","",""
128,1,3872330,9,14,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Alux of the Draw","A markedly mischievous monster known as Alux has been spotted hiding in Spirithold. Ambush the voidsent, and slay him before he can escape.","","","",""
129,0,0,10,15,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：船着場までチョコボの護衛（仮）","※β1不要：船着場までチョコボを護衛せよ（仮）","","","",""
130,2,3689344,14,19,2000193,0,1,0,0,60723,60503,0,3868020,0,33,34,35,True,"エバーシェイドの収穫祭","The Guardian Tree has begun to bear fruit, but it must be gathered quickly before greedy galagos hoard it all.","Deliver the thousand-year plums to the Greatloam Growery botanist before they are further bruised.","Thousand-year plums collected","",""
131,1,3872331,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Lethe on My Mind","The Matron's Lethe serves as an important thoroughfare for merchants and travelers, and to ensure they arrive safely at their destinations, the area must be kept clear of deadly predators.","","","",""
132,0,0,35,40,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：採掘場奪取","※β1不要：","","","",""
133,0,0,35,40,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：採掘場奪取","※β1不要：","","","",""
134,0,0,35,40,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：採掘場防衛","※β1不要：","","","",""
135,0,0,35,40,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：採掘場防衛","※β1不要：","","","",""
136,4,3867428,5,10,0,0,12,0,0,60724,60504,0,3895606,0,33,34,35,True,"Training Day","Assist the new recruit to the Order of the Twin Adder who has found himself outmatched in a training exercise with his commanding officer, Miraudont the Madder.","","Serpent recruit","",""
137,1,3852490,13,18,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Bleeding Green","Help prevent the spread of leafbleed─a sickness causing the death of local foliage─by slaying Matagaigai, an overgrown landtrap known to carry the bane.","","","",""
138,1,3852555,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Tastes Like Chick","Several chocobo chicks have escaped from Bentbranch Meadows and now are in danger of being eaten by carnivorous tree slugs. Defeat the slugs before they can fill their bellies!","","","",""
139,1,3852559,12,17,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Sleep Tight","Someone or something has awakened souls laid to rest long ago in the Tam–Tara Deepcroft, and now the restless revenants seek blood!","","","",""
140,1,3852575,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Spirithold Run","A cadre of Spirithold-dwelling imps is planning a mass exodus into the Twelveswood to make their merry mischief. Trap them in the abandoned dungeon and see that they never leave.","","","",""
141,1,3852600,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Love Is in the Air","Scores of diremites have crawled from their nest holes and gathered near Galvanth's Spire to search for mates. Join forces with the local Wood Wailer guard and see that the vilekin die spouseless.","","","",""
142,1,3852613,14,19,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"There's Something about Lou","A giant slug known by the playful moniker Lou Carcolh has been seen near the Guardian Tree. Slay the beast before he consumes the sacred monument.","","","",""
143,4,3867430,11,16,0,0,12,0,0,60724,60504,0,3895962,0,33,34,35,True,"Now I See Bees I Won","Honey-seeking imps are killing off peaceful bees, and if the malevolent monsters are not stopped soon, honey production in the Twelveswood could suffer a serious blow.","","Honeybee swarms remaining","",""
144,1,3877977,16,21,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Royal Rumble","The Prince of Pestilence has been spotted spreading corruption in the area. Slay His Royal Repugnance.","","","",""
145,1,3877979,19,24,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"戦場までは何マルム？","暗黙の境界線をまたぎ
侵入してきた帝国兵を追い散らすのだ
IIIコホルス・ベスティアリウスを倒せ","","","",""
146,1,0,45,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"※β1不要：シルフの隊長撃破","※β1不要：","","","",""
147,0,0,25,30,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：蜂蜜酒輸送護衛","※β1不要：","","","",""
148,1,3862480,10,15,0,0,0,0,0,60721,60501,0,3895967,0,33,34,35,True,"What a Bee Wants","Tree slugs have descended from their arboreal abodes to feed on the forest's flowers...much to the chagrin of the region's beekeepers, who understand no flowers means no honey.","","","",""
149,1,3852846,17,22,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Stopping the Spread","Swift-breeding, disease-carrying gnats threaten to disrupt the balance of nature in the Twelveswood. Slay the vile voidsent before their numbers multiply.","","","",""
150,1,3853616,19,24,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Jack of All Trades","The Jackanapes and his rowdy troop are defiling the forest as they roam in search of new territory. Slay the leader of the pack before he can do any further damage.","","","",""
151,1,3853682,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"リトルブリッジの戦い","ラムウの狂信者と化したシルフたちが
ラークスコール方面に押し寄せてきた
吊り橋に陣取り、シルフを倒せ","","","",""
152,1,3853721,20,25,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Protecting the Patch","Diseased treants were recently seen wandering through the Bramble Patch. Put the poor creatures out of their misery before the infection spreads to the healthy flora.","","","",""
153,1,3877983,23,28,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"The Hunted","Sirocco, a giant antelope long sought after by the Trappers' League, has been sighted in the area. Fame and fortune await those who can claim this trophy.","","","",""
154,1,3877986,34,39,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Eft for Dead","Black efts from the east have begun taking over Rootslake, forcing out other species native to the area. Help cull their population before it's too late.","","","",""
155,0,0,25,30,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：キャラバン護衛","※β1不要：","","","",""
156,1,0,35,40,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"※β1不要：野盗退治","※β1不要：","","","",""
157,1,0,37,42,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"※β1不要：インプ退治","※β1不要：","","","",""
158,1,3877994,28,33,0,0,0,0,0,60721,60501,0,3920873,0,33,34,35,True,"The Negotiators","Negotiations between goblin merchants and a gang of local poachers have turned sour. Use this opportunity to teach both bands of outlaws a lesson!","","","",""
159,1,3689061,32,37,0,0,2,0,0,60721,60501,68,0,0,33,34,35,True,"Breaching the Hive","Infiltrate Redbelly Hive by defeating the gatewatches and opening the gates.","","Gates destroyed","",""
160,1,3884803,32,37,0,228,0,0,0,60722,60502,36,0,0,37,38,35,True,"Clearing the Hive","Make haste to the heart of Redbelly Hive and defeat the bandit leader Severaint Seven Splinter.","","","",""
161,4,3688712,32,37,0,228,12,0,0,60724,60504,69,0,0,33,34,35,True,"Defending the Hive","Join forces with the Wood Wailers to defend Redbelly Hive from the bandits who seek to reclaim it.","","Gates secured","",""
162,4,3688712,32,37,0,228,12,2,0,60724,60504,69,0,0,33,34,35,True,"Keeping the Hive","Defend Redbelly Hive while demoralizing the remaining Redbellies by slaying their larceners.","","Gates remaining","Redbelly larceners defeated",""
163,1,3878580,22,27,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Kickin' It with the Kedtraps","The Upper Paths have become tangled with kedtraps. Slice your way through the seedkin before they choke the life from the forest.","","","",""
164,1,3878966,29,34,0,0,0,0,0,60722,60502,36,0,0,37,38,35,True,"The Coeurl King","A band of Miqo'te poachers has begun hunting in the Twelveswood, led by a solitary male who has crowned himself King of the Coeurlclaws. Slay the unholy sovereign and send his subjects scampering.","","","",""
165,0,0,50,55,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：騎POP候補","※β1不要：","","","",""
166,4,3862614,22,27,0,0,12,0,0,60724,60504,115,3895687,0,33,34,35,True,"Another Round","One of Buscarron's Druthers's more unruly patrons─Spenser of the Bottomless Cup─has (once again) had one too many mugs of mead, and begun fighting with another customer. Come and silence the sot.","","Conscious customer","",""
167,1,3863377,21,26,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Stag Parting","Something has normally placid antelope stags stirred into a frenzy. Put the poor beasts down before they injure themselves or others.","","","",""
168,2,3867062,29,34,2000251,0,1,0,0,60723,60503,0,3891751,0,33,34,35,True,"Hide and Seek","The Twelveswood has become a breeding ground for poachers. Slay the lawless fiends, retrieve the hides of their innocent victims, and deliver them to the Wood Wailer.","Deliver the poached hides to the Wood Wailer.","Hides retrieved","",""
169,1,3867133,32,37,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"A Tale of Two-tails","The Sixth Astral Era airship landing ruins have been transformed by poachers into a black market. Seek out and slay their ringleader, Yabi Two-tails.","","","",""
170,1,3867168,22,27,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"To Whom the Toll Goes","Footpads have set up illegal checkpoints along major roadways, and are forcefully collecting coin from any who attempt to pass. Seek out these ne'er-do-wells and show them crime doesn't pay.","","","",""
171,1,3867238,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Eat In, Hide Out","Redbelly bandits have made an abandoned homestead their hideout. Destroy their barricades to enter, then slay the entire gang.","","","",""
172,2,3867290,29,34,2000252,0,1,0,0,60723,60503,0,3891765,0,33,34,35,True,"Robbin' Goblins","Goblin robbers have attacked a merchant en route to Gridania. Cut down the culprits and reclaim the lost crates!","Return the stolen crates to the crestfallen merchant.","Crates recovered","",""
173,1,3867306,34,39,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"※β1不要：ウォータースプライトの大量発生","※β1不要：","","","",""
174,1,3879457,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"No Birds Allowed","Ixali scouts have been spotted near Treespeak. Locate the invaders and drive them from the forest...by any means necessary!","","","",""
175,0,0,7,12,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：ハーストミル防衛","※β1不要：","","","",""
176,1,0,50,55,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"※β1不要：イクサルNM退治","※β1不要：","","","",""
177,1,0,45,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"※β1不要：イクサル流入阻止","※β1不要：","","","",""
178,1,3879483,3,8,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Dschubba Snacks","Every few moons, a miteling hatches that is several times more violent than his brethren. This creature is known by the local smallfolk as Dschubba. Slay the vilekin before it has the chance to reach adulthood.","","","",""
179,1,0,25,30,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Now Fall","A horde of banemites has been reported migrating towards Fallgourd Float. Slay the vilekin before they can reach the settlement located there.","","","",""
180,2,3879486,28,33,2000253,0,1,0,0,60723,60503,0,0,0,33,34,35,True,"That Which Binds Us","A local prospector believes that a high mineral content in the stones which make up golems may be what holds the creatures together, and will reward anyone who helps him prove his theory.","Hand the golem fragments over to the shifty-eyed prospector.","Fragments delivered","",""
181,0,0,28,33,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※β1不要：キャラバン護衛","※β1不要：","","","",""
182,1,0,29,34,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"真理は死んだ","霊災前後から出没するようになった
ゴーレムたちを排除せよ
ストーンゴーレムを倒せ","","","",""
183,1,3867831,3,8,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Breaking Bud","Troublemaking opo-opos have expanded their territory slightly too close to Blessed Bud. Bloody their noses a bit to ensure they keep their distance.","","","",""
184,4,3867845,7,12,0,0,12,0,0,60724,60504,0,0,0,33,34,35,True,"The Magical Fruit","Opo-opos in search of Mun-Tuy beans have begun raiding Hyrstmill storehouses. Slay the beastkin and prevent any sacks of beans from being stolen.","","Sacks remaining","",""
185,1,3867939,8,13,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Micromanaging","Curupira─an especially savage microchu─is on the loose and must be reduced to mulch, lest it be allowed to roam the forest freely, feeding on cuddly woodland creatures and Lalafellin children.","","","",""
186,0,0,5,10,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"※没","※没","","","",""
187,4,3867947,25,30,0,0,12,0,0,60724,60504,0,0,0,33,34,35,True,"The Big Issue","A band of Ixali raiders has attacked a Wood Wailer caravan carrying supplies to outlying camps. Drive back the beastmen while ensuring they do not make off with any plunder.","","Supplies remaining","",""
188,1,3867975,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"It Ziz What It Is","Giant carnivorous cloudkin known as ziz have wandered near Fallgourd Float in search of fresh meat. Slay the creatures before anyone becomes supper.","","","",""
189,1,3868016,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Hare Today","Shroud hares are devouring the young trees of Alder Springs. Throw a little salt into their plans before the damage is beyond repair.","","","",""
190,1,3922888,33,38,0,0,0,0,0,60722,60502,36,0,0,37,38,35,True,"Where the Stone Rolls","The masterless golem known as Nunyunuwi must be slain, lest it unwittingly crush some poor passerby.","","","",""
191,4,3996746,26,31,0,0,12,0,0,60721,60501,68,0,0,33,34,35,True,"Attack on Highbridge: Prelude","Qiqirn bandits have launched a surprise assault on Highbridge. Join forces with the remaining Brass Blades and defend the landmark with your lives!","","Brass Blades remaining","",""
192,4,3996834,26,31,0,0,43,44,0,60721,60501,68,0,0,33,34,35,True,"Attack on Highbridge: Act I","Qiqirn bandits have launched a surprise assault on Highbridge. Fend off the attackers while ensuring the safety of the village residents and their supplies.","","Residents remaining","Supplies remaining",""
193,4,3997258,26,31,0,0,43,44,0,60722,60502,171,0,0,37,38,35,True,"Attack on Highbridge: Act II","Qiqirn bandit leader Gilpincher Zuzuroon has joined the fray. Continue your efforts to fend off the attack while protecting the village residents and their supplies.","","Residents remaining","Supplies remaining",""
194,1,3997260,26,31,0,229,0,0,0,60722,60502,69,0,0,33,34,35,True,"Attack on Highbridge: Act III","It turns out the Qiqirn bandits were hired by the Amalj'aa to kidnap Highbridge residents and deliver them to the Bowl of Embers for tempering. Slay the Amalj'aa leader Nayokk Roh and end this madness.","","","",""
195,1,3997286,26,31,0,0,0,0,0,60722,60502,68,0,0,33,34,35,True,"Attack on Highbridge: Denouement","Join the Brass Blades in rescuing the Highbridge residents kidnapped by the Qiqirn bandits and slay the mastermind behind this dark design─Nayokk Roh.","","","",""
196,1,4304993,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
197,1,4305058,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
198,1,4305274,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
199,1,4305302,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
200,1,4305341,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
201,1,4305542,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
202,1,4305574,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
203,1,4305635,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
204,1,4305642,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
205,1,4305831,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
206,1,4305940,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
207,1,4305987,50,55,0,221,0,0,0,60722,60502,153,0,0,37,38,35,False,"Steel Reign","Atop his mighty steed, clad in armor darker than the void, the elder primal Odin has returned to Eorzea to exact his brutal judgment upon the realm.","","","",""
208,1,4011055,7,12,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Lady Killer","Ladybugs are more than welcome to dine on the aphids which infest the orchards of the Central Shroud; however, some have acquired a taste for the honeybees who pollinate the crops. See that this meal is their last.","","","",""
209,1,4038936,31,36,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"My Baby Green","An overgrown tangle of vivified vines lovingly named Jaded Jody is drinking up all the water of Hopeseed Pond. If action is not taken quickly, the whole area will be dry by the next moon.","","","",""
210,2,4054295,10,15,2000443,0,1,0,0,60723,60503,0,4054992,0,33,34,35,True,"偽造品の回収（仮）","闇商人に偽造品を
つかまされた人が続出している
被害者を増やさないために、偽造品を回収しろ（仮）","偽造品を回収した
「偽造品（仮）」を、「NPC」に
速やかに納品せよ（仮）","納品した偽造品の数（仮）","",""
211,4,4057303,20,25,0,0,12,0,0,60724,60504,0,0,0,33,34,35,True,"酒瓶の防衛（仮）","エールの匂いに引き寄せられて
スラッグが酒場に押し寄せてきた
酒瓶を守るためスラッグを倒せ。（仮）","","酒瓶の数（仮）","",""
212,1,4057804,19,24,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Ivy League","Some species of ivy will continue growing until they have choked the life out of the entire forest. Assist both the Wood Wailers and the Gods' Quiver in their joint effort to clear the Twelveswood of this menace.","","","",""
213,1,4105414,23,28,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Thunderstruck","Sylphs tempered in the levin-light of the primal Ramuh have descended into Little Solace to abduct their untempered brethren. Protect the innocent by delivering lightning-swift justice to the perpetrators.","","","",""
214,1,4105481,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Carrion Baggage","Scraps of food left scattered along forest thoroughfares by goblin travelers are attracting all sorts of carrion-craving cloudkin, who, when the fodder is gone, set their sights on poor Lalafellin pilgrims. Discourage further vultures from frequenting the region by slaying the ones already here.","","","",""
215,1,4077036,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Conspiracy Theory","High-ranking members of the Redbelly Wasps have gathered in an abandoned hovel to discuss their next attack on Gridania's trade routes. See that they do not leave alive.","","","",""
216,1,4105523,28,33,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Waiting for a Moon to Fall","Remnants of Dalamud fallen from the celestial satellite have been reanimated by some sinister force, and now roam the region in the form of powerful golems. Destroy the soulkin before they wreak their havoc on the forest.","","","",""
217,3,4082321,21,26,0,0,0,0,0,60725,60505,0,4082423,4082423,33,34,35,True,"What Have You Done for Mead Lately","A divine rite is being planned at the Sanctum of the Twelve and the clergy require copious amounts of freshly brewed mead to...uh, purify their spirits. Escort the porter and see that the mead arrives safely.","","","",""
218,1,4178135,20,25,0,225,0,0,0,60722,60502,36,0,0,37,38,35,True,"Lazy for You","The things we love destroy us every time. So it was with Farmer Laurence, who was devoured by his grossly overgrown pet ochu which he named after himself. Slay the rampant creature, that the old farmer's soul might know peace.","","","",""
219,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
220,1,4130445,8,13,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Menuis at Work","The once-gentle aurochs living in the Cookpot have grown bold since the arrival of a bull known as Menuis. Slay the beast and show the other creatures who it is they should truly fear.","","","",""
221,1,4093825,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Overnight Migration","Not only did the Calamity bring with it destruction, pain, and suffering, but it also brought with it mandragoras. Thousands and thousands of mandragoras. Mandragoras who, if not dealt with swiftly and firmly, will continue to multiply until the land is overrun with the creatures.","","","",""
222,1,4084958,13,18,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Go Wespe","The Yellowjackets stationed in lower La Noscea have a royal problem. Wespes so large the smallfolk have dubbed them “kings” are terrorizing the countryside and need to be dethroned immediately.","","","",""
223,4,4086925,14,19,0,0,12,0,0,60724,60504,0,4086961,0,33,34,35,True,"A Mad, Mad, Mad Sergeant","The storm soldiers stationed at the De Nevelle Checkpoint are short a few men, and require volunteers to aid them with their regular training exercises in which they attempt to fend off a mock imperial assault.","","Storm recruits remaining","",""
224,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
225,1,4096818,6,11,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Thwack-a-Mole","The orchards of middle La Noscea are riddled with dangerous holes dug by Moraby moles. It is high time the pests were given a good thumping.","","","",""
226,1,4089077,5,10,0,0,0,0,0,60721,60501,0,4089252,0,33,34,35,True,"Yellow-bellied Greenbacks","The newest batch of Yellowjacket recruits is softer than a rotten rat corpse, and fights little better. Whip the raw lads into shape. And remember, mercy is the last thing they need.","","","",""
227,1,4101397,3,8,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"On the Lamb","A flock of sheep bitten by diseased bats has grown frenzied and is charging at full speed towards the Zephyr Gate. The infected creatures cannot be allowed to enter the city, so they must be driven off or put down.","","","",""
228,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
229,4,4083044,9,14,0,0,12,0,0,60724,60504,0,0,0,33,34,35,True,"The Orange Boxes","Crates of freshly picked oranges waiting to be delivered to Galadion Bay's pleasure boats are in danger of being infested by rats lured by the sweet smell of the fruit. Drive back the vermin until the chocobo caravan arrives.","","Crates remaining","",""
230,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
231,1,4137092,10,15,0,0,0,0,0,60722,60502,115,0,0,33,34,35,True,"Shearing Is Caring","Shearing Sheridan has been shearing his share of luckless passersby since long before the Calamity. What the megalocrab needs now is a good shell-shocking.","","","",""
232,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
233,1,4102398,14,19,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"The Boy Who Cried Jackal","A young porter thought it would be clever to fool his companions into believing that they were being stalked by a pack of jackals so while the others were off hunting the beasts, he could slip off and frolic with a local milkmaid. The only problem being, jackals truly were stalking him, and now he's in a pickle.","","","",""
234,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
235,1,4176089,12,17,0,0,0,0,0,60721,60501,0,0,0,33,34,35,True,"Sister Crustacean","A spawning megalocrab will do whatever it takes to see its brood safe, and that includes slicing Lalafellin fishers who draw too close to the spawning grounds in half with its powerful claws. Slay a crab, save a lad.","","","",""
236,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,True,"","","","","",""
