key,0,1,2,3,4,5,6,7,8,9,10,11,12
28,0,4,0,0,1.5,69,0,0,0,0,852074,0,True
29,0,4,0,0,1.5,121,0,422,0,0,0,0,True
30,0,4,0,0,2,81,0,0,0,0,852147,0,True
31,0,4,0,0,1,71,0,418,0,0,0,0,True
32,0,4,0,0,0.5,35,0,0,0,0,851988,0,True
33,0,4,0,0,1,34,0,0,0,0,852026,0,True
34,0,4,0,0,1,94,0,0,0,0,0,0,True
35,0,4,0,0,1.5,89,0,656,0,0,0,0,True
36,0,4,0,0,2,56,0,0,0,0,0,0,True
37,0,4,0,0,2,25,0,0,0,0,851975,0,True
38,0,4,0,0,2,98,0,0,0,0,852021,0,True
39,0,4,0,0,2,50,0,0,0,0,851979,0,True
40,0,4,0,0,2,51,0,0,0,0,852108,0,True
41,0,4,0,0,1,59,0,0,0,0,852025,0,True
42,0,4,0,0,1.2,75,0,0,0,0,852032,0,True
43,0,4,0,0,2,36,0,0,0,0,851977,0,True
44,0,4,0,0,2,37,0,0,0,0,852022,0,True
45,0,4,0,0,1,79,0,0,0,0,851989,0,True
46,0,4,0,0,1,80,0,0,0,0,852155,0,True
47,0,4,0,0,1.5,28,0,0,0,0,851970,0,True
48,0,4,0,0,1.5,29,0,0,0,0,852140,0,True
49,0,4,0,0,2,57,0,0,0,0,851993,0,True
50,0,4,0,0,1.5,121,0,422,0,0,0,0,True
51,0,4,0,0,1.5,121,0,422,0,0,0,0,True
52,0,4,0,0,1,6,0,319,0,0,852000,0,True
53,0,4,0,0,1,97,0,0,0,0,852465,0,True
54,0,4,0,0,1,0,2,366,0,0,0,0,True
55,0,4,0,0,1,0,36,379,0,0,852104,0,True
56,0,4,0,0,1,0,36,379,0,0,0,0,True
57,0,4,0,0,1,60,0,0,0,0,851974,0,True
58,0,4,0,0,1,233,0,0,0,0,852195,0,True
59,0,4,0,0,1,385,0,0,0,0,852046,0,True
60,0,4,0,0,1.1,0,36,379,0,0,0,0,True
61,0,4,0,0,1,0,37,380,0,0,852107,0,True
62,0,4,0,0,1,0,38,381,0,0,852105,0,True
63,0,4,0,0,1,0,39,382,0,0,852156,0,True
64,0,4,0,0,1,0,41,384,0,0,852106,0,True
65,0,4,0,0,2,131,0,0,0,0,0,0,True
66,0,4,0,0,1.5,201,0,0,0,0,0,0,True
67,0,4,0,0,1,7,0,320,0,0,0,0,True
68,0,4,0,0,1,7,0,321,0,0,0,0,True
69,0,4,0,0,1,7,0,322,0,0,0,0,True
70,0,4,0,0,1,7,0,323,0,0,0,0,True
71,0,4,0,0,1,7,0,324,0,0,0,0,True
72,0,4,0,0,1,7,0,325,0,0,852394,0,True
73,0,4,0,0,1,7,0,326,0,0,0,0,True
74,0,4,0,0,1.5,7,0,327,0,0,0,0,True
75,0,4,0,0,2,121,0,422,0,0,0,0,True
76,0,4,0,2,1.5,71,0,418,0,0,0,0,True
77,0,4,0,0,1,94,0,0,0,0,0,0,True
78,0,4,0,0,1.5,35,0,0,0,0,0,0,True
79,0,4,0,0,1,0,10,376,0,0,852338,0,True
80,0,4,0,0,1,0,11,377,0,0,852500,0,True
81,0,4,0,0,1,0,12,378,0,0,852038,0,True
82,0,4,0,0,1.1,0,13,373,0,0,0,0,True
83,0,4,0,0,1.1,0,14,373,0,0,0,0,True
84,0,4,0,0,1,0,16,366,0,0,852135,0,True
85,0,4,0,0,1.2,0,17,474,0,0,0,0,True
86,0,4,0,0,1,0,18,369,0,0,852355,0,True
87,0,4,0,0,1,0,19,370,0,0,852354,0,True
88,0,4,0,0,1,0,20,371,0,0,0,0,True
89,0,4,0,0,1.2,0,21,411,0,0,0,0,True
90,0,4,0,0,1.1,0,22,412,0,0,0,0,True
91,0,4,0,0,1,0,23,413,0,0,0,0,True
92,0,4,0,0,1,0,24,414,0,0,0,0,True
93,0,4,0,0,1,0,25,415,0,0,0,0,True
94,0,4,0,0,1,107,0,0,0,0,0,0,True
95,0,4,0,0,1,108,0,0,0,0,0,0,True
96,0,4,0,0,1,110,0,0,0,0,0,0,True
97,0,4,0,0,1,109,0,0,0,0,0,0,True
98,0,4,0,0,2,107,0,0,0,0,0,0,True
99,0,4,0,0,2,108,0,0,0,0,0,0,True
100,0,4,0,0,2,110,0,0,0,0,852020,0,True
101,0,4,0,0,2,109,0,0,0,0,0,0,True
102,0,4,0,0,2,21,0,0,0,0,0,0,True
103,0,4,0,0,2,21,0,0,0,0,0,0,True
104,0,4,0,0,2.5,22,0,0,0,0,0,0,True
105,0,4,0,0,1.5,6,0,319,0,0,0,0,True
106,0,4,0,0,2,204,0,0,0,0,0,0,True
107,0,11,0,6,1.3,12,0,355,0,0,0,0,True
108,0,11,0,0,1,12,0,355,0,0,0,0,True
109,0,11,0,0,1,12,0,357,0,0,0,0,True
110,0,11,0,0,1,12,0,356,0,0,0,0,True
111,0,11,0,0,1,12,0,358,0,0,0,0,True
112,0,11,0,2,1.6,12,0,359,3255,0,0,0,True
113,0,6,2,0,1.2,4,0,306,0,0,851990,0,True
114,0,6,2,0,1.2,4,0,307,0,0,852150,0,True
115,0,6,2,0,1.2,4,0,308,0,0,0,0,True
116,0,6,2,0,1.2,4,0,309,0,0,0,0,True
117,0,4,0,0,1.5,65,0,0,0,0,852153,0,True
118,0,4,0,0,1,297,0,0,0,0,851986,0,True
119,0,4,0,0,1,121,0,422,0,3,589847,0,True
120,0,4,0,0,1.2,31,0,0,0,0,0,0,True
121,0,4,0,0,1.2,44,0,0,0,0,0,0,True
122,0,4,0,0,1,104,0,0,0,0,0,0,True
123,0,4,0,0,1,197,0,0,0,0,0,0,True
124,0,4,0,0,1,229,0,0,0,0,0,0,True
125,0,4,0,0,1.5,63,0,0,0,0,0,0,True
126,0,4,0,0,1.5,17,0,416,0,0,0,0,True
127,0,4,0,0,1.5,20,0,0,0,0,0,0,True
128,0,4,0,0,1.5,20,0,0,0,0,0,0,True
129,0,4,0,0,1.5,21,0,0,0,0,0,0,True
130,0,4,0,0,2,99,0,0,0,0,0,0,True
131,0,4,0,0,1,386,0,0,0,0,852007,0,True
132,0,4,0,0,1,382,0,0,0,0,852177,0,True
133,0,4,0,0,1,383,0,0,0,0,851982,0,True
134,0,4,0,0,1,381,0,0,0,0,852418,0,True
135,0,4,0,0,1,384,0,0,0,0,852015,0,True
136,0,4,0,0,1,58,0,0,0,0,852008,0,True
137,0,4,0,0,1.1,0,15,374,0,0,0,0,True
138,0,4,0,0,1.5,160,0,0,0,0,852027,0,True
139,0,4,0,0,1.2,151,0,0,0,0,852052,0,True
140,0,4,0,0,1,145,0,0,0,0,852173,0,True
141,0,4,0,0,1.5,163,0,0,0,0,0,0,True
142,0,4,0,0,0.8,97,0,0,0,0,851991,0,True
143,0,4,0,0,2,27,0,0,0,0,852382,0,True
144,0,4,0,0,1.1,0,26,475,0,0,0,0,True
145,0,4,0,0,0.9,0,27,370,0,0,0,0,True
146,0,4,0,0,0.9,0,28,368,0,0,0,0,True
147,0,4,0,0,0.9,0,29,372,0,0,0,0,True
148,0,4,0,0,0.9,0,30,476,0,0,0,0,True
149,0,4,0,0,2.5,48,0,0,0,0,0,0,True
150,0,4,0,0,1.5,48,0,0,0,0,0,0,True
151,0,4,0,0,2,53,0,0,0,0,0,0,True
152,0,4,0,0,1.1,0,31,477,0,0,0,0,True
153,0,4,0,0,0.9,0,32,370,0,0,0,0,True
154,0,4,0,0,0.9,0,33,372,0,0,0,0,True
155,0,4,0,0,1.1,0,34,368,0,0,852083,0,True
156,0,4,0,0,2,50,0,0,0,0,0,0,True
157,0,4,0,0,2,50,0,0,0,0,0,0,True
158,0,4,0,0,1.1,0,35,378,0,0,0,0,True
159,0,4,0,0,1.2,76,0,0,0,0,852010,0,True
160,0,4,0,0,0.8,152,0,0,0,0,852009,0,True
161,0,4,0,0,1.2,152,0,0,0,0,0,0,True
162,0,4,0,0,2.5,25,0,0,0,0,0,0,True
163,0,4,0,0,2.5,57,0,0,0,0,851998,0,True
164,0,4,0,0,2.5,36,0,0,0,0,0,0,True
165,0,4,0,0,1.1,0,43,376,0,0,0,0,True
166,0,7,1,0,1.2,3,0,300,0,0,852068,0,True
167,0,7,1,0,1.2,3,0,301,0,0,0,0,True
168,0,7,1,0,1.2,3,0,302,0,0,852144,0,True
169,0,7,1,0,1.2,3,0,303,0,0,852154,0,True
170,0,4,0,0,1,14,0,360,0,0,852031,0,True
171,0,4,0,0,1,14,0,361,0,0,0,0,True
172,0,4,0,0,1,136,0,0,0,0,852036,0,True
173,0,4,0,0,1,135,0,0,0,0,852170,0,True
174,0,4,0,0,1,137,0,0,0,0,0,0,True
175,0,4,0,0,2,141,0,0,0,0,852100,0,True
176,0,4,0,0,2,142,0,0,0,0,852129,0,True
177,0,4,0,0,2,143,0,0,0,0,0,0,True
178,0,4,0,0,1.2,154,0,0,0,0,852358,0,True
179,0,4,0,0,1.2,155,0,0,0,0,852037,0,True
180,0,4,0,0,1.2,156,0,0,0,0,0,0,True
181,0,4,0,0,1.2,157,0,0,0,0,852112,0,True
182,0,4,0,0,1.5,167,0,0,0,0,852181,0,True
183,0,4,0,0,1.5,168,0,0,0,0,852278,0,True
184,0,4,0,0,1.5,169,0,0,0,0,852279,0,True
185,0,4,0,0,1.5,170,0,0,0,0,0,0,True
186,0,4,0,0,1.5,171,0,0,0,0,0,0,True
187,0,4,0,0,1.5,176,0,0,0,0,852017,0,True
188,0,4,0,0,1.5,177,0,0,0,0,852168,0,True
189,0,4,0,0,1.5,178,0,0,0,0,0,0,True
190,0,4,0,0,1.5,179,0,0,0,0,852149,0,True
191,0,4,0,0,1.5,180,0,0,0,0,852389,0,True
192,0,4,0,0,1.5,181,0,0,0,0,0,0,True
193,0,4,0,0,1.2,183,0,0,0,0,852293,0,True
194,0,4,0,0,1.2,184,0,0,0,0,852056,0,True
195,0,4,0,0,1.2,185,0,0,0,0,0,0,True
196,0,4,0,0,1.3,192,0,0,0,0,852016,0,True
197,0,4,0,0,1.3,193,0,0,0,0,0,0,True
198,0,4,0,0,1.3,194,0,0,0,0,0,0,True
199,0,4,0,0,1.3,195,0,0,0,0,0,0,True
200,0,4,0,0,2,213,0,0,0,0,852172,0,True
201,0,4,0,0,2,214,0,0,0,0,0,0,True
202,0,4,0,0,2,215,0,0,0,0,0,0,True
203,0,4,0,0,2,266,0,0,0,0,852109,0,True
204,0,4,0,0,2,267,0,0,0,0,852167,0,True
205,0,4,0,0,1.2,282,0,0,0,0,852019,0,True
206,0,4,0,0,1.2,283,0,0,0,0,852051,0,True
207,0,4,0,2,1,304,0,0,0,0,0,0,False
208,0,4,0,0,1,298,0,0,0,0,0,0,False
209,0,4,0,2,1,304,0,0,0,0,0,0,True
210,0,4,0,0,1,298,0,0,0,0,0,0,True
211,0,4,0,2,1,304,0,0,0,0,0,0,True
212,0,4,0,0,1,298,0,0,0,0,0,0,True
213,0,4,0,0,1,8,0,328,0,5,0,0,True
214,0,4,0,0,1,8,0,329,0,5,0,0,True
215,0,4,0,0,1,8,0,330,0,5,0,0,True
216,0,4,0,0,1,8,0,331,0,5,0,0,True
217,0,4,0,0,1,8,0,332,0,5,0,0,True
218,0,4,0,0,1,8,0,333,0,5,0,0,True
219,0,4,0,0,1,8,0,334,0,5,0,0,True
220,0,4,0,0,1,8,0,335,0,0,0,0,True
221,0,4,0,2,3,8,0,328,0,5,0,0,True
222,0,4,0,2,3,8,0,329,0,5,0,0,True
223,0,4,0,2,3,8,0,330,0,5,0,0,True
224,0,4,0,2,3,8,0,331,0,5,0,0,True
225,0,4,0,2,3,8,0,332,0,5,0,0,True
226,0,4,0,2,3,8,0,333,0,5,0,0,True
227,0,4,0,2,3,8,0,334,0,5,0,0,True
228,0,4,0,2,10,8,0,335,0,0,0,0,True
229,0,4,0,0,1,8,0,328,0,5,0,0,True
230,0,4,0,0,1,8,0,329,0,5,0,0,True
231,0,4,0,0,1,8,0,330,0,5,0,0,True
232,0,4,0,0,1,8,0,331,0,5,0,0,True
233,0,4,0,0,1,8,0,332,0,5,0,0,True
234,0,4,0,0,1,8,0,333,0,5,0,0,True
235,0,4,0,0,1,8,0,334,0,5,0,0,True
236,0,4,0,0,1,8,0,335,0,0,0,0,True
237,0,0,0,0,1,301,0,0,0,2,0,0,False
238,0,4,0,0,1,302,0,0,0,0,0,0,False
239,0,4,0,2,1,303,0,0,0,0,0,0,False
240,0,0,0,0,1,301,0,0,0,2,0,0,True
241,0,4,0,0,1,302,0,0,0,0,0,0,True
242,0,4,0,2,1,303,0,0,0,0,0,0,True
243,0,0,0,0,1,301,0,0,0,2,0,0,True
244,0,4,0,0,1,302,0,0,0,0,0,0,True
245,0,4,0,2,1,303,0,0,0,0,0,0,True
246,0,4,0,2,1.5,306,0,0,0,0,0,3,False
247,0,4,0,2,1.5,306,0,0,0,0,0,4,True
248,0,4,0,2,1.5,306,0,0,0,0,0,5,True
249,0,0,0,0,1,0,44,472,7613,0,0,0,False
250,0,0,0,0,1,0,45,473,7602,0,0,0,False
251,0,4,0,0,1.5,159,0,0,0,0,0,0,True
252,0,4,0,0,1,0,75,457,3085,0,0,0,True
253,0,4,0,0,1,479,0,0,0,0,0,0,True
254,0,4,0,0,1,481,0,0,0,0,0,0,True
255,0,4,0,2,1.8,18,0,429,0,0,0,0,True
256,0,4,0,0,1,18,0,427,0,0,0,0,True
257,0,4,0,0,2,100,0,0,0,0,0,0,True
258,0,4,0,0,1.5,167,0,0,0,0,0,0,True
259,0,4,0,2,2.5,23,0,0,0,0,0,1,True
260,0,4,0,0,1.5,22,0,0,0,0,0,0,True
261,0,4,0,0,1,485,0,0,0,2,0,0,True
262,0,4,0,2,1,247,0,0,0,0,0,2,True
263,0,4,0,0,1,135,0,0,0,0,0,0,True
264,0,4,0,0,2,142,0,0,0,0,0,0,True
265,0,4,0,0,1,235,0,0,0,0,0,0,True
266,0,4,0,2,12,482,0,0,0,0,0,0,True
267,0,11,0,0,1,12,0,357,0,0,0,0,True
268,0,4,0,0,2,99,0,0,0,0,0,0,True
269,0,4,0,0,1,481,0,0,0,0,0,0,True
270,0,4,0,6,1,34,0,0,0,0,0,0,True
271,0,4,0,0,0.5,35,0,0,0,0,0,0,True
272,0,4,0,6,1.4,18,0,428,0,0,0,0,True
273,0,4,0,6,2.8,64,0,0,0,0,0,0,True
274,0,4,0,6,2,17,0,417,0,0,0,0,True
275,0,4,0,0,1.5,167,0,0,0,0,0,0,True
276,0,4,0,0,1,18,0,427,0,0,0,0,True
277,0,7,1,0,1.2,3,0,304,0,0,0,0,True
278,0,7,1,0,1.2,3,0,300,0,0,0,0,True
279,0,7,1,0,1.2,3,0,302,0,0,0,0,True
280,0,7,1,0,1.2,3,0,303,0,0,0,0,True
281,0,4,0,0,1.5,179,0,0,0,0,0,0,True
282,0,6,2,0,1.2,4,0,310,0,0,0,0,True
283,0,6,2,0,1.2,4,0,307,0,0,0,0,True
284,0,6,2,0,1.2,4,0,308,0,0,0,0,True
285,0,6,2,0,1.2,4,0,309,0,0,0,0,True
286,0,4,0,0,1.5,159,0,0,0,0,0,0,True
287,0,4,0,0,1.5,198,0,0,0,0,0,0,True
288,0,8,0,0,1.5,5,0,316,0,0,0,0,True
289,0,8,0,0,1.5,5,0,312,0,0,0,0,True
290,0,8,0,0,1.5,5,0,315,0,0,0,0,True
291,0,8,0,0,1.5,5,0,313,0,0,0,0,True
292,0,4,0,1,2,81,0,0,0,0,0,0,True
293,0,4,0,1,2,81,0,0,0,0,0,0,True
294,0,4,0,0,1,386,0,0,0,0,852028,0,True
295,0,4,0,0,1,60,0,0,0,0,852041,0,True
296,0,4,0,0,1,383,0,0,0,0,0,0,True
297,0,4,0,0,1,385,0,0,0,0,852045,0,True
298,0,4,0,0,1.5,62,0,0,0,0,0,0,True
299,0,4,0,0,1,383,0,0,0,0,852042,0,True
300,0,4,0,0,2,204,0,0,0,0,0,0,True
301,0,4,0,0,2,167,0,0,0,0,0,0,False
302,0,4,0,0,2,270,0,0,0,0,852034,0,True
303,0,4,0,0,1.5,159,0,0,0,0,0,0,True
304,0,4,0,0,1,145,0,0,0,0,0,0,True
305,0,4,0,0,2,265,0,0,0,0,852271,0,True
306,0,4,0,0,1,78,0,0,0,0,852033,0,True
307,0,6,2,0,1.5,4,0,307,0,0,0,0,True
308,0,6,2,0,1.5,4,0,308,0,0,0,0,True
309,0,4,0,0,1.1,0,46,378,0,0,0,0,True
310,0,4,0,0,1.1,0,47,375,0,0,0,0,True
311,0,4,0,0,1,0,48,375,0,0,852337,0,True
312,0,4,0,0,1.5,280,0,0,0,0,852191,0,True
313,0,4,0,0,1,126,0,0,0,0,852062,0,True
314,0,4,0,0,1,190,0,0,0,0,0,0,True
315,0,4,0,0,1,0,49,386,0,0,0,0,True
316,0,4,0,0,1,0,50,387,0,0,0,0,True
317,0,4,0,0,1,0,51,388,0,0,852114,0,True
318,0,4,0,0,1,0,52,389,0,0,852115,0,True
319,0,4,0,0,1.1,0,53,390,0,0,0,0,True
320,0,4,0,0,1.5,198,0,0,0,0,852435,0,True
321,0,4,0,0,2,198,0,0,0,0,0,0,True
322,0,4,0,0,1,138,0,0,0,0,852142,0,True
323,0,4,0,0,0.5,138,0,0,0,0,0,0,True
324,0,4,0,0,1.5,279,0,0,0,0,851996,0,True
325,0,4,0,0,1.6,149,0,0,0,0,852133,0,True
326,0,4,0,0,1.6,148,0,0,0,0,852047,0,True
327,0,4,0,0,2,101,0,0,0,0,0,0,True
328,0,8,0,0,1.5,5,0,312,0,0,852138,0,True
329,0,8,0,0,1.5,5,0,313,0,0,852066,0,True
330,0,8,0,0,1.5,5,0,315,0,0,0,0,True
331,0,8,0,0,1.5,5,0,314,0,0,852067,0,True
332,0,8,0,0,2,5,0,314,0,0,0,0,True
333,0,4,0,0,1,9,0,337,0,0,0,0,True
334,0,4,0,0,1,9,0,341,0,0,0,0,True
335,0,4,0,0,1,9,0,339,0,0,0,0,True
336,0,4,0,0,1,9,0,340,0,0,0,0,True
337,0,4,0,0,1.5,9,0,337,0,0,0,0,True
338,0,4,0,0,1.5,287,0,0,0,0,852064,0,True
339,0,4,0,0,1.5,173,0,0,0,0,852048,0,True
340,0,4,0,0,1.5,174,0,0,0,0,0,0,True
341,0,4,0,0,2,130,0,0,0,0,852050,0,True
342,0,4,0,0,2,264,0,0,0,0,0,0,True
343,0,4,0,0,1,10,0,342,0,0,0,0,True
344,0,4,0,0,1,10,0,343,0,0,0,0,True
345,0,4,0,0,1,10,0,344,0,0,852270,0,True
346,0,4,0,0,1,10,0,345,0,0,0,0,True
347,0,4,0,0,2,24,0,0,0,0,852063,0,True
348,0,4,0,0,1,0,54,391,0,0,852001,0,True
349,0,4,0,0,1,0,55,392,0,0,852029,0,True
350,0,4,0,0,1.1,0,56,393,0,0,0,0,True
351,0,4,0,0,2,26,0,0,0,0,852049,0,True
352,0,4,0,0,1,0,57,394,0,0,852059,0,True
353,0,4,0,0,1,0,58,395,0,0,852061,0,True
354,0,4,0,0,1,0,59,396,0,0,0,0,True
355,0,4,0,0,1.1,0,60,398,0,0,852011,0,True
356,0,4,0,0,2,268,0,0,0,0,852120,0,True
357,0,4,0,0,1,238,0,0,0,0,852070,0,True
358,0,4,0,0,1,95,0,0,0,0,852419,0,True
359,0,7,1,0,1.5,3,0,300,0,0,0,0,True
360,0,7,1,0,1.5,3,0,301,0,0,0,0,True
361,0,7,1,0,1.5,3,0,303,0,0,0,0,True
362,0,4,0,0,1.5,14,0,360,0,0,0,0,True
363,0,4,0,0,1,0,61,399,0,0,852253,0,True
364,0,4,0,0,1,0,62,400,0,0,0,0,True
365,0,4,0,0,1,0,63,401,0,0,0,0,True
366,0,4,0,0,1.1,0,64,402,0,0,0,0,True
367,0,4,0,0,1,0,65,403,0,0,0,0,True
368,0,4,0,0,1,0,66,404,0,0,0,0,True
369,0,4,0,0,1,0,67,405,0,0,0,0,True
370,0,4,0,0,1.1,0,68,404,0,0,0,0,True
371,0,4,0,0,1,242,0,0,0,0,0,0,True
372,0,4,0,0,1,0,69,407,0,0,0,0,True
373,0,4,0,0,1,0,70,408,0,0,0,0,True
374,0,4,0,0,1,0,71,409,0,0,0,0,True
375,0,4,0,0,1.1,0,72,410,0,0,0,0,True
376,0,11,0,0,1.3,12,0,355,0,0,0,0,True
377,0,4,0,0,1,228,0,0,0,0,0,0,True
378,0,4,0,0,1,253,0,662,0,0,0,0,True
379,0,4,0,0,1,481,0,0,0,2,0,0,True
380,0,0,0,0,1,0,73,95,0,0,0,0,True
381,0,0,0,0,1,0,74,95,0,0,0,0,True
382,0,4,0,0,1,355,0,0,0,0,852054,0,True
383,0,4,0,0,1,356,0,0,0,0,852161,0,True
384,0,4,0,0,1,358,0,0,0,0,852146,0,True
385,0,4,0,0,1,359,0,0,0,0,852058,0,True
386,0,4,0,0,1,360,0,0,0,0,0,0,True
387,0,4,0,0,1,362,0,0,0,0,852375,0,True
388,0,4,0,0,1,363,0,0,0,0,0,0,True
389,0,4,0,0,1,364,0,0,0,0,852055,0,True
390,0,4,0,0,1,365,0,0,0,0,0,0,True
391,0,4,0,0,1,366,0,0,0,0,0,0,True
392,0,4,0,0,1,367,0,0,0,0,0,0,True
393,0,4,0,0,1,371,0,0,0,0,0,0,True
394,0,4,0,0,1,372,0,0,0,0,0,0,True
395,0,4,0,0,1,373,0,0,0,0,852165,0,True
396,0,4,0,0,1,376,0,0,0,0,0,0,True
397,0,4,0,0,1,374,0,0,0,0,852305,0,True
398,0,4,0,0,1,377,0,0,0,0,0,0,True
399,0,4,0,0,1,378,0,0,0,0,0,0,True
400,0,4,0,0,1,19,0,431,0,0,0,0,True
401,0,4,0,0,1,480,0,0,0,2,0,0,True
402,0,4,0,0,1,292,0,0,0,0,0,0,True
403,0,4,0,0,1.5,41,0,0,0,0,852178,0,True
404,0,4,0,0,1.5,202,0,0,0,0,0,0,True
405,0,4,0,0,1.5,203,0,0,0,0,0,0,True
406,0,4,0,0,1.5,204,0,0,0,0,0,0,True
407,0,4,0,0,1.5,205,0,0,0,0,0,0,True
408,0,4,0,0,1.5,206,0,0,0,0,0,0,True
409,0,6,2,0,1.5,4,0,309,0,0,0,0,True
410,0,4,0,0,1,480,0,0,0,2,0,0,True
411,0,4,0,6,1.5,65,0,0,0,0,0,0,True
412,0,4,0,0,1.3,0,53,459,0,0,0,0,True
413,0,4,0,6,1.3,0,282,458,0,0,0,0,True
414,0,4,0,0,1.2,164,0,0,0,0,0,0,True
415,0,4,0,0,0.6,164,0,0,0,0,0,0,True
416,586,4,0,6,1.3,0,282,458,0,0,0,0,True
417,0,4,0,2,2,9,0,338,0,0,0,0,True
418,0,4,0,0,1.5,9,0,339,0,0,0,0,True
419,0,4,0,0,1,480,0,0,0,0,0,0,True
420,545,0,0,0,1,6,0,591,0,0,0,0,True
421,546,0,0,0,1,6,0,591,0,0,0,0,True
422,547,0,0,0,1,6,0,461,0,0,0,0,True
423,0,4,0,6,1.6,155,0,0,0,0,0,0,True
424,0,4,0,0,0.6,154,0,0,0,0,0,0,True
425,0,4,0,0,0.6,156,0,0,0,0,0,0,True
426,0,4,0,0,0.6,157,0,0,0,0,0,0,True
427,0,4,0,6,1.6,151,0,0,0,0,0,0,True
428,0,4,0,2,1.4,230,0,0,0,0,0,0,True
429,0,5,0,2,1.4,230,0,0,0,0,0,0,True
430,0,4,0,0,1,480,0,0,0,0,0,0,True
431,0,4,0,0,0.8,156,0,0,0,0,852039,0,True
432,0,4,0,0,0.7,192,0,0,0,0,852035,0,True
433,0,0,0,0,1,481,0,0,0,2,0,0,False
434,0,4,0,0,1,480,0,0,0,2,0,0,True
435,0,0,0,0,1,0,80,0,0,0,0,0,True
436,0,4,0,0,1,0,81,462,0,0,0,0,True
437,0,4,0,0,1,0,82,463,0,0,0,0,True
438,0,4,0,0,1,0,83,465,7618,0,0,0,True
439,245,0,0,0,1,0,84,0,0,0,0,0,True
440,250,0,0,0,1,0,85,488,0,0,0,0,True
441,0,0,0,0,1,0,86,95,0,0,0,0,True
442,0,0,0,0,1,0,87,95,0,0,0,0,True
443,266,0,0,0,1,0,88,95,0,0,0,0,True
444,267,0,0,0,1,0,89,95,0,0,0,0,True
445,0,0,0,0,1,0,90,491,0,0,0,0,True
446,278,0,0,0,1,0,91,491,0,0,0,0,True
447,269,0,0,0,1,0,92,95,0,0,0,0,True
448,270,0,0,0,1,0,93,60,0,0,0,0,True
449,263,0,0,0,1,0,94,95,0,0,0,0,True
450,271,0,0,0,1,0,95,95,0,0,0,0,True
451,0,0,0,0,1,0,96,42,0,0,0,0,True
452,264,0,0,0,1,0,97,492,0,0,0,0,True
453,0,0,0,0,1,0,98,95,0,0,0,0,True
454,265,0,0,0,1,0,99,54,0,0,0,0,True
455,272,0,0,0,1,0,100,95,0,0,0,0,True
456,273,0,0,0,1,0,101,95,0,0,0,0,True
457,274,0,0,0,1,0,102,95,0,0,0,0,True
458,275,0,0,0,1,0,103,95,0,0,0,0,True
459,276,0,0,0,1,0,104,95,0,0,0,0,True
460,0,0,0,0,1,0,105,95,0,0,0,0,True
461,279,0,0,0,1,0,106,95,0,0,590287,0,True
462,279,0,0,0,1,0,107,95,0,0,590288,0,True
463,261,0,0,0,1,0,108,95,0,0,0,0,True
464,268,0,0,0,1,0,109,95,0,0,0,0,True
465,284,0,0,0,1,0,110,489,0,0,0,0,True
466,279,0,0,0,1,0,111,95,0,0,590289,0,True
467,279,0,0,0,1,0,112,95,0,0,590291,0,True
468,279,0,0,0,1,0,113,95,0,0,590292,0,True
469,290,0,0,0,1,0,94,95,0,0,0,0,True
470,0,0,0,0,1,0,115,0,0,0,0,0,True
471,0,4,0,1,2.5,81,0,0,0,0,0,0,True
472,0,4,0,0,1,0,20,371,0,0,0,0,True
473,0,4,0,0,1,0,0,0,0,0,0,0,True
