key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2000083,"length of brambleweed rope",0,"lengths of brambleweed rope",0,0,1,0,0,"A thick, sturdy rope twisted from common brambleweed.","Brambleweed Rope",26103,0,1,65574,0
2000084,"Azeyma rose hip",0,"Azeyma rose hips",0,1,1,0,0,"The bitter fruit of an Azeyma rose.","Azeyma Rose Hip",25302,1,6,65577,0
2000085,"fresh bunch of gysahl greens",0,"fresh bunches of gysahl greens",0,0,1,0,0,"If these greens were any fresher, they would still be in the ground.","Fresh Gysahl Greens",25218,1,1,66698,3
2000086,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000087,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000088,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000089,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000090,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000091,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000092,"roselet seed",0,"roselet seeds",0,0,1,0,0,"These hard black seeds can remain dormant for years before sprouting.","Roselet Seed",22623,1,6,65692,3
2000093,"strand of newly spun diremite webbing",0,"strands of newly spun diremite webbing",0,0,1,0,0,"Little time has elapsed since this strand was spun, and so the web remains extremely sticky.","Newly Spun Diremite Web",21664,1,6,65693,3
2000094,"bottle of stingbrew",0,"bottles of stingbrew",0,0,1,0,0,"A potent liquor created through the fermentation of hornet carcasses.","Stingbrew",24403,1,1,65694,3
2000095,"smoldering coal",0,"smoldering coals",0,0,1,0,0,"A red-hot piece of carbonized wood.","Smoldering Coal",30202,1,1,65695,3
2000096,"Leia's egg",0,"Leia's eggs",0,0,1,0,1,"You must deliver this egg, adventurer. It's our only hope!","Leia's Egg",25252,1,1,65697,3
2000097,"Keitha's letter",0,"Keitha's letters",0,0,1,0,1,"A stained envelope entrusted to you by realm-renowned wrangler Keitha of Bentbranch Meadows.","Keitha's Letter",26068,1,1,0,3
2000098,"pot of scarlet oil",0,"pots of scarlet oil",0,0,1,0,0,"A viscous yet odorless secretion taken from the underbelly of a common ladybug.","Scarlet Oil",20641,1,6,65567,0
2000099,"bag of hornet husks",0,"bags of hornet husks",0,0,1,0,0,"The carcasses of common hornets. The stingers are still intact.","Dead Hornets",22623,1,4,65694,3
2000100,"bottle of flat ale",0,"bottles of flat ale",0,0,1,0,0,"Having been left uncovered for a few days, this cheap Aleport brew has lost all of its bubbles.","Flat Ale",20643,1,3,65696,3
2000101,"phial of Azeyma rose oil",0,"phials of Azeyma rose oil",0,0,1,0,0,"A fragrant oil pressed from freshly harvested Azeyma rose hips.","Azeyma Rose Oil",20663,1,2,65556,3
2000102,"Stone of Courage",0,"Stones of Courage",0,0,1,0,0,"A heavy stone used by the Wood Wailers for training with the lance.","Stone of Courage",21451,1,1,65571,0
2000103,"flask of humus oil",0,"flasks of humus oil",0,0,1,0,0,"A flask of brownish oil you received from Brother E–Sumi–Yan. It reeks of decayed earth.","Humus Oil",22636,1,1,0,3
2000104,"rusted octant",0,"rusted octants",0,0,1,0,0,"An instrument widely used in maritime navigation. This one appears to have been a victim of the elements.","Rusted Octant",21002,1,1,65644,3
2000105,"rusted octant",0,"rusted octants",0,0,1,0,0,"An instrument widely used in maritime navigation. This one appears to have been a victim of the elements.","Rusted Octant",21002,1,1,65645,3
2000106,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000107,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000108,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000109,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000110,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000111,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000112,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000113,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000114,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000115,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000116,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000117,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000118,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000119,"handmade eel pie",0,"handmade eel pies",0,0,1,0,0,"Mother Miounne's realm-famous eel pie. Served only in her fine establishment, the Carline Canopy.","Handmade Eel Pie",24305,1,1,65659,3
2000120,"handmade eel pie",0,"handmade eel pies",0,0,1,0,0,"Mother Miounne's realm-famous eel pie. Served only in her fine establishment, the Carline Canopy.","Handmade Eel Pie",24305,1,1,65660,3
2000121,"flask of pristine water",0,"flasks of pristine water",0,0,1,0,0,"A flask of water drawn from the banks of a pristine lake in the East Shroud.","Pristine Water",22614,1,1,65628,3
2000122,"Stone of Courage",0,"Stones of Courage",0,0,1,0,0,"A heavy stone used by the Wood Wailers for training with the lance.","Stone of Courage",21451,1,1,65679,0
2000123,"magitek photocell",0,"magitek photocells",0,0,1,0,0,"These lighter-than-air spheres of concentrated lightning can be used to power magitek terminals.","Magitek Photocell",22625,1,99,0,0
2000124,"carrion chigoe egg sac",0,"carrion chigoe egg sacs",0,0,1,0,0,"This translucent sac appears to be filled with thousands of tiny, pearl-shaped eggs.","Carrion Chigoe Egg Sac",22623,0,99,0,0
2000125,"tattered uniform",0,"tattered uniforms",0,0,1,0,0,"An old Order of the Twin Adder jacket, stained with the blood of its former owner.","Tattered Uniform",22623,0,99,0,0
2000126,"plump honeybee",0,"plump honeybees",0,0,1,0,0,"A healthy looking honeybee...or at least it would be healthy if you hadn't killed it.","Plump Honeybee",27002,0,99,0,0
2000127,"sticky leaf",0,"sticky leaves",0,0,1,0,0,"A viscous coating covers this leaf taken from a landtrap.","Sticky Leaf",25201,0,99,0,0
2000128,"poached pelt",0,"poached pelts",0,0,1,0,0,"Pelts taken from beasts unlawfully hunted by Coeurlclaw poachers.","Poached Pelt",21002,0,99,0,0
2000129,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000130,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000131,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000132,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000133,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000134,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000135,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000136,"sealed envelope",0,"sealed envelopes",0,0,1,0,0,"This unmarked envelope contains a missive penned by local businessman Wymond.","Sealed Envelope",26068,1,1,65685,3
2000137,"Franz the Fair flyer",0,"Franz the Fair flyers",0,0,1,0,0,"A notice singing the praises of one Franz the Fair─an extremely popular gladiator, as can be noted by the excessive use of exclamation marks.","Franz the Fair Flyer",26056,1,3,65689,3
2000138,"shrew pelt",0,"shrew pelts",0,0,1,0,0,"The bristly hide of a snapping shrew.","Shrew Pelt",21809,1,5,65699,3
2000139,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000140,"burlap sack",0,"burlap sacks",0,0,1,0,0,"This old flaxen bag contains something soft and warm...","Burlap Sack",22628,1,1,65709,3
2000141,"set of survey records",0,"sets of survey records",0,0,1,0,0,"A sprawling list of numbers which appear to be coordinates of some sort.","Survey Records",26151,1,1,65711,3
2000142,"bog yarzon shell",0,"bog yarzon shell",0,0,1,0,0,"The rock-hard carapace of a bog yarzon.","Bog Yarzon Shell",22252,1,4,65733,0
2000143,"glimshroom",0,"glimshrooms",0,0,1,0,0,"A variety of fungus found in Peacegarden that naturally emits a soft white glow.","Glimshroom",25402,1,1,65731,3
2000144,"basketful of aphids",0,"basketfuls of aphids",0,0,1,0,0,"These tiny vilekin gather on the young leaves of various forest foliage to feed.","Aphids",27003,1,1,65707,3
2000145,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000146,"box of surveyor's instruments",0,"boxes of surveyor's instruments",0,0,1,0,0,"A wooden box containing various tools used by surveyors, including an alidade, a plumb, and a block of marking wax.","Surveyor's Instruments",21002,1,2,65711,3
2000147,"surveyor's rope",0,"surveyor's ropes",0,0,1,0,0,"A thin rope used by surveyors to measure distance.","Surveyor's Rope",26103,1,1,65711,3
2000148,"East Aldenard Trading Company cargo crate",0,"East Aldenard Trading Company cargo crates",0,1,1,0,0,"Items prepared and packaged to ship from Vesper Bay to the East Aldenard Trading Company.","East Aldenard Trading Company Cargo",21003,1,3,65758,3
2000149,"bottle of cactuar blood",0,"bottles of cactuar blood",0,0,1,0,0,"Actually, this clear liquid is far closer to water than it is blood...except, that is, for the cactuar it is taken from. For him it is most definitely blood.","Cactuar Blood",20642,1,4,65759,3
2000150,"piece of Fafafono's baggage",0,"pieces of Fafafono's baggage",0,0,1,0,0,"The piece is quite warm from having sat under the Thanalan sun. Hopefully there is nothing perishable inside.","Fafafono's Baggage",21003,1,3,65761,3
2000151,"slice of funguar gills",0,"slices of funguar gills",0,0,1,0,0,"It is believed that each gill can hold up to ten score spores.","Funguar Gills",25403,0,99,0,0
2000152,"microchu vine",0,"microchu vines",0,0,1,0,0,"When dried and made into a rope, a single microchu vine can support a full-grown Roegadyn.","Microchu Vine",26103,0,99,0,0
2000153,"chunk of magnetite",0,"chunks of magnetite",0,0,1,0,0,"An ordinary-looking stone that will adhere itself to certain types of metal.","Magnetite",21209,1,3,65764,3
2000154,"copper lure",0,"copper lures",0,0,1,0,0,"From its condition, it can be gathered that this lure was gnawed on by more than one denizen of the deep.","Copper Lure",27055,1,2,65765,3
2000155,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000156,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000157,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000158,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000159,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000160,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000161,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000162,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000163,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000164,"bottle of coblyn grease",0,"bottles of coblyn grease",0,0,1,0,0,"It's best if one does not ask exactly how this oil was extracted from a coblyn.","Coblyn Grease",20663,1,4,65763,3
2000165,"letter to Momodi",0,"letters to Momodi",0,0,1,0,0,"A sincere note of thanks from the sweet-voiced Kikipu of the Silver Bazaar.","Letter to Momodi",26068,1,1,65766,3
2000166,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000167,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000168,"antling mandible",0,"antling mandibles",0,1,1,0,0,"The hard, jagged jaw of an antling worker.","Antling Mandible",22205,1,5,65841,3
2000169,"hammer beak rib",0,"hammer beak ribs",0,0,1,0,0,"The large, curved rib of a hammer beak.","Hammer Beak Rib",22202,1,1,0,3
2000170,"silver ore cluster",0,"silver ore clusters",0,0,1,0,0,"Several chunks of silver which have grown together to form a sizable cluster.","Silver Ore Cluster",21211,1,1,0,3
2000171,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000172,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000173,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000174,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000175,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000176,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000177,"hammer beak rib",0,"hammer beak ribs",0,0,1,0,0,"The large, curved rib of a hammer beak.","Hammer Beak Rib",22202,1,8,65862,3
2000178,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000179,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000180,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000181,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000182,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000183,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000184,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000185,"well-worn fishing rod",0,"well-worn fishing rods",0,0,1,0,0,"The Twelve only know how many fish have been caught with this antique rod.","Well-worn Fishing Rod",38401,1,1,65921,3
2000186,"Roseline's missive",0,"Roseline's missives",0,0,1,0,1,"Information regarding a suspicious individual compiled by Roseline of the Wood Wailers.","Roseline's Missive",26151,1,1,65916,3
2000187,"Roseline's missive",0,"Roseline's missives",0,0,1,0,1,"Information regarding a suspicious individual compiled by Roseline of the Wood Wailers.","Roseline's Missive",26151,1,1,65916,3
2000188,"Roseline's missive",0,"Roseline's missives",0,0,1,0,1,"Information regarding a suspicious individual compiled by Roseline of the Wood Wailers.","Roseline's Missive",26151,1,1,65916,3
2000189,"clay krater",0,"clay kraters",0,0,1,0,0,"A deep clay bowl filled with cold water.","Clay Krater",25055,1,1,65903,3
2000190,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000191,"worn leather bag",0,"worn leather bags",0,0,1,0,0,"A tattered leather satchel you found lying near a gutted campfire.","Leather Bag",26069,1,1,65915,3
2000192,"bouquet of Nymeia lilies",0,"bouquets of Nymeia lilies",0,0,1,0,0,"Bouquets such as these are oft used as offerings to the dead.","Nymeia Lilies",25022,1,3,65919,3
2000193,"thousand-year plum",0,"thousand-year plums",0,0,1,0,0,"Not actually a plum, and not actually a thousand years old, but this fruit does only grow on the Guardian Tree─a arboreal specimen known for its longevity.","Thousand-year Plum",25308,0,99,0,0
2000194,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000195,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000196,"bottle of deep green tonic",0,"bottles of deep green tonic",0,0,1,0,0,"An earthy-smelling medicine created by budding alchemist Alewyn Alder.","Deep Green Tonic",20661,1,1,65930,3
2000197,"cracked vase",0,"cracked vases",0,0,1,0,0,"The crack was there before you found it. Honest.","Cracked Vase",25055,1,1,65931,3
2000198,"handful of dropped gil",0,"handfuls of dropped gil",0,0,1,0,0,"The faint aroma of prosperity can be detected on this freshly minted gil.","Dropped Gil",26069,1,5,65932,3
2000199,"receipt of purchase",0,"receipts of purchase",0,0,1,0,0,"Exchange this slip at the Royal Plantations for one ripe pumpkin.","Receipt of Purchase",26056,1,1,65839,3
2000200,"slice of salt-cured antelope",0,"slices of salt-cured antelope",0,0,1,0,0,"If cured properly, antelope meat can be stored for up to three summers.","Salt-cured Antelope",24353,1,1,65890,3
2000201,"order slip",0,"order slips",0,1,1,0,0,"A small piece of parchment detailing an order for a gaudy circlet.","Order Slip",26151,1,1,65701,3
2000202,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000203,"box of dried Mun-Tuy beans",0,"boxes of dried Mun-Tuy beans",0,0,1,0,0,"A simple wooden box containing several handfuls of Mun–Tuy beans─a favorite of Black Shroud lemurs.","Mun-Tuy Bean Box",21003,1,1,65891,3
2000204,"small cane",0,"small canes",0,0,1,0,0,"An unusually small cane you found lying upon a stump.","Small Cane",32412,1,1,65892,3
2000205,"small cane",0,"small canes",0,0,1,0,0,"An unusually small cane you found lying upon a stump.","Small Cane",32412,1,1,65892,3
2000206,"box of hunting tools",0,"boxes of hunting tools",0,0,1,0,0,"An unlocked box containing several basic tools employed by hunters to trap their prey.","Hunting Tools",21002,1,3,65898,3
2000207,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000208,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000209,"pile of antelope umbles",0,"piles of antelope umbles",0,0,1,0,0,"When making an offering of antelope innards to the spirits of the wood, it is proper if they are still warm.","Antelope Umbles",25502,1,4,65904,3
2000210,"ochu leaflet",0,"ochu leaflets",0,1,1,0,0,"The tender, green young leaves of an ochu.","Ochu Leaflet",25201,1,4,65908,3
2000211,"cut of fresh shrew meat",0,"cuts of fresh shrew meat",0,0,1,0,0,"The flavor of shrew meat is only bearable if it is prepared within six bells of its harvest. Even then, it still must be blended with strong spices and smoked to be considered even remotely edible.","Fresh Shrew Meat",25155,1,2,65840,3
2000212,"silver ore cluster",0,"silver ore clusters",0,0,1,0,0,"Several chunks of silver which have grown together to form a sizable cluster.","Silver Ore Cluster",21215,1,1,65843,3
2000213,"",0,"",0,0,0,0,0,"","",0,0,0,0,0
2000214,"slice of fatty orobon",0,"slices of fatty orobon",0,0,1,0,0,"Thick cuts of orobon so fresh you can eat it raw...but probably shouldn't unless you enjoy parasites.","Fatty Orobon",25502,1,4,65858,3
2000215,"bottle of spoken blood",0,"bottles of spoken blood",0,0,1,0,0,"The warm blood of a bipedal sentient. For some unknown reason, the humours will not coagulate.","Spoken Blood",22601,1,4,65900,3
2000216,"Amajina & Sons coffer",0,"Amajina & Sons coffer",0,1,1,0,0,"A metal-clad lockbox used in transporting expensive ores from the Concern's mines back to Ul'dah.","Amajina & Sons Coffer",21002,1,3,65844,3
2000217,"Naldiq & Vymelli missive",0,"Naldiq & Vymelli missives",0,0,1,0,0,"An important message entrusted to you by Naldiq & Vymelli's forgemaster H'naanza with orders to deliver it to <Emphasis>Victory</Emphasis> shipwright Ahtbyrm.","Naldiq & Vymelli Missive",26068,1,1,65942,3
2000218,"packed lunch",0,"packed lunches",0,0,1,0,0,"Boiled boar, stewed dodo, steamed cabbage, a slab of stone cheese, and a haunch of day-old bread─everything a hardworking shipwright needs to maintain his (or her) vigor.","Packed Lunch",22641,1,4,65945,3
2000219,"lightning sprite core",0,"lightning sprite cores",0,0,1,0,0,"These white-hot cores are sometimes used by blacksmiths and armorers as a source of heat when driving rivets into metal plate.","Lightning Sprite Core",21265,1,3,65946,3
2000220,"curved jackal fang",0,"curved jackal fangs",0,0,1,0,0,"The brownish yellow stain on this sharp tooth suggests a diet rich in carrion.","Curved Jackal Fang",22303,1,4,65947,3
2000221,"lump of fetid dodo flesh",0,"lumps of fetid dodo flesh",0,0,1,0,0,"With a decent wind, the stench of rotting dodo meat can carry for malms, attracting all manner of creatures.","Fetid Dodo Flesh",24353,1,1,65952,3
2000222,"brass helm wheel",0,"brass helm wheels",0,0,1,0,0,"A piece of nautical equipment intended for the <Emphasis>Victory</Emphasis> and sought after by shipwright Fyrilsmyd.","Brass Helm Wheel",21003,1,1,65951,3
2000223,"knot of tangled rigging",0,"knots of tangled rigging",0,0,1,0,0,"A piece of nautical equipment intended for the <Emphasis>Victory</Emphasis> and sought after by shipwright Fyrilsmyd.","Tangled Rigging",20910,1,1,65951,3
2000224,"folded sailcloth",0,"folded sailcloths",0,0,1,0,0,"A piece of nautical equipment intended for the <Emphasis>Victory</Emphasis> and sought after by shipwright Fyrilsmyd.","Folded Sailcloth",21602,1,1,65951,3
2000225,"La Noscean lilybell",0,"La Noscean lilybells",0,0,1,0,0,"A lovely flower for the lovely Ghimthota.","La Noscean Lilybell",25022,1,1,65953,3
